#OTU ID,Vil1.01B.FP11,Vil1.03B.DTT35,Vil1.03B.FP35,Vil1.01B.DTT11,Lyz2.07B.FP283.S81,Itg.24.DTT531.S26,Vil1.10B.FP116,Itg.04.DTT423.S15,Lyz2.06B.FP271.S69,Vil1.05B.FP59,Vil1.08B.FP92,Vil1.02B.DTT23,Itg.20.FP507.S10,Lyz2.06B.DTT271.S113,Vil1.04B.FP47,Lyz2.02B.DTT223.S63,Lyz2.05B.FP259.S56,Itg.22.DTT519.S14,Lyz2.04B.DTT247.S88,Vil1.09B.FP104,Vil1.13B.FP152,Itg.26.DTT543.S39,Vil1.14B.FP164,Itg.24.FP531.S34,Vil1.010B.DTT119,Vil1.05B.DTT59,Vil1.07B.FP83,Itg.26.FP543.S47,Vil1.08B.DTT95,Itg.18.DTT495.S90,Itg.12.FP471.S73,Itg.20.DTT507.S2,Itg.12.DTT471.S65,Lyz2.03B.DTT235.S75,Itg.10.DTT459.S53,Itg.08.DTT447.S40,Vil1.09B.DTT107,Vil1.014B.DTT167,Lyz2.08B.DTT295.S137,Itg.06.DTT435.S28,Vil1.06B.DTT71,Itg.04.FP423.S23,Lyz2.04B.FP247.S44,Lyz2.01B.FP211.S59,Vil1.06B.FP71,Vil1.07B.DTT83,Lyz2.01B.DTT211.S51,Lyz2.08B.FP295.S93,Lyz2.03B.FP235.S83,Lyz2.07B.DTT283.S125,Itg.10.FP459.S61,Itg.02.DTT411.S3,Itg.16.FP483.S86,Lyz2.02B.FP223.S71,Itg.02.FP411.S11,Itg.06.FP435.S36,Vil1.02B.FP23,Itg.22.FP519.S22,Lyz2.05B.DTT259.S100,Vil1.04B.DTT47,Itg.08.FP447.S48,Vil1.013B.DTT155,Itg.18.FP495.S98,LYZFP307,LYZFP331,SLCFP131,SLCFP023,SLCdtt005,LYZFP355,LYZFP319,SLCFP005,SLCFP053,SLCFP095,SLCdtt095,SLCFP077,LYZdtt367,LYZdtt319,SLCFP113,SLCFP071,SLCdtt113,LYZdtt355,LYZdtt343,LYZFP343,SLCdtt077,LYZdtt307,LYZdtt331,SLCdtt053,SLCdtt167,SLCdtt149,SLCFP167,SLCFP149,taxonomy
dc42750a29cb8d6956790e407a4ceff4,1,0,1,0,0,1,5,0,0,0,31,1,0,18,0,1,0,0,28,8,0,14,2,0,0,0,1,9,0,11,1,0,1,0,0,0,0,1,2,0,0,0,0,1,195,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,3,1,0,3,13,0,0,41,0,0,
00e1ab8ab959fa51a66dabae588ff48c,2,0,0,0,0,0,0,7,1,2,7,0,128,0,6,2,4,1,2,1,0,0,8,0,0,0,3,14,0,0,24,14,3,0,1,8,0,0,3,3,0,0,0,1,39,0,0,3,6,2,0,2,32,6,15,10,2,0,1,0,2,0,0,59,0,0,0,0,0,16,0,0,0,0,7,57,0,0,0,0,0,0,0,10,78,4,0,0,0,0,12,
fda05925f9cfe9acbd1ec63617c7352a,2,0,1,0,0,0,37,2,2,9,93,0,2,11,0,0,0,2,3,9,0,2,30,0,0,0,17,3,0,5,0,0,0,0,0,3,0,7,0,5,0,0,1,0,23,0,0,2,2,7,2,0,0,2,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,19,0,0,0,0,0,0,0,0,28,1,0,78,0,1,0,
9ff8565480eb4d1ae1feec02a0dfce35,11,422,4047,0,75,674,9794,1146,492,669,21,1315,19,1358,14,148,584,476,150,14810,290,998,10967,958,291,0,11,3314,0,27,1151,87,187,92,174,311,399,453,31,582,0,1134,14,232,78,0,9,260,41,119,2257,1958,365,432,37355,287,2008,269,1082,24,195,11,23,324,115848,24,582,79,104,172,32,41,48,73,32,110,80,512,629,115,85,175,284,192,253,13635,279,98,46,1,1,
b102928f03449973e2bd7c11a39817ba,4,1,0,0,0,3,16,11,3,18,80,7,4,3,0,0,0,0,33,0,0,6,0,0,0,0,6,12,0,10,0,5,3,1,0,6,3,3,4,22,0,0,0,0,59,0,0,0,0,1,0,0,0,0,3,1,1,0,1,0,0,0,3,1,0,7,0,0,0,8,0,20,0,0,0,7,0,0,0,0,3,0,0,3,9,3,7,1,3,0,0,
5756e2e2f97499253c4280eeb7413ca6,2,0,0,0,0,3,2,3,0,3,4,0,0,2,7,0,0,0,6,1,0,8,0,0,0,0,0,1,0,2,2,7,5,0,2,0,0,4,0,2,0,0,0,0,2,0,0,2,0,0,0,3,4,0,3,2,0,0,0,0,0,0,0,4,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,
eca7ea65dbc52bdbc9ade7f98e109a1e,4,49,0,5,0,14,91,27,0,17,17,6,0,0,0,0,0,4,13,50,3242,5,13,0,8,0,0,0,0,15,0,15,0,0,5,22,0,11,4,12,0,0,3,0,24,0,0,3,0,82,0,0,0,0,0,0,4,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,7,0,8,27,0,0,0,0,0,0,0,80,0,8,21,5,1,1,
028e2c1b650e2e2b5847154a153e0166,5,7,0,17,8,92,5,48,5,8,6,0,0,74,5,0,0,0,0,12,14,0,8,0,23,0,0,0,10,20,0,19,0,15,21,49,0,506,18,28,0,11,7,0,10,0,0,12,0,218,0,9,0,7,0,5,0,0,36,7,0,53,0,14,16,0,0,320,6,19,7,0,0,0,0,19,9,0,0,2,6,8,18,169,18,23,0,169,2316,0,0,
cfb5eb8b6cd871de2ff7085767ca3152,2,0,0,0,0,6,31,8,0,0,0,0,2,0,0,0,0,0,4,15,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,3,0,2,0,2,0,2,5,0,0,0,4,0,0,0,12,8,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,
b45093ff0a5e7aac10c4f9f4513e7613,2,0,0,0,0,0,0,2,0,3,2,0,15,0,15,0,0,2,0,2,0,0,20,1,0,0,13,11,0,4,2,1,0,0,1,6,0,5,1,4,0,1,0,2,75,0,0,11,3,0,3,0,0,0,2,11,2,1,1,0,3,0,0,52,0,0,0,0,0,6,0,0,0,0,0,23,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,
483176e085c4e4eeee22409a02f2c0ef,3,0,5,0,0,0,3,24,4,5,189,0,21,6,0,0,0,0,0,10,5,0,53,0,0,0,5,17,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,4,36,0,0,5,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,3,0,18,0,0,0,28,0,0,2,0,0,2,3,0,10,11,5,0,0,0,0,
be50260bd56c9b191a9e0845fc908179,3,0,1,0,0,13,12,27,0,7,63,8,4,1,0,0,0,9,14,17,4,4,32,0,0,0,3,28,0,37,0,23,4,0,6,25,0,4,4,20,0,3,0,0,27,0,0,0,0,8,0,3,0,0,3,3,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,4,0,4,9,0,7,1,3,0,2,
cc0efa1a2c7dca25dd6dc2dc55fe6697,2,0,0,0,16,0,16,6,41,11,47,3,3,0,5,0,0,0,0,18,2,0,10,0,0,0,9,2,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,43,0,0,8,0,0,2,0,0,2,2,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,0,0,0,8,0,0,4,0,0,3,
ce374e4ecf9d37933b614c569ea2250e,2,0,0,0,0,0,0,12,0,0,60,9,0,25,4,2,0,0,17,14,0,0,0,0,0,0,2,22,0,7,0,0,3,3,3,0,0,5,3,0,0,0,0,2,9,0,0,3,0,3,0,0,2,0,0,0,2,0,0,6,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,17,0,5,
80571fa88208f15e75174fe7ba3d6839,2,0,2,0,0,0,7,6,0,0,0,3,0,0,0,5,0,0,0,4,0,4,24,2,0,0,2,18,0,18,10,0,6,1,3,1,0,3,0,3,0,0,0,2,13,0,0,1,2,2,0,3,66,22,6,1,0,2,0,0,3,0,3,19,0,0,0,0,0,1,0,0,0,0,8,27,0,0,13,0,0,0,0,9,0,0,0,0,0,0,0,
5a0cdfc9bc68e40f3ad82a56205b85b7,3,0,6,0,0,6,0,11,0,8,0,6,0,3,0,0,0,0,0,48,0,13,0,0,0,0,0,8,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,8,0,6,0,0,1,0,1,
8b317947d610fc3e351d94e2466ab1ab,2,6,0,0,0,0,0,18,0,9,73,5,7,6,0,3,0,3,26,13,4,5,17,0,0,0,0,34,0,12,2,17,6,0,0,6,0,7,0,7,0,0,2,0,47,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,16,3,0,0,0,8,11,0,3,7,27,0,14,0,0,0,
9dcb1f589151a8b84cb5fc7c490e22d8,3,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
8fde870b4c3464dbd28fb743c07f36f1,2,0,2,0,0,0,150,2,0,0,5,0,5,0,4,0,0,0,0,27,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,
e3bd74e4f8e965abfb6ca86d51d2b55b,2,0,3,0,0,0,26,2,0,0,6,11,0,0,0,0,2,0,0,31,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,
e4cb1b90e54f9ffc8f098a80d459512e,1,0,0,0,0,0,1,3,0,0,33,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3311c81da0640c29e6d9ed4f0529d3d5,2,25,2,0,0,2,0,2,0,3,0,0,0,0,27,0,0,0,0,72,0,0,14,0,0,0,2,0,0,6,5,0,0,0,0,17,2,2,0,5,0,0,0,0,24,0,0,0,0,0,0,0,6,0,12,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,10,0,3,
f33aa1513c4933703b7070ec1e43c191,3,0,4,2,0,6,17,14,2,20,198,3,12,0,5,3,0,4,8,43,0,8,28,0,0,0,15,54,0,21,0,0,0,0,0,8,0,2,0,0,0,0,4,7,30,0,0,5,3,5,3,0,0,3,3,0,5,4,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,25,0,0,0,0,0,5,9,5,50,5,0,11,5,0,1,
4aa01b032f6f21994f27fd7c9ef08933,2,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cb48af0355580e3a4cfe6d22f05b6b14,17,0,0,0,11,180,0,0,10,22,0,0,0,0,0,0,0,59,0,18,4549,0,39,0,0,69,0,0,0,191,0,96,0,0,0,89,84,181,0,85,0,0,0,0,0,0,0,14,0,126,0,0,0,0,0,0,0,0,79,0,0,715,0,9,16,0,0,0,0,4,0,0,0,0,0,3,37,0,0,0,1,1,3,0,2192,8,0,0,13047,0,0,
519f2ac102ab65678b0dcd72cb9f586a,13,0,66,0,0,0,0,0,0,124,51,0,0,5,270,26,21,0,0,0,143,0,112,0,0,0,202,13,0,0,172,0,26,49,17,46,0,0,13,0,0,0,9,39,460,0,0,0,137,0,152,0,236,266,0,13,0,0,0,13,118,0,0,211,0,78,5,3,0,0,0,2,2,0,21,431,0,23,165,7,4,3,16,23,19,0,29,14,73,6,106,
b08002696e45f7e121334d154e2f5d4a,2,0,6,0,0,0,18,5,0,0,20,7,3,5,0,0,0,3,0,16,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,4,0,0,2,0,3,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,
204736c3bd4a4c1f840e9fc99a5155d2,3,13,42,3,0,9,304,51,11,27,24,11,6,21,5,3,0,5,37,118,43,26,24,0,6,0,18,20,0,21,0,17,7,0,5,42,9,5,4,38,0,0,3,0,131,0,0,2,0,7,3,7,12,3,7,6,16,3,3,5,0,10,0,13,7,28,10,12,0,0,0,32,0,0,0,14,0,7,5,5,0,11,7,0,17,13,31,2,14,1,12,
5e7454ae5bc6cea5edbfbe42b2d24477,2,5,3,0,3,5,20,61,0,4,51,9,5,4,9,4,0,7,5,28,0,9,16,0,3,0,9,19,0,18,3,13,7,0,6,15,6,11,4,5,0,0,0,2,47,0,0,0,0,16,0,7,6,2,3,0,4,3,0,0,0,0,0,6,0,0,6,7,0,0,0,0,0,0,0,27,0,4,5,0,7,0,0,6,16,0,6,3,33,1,10,
efe64b2cd066392c8b5379c583817500,4,3,0,0,0,6,83,15,0,0,24,17,4,19,0,19,0,4,0,172,0,26,33,0,4,0,0,48,0,10,0,11,4,0,4,23,0,5,4,12,0,0,0,11,13,0,0,0,0,5,9,4,0,0,10,0,0,5,0,0,0,0,0,6,0,0,0,0,4,4,0,15,0,0,0,10,0,0,10,3,5,7,3,6,22,11,6,32,8,1,1,
a6cf9ae0a74b21a2aa7439335c575123,3,3,8,0,0,0,168,18,0,7,22,4,0,0,0,0,0,3,17,41,0,4,19,0,0,0,4,11,0,14,0,2,0,0,4,3,4,3,0,7,0,0,0,0,24,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,4,4,0,2,1,0,0,
e48fb994a13cc5f14b93bd94b4dd8725,1,2,1,1,0,1,0,12,0,102,91,10,3,0,0,1,0,1,14,123,1,24,32,0,0,0,4,12,1,214,1,16,4,0,5,16,0,0,0,6,0,0,12,0,102,0,0,2,0,0,2,1,0,0,1,1,5,1,0,1,0,0,1,10,5,3,0,0,3,6,0,1,0,0,0,128,0,0,0,0,0,0,12,0,15,6,0,0,25,0,0,
a355ffad67ad78b1bdbd4ad765a6f5cf,1,0,0,1,0,0,4,3,0,0,16,4,0,0,0,4,0,0,0,3,0,4,0,0,0,0,6,1,0,0,3,0,3,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,10,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,4,3,3,0,0,0,0,
dcd0c235615b718f89bb8cc76b5a627f,0,9,12,5,0,0,149,52,0,13,33,33,0,15,0,0,0,5,24,228,12309,8,54,0,5,0,0,49,0,18,6,27,0,0,4,43,1,4,3,37,0,0,0,0,28,0,0,0,0,11,0,0,0,0,0,0,0,0,20,11,6,138,0,0,8,0,0,22,0,0,0,27,0,0,0,31,0,0,0,0,7,8,0,1,0,20,10,1,5,1,1,
bbf6f74f140636ff3f33ef2bc3d892a3,0,15,18,0,0,0,876,46,11,8,0,0,6,12,16,0,0,0,0,761,0,0,5,0,7,0,0,0,0,3,0,3,0,0,0,17,6,3,0,4,0,0,0,0,7,0,0,5,0,0,5,0,13,0,3,3,0,3,0,12,5,0,0,0,0,0,20,7,0,0,0,12,25,13,0,0,0,24,0,0,0,0,0,0,0,0,0,1,4,1,2,
1e65ef9ba16ebcd3b8413c31e58cada1,0,3,11,0,5,6,6,48,2,98,0,18,26,14,5,7,0,4,59,4,6,19,138,2,2,0,0,185,0,32,8,62,4,4,12,109,0,25,0,63,0,7,5,12,278,0,0,3,3,14,0,5,15,6,7,18,6,2,8,4,3,0,0,0,18,27,0,23,0,0,0,9,0,0,0,30,17,0,17,0,0,32,0,0,56,47,11,11,7,0,0,
6f06d4c3412c12274598b1a4bc468d3a,0,1,1,1,0,1,134,3,0,1,431,1,1,1,0,1,0,1,1,142,1,1,775,1,1,0,0,163,1,1109,1,495,1,1,1,5,1,3,1,1,1,1,0,1,1655,0,1,0,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,
f3ccb3a030fc4f716980bcc0465dff41,0,10,36,3,0,3,67,0,0,45,1793,34,118,0,0,0,8,0,34,4,0,3,0,0,5,0,49,0,0,0,0,97,0,4,0,0,0,6,0,0,0,0,7,0,150,0,0,0,6,0,4,0,22,0,0,0,14,0,14,0,0,0,0,43,41,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,18,34,0,78,100,0,1362,0,0,32,
c8433912bf1d2d7d9dd177739211ae41,0,8,2,1,0,8,1011,89,1,2,716,73,1,71,0,2,0,5,72,625,2,19,268,0,1,0,1,32,0,22,1,142,7,0,14,164,3,15,9,45,0,0,0,1,148,0,0,3,0,7,1,1,1,0,1,0,3,1,2,1,0,0,1,35,20,0,0,0,0,0,0,0,0,0,0,86,23,0,0,0,47,72,30,19,116,100,0,0,0,9,0,
20b86a0cfa5df6fb3f9afef5cf2f0151,0,4,1,0,155,6,125,27,208,5,1486,0,45,35,72,2,41,1,11,120,1,30,560,1,0,0,195,149,1,45,1,17,9,1,3,5,1,22,8,10,0,1,0,3,173,0,0,227,1,20,1,0,48,39,4,2,0,1,3,1,0,0,0,333,122,0,0,0,94,124,0,0,0,0,0,144,0,0,0,0,20,49,80,0,84,68,0,211,0,0,0,
1215303fb541fab34f6257176ded8fc4,0,3,1,1,0,1,569,9,1,1,180,170,1,77,0,1,0,5,35,104,2080,2,195,0,1,0,0,3,0,2,0,132,1,1,1,5,1,2,1,26,0,0,0,1,2,0,19,0,0,39,1,1,1,1,0,0,0,1,1,1,0,49,1,0,0,0,0,0,5,4,0,0,0,0,0,5,11,0,0,0,29,0,4,5,61,56,5,736,0,0,0,
7a2d1519cdfecd43e9baffc8f322299a,0,6,4,0,0,0,8,12,0,0,4,2,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,13,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,1,1,0,0,
8a8c39a3e855256f236f71f39bf300aa,0,3,8,0,0,0,0,11,0,5,0,19,6,0,0,0,0,7,0,0,0,3,0,0,0,0,0,36,0,6,0,0,12,0,12,31,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,19,0,2,0,0,2,
a172874a13d3e6df1391f0797d95d6bc,0,4,11,3,0,11,122,32,0,7,51,15,0,7,0,8,0,4,12,150,3,13,51,0,0,0,11,17,0,30,0,14,4,0,5,43,5,4,5,21,0,0,0,0,120,0,0,2,0,14,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,27,0,0,0,0,18,0,0,0,14,0,0,1,13,1,1,
10d8f09d85fad48b134dbba261adf29c,0,1,1,0,0,1,362,19,0,0,146,14,2,18,1,1,0,2,10,188,0,8,96,0,0,0,1,6,0,18,0,61,2,0,1,6,1,5,2,7,0,1,0,1,190,0,0,1,0,20,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,87,0,0,0,0,0,
762fd96b2d1336974fba68fedd33fefa,0,0,7,0,0,1,595,21,3,4,43,11,0,22,0,0,0,1,47,322,2790,25,19,0,7,0,0,0,0,10,0,12,6,4,4,20,9,9,3,14,0,0,0,0,17,0,0,5,0,26,0,0,0,0,0,0,0,0,9,4,0,169,0,0,7,8,0,20,0,0,0,12,0,6,0,0,0,0,6,0,12,0,0,0,0,0,26,6,10,1,1,
0d193515752095f48f18055431a650f0,0,6,6,0,0,0,179,13,0,22,140,4,7,0,0,0,0,0,6,460,5,0,47,0,0,0,9,28,0,6,0,2,2,0,0,15,0,3,0,11,0,0,0,0,41,0,0,3,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,12,4,0,24,6,0,0,
76d6be90e19a660c9a84b35fa31d801c,0,31,6,2,0,35,217,42,3,14,111,9,2,28,0,2,0,10,116,349,27912,6,40,0,6,0,5,22,2,17,0,8,4,4,4,40,11,21,3,52,0,0,3,0,41,0,479,2,0,149,0,2,0,0,2,0,0,4,3,0,0,328,2,42,138,0,0,0,73,137,0,0,0,0,0,145,60,0,0,0,166,124,215,0,262,81,103,346,65,16,16,
861fb4882b4c65b68e5998bb89ad59e8,0,3,11,0,0,0,436,9,0,0,47,10,4,3,0,0,0,4,5,80,0,8,4,0,5,0,0,9,0,5,0,4,3,0,4,21,0,4,0,18,0,0,0,0,19,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,12,0,10,1,1,0,1,
64864a4b76fc5cccc00f4e44f8dbcff4,0,7,13,3,6,6,25,49,5,59,956,23,13,17,7,4,0,7,31,61,8,11,109,0,6,0,16,54,0,24,0,25,3,5,5,21,0,13,4,49,0,0,7,5,145,0,0,4,6,16,6,0,0,5,7,12,4,8,0,11,0,0,0,5,1,5,0,15,0,9,4,7,0,7,0,15,11,3,5,0,15,7,10,26,32,12,7,8,11,1,1,
49ca472812887fdafb9786d9995aa406,0,0,12,2,0,5,46,18,3,13,101,6,4,5,0,0,0,0,13,97,6,17,47,0,0,0,4,28,0,11,0,7,2,3,0,9,0,2,3,15,0,0,0,0,55,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,24,0,0,5,0,3,5,0,0,12,0,4,19,13,0,0,
d4582580d27b0dcaff88f316edc6795c,0,4,4,0,0,7,48,23,0,7,31,0,0,3,0,3,0,7,5,343,3,15,6,0,3,0,0,30,0,41,0,4,0,0,0,7,4,0,4,10,0,0,0,4,184,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,11,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,14,0,6,2,8,0,1,
c0fa6fc4716f50a194d3a3bc520ba870,0,4,5,0,5,0,27,1,16,12,0,0,61,0,108,0,0,4,3,11,0,6,4,3,3,0,31,17,0,4,8,3,3,0,2,8,0,5,0,8,0,1,2,3,52,0,0,19,2,0,6,0,15,6,29,26,0,9,0,4,5,0,0,24,0,21,15,0,39,52,9,0,0,0,11,0,0,13,16,6,11,0,0,0,0,0,0,2,55,5,23,
234b63e9a181c1a4a2abf89444577cef,0,10,1,1,15,0,1,7,1,1,138,0,39,0,1,1,14,1,0,617,1,76,52,1,0,0,21,146,0,7,43,8,6,0,2,161,1,4,0,42,0,1,1,1,17,0,0,1,1,2,21,0,503,1,108,323,1,1,12,0,14,0,1,78,293,0,0,0,64,71,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,224,0,0,0,0,0,
184d1c27d9866996ffbca04cfad3ded3,0,3,0,0,0,8,18,7,0,2,139,2,0,0,0,0,0,7,2,10,0,7,18,0,0,0,3,33,0,10,0,16,0,2,0,4,0,6,0,15,0,0,0,1,42,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,4,0,38,0,0,0,
869038dbbe0844710dfe8cda1f4c41fd,0,0,15,0,6,7,0,14,0,13,316,0,7,0,0,0,3,5,8,0,0,9,1,4,0,0,13,34,0,6,0,0,0,3,0,11,0,0,0,6,0,6,0,0,80,0,0,0,0,0,10,3,0,0,4,0,0,9,0,0,0,0,8,6,0,3,0,0,0,12,0,23,0,0,0,15,5,0,5,0,0,0,8,0,47,6,13,0,7,1,1,
79d4cbe747374bb267d78e572c82d82c,0,0,31,0,0,1,11,0,0,27,43,0,13,0,48,4,0,0,8,19,8,0,206,0,0,0,0,228,0,9,0,0,0,0,0,6,5,6,0,0,0,0,4,25,16,0,78,0,12,3,0,0,0,0,31,0,0,11,0,9,0,0,7,0,0,0,0,3,7,0,0,0,10,0,0,6,0,8,5,11,6,0,1,0,0,0,11,13,1,25,2,
2a065d9ee9756b7b08d04e4d8f2ac204,0,0,0,0,0,0,32,8,0,0,15,12,0,0,0,0,0,0,8,15,4,0,29,0,0,0,0,15,0,6,0,3,0,0,0,4,0,4,0,0,0,0,0,0,9,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,3,2,0,3,4,0,1,
f0711e2c91ed3101e810bfdad130849f,0,2,5,0,0,9,29,15,0,6,52,0,2,2,0,0,0,0,8,28,0,2,30,0,0,0,6,7,0,14,4,6,3,0,2,6,0,0,0,3,0,0,2,1,98,0,0,0,0,3,0,0,2,0,1,0,0,0,0,7,0,0,0,10,0,0,0,0,0,10,0,12,0,0,0,9,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,
0da7333e379b780a39d305d935692a95,0,0,0,0,0,1,0,3,0,1,147,1,0,19,0,0,0,0,0,11,0,4,9,0,0,0,0,5,0,7,0,20,1,0,0,8,0,2,1,2,0,0,0,0,129,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,32,0,0,
2da7ea845bb72e8eb58d649348bf057a,0,7,15,3,0,10,71,21,3,70,364,15,41,20,0,16,5,10,112,39,5,34,140,6,0,0,46,74,0,43,8,35,4,16,7,46,5,10,3,40,0,0,16,13,223,0,0,0,6,3,6,4,4,15,13,13,5,11,11,0,4,0,6,22,4,24,3,6,0,12,0,97,0,3,0,67,3,4,5,0,4,5,5,24,27,13,11,27,55,1,0,
7186c67c129c329bce7d6c988267b231,0,0,4,0,10,15,12,12,14,4,44,4,36,9,11,0,5,0,7,32,0,11,32,2,2,0,14,18,0,27,6,14,5,3,2,17,0,6,2,12,0,0,4,0,71,0,0,4,7,3,0,0,19,4,0,0,3,4,7,3,0,0,0,61,0,9,5,0,0,5,0,12,0,0,0,27,0,4,0,0,10,0,5,0,93,22,0,11,13,0,0,
