OTU ID	GnotoExpt-FP569-S85	GnotoExpt-FP617-S313	GnotoExpt-DTT485-S633	GnotoExpt-DTT611-S346	806rcbc498-S403	GnotoExpt-DTT557-S169	GnotoExpt-FP461-S682	GnotoExpt-DTT389-S535	GnotobioticExp-FP-209-S73	GnotoExpt-DTT539-S150	806rcbc425-S330	GnotobioticExp-FP-197-S61	GnotobioticExp-DTT-191-S201	806rcbc394-S299	806rcbc492-S397	GnotoExpt-DTT605-S340	806rcbc474-S379	GnotoExpt-FP455-S676	GnotoExpt-FP539-S54	GnotobioticExp-DTT-197-S207	806rcbc523-S428	GnotoExpt-DTT563-S175	GnotoExpt-DTT479-S627	GnotoExpt-DTT551-S162	GnotoExpt-FP479-S700	806rcbc380-S514	GnotoExpt-DTT473-S621	806rcbc400-S305	806rcbc566-S471	806rcbc427-S428	GnotoExpt-DTT569-S181	GnotoExpt-DTT467-S615	GnotoExpt-FP551-S66	806rcbc560-S465	806rcbc374-S508	806rcbc480-S385	GnotobioticExp-DTT-185-S195	GnotoExpt-FP557-S73	806rcbc431-S336	GnotobioticExp-FP-191-S54	GnotoExpt-FP545-S60	806rcbc446-S447	806rcbc172-S269	GnotoExpt-FP467-S688	806rcbc178-S275	GnotoExpt-DTT545-S156	806rcbc529-S434	GnotoExpt-DTT455-S603	GnotobioticExp-FP-179-S41	GnotoExpt-FP533-S48	GnotoExpt-FP599-S295	GnotoExpt-DTT599-S334	GnotoExpt-FP611-S307	GnotobioticExp-DTT-209-S219	GnotoExpt-FP485-S707	GnotoExpt-FP605-S301	806rcbc453-S454	806rcbc368-S501	GnotoExpt-DTT617-S352	806rcbc449-S450	GnotoExpt-FP563-S79	GnotobioticExp-DTT-203-S213	806rcbc437-S342	GnotobioticExp-FP-203-S67	806rcbc406-S311	GnotobioticExp-FP-185-S48	GnotoExpt-DTT533-S144	806rcbc554-S459	GnotoExpt-FP473-S694	806rcbc468-S373	GnotoExpt-DTT395-S541	GnotoExpt-DTT461-S609	GnotobioticExp-DTT-366.fastq	GnotobioticExp-FP-377.fastq	GnotobioticExp-FP-317.fastq	GnotobioticExp-DTT-179.fastq	GnotobioticExp-DTT-318.fastq	GnotobioticExp-FP-305.fastq	GnotobioticExp-DTT-384.fastq	GnotobioticExp-FP-371.fastq	GnotobioticExp-FP-365.fastq	GnotobioticExp-DTT-306.fastq	GnotobioticExp-DTT-378.fastq	GnotobioticExp-FP-383.fastq	GnotobioticExp-DTT-324.fastq	GnotobioticExp-DTT-372.fastq	GnotobioticExp-FP-389.fastq	GnotobioticExp-DTT-312.fastq	GnotobioticExp-FP-311.fastq	GnotobioticExp-FP-323.fastq	GnotobioticExp-FP-395.fastq	taxonomy
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus	15.0	34.0	0.0	3.0	4.0	12.0	0.0	0.0	95.0	3.0	10.0	120.0	0.0	8.0	0.0	0.0	2.0	11.0	0.0	55.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	62.0	28.0	353.0	22.0	0.0	0.0	14.0	0.0	4.0	0.0	9.0	93.0	0.0	0.0	0.0	0.0	38.0	4.0	2.0	0.0	0.0	2.0	17.0	23.0	0.0	12.0	34.0	10.0	13.0	0.0	0.0	3.0	52.0	3.0	39.0	4.0	107.0	135.0	2.0	11.0	42.0	2.0	0.0	18.0	0.0	0.0	5.0	5.0	3.0	2.0	33.0	0.0	0.0	3.0	22.0	8.0	0.0	0.0	0.0	0.0	85.0	26.0	20.0	2.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	67.0	0.0	0.0	68.0	0.0	57.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	12.0	1.0	2687.0	4.0	0.0	1.0	0.0	0.0	0.0	4.0	1.0	3242.0	0.0	0.0	0.0	0.0	2.0	12.0	0.0	46.0	0.0	29.0	0.0	0.0	33.0	0.0	1.0	0.0	11.0	0.0	0.0	0.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	496.0	40.0	0.0	54.0	260.0	5.0	12.0	0.0	11.0	0.0	9.0	0.0	0.0	27.0	0.0	47.0	0.0	928.0	90.0	18.0	0.0	0.0	0.0	94.0	84.0	0.0	0.0	0.0	884.0	351.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	651.0	347.0	0.0	6.0	9994.0	3580.0	823.0	332.0	1501.0	766.0	793.0	1603.0	163.0	1215.0	6958.0	9.0	136.0	1577.0	1124.0	885.0	2280.0	22.0	0.0	936.0	1310.0	1845.0	0.0	129.0	1205.0	1622.0	478.0	0.0	1307.0	227.0	123.0	181.0	1596.0	3665.0	365.0	6.0	866.0	1039.0	42.0	1103.0	727.0	486.0	2863.0	1.0	67.0	1878.0	345.0	9.0	488.0	244.0	1292.0	670.0	5240.0	76.0	5.0	923.0	2632.0	243.0	211.0	1109.0	1108.0	244.0	1979.0	2656.0	1842.0	70.0	778.0	0.0	75.0	57.0	81.0	3178.0	62.0	236.0	194.0	93.0	415.0	1375.0	283.0	16.0	309.0	187.0	16.0	1057.0	139.0	580.0	59.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia	1502.0	1306.0	0.0	20.0	630.0	2869.0	333.0	1462.0	12729.0	984.0	563.0	403.0	999.0	6336.0	805.0	10.0	1418.0	1159.0	1194.0	148.0	1257.0	223.0	0.0	1528.0	94.0	219.0	0.0	2005.0	812.0	19.0	1151.0	0.0	2067.0	347.0	66.0	3211.0	1323.0	2462.0	677.0	7.0	847.0	7.0	456.0	19788.0	7072.0	384.0	386.0	3.0	2348.0	2400.0	6299.0	6.0	510.0	579.0	2310.0	2272.0	342.0	203.0	5.0	51.0	2297.0	61.0	36.0	9289.0	1829.0	1486.0	2144.0	2503.0	4628.0	940.0	2335.0	0.0	72.0	1547.0	908.0	276.0	105.0	1999.0	193.0	1002.0	288.0	878.0	154.0	24.0	0.0	38.0	466.0	360.0	1772.0	0.0	849.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__;g__	18.0	174.0	0.0	0.0	0.0	12.0	17419.0	0.0	4786.0	2169.0	0.0	4762.0	0.0	925.0	0.0	0.0	255.0	2199.0	2340.0	4.0	0.0	12.0	0.0	3109.0	11675.0	29.0	0.0	41.0	0.0	0.0	13.0	0.0	2933.0	0.0	0.0	514.0	9.0	20.0	1276.0	21.0	15.0	11.0	0.0	776.0	177.0	51.0	0.0	0.0	255.0	1524.0	2221.0	0.0	3658.0	2.0	10363.0	50.0	190.0	0.0	0.0	0.0	510.0	4.0	0.0	703.0	3778.0	156.0	1949.0	0.0	490.0	520.0	5.0	0.0	0.0	292.0	403.0	0.0	1.0	2729.0	0.0	713.0	113.0	0.0	0.0	482.0	0.0	0.0	160.0	374.0	1231.0	8602.0	191.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Clostridium] methylpentosum group;g__	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	50.0	0.0	0.0	6.0	17.0	34.0	0.0	0.0	0.0	50.0	0.0	13.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	10.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	292.0	11.0	0.0	2.0	73.0	691.0	1.0	172.0	4346.0	1.0	0.0	1510.0	103.0	35.0	86.0	0.0	4.0	67.0	1.0	1.0	102.0	43.0	37.0	5.0	1.0	7.0	0.0	143.0	2.0	51.0	437.0	0.0	1.0	0.0	10.0	3.0	9.0	450.0	0.0	1.0	100.0	3.0	2.0	4.0	2.0	44.0	112.0	0.0	1.0	428.0	31.0	2.0	18.0	1.0	9.0	137.0	31.0	0.0	0.0	0.0	35.0	1.0	0.0	888.0	23.0	2.0	473.0	0.0	27.0	2.0	608.0	0.0	3.0	1.0	1.0	2.0	1.0	4.0	4.0	7.0	322.0	53.0	37.0	2.0	1.0	1.0	2.0	24.0	5.0	1.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Paludicola	28.0	70.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	40.0	2.0	18.0	9.0	13.0	0.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	2.0	6.0	0.0	29.0	0.0	0.0	55.0	4.0	29.0	9.0	22.0	138.0	2.0	26.0	12.0	0.0	5.0	2.0	0.0	0.0	0.0	24.0	50.0	19.0	0.0	44.0	0.0	9.0	37.0	0.0	0.0	0.0	0.0	7.0	0.0	8.0	0.0	4.0	16.0	30.0	82.0	10.0	4.0	11.0	0.0	0.0	0.0	2.0	16.0	2.0	3.0	0.0	0.0	3.0	47.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella	14.0	9.0	0.0	0.0	0.0	3.0	0.0	0.0	266.0	29.0	0.0	68.0	0.0	0.0	0.0	0.0	64.0	54.0	30.0	0.0	0.0	5.0	0.0	84.0	7.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	77.0	0.0	18.0	20.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	43.0	0.0	39.0	0.0	0.0	0.0	33.0	31.0	0.0	2.0	5.0	53.0	12.0	0.0	6.0	0.0	0.0	8.0	9.0	0.0	210.0	0.0	0.0	17.0	0.0	63.0	11.0	6.0	0.0	0.0	77.0	9.0	0.0	2.0	69.0	0.0	46.0	17.0	62.0	0.0	0.0	0.0	0.0	3.0	17.0	27.0	0.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes	97.0	1.0	0.0	0.0	0.0	87.0	0.0	312.0	1308.0	25.0	284.0	5.0	9.0	1667.0	0.0	0.0	473.0	139.0	24.0	1.0	448.0	73.0	0.0	1045.0	0.0	106.0	0.0	50.0	281.0	267.0	63.0	0.0	660.0	35.0	23.0	1008.0	10.0	95.0	2823.0	1.0	171.0	106.0	0.0	0.0	0.0	98.0	313.0	0.0	903.0	375.0	3.0	0.0	1.0	34.0	0.0	1.0	472.0	28.0	0.0	60.0	404.0	1.0	118.0	1605.0	523.0	110.0	396.0	395.0	0.0	336.0	695.0	0.0	1.0	1213.0	19.0	1.0	1.0	75.0	1.0	260.0	64.0	47.0	10.0	1.0	1.0	1.0	1.0	2.0	49.0	1.0	1.0
