#OTU ID,Itg.18.DTT496.S91,Lyz2.05B.DTT260.S101,Vil1.13B.FP153,Itg.20.FP508.S11,Vil1.06B.DTT72,Lyz2.06B.DTT272.S114,Itg.20.DTT508.S3,Lyz2.03B.DTT236.S76,Itg.16.FP484.S87,Vil1.05B.FP60,Lyz2.01B.FP212.S60,Lyz2.02B.DTT224.S64,Vil1.09B.FP105,Vil1.02B.DTT24,Vil1.04B.FP48,Lyz2.07B.DTT284.S126,Vil1.03B.FP36,Itg.02.FP412.S12,Lyz2.02B.FP224.S72,Itg.02.DTT412.S4,Itg.26.FP544.S48,Itg.10.FP460.S62,Itg.04.DTT424.S16,Itg.18.FP496.S99,Vil1.08B.DTT96,Vil1.010B.DTT120,Itg.06.FP436.S37,Vil1.01B.FP12,Vil1.10B.FP117,Vil1.05B.DTT60,Lyz2.04B.DTT248.S89,Vil1.01B.DTT12,Vil1.013B.DTT156,Vil1.07B.DTT84,Vil1.06B.FP72,Vil1.02B.FP24,Itg.26.DTT544.S40,Lyz2.05B.FP260.S57,Itg.12.FP472.S74,Vil1.14B.FP165,Itg.16.DTT484.S79,Vil1.07B.FP84,Vil1.04B.DTT48,Itg.08.FP448.S49,Itg.04.FP424.S24,Itg.06.DTT436.S29,Lyz2.08B.DTT296.S139,Itg.22.DTT520.S15,Lyz2.01B.DTT212.S52,Lyz2.07B.FP284.S82,Lyz2.08B.FP296.S95,Lyz2.03B.FP236.S84,Vil1.014B.DTT168,Vil1.09B.DTT108,Itg.22.FP520.S23,Vil1.08B.FP93,Lyz2.06B.FP272.S70,SLCFP072,LYZFP308,LYZdtt308,SLCFP078,SLCFP024,SLCdtt114,LYZFP320,LYZdtt356,LYZdtt368,LYZFP356,SLCdtt024,LYZFP332,LYZdtt344,SLCdtt096,LYZdtt332,LYZdtt320,SLCdtt078,SLCFP054,SLCFP114,SLCFP006,SLCdtt054,SLCdtt006,SLCdtt132,SLCFP132,LYZFP344,SLCFP096,SLCdtt150,SLCdtt168,SLCFP150,taxonomy
87ab9c664033e00f6b64f2afc71a6d90,4,0,0,0,0,2,0,0,5,11,0,0,42,0,0,3,3,0,5,0,0,0,2,0,0,0,0,0,60,0,2,0,0,0,16,0,0,0,3,34,0,22,0,0,0,2,2,8,3,0,3,0,5,0,2,20,0,0,38,0,0,0,0,0,0,0,0,0,4,5,0,5,0,5,0,0,0,0,0,0,0,0,0,12,0,3,
c739108a8fb66e778057d21c15128eaf,0,3,0,0,0,0,0,0,4,11,0,0,4,3,0,2,3,0,0,0,0,0,2,0,0,0,0,0,14,0,2,0,0,0,13,0,0,0,0,17,0,14,0,0,0,0,2,0,0,0,0,0,4,0,0,19,0,0,14,4,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,2,5,
7fd2dbaa8c8b59e687ce1cf9edb857dc,21,0,0,27,0,5,12,0,6,27,1,6,17,6,17,5,24,6,13,0,9,1,0,4,0,0,23,35,46,0,12,0,0,0,26,25,0,0,25,112,6,67,7,22,1,0,11,0,0,0,12,7,17,0,1,7,4,41,46,4,53,3,6,0,6,29,14,0,0,0,0,0,1,35,18,2,6,6,1,9,15,12,0,14,1,1,
fe74cb6ed6d5951071824943319e1724,0,7,0,56,0,0,7,0,19,36,0,0,53,0,0,5,0,0,0,0,0,0,3,3,0,0,0,0,20,0,0,0,4,0,44,0,0,5,6,91,0,64,5,3,13,7,0,6,0,0,0,0,51,0,26,0,9,9,258,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,
30f0b16d39680d27d771da5b475ce546,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,2,0,0,6,0,0,0,0,0,1,2,0,0,4,0,0,0,1,2,2,0,0,3,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,9,1,0,7,1,0,0,0,0,1,24,14,0,0,3,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,
fd127481a7a3b20d6d476f8d15c8b746,3,4,0,6,0,0,5,2,4,12,0,3,48,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,3,0,20,0,0,0,3,41,0,54,2,0,6,0,0,10,0,0,0,0,12,0,0,69,0,0,42,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
3e514d4fe509d063c262ab3e3b224da1,4,0,0,0,0,0,0,3,0,10,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,0,0,21,0,0,0,0,26,0,13,0,0,1,2,0,4,0,0,0,0,12,0,6,76,0,0,11,3,0,0,3,0,0,22,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,36,
3d54a53e5412fd82769620a4792a9b31,0,0,0,0,0,0,2,0,0,7,0,3,18,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,5,0,0,0,0,4,0,6,0,0,3,0,0,2,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
0f7e30a9c413799c28abaf3bf8186888,7,0,0,0,0,0,0,7,12,8,0,5,12,0,27,0,12,12,0,10,5,0,0,0,0,0,0,0,7,0,6,0,0,0,29,7,9,0,0,172,0,22,6,0,0,0,0,6,0,0,0,7,29,0,7,59,0,3,43,6,0,0,15,0,0,0,9,0,0,2,1,0,0,4,4,14,3,0,6,0,0,0,0,1,1,1,
fd7e1ff108a3eaf3f64eaaa5faf590af,10,1,0,12,0,3,1,5,5,33,0,4,3,0,6,0,0,0,0,0,0,0,13,0,0,0,0,0,6,0,8,0,0,0,32,3,0,0,6,7,0,42,0,0,10,0,0,7,0,0,0,0,5,0,4,47,3,0,35,28,0,0,0,0,0,33,4,0,3,34,0,12,5,0,0,0,0,0,4,0,0,1,0,1,9,23,
dae1fbaad10a121a9e71c35d8c230bc2,2,0,0,0,0,0,3,2,1,7,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,2,0,0,20,2,18,0,0,1,0,0,0,0,0,0,0,2,0,0,39,1,0,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
dbec9c5165f7fd71fcfcee0766f056e9,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,20,1,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,4,0,0,0,0,1,1,0,0,0,1,0,0,
3a863e8d613146295f1169d6d3e462e8,0,3,0,10,0,2,8,0,7,0,0,0,4,0,0,0,0,14,1,0,1,6,3,0,0,0,16,0,14,0,0,3,0,0,6,0,0,0,7,0,3,6,0,8,1,3,6,3,0,3,0,4,4,0,4,12,0,6,29,7,1,0,4,3,0,7,0,0,0,7,0,0,1,1,3,0,0,3,0,0,0,0,0,1,9,3,
078bfc045d02b9ec7a37cbfe330c6063,625,0,0,118,0,1,57,0,7639,64,0,0,0,0,0,2,0,0,0,1,108,32,1,7,0,0,0,0,0,0,0,0,1,0,2494,0,101,0,94,0,1799,318,0,6,1,0,68,37,0,0,67,0,12,0,61,1,0,0,0,0,0,0,764,0,0,0,0,0,0,0,0,0,0,1,0,294,463,0,607,0,0,332,0,0,625,0,
80f2643f29f72653e1dcb14d6a129d8b,271,49,0,9,0,0,15,25,63,111,70,5,0,15,0,14,13,24,0,35,18,16,28,9,0,0,29,12,7,0,157,0,0,0,80,5,54,5,25,0,57,203,0,7,36,16,10,306,136,0,6,45,18,0,78,948,0,7,496,425,104,24,8,31,0,0,0,7,38,440,0,146,18,109,0,0,17,0,16,9,30,339,0,227,11,44,
772ad2feb9f19ddeace71e8e2e707858,470,0,17,0,0,0,14,21,15,0,60,155,0,0,0,0,0,0,319,0,0,58,0,35,0,0,0,0,0,0,0,7,0,0,0,0,11,0,21,0,34,0,0,57,1,6,0,55,157,0,0,32,0,0,66,0,0,1,536,269,0,0,0,2,5,529,7,0,31,199,0,358,10,0,1,0,0,0,0,0,0,265,0,1,61,1411,
178d4eb06bd14fca2d3c300f9f05e384,228,14,0,0,0,45,0,51,0,103,31,59,0,0,0,234,0,278,145,36,99,197,132,4,0,0,38,0,56,0,70,0,0,0,103,0,90,0,258,0,0,282,0,75,62,17,96,0,34,77,206,115,0,0,0,438,518,0,0,0,24,41,137,0,0,73,107,48,0,21,30,19,0,19,0,112,63,0,134,1,0,0,0,7,225,3,
c50f108c7f26f34cb8226f54985908be,267,0,10,2524,0,0,329,0,594,14,0,0,0,0,0,82,0,36,121,0,0,0,7,74,0,0,23,0,0,0,0,0,0,0,217,0,0,0,39,0,115,84,0,46,43,16,672,60,0,59,583,0,0,0,92,0,0,73,0,0,57,0,106,0,0,0,0,0,0,0,12,0,0,83,0,87,8,0,18,22,43,0,0,5,27,0,
5b74065cc4963be8f6447b2c9ffcbc87,127,0,48,0,0,0,0,0,12,18,0,0,624,0,0,0,22,0,0,0,0,0,0,0,0,6,0,0,740,0,7,0,33,0,0,0,0,0,0,196,82,15,19,0,0,0,0,0,0,0,0,0,116,12,0,819,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,14,0,0,0,0,3,0,0,0,0,1,0,1,
eee9bab26577ab7978a3c7bb4a082922,71,0,7,20,0,14,0,0,329,149,0,0,44,0,0,0,12,0,0,0,0,57,17,250,0,5,92,10,30,0,16,0,0,3,2033,5,0,0,69,181,104,605,0,46,44,13,0,11,0,0,0,0,107,17,11,0,0,45,0,0,17,40,1,1,0,0,0,28,0,0,0,0,0,1,150,23,221,33,183,41,123,0,0,833,4,1,
db1ea7350f45b6b1c577ee65fae969c4,44,10,11,9,0,5,24,7,12,13,0,21,52,9,0,22,6,0,8,9,0,4,14,0,0,4,0,0,13,0,25,0,10,0,29,9,15,0,12,82,9,50,5,4,8,5,12,31,13,3,0,0,56,0,16,356,4,0,110,35,0,0,0,0,0,39,0,0,5,35,14,21,0,23,0,0,0,0,4,14,0,25,0,18,9,40,
e10905e9870f08c9b02a8165eab1723e,56,5,8,4,0,0,29,0,38,171,3,69,0,0,14,71,0,0,23,0,0,0,0,0,0,3,0,0,259,0,53,0,6,0,150,0,0,0,0,434,68,325,7,0,0,0,42,0,19,6,24,1,64,0,3,0,22,0,4407,673,0,0,0,0,136,240,1,0,0,411,0,456,0,0,0,0,0,0,0,0,0,0,0,2,3503,519,
b818498a79e2d7a40cdaf0d29b43c7c0,33,26,0,22,0,5,17,18,42,16,0,21,9,6,0,16,1,0,17,0,0,0,19,5,0,0,0,0,23,0,19,0,0,0,17,0,5,6,7,21,13,9,0,0,17,9,0,56,16,0,6,0,10,0,12,8,10,0,23,25,0,0,0,8,0,73,0,0,0,16,0,10,0,8,4,0,0,0,21,3,2,29,0,130,37,165,
bf0c4ab9e25d5cb0066ba56a34272e6a,26,0,0,0,0,0,5,0,3,10,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,4,7,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,11,5,0,0,0,1,17,0,
53cbcf217d083ac12d3827598de4e750,28,0,0,0,0,3,0,0,0,40,0,5,11,0,0,4,9,0,0,0,0,0,19,0,0,0,0,0,23,0,8,0,0,0,26,0,0,0,10,16,0,12,0,0,18,7,0,10,4,0,0,0,4,0,9,42,0,0,46,5,0,0,0,2,0,30,0,0,3,13,9,11,0,3,3,0,0,0,3,7,3,11,0,2,40,24,
7af0894d365728994d20f8f22143f8e3,17,0,0,0,0,0,3,0,0,10,0,4,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17,0,0,0,0,0,5,0,0,0,3,8,3,12,0,0,2,0,0,0,0,0,0,0,7,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
10fe28dfed336a54e53861839b30278a,14,0,11,0,0,0,0,0,1,1,0,0,0,5,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,5,0,3,0,0,2,2,0,0,41,0,6,0,0,1,0,0,3,0,0,0,0,4,0,4,0,0,0,16,13,0,0,0,11,0,41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,
5167710b7280856d9e512a4f58068687,14,0,0,0,0,0,0,0,3,7,0,2,29,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,2,0,0,16,0,0,0,0,0,10,0,0,0,0,0,0,4,165,0,0,52,16,0,0,0,0,0,8,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,36,
1122ff96a7d76e3f720d1d7df6eee4a1,14,3,0,0,0,0,0,0,0,6,0,0,6,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,7,3,0,22,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,5,0,4,9,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,3,0,0,2,0,16,
58fde6dae459af7ec3ed3eea10b1c0cb,9,0,0,0,0,0,2,3,0,40,0,0,3,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,13,0,4,0,0,0,15,0,0,0,5,62,0,63,0,0,2,0,0,5,0,0,0,0,34,0,2,56,0,0,138,28,0,0,0,0,0,7,0,0,2,36,0,14,0,0,0,0,0,0,0,0,3,0,0,19,0,46,
07a0081d4bc5233563d0269fc2c734d0,8,0,3,6,0,0,0,0,4,10,0,0,12,0,4,0,4,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,3,0,16,9,6,2,5,49,3,32,0,0,5,0,0,0,3,0,0,0,9,0,3,27,5,0,15,9,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,7,9,23,
22e3c84507191b5a2af4b5a02a5a6340,8,0,0,0,0,0,0,3,0,7,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,33,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,12,
3ceb74c21dfbf2d306d22d03dda4b5fe,8,9,0,0,0,0,0,6,0,10,0,3,184,0,0,6,0,0,0,10,0,0,0,4,0,0,0,0,0,0,27,0,0,0,34,0,7,0,4,117,0,44,4,0,3,0,0,0,19,0,0,0,8,0,0,0,0,0,36,9,0,0,0,0,1,47,1,0,5,13,0,42,1,0,0,0,0,0,7,0,0,57,0,15,0,39,
f7040b791e2687141adc7be4ad81afd4,6,39,0,7,0,0,2,3,17,19,0,9,24,6,0,48,0,7,8,5,2,8,3,0,0,0,0,2,18,0,2,0,3,0,13,220,0,24,12,49,5,40,0,2,0,0,0,3,0,0,3,0,45,0,2,104,36,0,169,48,0,0,0,5,0,31,13,0,0,25,0,4,0,0,0,0,0,0,4,4,0,11,0,12,9,34,
ea6907258313a99760f5785c8c64b8c4,6,3,0,18,0,0,21,0,6,11,0,4,8,0,7,0,7,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,0,11,7,0,0,0,0,0,24,0,0,5,0,0,22,0,0,3,0,22,0,16,266,0,0,4,8,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,29,0,7,8,15,
d5bac6e328e0b91ff267e366898fb100,6,2,0,0,0,0,6,0,0,0,0,2,2,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
07f9cf5cd15f1e6c3b5f4c0b6b8addc4,3,0,0,0,0,0,0,0,0,10,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,5,3,0,0,0,10,0,11,0,0,3,0,0,0,2,0,0,0,0,0,3,23,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,1,
3eeb6fa3850d5ab2864e37931dc1781b,3,2,0,9,0,0,0,4,5,9,4,0,0,4,1,12,4,0,0,0,5,11,1,0,0,0,0,11,0,0,0,0,0,0,4,19,2,3,3,38,1,7,0,0,0,0,8,2,5,0,18,4,6,0,0,0,25,5,0,0,8,0,0,0,0,0,17,0,0,0,0,0,0,0,13,0,5,0,0,8,9,0,0,1,1,0,
c4bb856f00469484de24c5d7e0a221b6,4,0,0,6,0,0,6,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,20,0,0,16,3,0,5,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,4,0,4,0,0,6,10,0,
5adc2daa2981bc07e21b14d53496ff67,5,3,4,21,0,155,16,5,10,0,3,0,0,0,0,1436,0,5,3,5,3,6,5,5,9,0,3,0,5,0,4,7,0,0,0,0,14,0,7,0,6,0,0,5,4,0,28,1412,5,70,4,7,0,73,171,3,5,1,2,1,2,77,1,1,1,206,1,1,53,1,1,1,1,2,1,2,1,1,1,1,1,615,1,460,158,429,
7c1aa4cebecf5121ff208d31b341894b,2,0,0,0,0,0,10,0,0,13,0,0,20,2,0,0,0,0,0,0,2,0,6,2,0,0,0,0,37,0,0,0,0,0,14,0,0,0,3,44,0,7,0,0,3,0,0,8,2,0,0,0,7,0,5,23,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
f6fdab15a19dca0441b10f8c0969cb4d,2,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,3,0,4,0,0,0,0,0,2,0,0,0,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,9,
89b301340cb57d9edee53eff531d744b,1,0,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,87,0,0,0,1,1,2,1,0,0,0,62,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,4,0,6,0,0,0,0,0,0,0,0,0,0,28,48,
720832273d925b4115ed01c6d3df48eb,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
72cb656da17f65d184d9186ee5260f53,4,0,0,1210,0,0,168,12,58,0,0,12,0,0,0,0,0,228,4,77,15,0,0,16,0,0,0,0,0,0,14,0,0,0,0,0,13,0,27,0,30,0,0,54,11,0,0,37,16,0,0,27,0,0,41,0,0,14,0,73,139,3,0,33,0,7,0,0,0,3,0,0,14,109,135,0,2,8,0,9,3,0,0,53,12,2,
672f609119344a6b7dbf954d60b3950e,3,0,17,45,0,0,5,0,23,1,0,0,1,0,48,11,23,18,0,1,4,52,0,4,0,0,21,0,0,0,0,0,0,0,15,0,0,0,93,100,6,19,0,27,1,0,19,8,0,3,35,0,17,0,9,1,43,22,0,0,64,4,5,0,0,12,8,0,0,0,0,0,9,15,20,8,5,12,4,7,18,0,0,5,10,0,
c2c7ac3e8c2acf2ceb1fbd66e9ff20d0,3,0,4,0,0,0,0,0,9,167,0,3,5,0,52,0,42,0,10,3,3,0,0,0,0,0,0,4,87,0,4,0,0,0,341,5,0,0,6,53,0,899,10,0,8,0,0,7,4,0,7,0,10,0,5,9,3,0,19,15,0,0,0,13,0,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,8,2,
4fdd9f8b9aac094acd93155a17435a7f,3,2,0,0,0,0,0,0,6,17,0,3,9,5,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,13,0,23,0,0,5,0,0,5,3,0,0,0,0,0,7,0,0,0,17,14,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,50,
b7e800ed490ab8e535a11f2bd8f6cacc,4,34,0,0,0,0,9,4,212,34,0,0,25,7,0,1,6,0,0,4,4,6,100,0,0,0,0,0,177,0,14,0,15,0,38,4,0,5,23,464,182,64,0,9,43,64,11,81,11,0,16,0,350,0,16,144,7,5,18,11,4,6,12,0,4,6,0,6,0,0,8,0,0,7,5,6,3,0,15,7,5,12,0,63,1,1,
8a08e31995384f38ebb2f85a9c755462,1,0,0,0,0,2,2,0,3,14,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,36,0,1,0,0,0,3,0,2,0,0,10,0,6,0,0,0,3,7,2,0,0,0,0,1,0,0,18,4,0,17,0,0,0,0,0,0,0,0,0,0,16,0,8,0,0,0,0,0,0,0,0,0,0,0,6,4,2,
150d478c05efdb9ff36e5260c80c6f20,0,5,15,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,29,0,1,0,9,139,0,57,4,0,0,0,0,15,0,0,0,0,49,0,0,92,6,2,1,7,0,0,0,0,0,55,0,0,0,28,0,12,0,0,0,1,0,0,1,1,2,33,0,1,75,7,
919326ee64b1e34344dadd7dce92b3ed,0,0,0,0,0,0,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,3,0,5,0,0,0,0,51,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0,14,3,4,32,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
d727291c9abb47ba09d6fba2de9836d0,0,0,0,10,0,0,0,0,0,3,4,0,0,0,0,5,0,11,3,0,12,3,0,0,0,0,17,0,0,0,0,0,0,0,4,0,0,0,6,0,0,6,0,4,3,4,0,3,0,0,0,3,4,0,6,0,0,4,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,1,1,
6a0efe866edcb457cbf296d6f70a0e86,0,0,0,0,0,0,0,0,29,8,0,7,0,0,18,0,35,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,6,16,4,38,0,8,0,0,0,0,0,0,0,31,5,0,0,7,1,3,24,0,3,0,0,0,0,13,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,1,
b9ee83053b2dd45e29dcd5e4eec2fda3,0,0,0,0,0,0,0,0,0,15,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,12,0,0,0,0,0,12,0,0,3,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
96c7cedbae877361d087a8b39206d408,0,0,12,0,0,22,0,0,0,10,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,30,7,10,0,9,8,0,0,0,0,0,24,6,0,0,0,0,0,0,5,0,0,30,8,0,0,7,0,13,35,0,0,0,5,3,11,4,0,4,4,0,6,2,0,0,0,0,1,1,0,0,71,0,1,9,26,
c52e2fe4480cde97ede9bd054d0e6b50,0,0,20,0,0,8,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,122,0,0,0,0,49,0,0,0,0,0,0,0,86,0,0,83,49,0,2,2,1,38,3,0,7,5,15,8,0,1,1,1,1,1,18,5,0,1,0,1,1,1,0,24,1,1,
de5c3f0b7c96b05b03568bbdbd3e4a80,0,0,0,0,0,5,0,0,0,23,0,4,79,4,0,0,6,0,0,0,2,0,0,2,0,0,0,0,27,0,4,0,4,0,26,25,0,0,0,48,4,16,1,0,3,0,0,2,0,0,0,2,29,0,9,96,6,0,10,9,0,0,0,0,0,8,0,0,0,34,0,15,6,0,0,0,0,0,7,0,0,106,0,0,22,45,
7b5a9a466d6970735cb986d2e97b7d03,0,0,0,0,0,8,0,7,0,0,0,83,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,10,0,80,14,0,0,0,0,105,0,0,0,0,0,0,0,0,62,0,0,0,7,0,23,0,0,0,0,0,0,0,0,0,5,0,1,1,2,
620f90511245f0f7e17e85f14064d5d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,0,2,0,3,1,0,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,11,
10527898419f8ba7992583f086ac3411,0,0,0,1,0,0,0,0,4,6,0,0,87,0,0,3,3,0,0,0,0,1,2,0,0,0,0,0,9,0,0,0,2,0,7,0,0,0,3,10,0,29,0,0,0,0,0,0,0,0,0,0,12,0,4,53,3,0,44,1,0,0,0,0,0,0,18,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,
7c7bb1ff540acdb32e9310a6f5147b66,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,11,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,3,1,0,1,0,0,0,3,0,15,0,0,0,0,0,0,1,15,1,0,54,0,0,0,0,1,4,14,59,0,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,20,
078adee61a27c0b09155d2f8a79114e3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,5,
5bf70f0844b19e3a69602610e2e8fc95,0,7,0,0,0,0,0,0,0,16,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,2,0,0,2,5,1,4,0,1,2,0,0,0,0,0,1,0,0,1,4,13,
a23786caa7c120949ed8f63b4563e637,0,0,0,0,0,3,4,0,3,2,0,4,12,6,9,0,2,0,10,0,0,10,0,0,0,0,0,0,32,0,0,0,0,0,3,2,0,2,6,0,0,4,1,1,0,0,0,4,0,0,0,0,3,0,6,5,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,1,6,0,
3a81cd34e3edb8ef3e0c1fb4bc81e7b7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21,0,0,0,0,0,0,0,0,8,0,43,0,0,0,0,14,0,8,0,0,0,1,0,6,0,0,0,0,2,0,0,0,0,0,0,2,14,3,0,2,4,6,0,0,66,1,1,
