#OTU ID,Itg.10.DTT455.S49,Vil1.01B.FP07,Lyz2.04B.FP243.S92,Vil1.04B.DTT43,Vil1.07B.DTT79,Vil1.06B.FP67,Lyz2.01B.DTT207.S47,Itg.22.FP515.S18,Lyz2.05B.FP255.S52,Lyz2.04B.DTT243.S84,Vil1.04B.FP43,Vil1.09B.FP106,Itg.02.DTT407.S99,Lyz2.08B.DTT291.S133,Itg.24.DTT527.S22,Itg.26.DTT539.S35,Lyz2.08B.FP291.S89,Vil1.06B.DTT67,Vil1.02B.FP19,Itg.26.FP539.S43,Itg.18.FP491.S94,Itg.12.DTT467.S61,Vil1.07B.FP79,Lyz2.02B.DTT219.S59,Itg.24.FP527.S30,Lyz2.07B.FP279.S77,Lyz2.03B.FP231.S79,Itg.18.DTT491.S86,Itg.06.DTT431.S24,Lyz2.05B.DTT255.S96,Itg.08.FP443.S44,Lyz2.07B.DTT279.S121,Vil1.08B.FP94,Vil1.05B.DTT55,Itg.16.FP479.S81,Vil1.05B.FP55,Lyz2.06B.DTT267.S108,Itg.16.DTT479.S73,Itg.12.FP467.S69,Vil1.14B.FP166,Itg.20.DTT503.S98,Itg.22.DTT515.S10,Itg.06.FP431.S32,Lyz2.06B.FP267.S64,Vil1.013B.DTT151,Itg.02.FP407.S7,Itg.04.FP419.S19,Vil1.02B.DTT19,Lyz2.01B.FP207.S55,Itg.08.DTT443.S36,Vil1.13B.FP154,Vil1.03B.FP31,Vil1.010B.DTT115,Vil1.08B.DTT91,Vil1.014B.DTT163,Vil1.09B.DTT103,Itg.10.FP455.S57,Lyz2.03B.DTT231.S71,Itg.20.FP503.S6,Lyz2.02B.FP219.S67,Itg.04.DTT419.S11,Vil1.10B.FP118,LYZdtt351,SLCFP067,SLCdtt019,SLCFP091,LYZFP327,SLCFP073,SLCFP019a,SLCFP049,LYZFP339,LYZFP315,SLCFP127,LYZdtt363,LYZdtt315,LYZFP351,LYZFP303,SLCdtt109,SLCdtt001,LYZdtt303,SLCFP001,SLCFP109,LYZdtt339,LYZdtt327,SLCdtt067,SLCdtt163,SLCdtt145,SLCFP163,SLCFP145,taxonomy
9ff8565480eb4d1ae1feec02a0dfce35,1610,0,58,0,0,67,51,2633,8037,1064,73,23436,4415,1902,1307,2856,78,0,6494,2956,19,2138,0,135,3931,336,62,277,1052,4640,628,904,2622,11,1078,5046,2668,1448,2277,9850,494,4656,582,5493,130,4519,679,961,58,560,146,6867,572,0,1439,2342,3003,1014,117,267,648,9664,225,830,545,49,21130,0,745,32,227,193,55,206,750,133,406,4356,92,3674,34,3371,523,9959,719,9489,4045,1029,413,
b102928f03449973e2bd7c11a39817ba,15,4,18,0,0,13,32,8,10,27,1,0,24,0,14,12,9,0,21,8,7,12,7,45,31,1,18,13,9,5,11,21,54,0,0,31,35,11,9,0,20,1,21,19,0,4,16,3,34,0,0,1,0,0,6,0,8,21,24,55,15,8,47,5,0,0,4,5,22,82,8,22,0,149,0,25,27,27,0,43,3,5,0,4,10,106,48,2,1,
5756e2e2f97499253c4280eeb7413ca6,11,0,0,3,0,3,3,0,0,0,7,0,6,0,11,5,2,0,3,4,3,4,0,0,4,0,3,6,2,0,0,2,2,0,2,6,3,0,6,0,5,3,0,3,0,6,3,0,7,0,0,1,0,0,0,0,2,1,3,0,5,0,10,0,0,0,20,0,0,0,16,12,0,8,0,9,5,0,0,9,1,0,0,12,0,52,0,1,0,
eca7ea65dbc52bdbc9ade7f98e109a1e,34,34,41,29,0,52,24,15,12,33,50,0,63,0,14,27,0,0,39,43,27,71,27,40,25,24,28,45,28,26,55,136,0,0,40,69,13,63,42,0,42,68,21,16,827,22,16,14,21,144,29,51,13,0,182,32,20,14,29,34,89,10,59,27,15,66,76,0,131,88,37,0,28,14,59,31,25,17,17,2713,72,50,12,80,114,645,1,5,15,
028e2c1b650e2e2b5847154a153e0166,1,0,0,0,18,8,35,0,5,201,6,32,122,646,0,0,12,29,6,0,0,15,6,0,0,0,0,0,15,50,0,423,0,30,0,13,22,0,0,41,0,0,0,9,106,0,0,0,0,682,29,0,14,25,564,15,0,17,0,0,387,11,22,0,5,0,32,2,2,0,20,25,0,30,28972,17,33,0,30,69,0,0,330,43,10,0,1344,0,0,
cfb5eb8b6cd871de2ff7085767ca3152,2,3,21,0,0,1,2,4,0,7,0,0,5,0,4,0,4,0,4,12,12,9,6,20,6,0,23,4,0,0,9,0,0,0,13,0,3,16,16,0,0,6,5,4,0,1,11,0,56,12,0,14,0,0,0,0,8,4,5,51,2,5,0,17,0,0,0,8,1,29,0,19,0,0,0,0,20,0,0,95,7,0,0,8,6,3,12,37,3,
b45093ff0a5e7aac10c4f9f4513e7613,2,1,0,4,0,18,36,2,3,3,5,0,0,15,7,1,4,0,5,2,7,5,4,0,2,0,1,2,0,0,3,0,4,0,0,21,0,0,0,0,0,6,6,0,0,0,0,0,24,0,0,0,0,0,5,0,1,3,1,0,0,0,25,0,0,0,14,10,0,0,9,15,0,54,0,20,17,3,0,0,0,0,0,0,0,0,28,0,9,
483176e085c4e4eeee22409a02f2c0ef,45,32,29,0,0,75,45,11,12,38,30,0,18,53,96,4,26,0,16,9,30,36,7,67,26,10,55,28,0,10,16,86,6,0,13,55,228,0,51,0,20,12,15,134,5,14,29,0,36,0,0,12,0,0,15,0,70,29,73,63,9,27,7,13,9,0,33,5,7,21,36,66,2,215,3,71,66,7,2,152,9,30,15,24,17,0,0,27,6,
be50260bd56c9b191a9e0845fc908179,69,9,15,5,0,20,52,9,9,32,5,8,44,21,91,38,17,0,19,8,33,57,27,25,25,4,13,47,23,17,14,45,0,0,19,79,83,19,26,0,59,27,11,25,4,7,22,0,18,16,0,4,0,0,13,5,53,7,46,24,34,16,127,0,0,19,7,7,28,30,25,160,6,114,13,122,92,11,9,209,16,19,48,16,13,23,145,19,9,
cc0efa1a2c7dca25dd6dc2dc55fe6697,32,8,5,19,0,29,6,4,2,0,52,2,4,0,13,5,7,0,24,5,6,11,27,0,15,5,2,5,6,5,16,11,12,0,0,41,40,3,7,0,0,8,24,61,0,3,65,5,8,3,0,4,0,0,4,0,14,4,2,2,41,3,0,7,0,39,0,0,22,22,0,36,9,0,11,0,50,20,3,61,15,7,0,0,5,0,0,8,2,
ce374e4ecf9d37933b614c569ea2250e,33,11,14,57,0,8,60,0,0,20,27,0,8,3,13,6,9,0,4,0,7,25,16,126,0,16,11,20,4,7,0,36,0,0,0,0,100,22,23,0,0,5,0,53,0,0,0,4,28,0,0,0,0,0,3,3,27,28,0,91,1,0,124,0,15,20,22,0,14,0,25,91,0,21,0,27,11,5,5,0,6,3,51,24,4,0,26,0,22,
80571fa88208f15e75174fe7ba3d6839,16,0,7,0,0,0,49,5,0,44,0,3,6,0,43,7,10,0,2,10,51,38,0,132,19,0,10,33,3,4,3,0,0,0,13,1,0,5,43,2,0,4,8,0,0,2,35,0,37,4,0,3,0,0,4,0,3,29,0,70,12,0,107,7,0,9,1,25,0,10,14,15,0,120,37,59,11,0,0,35,0,0,0,0,0,0,169,16,31,
5a0cdfc9bc68e40f3ad82a56205b85b7,30,12,0,0,0,1,7,7,12,15,0,7,32,0,9,28,0,0,22,9,0,6,0,46,24,0,7,10,17,3,0,0,0,0,0,37,0,0,11,0,0,16,17,0,0,3,16,7,15,4,0,4,0,0,1,0,24,18,0,64,15,0,25,0,0,8,11,9,11,19,21,0,0,164,0,22,0,0,0,0,12,0,0,31,6,23,5,7,1,
8b317947d610fc3e351d94e2466ab1ab,57,15,20,12,0,23,53,2,8,39,22,4,19,0,56,8,6,0,20,2,20,43,0,47,14,4,19,34,0,5,15,16,7,0,8,36,19,7,44,0,29,6,4,21,3,4,25,3,51,3,0,3,0,0,15,0,23,3,46,36,23,15,109,3,0,0,19,1,1,11,50,142,1,211,0,125,46,8,3,262,1,1,16,18,1,0,0,7,0,
9dcb1f589151a8b84cb5fc7c490e22d8,25,22,0,9,0,12,6,4,17,4,22,0,5,16,10,8,4,0,0,5,18,16,0,0,6,0,5,22,0,0,6,7,0,0,0,54,8,0,14,0,10,5,11,11,0,0,25,0,0,6,0,9,0,0,0,0,8,4,7,0,15,0,45,4,0,4,4,0,2,11,25,8,0,53,0,65,8,0,0,52,0,0,3,4,5,4,11,1,1,
8fde870b4c3464dbd28fb743c07f36f1,0,7,0,3,0,39,0,3,3,0,19,2,0,3,0,2,0,0,7,25,6,0,25,4,10,0,2,2,0,0,3,0,0,0,2,5,0,2,9,0,4,3,4,0,0,3,15,0,5,0,0,21,0,0,0,0,0,25,5,4,7,4,3,11,13,0,0,4,39,0,12,4,3,5,0,35,3,4,0,25,61,13,0,0,0,0,0,0,28,
e3bd74e4f8e965abfb6ca86d51d2b55b,8,68,0,0,0,0,0,0,14,0,3,2,3,9,15,0,97,0,65,4,13,0,0,0,2,4,0,3,0,6,0,12,3,0,5,2,22,0,0,0,1,0,3,14,0,2,15,3,0,6,0,3,0,0,17,0,0,0,0,0,6,13,33,4,5,57,0,0,0,0,0,21,0,62,0,56,0,0,13,97,87,0,0,0,0,104,0,110,0,
e4cb1b90e54f9ffc8f098a80d459512e,3,2,0,4,0,1,0,1,1,1,3,0,9,6,10,1,1,0,1,1,1,13,0,1,18,0,1,1,0,1,1,9,0,0,0,3,5,0,7,0,2,3,1,1,0,0,13,0,0,0,0,1,0,0,0,0,1,0,1,1,6,1,8,0,0,0,0,0,1,0,7,2,0,15,0,7,0,0,0,0,14,0,0,0,3,0,0,25,0,
3311c81da0640c29e6d9ed4f0529d3d5,9,3,0,10,0,31,0,4,0,0,29,3,17,0,3,6,0,0,4,8,7,8,3,0,3,0,0,3,4,0,22,0,0,0,14,8,0,4,6,0,0,4,4,0,0,29,12,0,0,0,0,39,0,0,0,3,8,0,0,0,5,0,0,16,0,9,0,17,11,15,0,0,9,0,0,0,0,9,9,7,19,30,0,0,28,0,17,0,28,
f33aa1513c4933703b7070ec1e43c191,45,32,42,19,0,57,143,24,18,122,65,18,25,15,63,42,32,0,41,27,45,43,19,266,61,12,25,55,26,24,30,54,124,0,20,87,92,27,75,0,46,43,43,80,7,10,42,7,119,19,0,17,0,0,42,5,43,48,68,171,34,10,167,5,9,65,23,38,20,0,87,172,0,511,51,154,67,16,7,315,45,22,21,24,24,189,52,11,4,
4aa01b032f6f21994f27fd7c9ef08933,0,0,2,3,0,4,13,2,3,7,6,0,0,2,9,0,0,0,8,0,3,2,0,4,3,0,0,2,0,0,0,0,0,0,2,3,5,2,7,0,2,2,2,3,0,0,6,0,0,8,0,3,0,0,2,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,6,14,0,12,0,14,4,0,4,0,10,0,0,0,0,0,15,0,3,
cb48af0355580e3a4cfe6d22f05b6b14,0,0,0,0,319,0,0,0,0,0,0,99,982,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,786,0,0,0,0,289,0,0,300,0,0,0,0,11640,0,0,0,0,1391,2274,0,0,0,5132,0,0,0,0,0,917,0,1,0,0,0,1,0,0,0,2,2,0,1,11603,0,1,1,0,885575,0,0,1,2,0,254,53,0,0,
519f2ac102ab65678b0dcd72cb9f586a,14,266,422,0,0,522,37,81,46,61,87,0,0,0,0,0,131,0,392,48,302,66,878,42,17,0,347,70,0,0,19,0,0,0,414,472,11,111,279,81,0,0,25,128,17,9,32,0,177,0,147,163,0,0,26,0,279,0,68,187,0,0,54,7,3,20,133,21,12,40,106,233,24,49,0,498,122,0,7,319,0,26,0,21,4,156,11,1,111,
b08002696e45f7e121334d154e2f5d4a,19,9,5,5,0,6,22,7,9,0,23,3,0,4,25,0,3,0,15,0,0,16,0,8,0,8,1,1,0,6,5,14,31,0,0,3,44,12,12,0,4,9,0,21,0,0,6,4,21,0,0,9,0,0,0,3,12,7,0,7,0,6,26,1,5,0,0,0,1,7,1,20,1,0,194,0,7,21,0,0,1,1,7,0,0,0,10,36,1,
204736c3bd4a4c1f840e9fc99a5155d2,63,8,17,38,0,23,31,8,4,16,51,20,87,22,42,32,3,0,16,10,21,38,7,67,47,10,6,38,14,7,10,28,31,0,8,54,52,20,20,0,27,22,18,57,59,13,33,5,12,9,7,47,0,0,63,0,14,19,18,43,35,31,27,7,0,83,21,0,22,71,38,57,6,141,59,32,16,37,9,171,14,5,19,28,25,279,82,35,7,
5e7454ae5bc6cea5edbfbe42b2d24477,64,20,0,13,0,71,23,3,10,66,26,7,19,27,58,13,14,0,29,8,8,49,10,41,10,10,13,16,5,12,7,57,9,0,14,138,95,17,41,0,26,37,4,20,4,43,29,2,16,11,0,32,0,0,23,7,30,12,15,14,23,15,66,8,0,11,29,7,6,0,66,65,0,69,0,163,48,17,16,355,55,62,0,15,14,63,307,7,24,
efe64b2cd066392c8b5379c583817500,30,152,184,23,0,258,42,119,40,21,150,9,9,18,18,65,52,0,236,148,60,67,137,25,69,88,52,31,44,24,93,20,0,0,101,219,15,56,114,0,87,96,33,50,0,37,28,23,149,23,0,153,13,0,0,15,179,5,95,62,0,15,69,110,3,34,384,124,62,140,128,113,61,18,44,195,210,25,5,385,101,150,0,94,21,430,35,31,74,
a6cf9ae0a74b21a2aa7439335c575123,33,6,11,21,0,19,20,10,0,13,39,0,16,6,29,17,15,0,12,14,16,19,13,34,28,6,5,13,13,8,7,15,23,0,4,20,40,12,30,0,5,18,17,32,0,6,17,3,14,30,0,10,0,0,11,4,20,7,14,37,11,20,37,10,0,10,12,5,38,6,13,8,0,20,9,19,25,24,0,22,9,11,7,18,16,113,209,6,3,
e48fb994a13cc5f14b93bd94b4dd8725,92,2,15,1,0,34,23,4,3,7,2,1,80,1,60,34,6,0,26,1,143,30,1,13,20,4,5,120,2,1,5,1,25,0,4,161,1,5,39,1,28,4,8,0,0,21,49,5,23,5,0,1,0,0,0,1,37,14,73,22,24,0,258,0,1,0,17,0,5,0,44,123,1,1914,87,264,87,9,0,265,0,19,0,5,1,56,240,0,48,
a355ffad67ad78b1bdbd4ad765a6f5cf,0,0,0,4,0,14,5,0,0,0,5,0,0,0,3,0,0,0,4,5,0,3,0,9,3,0,0,0,0,0,0,3,7,0,0,11,6,3,8,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,2,11,0,5,0,2,2,1,5,0,3,2,0,0,0,0,0,0,2,0,0,0,1,0,
dcd0c235615b718f89bb8cc76b5a627f,91,407,401,61,0,316,77,188,105,109,313,16,33,78,61,93,179,0,350,193,146,131,252,68,103,147,214,109,106,57,285,89,0,0,283,342,75,230,166,1,209,200,89,164,1475,61,78,43,182,37,176,293,32,10,116,70,332,11,250,113,31,51,140,448,28,391,615,705,228,385,246,405,251,145,0,393,263,139,153,1242,960,970,1,96,60,5885,1,438,169,
bbf6f74f140636ff3f33ef2bc3d892a3,35,0,0,90,0,15,0,46,0,0,593,23,5,16,16,3,70,0,0,0,6,14,10,0,4,4,0,11,6,0,164,24,7,0,139,34,38,46,44,0,10,19,4,78,6,0,462,0,0,20,0,539,14,0,12,43,56,0,23,0,129,85,0,61,15,719,0,0,154,59,0,0,0,0,0,0,0,127,43,0,307,202,0,0,12,28,26,22,20,
1e65ef9ba16ebcd3b8413c31e58cada1,187,4,119,118,0,59,295,20,70,263,143,1,77,55,122,96,35,0,121,34,45,134,18,503,52,59,64,102,42,73,80,128,1,0,95,244,178,114,186,3,89,40,60,209,0,27,133,9,216,28,0,60,0,0,80,0,160,177,157,306,86,1,466,0,56,32,112,0,0,22,53,44,13,0,0,357,153,96,53,1243,215,109,59,153,67,644,40,185,1,
6f06d4c3412c12274598b1a4bc468d3a,1,1,1,1,0,1,1,1,1,1,1,1,91,2,5,1,1,0,1,1,1,1,1,61,7,1,1,1,1,1,1,5,1,1,10,1,1,163685,1,0,1,1,1,17,1,1,611,1,1,1,0,1,1,1,75,1,1,531,1,1325,1,1,1,0,1,0,1,0,0,0,1,1,0,5,1,7,1,0,0,173745,0,0,6,1,1,8373,8734,0,0,
f3ccb3a030fc4f716980bcc0465dff41,0,107,107,9,0,112,0,0,214,30,21,0,10,28,0,9,27,0,131,12,0,0,55,0,14,0,6,31,0,213,0,73,194,4,52,254,40,25,0,0,310,0,0,0,3,0,0,8,0,17,0,91,0,5,50,0,0,68,390,0,0,1,90,0,0,0,379,0,0,0,0,735,0,0,80,88,672,0,13,224,0,0,36,167,0,0,0,0,0,
c8433912bf1d2d7d9dd177739211ae41,223,176,29,12,0,427,125,20,100,60,49,1,16,78,97,36,177,0,250,37,27,192,54,119,128,15,34,67,37,107,118,83,0,0,30,435,637,26,237,0,502,21,74,492,1,5,161,14,250,14,0,43,1,1,59,2,262,9,451,261,44,2,744,0,86,0,1582,147,0,0,1344,3011,0,643,241,1700,811,0,0,2915,0,0,73,851,0,8,0,7,12,
20b86a0cfa5df6fb3f9afef5cf2f0151,78,0,1,183,0,251,174,8,22,7,347,1,128,15,54,227,8,0,0,132,46,100,33,229,379,56,1,70,25,51,7,39,100,0,6,230,91,12,133,1,93,13,77,240,1,19,301,0,172,10,0,23,0,0,17,1,55,11,56,292,80,2,1135,0,0,0,419,0,0,0,1007,367,0,1382,0,1534,439,0,0,1388,0,0,116,382,0,0,0,0,0,
1215303fb541fab34f6257176ded8fc4,4,3,5,4,0,15,32,77,1,19,72,1,13,1,10,11,4,0,41,11,1,27,1,84,5,34,12,1,3,4,1,12,1,1,1,1063,365,1,16,0,62,576,7,639,1188,6,2,23,77,5,1,2,1,1,36,1,12,3,62,86,3,1,194,0,0,0,557,0,0,0,377,767,0,260,2946,499,182,0,0,2431,0,0,77,995,0,0,0,0,0,
7a2d1519cdfecd43e9baffc8f322299a,20,8,0,33,0,36,0,0,4,16,119,0,9,0,0,20,0,0,10,17,35,42,13,5,3,7,5,43,7,3,28,5,0,0,26,15,0,18,35,0,11,0,4,0,0,7,8,3,0,8,0,77,8,0,0,14,0,15,0,5,5,0,44,15,0,0,0,0,10,8,0,53,21,17,0,58,25,18,9,177,43,25,0,0,14,578,1,25,1,
8a8c39a3e855256f236f71f39bf300aa,53,21,0,5,0,0,67,17,20,52,0,0,0,0,39,0,0,0,38,0,0,71,0,126,0,0,0,31,0,10,40,5,0,0,0,23,0,25,94,0,6,21,0,0,0,0,0,4,106,0,0,0,0,0,0,0,121,28,0,164,0,0,28,0,0,90,72,0,0,47,20,0,3,144,0,53,0,3,0,76,2,0,21,36,3,138,0,39,0,
a172874a13d3e6df1391f0797d95d6bc,37,40,47,17,0,112,21,28,22,34,86,3,20,5,33,36,39,0,47,69,65,36,171,70,77,82,50,40,33,21,82,41,0,0,28,219,54,24,59,0,47,18,34,70,2,14,40,7,63,5,0,102,5,0,10,7,70,20,62,139,14,21,65,55,0,189,95,0,21,0,149,201,20,190,65,172,258,34,19,283,111,53,16,51,22,28,15,140,30,
10d8f09d85fad48b134dbba261adf29c,35,2,4,22,0,51,3,2,2,7,48,0,40,3,204,19,15,0,3,3,5,26,4,7,18,8,1,15,2,4,2,64,1,0,1,101,196,3,43,0,117,3,5,54,1,6,33,1,8,3,0,2,0,0,13,0,9,5,72,24,11,1,142,0,0,0,77,0,0,0,74,151,0,525,0,150,107,60,1,266,15,5,20,52,21,0,0,63,0,
762fd96b2d1336974fba68fedd33fefa,32,48,130,27,0,98,24,26,13,133,125,0,72,25,18,45,12,0,68,91,22,94,50,122,29,47,59,26,37,11,77,48,0,0,57,123,40,61,88,1,64,60,26,50,1658,39,24,15,43,34,57,116,35,0,207,95,23,30,46,118,18,9,66,97,150,174,17,0,306,239,56,30,35,12,54,123,16,175,48,219,225,191,0,74,70,258,38,9,227,
0d193515752095f48f18055431a650f0,44,50,38,16,0,132,36,39,32,25,90,21,15,6,33,11,39,0,119,43,36,58,128,35,43,64,30,28,25,12,53,24,32,0,35,234,23,26,78,7,11,22,24,52,6,24,49,9,85,12,0,101,4,0,14,8,63,19,34,100,13,26,20,24,14,69,49,35,62,29,33,42,30,44,38,53,30,6,12,387,41,37,0,54,18,95,84,24,43,
76d6be90e19a660c9a84b35fa31d801c,61,34,135,18,2,89,65,92,10,92,73,3,84,23,44,49,16,4,52,78,21,163,31,66,57,17,45,21,86,36,71,201,13,3,47,214,106,57,120,27,49,215,55,147,3137,69,22,10,91,334,100,43,16,4,388,85,44,28,34,63,174,8,1477,0,0,0,279,0,0,0,1081,640,0,248,3382,1536,489,0,22,3985,0,0,149,171,48,600,4307,0,6,
861fb4882b4c65b68e5998bb89ad59e8,24,37,25,25,0,119,24,42,25,22,145,0,16,15,22,31,22,0,81,76,51,46,65,40,39,39,15,20,29,12,59,22,8,0,50,219,14,27,88,0,25,58,36,59,0,30,44,12,36,8,0,119,5,0,17,18,56,18,51,60,20,15,69,37,15,47,144,22,57,110,155,47,15,42,17,206,17,37,12,148,90,90,22,158,30,569,14,7,10,
64864a4b76fc5cccc00f4e44f8dbcff4,114,82,67,89,0,65,66,31,17,115,105,21,58,24,114,38,58,0,63,35,47,85,18,92,63,19,54,89,44,19,34,74,194,0,30,193,162,70,86,7,69,38,84,183,5,16,60,15,78,48,0,68,0,8,64,8,86,48,98,82,41,27,136,16,12,48,40,37,20,0,108,247,20,368,10,146,117,83,14,359,57,84,41,31,83,106,144,62,41,
49ca472812887fdafb9786d9995aa406,36,95,67,12,0,178,47,38,32,61,90,8,35,18,27,29,29,0,43,48,70,48,65,42,67,20,82,41,22,16,50,12,32,0,29,185,24,41,61,0,32,21,36,38,5,25,44,3,76,13,0,84,0,5,21,0,71,12,68,93,15,25,105,32,9,85,34,11,41,54,28,136,33,139,3,266,67,14,7,311,70,65,0,25,8,16,23,85,70,
d4582580d27b0dcaff88f316edc6795c,7,6,7,3,0,399,7,0,3,11,10,3,6,12,15,3,27,0,0,12,85,6,177,30,36,19,0,49,4,0,0,12,3,0,33,72,7,25,14,0,13,11,12,18,3,7,42,5,27,0,0,11,0,0,7,4,10,6,10,133,10,19,14,11,13,169,0,6,50,22,0,52,8,0,7,21,60,18,10,274,67,22,0,0,6,19,29,14,8,
c0fa6fc4716f50a194d3a3bc520ba870,5,0,3,7,0,5,4,3,0,2,23,18,5,2,3,3,3,0,0,5,3,15,15,3,6,0,0,9,9,0,11,0,19,0,5,5,3,4,6,4,14,2,5,2,0,0,3,0,8,3,0,26,2,0,17,0,6,2,15,4,3,46,11,0,0,0,0,8,11,0,0,12,0,0,0,11,22,11,0,9,0,0,0,0,0,49,7,4,1,
234b63e9a181c1a4a2abf89444577cef,19,4,1,1,0,130,1,97,17,2,2,21,9,3,5,66,3,0,0,142,4,207,253,1,8,25,1,23,26,6,318,1,1,0,174,115,1,96,156,1,214,146,46,1,0,25,18,0,1,8,0,9,0,0,8,2,39,1,271,1,53,1,0,0,0,0,2546,0,0,0,308,285,0,72,73,53,210,0,0,161,0,0,0,1214,0,0,0,0,0,
184d1c27d9866996ffbca04cfad3ded3,24,0,3,1,0,98,9,2,0,6,4,0,21,0,66,4,22,0,0,5,25,16,50,20,17,4,3,15,6,0,1,0,0,0,3,100,0,17,4,0,21,5,2,0,0,3,16,0,38,0,0,2,0,1,13,0,3,9,2,132,4,1,5,0,0,99,5,4,5,10,5,18,0,6,7,33,42,6,5,151,22,2,0,9,2,86,0,68,0,
869038dbbe0844710dfe8cda1f4c41fd,68,11,53,0,0,267,37,51,71,49,1,0,16,56,190,63,17,0,7,89,109,41,111,39,222,39,30,61,51,35,51,56,14,0,43,264,170,35,88,0,13,46,51,133,0,0,127,5,25,30,0,95,0,0,17,0,0,33,22,49,53,36,105,18,9,10,18,0,0,28,104,230,14,106,154,163,99,15,0,1000,24,49,9,8,27,24,191,11,20,
79d4cbe747374bb267d78e572c82d82c,16,0,43,75,0,81,294,9,0,52,48,10,45,1,95,15,12,0,0,32,14,0,0,64,53,0,9,0,8,0,0,12,0,0,0,58,7,20,0,25,13,23,0,0,0,16,10,0,47,19,0,64,0,0,49,1,0,33,0,38,11,39,273,10,18,5,4,0,13,0,183,27,0,7,117,234,0,155,6,42,96,157,53,36,65,481,186,2,3,
2a065d9ee9756b7b08d04e4d8f2ac204,9,62,32,10,0,24,13,14,0,9,91,0,7,0,21,6,0,0,80,13,32,9,10,20,12,0,23,12,5,0,12,9,0,0,8,93,0,0,20,0,9,25,5,0,0,6,7,11,34,15,0,51,0,0,11,0,17,8,18,37,8,18,17,8,5,76,37,9,29,62,17,16,12,7,2,50,12,12,6,72,42,41,0,42,3,15,6,54,5,
f0711e2c91ed3101e810bfdad130849f,19,27,13,8,0,125,20,15,15,14,42,0,15,3,9,11,12,0,18,25,19,40,33,25,25,19,34,15,2,4,23,0,4,0,22,98,4,25,43,0,6,15,8,13,0,34,35,3,48,1,0,29,0,0,5,2,50,7,20,129,18,5,0,0,11,27,0,27,22,42,0,68,0,79,71,0,167,35,15,164,47,48,0,0,8,175,2,16,39,
0da7333e379b780a39d305d935692a95,10,0,1,0,0,11,10,1,1,19,0,1,4,2,10,4,10,0,0,2,1,4,0,49,17,1,1,5,1,0,2,4,0,0,2,1,42,1,9,0,5,1,0,0,0,1,0,0,2,1,0,0,0,0,3,0,1,32,5,0,5,1,0,0,3,0,1,0,0,1,0,59,6,137,7,0,2,2,0,212,19,10,0,1,3,0,310,0,0,
2da7ea845bb72e8eb58d649348bf057a,159,29,89,22,0,98,145,37,36,282,49,6,108,37,97,114,31,0,75,37,50,90,42,231,123,15,71,104,49,26,34,49,331,0,29,162,158,96,99,6,105,78,82,114,5,23,81,18,84,33,0,26,0,0,52,0,129,102,133,206,65,30,218,15,20,13,10,41,126,341,23,174,17,1277,75,122,108,59,4,176,24,16,47,21,57,262,526,49,21,
7186c67c129c329bce7d6c988267b231,64,18,14,26,0,19,28,6,10,12,51,3,42,6,44,35,4,0,25,7,35,16,15,40,33,4,7,43,12,11,9,24,25,0,4,37,51,18,11,0,19,14,26,43,3,8,33,5,18,6,0,11,0,0,24,3,14,19,19,24,48,14,43,7,5,46,9,14,12,41,19,36,7,139,59,54,30,22,5,51,5,12,41,26,10,75,114,45,9,
8f139f903db65b737165fab17b843584,32,8,44,5,0,65,73,1,9,86,5,0,0,9,14,14,22,0,7,14,24,32,36,126,11,0,10,29,1,19,5,18,0,0,31,71,24,38,20,0,41,13,0,14,0,0,0,0,123,0,0,6,0,0,20,0,37,28,25,236,0,8,61,8,0,68,41,0,0,0,45,66,4,89,65,133,27,0,33,166,78,13,0,59,0,5,51,3,7,
5fc2d4103e27f399113f1fc7c954ef66,36,43,111,17,0,142,46,22,47,134,75,23,0,0,12,0,38,0,113,31,88,37,102,130,30,19,79,68,34,29,0,121,0,0,0,170,30,0,59,49,33,52,38,56,1240,19,40,18,83,143,208,57,14,0,169,43,35,27,39,161,109,0,68,165,48,257,188,47,391,192,5,14,48,18,1105,201,13,95,36,815,256,323,9,214,103,354,25,337,75,
01ac8dc658ac5b92afc9837f747e74dd,15,46,22,4,0,48,5,23,19,9,27,0,7,0,8,4,10,0,64,21,41,17,36,7,24,8,10,13,7,7,39,1,6,0,14,66,8,9,46,0,9,20,19,42,0,14,24,8,48,3,0,44,3,0,5,3,25,16,12,28,6,0,55,15,0,19,204,0,20,26,60,69,7,13,0,219,27,0,0,76,27,17,0,127,5,73,6,16,26,
46864a6aa122ecb439eb59a3c0542ee6,23,36,36,26,0,32,51,13,15,67,43,0,20,11,48,7,8,0,64,0,13,18,31,69,16,7,29,11,7,6,6,17,0,0,0,114,26,18,30,0,26,25,24,29,0,7,18,4,64,15,0,39,0,0,19,0,45,15,35,86,11,13,104,8,7,3,13,5,3,2,184,31,2,72,21,277,38,21,5,174,13,31,34,36,13,18,6,6,17,
