	Lyz2.04B.FP244.S41	Itg.10.DTT456.S50	Lyz2.03B.DTT232.S72	Itg.20.DTT504.S99	Vil1.01B.FP08	Vil1.14B.FP167	Itg.18.DTT492.S87	Vil1.014B.DTT164	Lyz2.01B.FP208.S56	Itg.22.DTT516.S11	Itg.24.FP528.S31	Vil1.08B.FP95	Vil1.03B.FP32	Itg.26.FP540.S44	Vil1.06B.FP68	Vil1.09B.DTT104	Vil1.03B.DTT32	Vil1.02B.DTT20	Lyz2.04B.DTT244.S85	Vil1.04B.DTT44	Itg.24.DTT528.S23	Itg.08.DTT444.S37	Lyz2.08B.FP292.S90	Vil1.10B.FP119	Vil1.04B.FP44	Itg.16.DTT480.S75	Itg.20.FP504.S7	Itg.12.DTT468.S62	Lyz2.07B.DTT280.S122	Vil1.09B.FP107	Lyz2.01B.DTT208.S48	Itg.02.DTT408.S100	Lyz2.05B.FP256.S53	Lyz2.02B.FP220.S68	Vil1.013B.DTT152	Vil1.01B.DTT08	Lyz2.05B.DTT256.S97	Itg.02.FP408.S8	Lyz2.08B.DTT292.S134	Itg.22.FP516.S19	Vil1.08B.DTT92	Itg.04.FP420.S20	Itg.10.FP456.S58	Itg.18.FP492.S95	Itg.12.FP468.S70	Lyz2.06B.FP268.S65	Vil1.13B.FP155	Itg.08.FP444.S45	Vil1.010B.DTT116	Lyz2.03B.FP232.S80	Itg.04.DTT420.S12	Lyz2.02B.DTT220.S60	Itg.06.FP432.S33	Vil1.07B.DTT80	Lyz2.07B.FP280.S78	Vil1.05B.DTT56	Itg.16.FP480.S83	Vil1.07B.FP80	Vil1.05B.FP56	Lyz2.06B.DTT268.S109	Vil1.06B.DTT68	Vil1.02B.FP20	Itg.06.DTT432.S25	Itg.26.DTT540.S36	LYZdtt364	SLCdtt050	SLCdtt110	LYZFP304	SLCdtt002	LYZFP328	LYZdtt328	SLCdtt074	LYZdtt304	SLCFP128	SLCFP092	SLCFP002	SLCdtt092	LYZFP316	SLCdtt020	SLCdtt128	SLCFP050	LYZFP352	LYZdtt340	LYZFP340	SLCFP074	SLCFP068	LYZdtt352	LYZdtt316	SLCFP110	SLCdtt068	SLCFP020	SLCdtt164	SLCFP164	SLCdtt146	SLCFP146
Vil1.08B.FP95	0.8302007500551511	0.8147043964402103	0.7718669870583909	0.8199334190898401	0.7508790108801175	0.9102720123139084	0.8032171775220208	0.8399982187388672	0.7773173768048778	0.8866914761651604	0.8006545369934799	0.0	0.7540545357333809	0.8196576724717841	0.8046571156440987	0.8949517828340026	0.839894512400404	0.8870066256215375	0.8792260976801545	0.8238040332790739	0.8869818066618392	0.7529004892732617	0.7890255654441358	0.6880095233636735	0.7464393377810724	0.7358949304781434	0.707256335170283	0.7616680376238332	0.8782929816756958	0.6952550780553439	0.9169136107338355	0.853039534564112	0.8891800778341998	0.6184353813187199	0.962893743863924	0.919969842616153	0.8553904630269523	0.8805278817112203	0.8675586387218731	0.7754061325309111	0.9703910516220988	0.7830813016493502	0.7498486584383552	0.7868968559414976	0.755959316678187	0.858868814524742	0.9080643432680222	0.758270798534068	0.838565952846363	0.5467379321290843	0.8468690502610585	0.8288714850765527	0.5983952229893637	0.9864898674005504	0.7977177581148311	0.9811752297206665	0.7647721942910746	0.7764063831257052	0.8293971457059095	0.9212651492757907	0.9866680626810456	0.7515038670867946	0.6856484743103543	0.8706332467325743	0.9220339236010059	0.880426951596635	0.9145001768175129	0.6080097561738288	0.8019377697879323	0.790044671346522	0.7706393826168942	0.8193218262404959	0.826473237861514	0.8119008502187778	0.8067186102950569	0.8596691781415087	0.8433117407140832	0.6405968551538628	0.9011543149391774	0.8378640830266548	0.8869442582017433	0.7837280448827594	0.8011861563740929	0.7278397391901167	0.8081498160250425	0.8647202627878618	0.2871089251114453	0.3032993379417778	0.9358233031393474	0.9012025366100898	0.7857674294125518	0.8355752310425782	0.8469630115226545	0.8827275760538069	0.7601082821871135
Vil1.03B.FP32	0.5333766722551065	0.5887331760788123	0.4819010565663501	0.6136877957345647	0.3094404929443536	0.8127888250945245	0.5581080273355781	0.5499773279540513	0.48163436370681406	0.6770697016562901	0.38028791635434084	0.7540545357333809	0.0	0.36758029258449637	0.3892259947195331	0.666605086520106	0.41811990872654614	0.6887187951912823	0.6194917528012368	0.46297830445797167	0.64322919799348	0.39782601345640195	0.6065288567251815	0.7285495216999732	0.26531813707904445	0.4382308001608364	0.44413421424281285	0.4184625029386412	0.6887311950042577	0.7112795396562319	0.7571100985735132	0.5388243428444434	0.6122038444345105	0.4977665421299507	0.9040600188221571	0.7553032384091811	0.5097677364403725	0.5128660900685953	0.6639185002363073	0.3501900346656643	0.9073780091086532	0.5978067101882246	0.4351468373493976	0.5624193611447785	0.3544779203129448	0.5057176358591546	0.8490258431495499	0.3996969583598339	0.5408403811992358	0.6054344708918842	0.5934370448657635	0.6518757144341681	0.42573371658617803	0.9678236851846579	0.47363079304263983	0.9469880710785527	0.4819400477850876	0.48333549264753517	0.4534237438861716	0.737177364887235	0.9610879035245724	0.24704500910888352	0.46413145539906103	0.6183020519303705	0.8245390681003584	0.6497125675379883	0.6604189366208391	0.592895147319034	0.6155349741595456	0.5287919610214198	0.615931012654944	0.6684090395656272	0.8146815511886091	0.4330831554545663	0.6298023235311404	0.6276047558002161	0.6316498991722094	0.6298894966181718	0.6803873435232528	0.6659969864389754	0.5475287566300883	0.435012569492625	0.6516846712409947	0.519246348965092	0.5333461464539688	0.5994032461352471	0.6631195646242304	0.7367858981504725	0.7454879258524452	0.6546730657197548	0.5070933402013178	0.5813778729317018	0.4361110580322168	0.6678239241391818	0.5181070504742322
Itg.26.FP540.S44	0.499424212781238	0.540961765667027	0.5191227819410695	0.6077545549322345	0.45959976384845586	0.743194141651294	0.5188957842927455	0.5123598062892764	0.5111304449668304	0.6266204949875598	0.2268571899192884	0.8196576724717841	0.36758029258449637	0.0	0.43234708927669935	0.6590954990373352	0.5412250994733385	0.6747972764353153	0.6181759569428287	0.4548692498068537	0.4997834844568084	0.3518754601116837	0.5987554219567826	0.746923065297013	0.38337148414858185	0.541983172667507	0.4413848852808641	0.3713300968833407	0.6871478485315874	0.7546109662584065	0.7335180941214091	0.48562865358912394	0.5901456806161269	0.5486848830351877	0.8924417331912844	0.7440447751006757	0.5065146772193019	0.4113623655774157	0.6657906137184115	0.28837782486501823	0.8868550509095069	0.6217530940510905	0.34922169193902414	0.536208543742323	0.2551995999176301	0.44962443981569145	0.8539818360662	0.3174790487429246	0.5598958648665012	0.6122452058721465	0.6562654779593858	0.6911586867917767	0.5147584776667633	0.9642744330027165	0.5370857150804579	0.9451075923670321	0.5487483947030464	0.5505687374543209	0.4054439275462734	0.6845849917625275	0.9622181425788641	0.3269910651153821	0.5002711442286448	0.46420323325635104	0.8060351262742381	0.6628985616103955	0.6435039659715627	0.6080552818511434	0.5996167105393587	0.5493757853802169	0.6585203084888246	0.6724826467512578	0.8372385215464895	0.4998504039094445	0.6103778739859611	0.5078740157480315	0.6875958230216695	0.6356626506024097	0.6547574501204891	0.6581641506159986	0.5776731860153759	0.48618598706527905	0.6723325947346678	0.5406875429054232	0.5030970574887463	0.5676812740004518	0.694930927660274	0.7446681659367589	0.7134561771061878	0.6728349597986866	0.531577483075211	0.635504264328741	0.4278114257652644	0.5840733151183971	0.42938061815047407
Vil1.06B.FP68	0.6390065884542849	0.6273474105467245	0.6031969244777177	0.6050864724871426	0.41144430659363934	0.8819768462483716	0.45980775548702296	0.573875428199935	0.5082699525058952	0.7170391221922215	0.5002805120620186	0.8046571156440987	0.3892259947195331	0.43234708927669935	0.0	0.7267333581652743	0.5546729804730263	0.7454353257735922	0.6896160341056944	0.48525871664121345	0.585194407698493	0.43486663401166675	0.6035336425704905	0.8308558016369764	0.39227563103770646	0.42875252478301656	0.5326284529325926	0.4515380211315255	0.7131461737821438	0.8038252072825509	0.765061131406128	0.6574096305188742	0.6512255761809612	0.5499320705217297	0.9243157591472199	0.7551383963833757	0.5811066694719125	0.6514742551605357	0.7043436114556159	0.507265242937058	0.8951247405650388	0.6587179351001116	0.506690481654809	0.5734100204152226	0.4163377981687047	0.5855406046383903	0.9005416051206302	0.4575044849494018	0.6229217574625078	0.6745618438897922	0.661645520093902	0.6825523518130522	0.4985963137979738	0.9643074048119599	0.5040384615384615	0.945954618994772	0.5221902981952077	0.4604547427919607	0.4084509805845245	0.7027400414460051	0.9560174933569531	0.45490810397274994	0.49578510504891665	0.6421348093545468	0.7988500285116898	0.6668729883634563	0.6969600845889505	0.634284397090462	0.6136631330977621	0.5605666676514905	0.6648349294084881	0.6731564579144393	0.8434148553884799	0.5229488997102879	0.6933887136566628	0.6334117455094298	0.7440705089927628	0.6671724044442359	0.6649239403337764	0.668746399284147	0.6088888888888889	0.43454649390243905	0.6413148902517272	0.5347150414362571	0.5698306400737614	0.6583624932037753	0.6773203784198415	0.7665866119383433	0.7454728697291849	0.6984758820057211	0.5199798079460322	0.6823490206242826	0.6019383027685695	0.7042053645445476	0.6311467541647395
Vil1.09B.DTT104	0.8082246667152327	0.6966356984602782	0.800624176433872	0.7729939145848943	0.7347736597090798	0.8109053422186223	0.7006315727196083	0.45698399579232096	0.810281151933053	0.6845002098978498	0.6603493020972154	0.8949517828340026	0.666605086520106	0.6590954990373352	0.7267333581652743	0.0	0.5919163063619518	0.6801546825085467	0.7322401969403903	0.5891202787235728	0.6469139725156883	0.7485707605073947	0.7457898315932637	0.8634167815479431	0.7159524875556375	0.73820937571661	0.8404343547156459	0.6772415783019549	0.6269270570753841	0.8656873032528857	0.8191689718086046	0.6191206968063044	0.5712555718739533	0.8102917373968656	0.7467541598312631	0.6913870485146398	0.5875790762533161	0.6738227689414714	0.703587640268209	0.71107174898208	0.475599519023527	0.6913478565251411	0.7072699307171928	0.843018004954884	0.6904424127784784	0.6335357169627465	0.9397428419264031	0.7479735106483417	0.22240631719956286	0.8866053773416926	0.6901414736466283	0.79075594497061	0.7713876381498158	0.47070599225944215	0.6099022801302931	0.5631466100460043	0.8046053872400254	0.7997200268950542	0.6731268040277205	0.7068650849361224	0.5574649496769657	0.701425681533571	0.7182850244822114	0.660463518619547	0.8932783435262214	0.7779011660188784	0.7013289715804539	0.8752337242903281	0.7473745803948139	0.7685708499788287	0.8280423611197939	0.852587974392234	0.8974141911651532	0.7888347282258806	0.7769538181870644	0.7289338148868421	0.7840797416818757	0.8921411217274869	0.599755859375	0.7488282176141234	0.7438626609442061	0.7435110599667561	0.7978076880056671	0.8139595906586198	0.8223355723984338	0.745759320602032	0.8697630331753554	0.9074854148126175	0.7070294523699954	0.6893263141832608	0.6660652508566037	0.8090594265133675	0.7395295786794264	0.6719119335449449	0.7855264505993648
Vil1.03B.DTT32	0.5965279445569013	0.5430232761791337	0.5995813515984155	0.4765862976921886	0.5708196418438313	0.8097774216734025	0.5856046200436651	0.4344247818868991	0.6325201911982858	0.4562943109112917	0.5605255052162151	0.839894512400404	0.41811990872654614	0.5412250994733385	0.5546729804730263	0.5919163063619518	0.0	0.4940622440622441	0.4637698948488196	0.3865904790174762	0.5080942279781177	0.598902396509261	0.5971077476397423	0.853443770309269	0.5393827845292724	0.6036350999863105	0.6132979460450442	0.4782190066161401	0.42775059041219293	0.8540416053158153	0.6606306937631394	0.44231290935162576	0.4631845865819845	0.6887403304364436	0.8823171790863297	0.5634079526273554	0.4573082489146165	0.5338917667805577	0.5884578390509779	0.5226286422814631	0.852053178265175	0.5471974129966123	0.5946807541670461	0.7624984888172476	0.53379279120658	0.47545374449339206	0.9013228285186266	0.6390769905454733	0.4784098469727212	0.7729737585495899	0.5263070539419087	0.5977140463474111	0.6762432391004445	0.9406134488751805	0.49332470264584516	0.9163052989790957	0.7149093575046654	0.7194104708370082	0.539107745179151	0.5880235885872864	0.933281518448826	0.5239836175579055	0.5044674698170217	0.46267753465589956	0.8172952244323668	0.5916120941897729	0.5343812146244454	0.7256272023612325	0.5351832338133709	0.7041526815682354	0.7549466157312176	0.7250005051423491	0.8601414538907417	0.5406486467766792	0.6543281200566721	0.4931744355208354	0.5931422892164983	0.786398313889631	0.5327650746403283	0.5350842537403164	0.5883247309246589	0.6027256238050885	0.7000813228517213	0.7306301887477973	0.6617906000270892	0.5800028945355304	0.792851915951355	0.8180659969073067	0.5934371232374063	0.49886435478961294	0.6310913964168717	0.6989012366684277	0.6552557818249446	0.511326793147447	0.6049940260224271
Vil1.02B.DTT20	0.5898226311296595	0.558901769371568	0.6634714196667734	0.5800881267119209	0.6854915765652502	0.8286761604142726	0.6634410365753649	0.5644938271604938	0.7661025324274243	0.47116979629752503	0.6711472441886284	0.8870066256215375	0.6887187951912823	0.6747972764353153	0.7454353257735922	0.6801546825085467	0.4940622440622441	0.0	0.46355311355311357	0.5221281101111699	0.5263157894736842	0.7298589266336076	0.5800010734796844	0.8949507835853564	0.6864339736084301	0.7513983840894966	0.7313152373965532	0.6230756994644656	0.378221313774999	0.9055804639458435	0.7698993264286231	0.4755946342013302	0.5073441994247363	0.7818666185036348	0.860426271129819	0.30579007843333167	0.6532951289398281	0.5747468420503185	0.4942438769852917	0.7044982885480958	0.8361252034076768	0.5416689924644152	0.6931385947868469	0.8347984771150408	0.6616292276627965	0.53500049227134	0.9006139793727127	0.6946602178904685	0.5923451065957543	0.8077704823828628	0.5182991458320344	0.6822617850594428	0.7590544062117747	0.9067491609042015	0.49384643092993935	0.893720080446421	0.8241362717736502	0.8098913921551028	0.7099114392325802	0.620025331644557	0.9158376563930424	0.6788314939128456	0.6818219081503828	0.4718541695007482	0.8925860971862245	0.6749164527534266	0.6271908000221154	0.8216128202930842	0.6306171704401793	0.8094930241287982	0.871554523101167	0.794013999517258	0.9138963519243841	0.5723654183381777	0.7106951588101171	0.42537510643920484	0.7028566262881938	0.8667349471154793	0.6078514739229025	0.6143960090272004	0.5703401842664777	0.7561780248648319	0.8193721707492491	0.8242668028774529	0.6392808905034698	0.4675143433090402	0.8880843756407628	0.8964141744581161	0.5262345679012346	0.46127515516268575	0.6815655347442163	0.8100869710828998	0.7083016380140981	0.42610067855452105	0.7199195813972067
Lyz2.04B.DTT244.S85	0.4084490785271825	0.5103672344196121	0.4797958623082595	0.4882903755188725	0.6963362844597999	0.8604070929388852	0.5958752686177202	0.5961041542436891	0.670758043190833	0.38981778133760514	0.6113459822408168	0.8792260976801545	0.6194917528012368	0.6181759569428287	0.6896160341056944	0.7322401969403903	0.4637698948488196	0.46355311355311357	0.0	0.5786089514603908	0.4641787897954881	0.6644675519616506	0.6028212100611828	0.8915718023050272	0.6879964937270585	0.6861174718841299	0.6652382095146674	0.5579086896925696	0.4379908518166911	0.9133653830047405	0.603554844859928	0.4155517287057888	0.6324926849658632	0.7590601434988516	0.8916566022544283	0.5363932007912294	0.5366691721249865	0.5670947097203175	0.5303535690460307	0.6172157684250619	0.8146825107530801	0.6209465381244522	0.6711983102025773	0.8014826388594041	0.6193000191251605	0.5055315436773861	0.9078697850821744	0.6883609250600278	0.6218034493012191	0.7519006369181257	0.493840718105424	0.5669656870033537	0.7606031380113383	0.9339876661165639	0.5979964752805862	0.9011814776228582	0.7975202251143159	0.8133649213526658	0.6605538870358324	0.528232693660203	0.9331611085016439	0.6242230598337535	0.599073459414415	0.42450338236873186	0.8336121607199516	0.6219082654978084	0.5032620041753654	0.7237628458498023	0.5356682146542827	0.7894657181776903	0.8221126904070508	0.684817092910327	0.8578811771756812	0.6116176441999261	0.6770753310136021	0.48494312353249597	0.5450812090717377	0.8179036904079001	0.5725403586264921	0.5306425199884405	0.6375875807116362	0.6934541203974284	0.7170700856666475	0.7727158852209439	0.6571883530482256	0.6090833432409939	0.837213788779435	0.8432480158929234	0.5535456315558068	0.46838851490589367	0.7384452137004888	0.7411896468265644	0.7395276001565967	0.462875045186167	0.6588197887348823
Vil1.04B.DTT44	0.5792077470965931	0.485171579607562	0.6093490948792948	0.4891137903722608	0.46644290796804727	0.8086076312861193	0.5119004920878585	0.4176034700885595	0.6138859887241596	0.5643066797118207	0.45992722713582906	0.8238040332790739	0.46297830445797167	0.4548692498068537	0.48525871664121345	0.5891202787235728	0.3865904790174762	0.5221281101111699	0.5786089514603908	0.0	0.5472259294566254	0.49245112919239065	0.4963526069262075	0.8333371486127644	0.3590834529423826	0.5425692049833993	0.5672182173851956	0.42068926885966756	0.5054422965737412	0.8084044384820521	0.7442404864540809	0.4533131931470366	0.5036792568145704	0.6462511361658512	0.8323652935394513	0.5799925388125233	0.5162402706164406	0.5252323787302902	0.5388741125008243	0.5185542926456714	0.8525914535097788	0.517252270035531	0.47975807625626976	0.6707198879323685	0.4582086880928639	0.5052832774351762	0.8459657097682692	0.4881487991395254	0.46817841844019853	0.7461971856876315	0.5268184531423211	0.6349712437643972	0.5862597454521223	0.9383199777547461	0.3405201063476238	0.9208904314523367	0.6484251305373084	0.6227846191969144	0.499980588303806	0.6608672376873662	0.937983193277311	0.49599492612341733	0.48710779335540283	0.5138509256566831	0.8387429016813273	0.6554771577221866	0.6245392518233864	0.7081052311435523	0.5611910018497523	0.6826572264566702	0.7604225804062893	0.6901218139011158	0.8702772030812218	0.4616978692502524	0.6152758132956153	0.4755251907460061	0.638951894106097	0.754138671676349	0.5621312770009755	0.6094158981115503	0.5410522857025506	0.520272962741582	0.6872131507250087	0.6399514714803036	0.544069791594544	0.5100584174190123	0.7527707233723829	0.8080389911623946	0.645922630351039	0.5512254014246046	0.5592173676548227	0.7208345790413031	0.601740846364902	0.5100505213372031	0.5814625793611083
Itg.24.DTT528.S23	0.6089511276872734	0.47488543445053466	0.6189061043645058	0.4765157532433148	0.7117255297679111	0.8170157162209142	0.4578893634154408	0.4712706180895414	0.692888517046643	0.3874408640542712	0.4688810281484314	0.8869818066618392	0.64322919799348	0.4997834844568084	0.585194407698493	0.6469139725156883	0.5080942279781177	0.5263157894736842	0.4641787897954881	0.5472259294566254	0.0	0.5955824349198001	0.569668027420473	0.8737512601961324	0.653739469899322	0.5979938189090054	0.6537074929357888	0.4905472357506772	0.5449887685823175	0.8821137548448822	0.6358121834673381	0.4172349164573115	0.5729046508774083	0.7387321079238413	0.8990673482198905	0.5804191772133652	0.5184892489051335	0.48835541463782883	0.5031875234376724	0.554052837661461	0.838299537067223	0.5668118811881188	0.614514396360791	0.7605995612568605	0.5482308933924317	0.39502332814930013	0.9104906183474429	0.6532723424951037	0.5511692916070089	0.7859923969772001	0.5526225720886455	0.6397975256533773	0.728421708462206	0.9405568669255565	0.6275008336112038	0.9188361715326276	0.7378647326699275	0.7928488943091185	0.5588033146162126	0.48450931232091693	0.9382377740303541	0.6584217834364924	0.614993193322848	0.30131259115216336	0.8170215137665812	0.6657851475948824	0.4770671072299583	0.7460109622411693	0.49321131646629585	0.7377274536048909	0.7924048130852667	0.6535630062544858	0.869823615238299	0.6581822057230147	0.6783303156624139	0.4905493874032877	0.6411622933568689	0.7938472778666091	0.5634354455168555	0.5809741918435656	0.650307001277455	0.6411708923936914	0.6866999945064001	0.7292943797058228	0.5873429146705548	0.6005541937546627	0.8010706713366992	0.8323750942730932	0.5517410495340853	0.5669373409283723	0.6712271640977112	0.6966040337872781	0.6610454169883647	0.4403624204508683	0.647949920358221
Itg.08.DTT444.S37	0.5857902000630291	0.5293094336298776	0.47154054648011134	0.5767798418886251	0.4244959088252484	0.8161995345542852	0.4107064418173832	0.5761989618036725	0.5131002530600387	0.6492605418109537	0.41360541707411574	0.7529004892732617	0.39782601345640195	0.3518754601116837	0.43486663401166675	0.7485707605073947	0.598902396509261	0.7298589266336076	0.6644675519616506	0.49245112919239065	0.5955824349198001	0.0	0.6210122716993262	0.7411170174727658	0.32626867519968866	0.36234361644261404	0.43929249055242814	0.3374112075769534	0.7374598930481283	0.7367844626168224	0.6981451697326723	0.5769983476497955	0.687345239976819	0.5085417915730621	0.9047666796184651	0.7875361406120287	0.5851830228218147	0.5835989338172745	0.6786814387917329	0.40286163395268226	0.9063677792831629	0.6501126296992262	0.4035630312895641	0.4150264255205891	0.2518080907091954	0.5765553676624998	0.8711618883380039	0.18920327892428274	0.630270546740972	0.5960367125573633	0.6413392410316501	0.6487819429253256	0.40099631379886613	0.9686770897583737	0.5493909551122494	0.9521326568959038	0.40863299058916874	0.47218310960918675	0.5012111281302319	0.6785513017996018	0.9677071859983781	0.3476419137656977	0.4806207145434861	0.5532307976536881	0.7727219315670201	0.6580099404232909	0.6455599083965916	0.6116585304343127	0.5822840625153104	0.5234475235161337	0.6266726205276271	0.6404011785184125	0.813389541167637	0.5225300072148494	0.6383214628004436	0.5947846399542345	0.6761214491429057	0.636370831313501	0.6735106887144083	0.6561385190985818	0.5972668522212798	0.4349435932121086	0.61094759586418	0.4641950758234194	0.5518530892004613	0.6432382390917728	0.6097478061122902	0.7316739983206126	0.7556238783545026	0.7206740455818091	0.4322539630457519	0.6107374241736475	0.4981193695759866	0.6295778448254716	0.5291462594833382
Lyz2.08B.FP292.S90	0.45545641243537993	0.4233364081972254	0.43234108400863297	0.537239995026378	0.4802006300106804	0.8899336616140334	0.6630194406301944	0.5743997664744946	0.5569062165396486	0.6232510010347775	0.5000892109633411	0.7890255654441358	0.6065288567251815	0.5987554219567826	0.6035336425704905	0.7457898315932637	0.5971077476397423	0.5800010734796844	0.6028212100611828	0.4963526069262075	0.569668027420473	0.6210122716993262	0.0	0.8093078786348139	0.5617565859070619	0.6049509946002812	0.5060700583638557	0.5540477634678591	0.5627944884496855	0.7935936470242213	0.769485188380788	0.5585990842637963	0.6015549558026098	0.5600777453838678	0.9193599421416625	0.5746453435870547	0.6134481616429281	0.6081553545641104	0.39183991106170096	0.5770803678347907	0.8553435699734957	0.26867695744086795	0.46220167104193594	0.7550075655338814	0.6021054257181098	0.49490353112486346	0.8070563663939929	0.6304230113974035	0.6563196707254331	0.6098925962524127	0.39137745203707697	0.5663124875063429	0.5296456816049327	0.9409851182090623	0.44794859950447236	0.9177668043938325	0.6980765001437973	0.7068440611490915	0.618265911015569	0.6246332987317778	0.9407416847202753	0.5874929098128191	0.4089744100500644	0.579963577261245	0.8621715626702426	0.7183397475092616	0.6646991245097651	0.640677241568831	0.566553414113473	0.7589235487324659	0.7688412346626716	0.5352364878771663	0.8223104461171287	0.44723905543340303	0.5042390215689317	0.5645558105398085	0.5486680327868853	0.7168372093023255	0.6695975173970284	0.6599712801602639	0.6457987379608103	0.5660642217932971	0.6728826015065221	0.5776291972959994	0.30530617948090966	0.612002491569474	0.7268864159271259	0.7654683176671442	0.6984371560642747	0.6415384991564174	0.6889125490006291	0.6749346901994339	0.6763532918645959	0.6044524642911494	0.5920553797291404
Vil1.10B.FP119	0.7970278236791568	0.8101061647492568	0.7749637062883631	0.8786527402886986	0.7786899003616278	0.6946665824027846	0.805357896876906	0.8361171219908033	0.8136719502904922	0.9079941112401106	0.6964885808547095	0.6880095233636735	0.7285495216999732	0.746923065297013	0.8308558016369764	0.8634167815479431	0.853443770309269	0.8949507835853564	0.8915718023050272	0.8333371486127644	0.8737512601961324	0.7411170174727658	0.8093078786348139	0.0	0.7416241169476114	0.7292362729787717	0.7361229519270637	0.7689720205647558	0.9005849036792727	0.20646022929503693	0.9315655829829746	0.8279401530967293	0.8884997331795793	0.6952435001596141	0.9580082689196476	0.9238085530632657	0.8451897018970189	0.7929732073577069	0.8736658732005321	0.6893096295735028	0.9719424588673595	0.7829222274952832	0.6525416441141805	0.4898594988342609	0.7135584083694372	0.8291062257861068	0.8357412276814292	0.7136159465222849	0.8177879461078507	0.6825923343740663	0.8534022740987021	0.869360656873245	0.6180196825157422	0.9868386059312861	0.8173959006284137	0.9828978456858568	0.5788695789360059	0.7284675472101906	0.8441015250828741	0.9261251332670491	0.9862955587240612	0.7143891001022831	0.7226328259584637	0.8688626511850142	0.9291631241958905	0.9297503506311361	0.9058626465661641	0.7192780489343416	0.8464067836034721	0.6865557550094907	0.777195982799513	0.8346890126287441	0.8374902369174694	0.8391242265587815	0.6883322224116817	0.8456608561922193	0.8301030882320478	0.6454995177499144	0.9035839690035113	0.9169063562895488	0.8967216953518323	0.8044064614928618	0.8165301679452622	0.5651285249081965	0.8271020244805389	0.8603672555126742	0.7169954269333151	0.6926366086743445	0.938196593453594	0.918075589607499	0.7295824690060824	0.8340680845573214	0.7676339661317709	0.882745002698039	0.7306083569505288
Vil1.04B.FP44	0.5682325536251577	0.5478843241779211	0.5305136982863339	0.6129236231866435	0.26587726585724725	0.7912090936614098	0.5008462549277267	0.5612987913612046	0.49542086764244814	0.6918487371082763	0.4223540247568344	0.7464393377810724	0.26531813707904445	0.38337148414858185	0.39227563103770646	0.7159524875556375	0.5393827845292724	0.6864339736084301	0.6879964937270585	0.3590834529423826	0.653739469899322	0.32626867519968866	0.5617565859070619	0.7416241169476114	0.0	0.42149412643900147	0.39056710951343376	0.4084332496824364	0.6860573899973927	0.7177613713914832	0.7940720569752828	0.5765554029787684	0.6465994240656143	0.49337162371934185	0.8714558458951928	0.7446116577344903	0.6079935125115848	0.5610681193361164	0.6295001057604174	0.4083768718656625	0.8978112385289064	0.5817407533976499	0.3919966727072874	0.48880267197462973	0.3139979159430358	0.5939416419386746	0.7803869221079547	0.27492892906678207	0.5869436201780416	0.5981314677812297	0.6064426932116688	0.6626031899574599	0.3535647474537518	0.9651898247179945	0.44303074789984503	0.9448348884918272	0.4184042951679361	0.4426711998579149	0.4614927698524758	0.7425911691860961	0.9606419983018816	0.2758221482580225	0.47534150509171	0.635903229576532	0.8308163530789153	0.6695116866553847	0.7242823123020962	0.6093078971849473	0.6212766877933764	0.5648750679377763	0.6503195109721881	0.6664013256221977	0.840366602179571	0.4054298310963471	0.5808487126790528	0.5800508686700131	0.6464378698224852	0.6174590398047413	0.695046439628483	0.6854530219680134	0.5184035835716985	0.400998808240168	0.6691097922848664	0.4763380617475265	0.5003005024400798	0.564340593403865	0.6498502414474623	0.7388413063157162	0.7577869115663733	0.6752098388617084	0.4749627540401915	0.6285594362339011	0.4556830870444326	0.645606572417532	0.4889865550152134
Itg.16.DTT480.S75	0.5938937213831924	0.563004563004563	0.5255357917570499	0.6274674077404062	0.46566735326190434	0.8561112983199345	0.4383193095229497	0.5860194416491166	0.5514794542571305	0.6926295723733916	0.5165851101013632	0.7358949304781434	0.4382308001608364	0.541983172667507	0.42875252478301656	0.73820937571661	0.6036350999863105	0.7513983840894966	0.6861174718841299	0.5425692049833993	0.5979938189090054	0.36234361644261404	0.6049509946002812	0.7292362729787717	0.42149412643900147	0.0	0.5409917058418421	0.4402418422690495	0.7553004626308107	0.7255593352814218	0.7637307751149668	0.6258057455540356	0.7019739892150404	0.5746648301829331	0.9204427614331488	0.7932497233493176	0.5829500093174708	0.6611716751409131	0.6656422580123391	0.5188205723421755	0.8987986060161408	0.6230089074475856	0.49589271321020045	0.5073728668733674	0.44852158312584356	0.6307048353173986	0.850184810313317	0.39784139542021174	0.6382384446735877	0.6554963900121445	0.5813070513476338	0.6524593854350355	0.4709350663218996	0.9654676258992806	0.567983857407096	0.9478255148365023	0.408877291130844	0.5110623104617636	0.5427180691939764	0.742097726240788	0.9602982145475463	0.4570493569883442	0.4780547903013295	0.6284998812684843	0.8132032886440027	0.6857128157637495	0.6162276652365177	0.6671476002572705	0.5824861004468209	0.5702305112883993	0.6413031169841419	0.6358512731439774	0.815895853614269	0.5158326497128795	0.6411423693850695	0.6646284519944857	0.6338090054823795	0.6936274038923363	0.6754918861083041	0.6816483987508419	0.6436744471060108	0.5111770279734684	0.6283410551785109	0.5082975784549889	0.5817186567239687	0.6725968957066352	0.6504352338939869	0.7543181957093087	0.768386740756901	0.7369901547116737	0.44984937432411554	0.6107765451664026	0.6344134622070788	0.6818078012240797	0.600665659017695
