# Constructed from biom file
#OTU ID	Vil1.03B.DTT33	Vil1.05B.DTT57	Lyz2.07B.DTT281.S123	Vil1.010B.DTT117	Itg.10.DTT455.S49	Lyz2.02B.DTT221.S61	Itg.10.DTT456.S50	Lyz2.06B.DTT269.S111	Lyz2.03B.DTT232.S72	Vil1.09B.DTT105	Itg.20.DTT504.S99	Itg.20.DTT505.S100	Vil1.04B.DTT43	Itg.24.DTT529.S24	Vil1.07B.DTT79	Itg.18.DTT492.S87	Vil1.014B.DTT164	Lyz2.01B.DTT207.S47	Itg.26.DTT541.S37	Itg.02.DTT409.S1	Itg.22.DTT516.S11	Lyz2.04B.DTT243.S84	Itg.06.DTT433.S26	Itg.02.DTT407.S99	Lyz2.08B.DTT291.S133	Itg.24.DTT527.S22	Itg.26.DTT539.S35	Vil1.09B.DTT104	Vil1.02B.DTT21	Vil1.03B.DTT32	Itg.22.DTT517.S12	Vil1.02B.DTT20	Lyz2.04B.DTT244.S85	Vil1.06B.DTT67	Vil1.04B.DTT44	Itg.24.DTT528.S23	Itg.08.DTT444.S37	Itg.12.DTT467.S61	Itg.16.DTT480.S75	Lyz2.02B.DTT219.S59	Itg.12.DTT468.S62	Vil1.04B.DTT45	Lyz2.03B.DTT233.S73	Itg.18.DTT491.S86	Lyz2.07B.DTT280.S122	Itg.06.DTT431.S24	Vil1.07B.DTT81	Lyz2.05B.DTT255.S96	Lyz2.01B.DTT208.S48	Itg.02.DTT408.S100	Lyz2.07B.DTT279.S121	Vil1.013B.DTT152	Vil1.05B.DTT55	Itg.18.DTT493.S88	Vil1.013B.DTT153	Vil1.01B.DTT08	Lyz2.05B.DTT256.S97	Itg.04.DTT421.S13	Vil1.014B.DTT165	Lyz2.08B.DTT292.S134	Vil1.06B.DTT69	Vil1.08B.DTT92	Itg.10.DTT457.S51	Lyz2.06B.DTT267.S108	Itg.16.DTT479.S73	Lyz2.05B.DTT257.S98	Vil1.08B.DTT93	Itg.20.DTT503.S98	Itg.22.DTT515.S10	Vil1.013B.DTT151	Itg.16.DTT481.S76	Vil1.02B.DTT19	Itg.12.DTT469.S63	Itg.08.DTT443.S36	Lyz2.04B.DTT245.S86	Vil1.010B.DTT116	Itg.04.DTT420.S12	Lyz2.02B.DTT220.S60	Lyz2.08B.DTT293.S135	Vil1.07B.DTT80	Vil1.010B.DTT115	Vil1.08B.DTT91	Vil1.014B.DTT163	Vil1.05B.DTT56	Lyz2.01B.DTT209.S49	Vil1.09B.DTT103	Vil1.01B.DTT09	Lyz2.06B.DTT268.S109	Vil1.06B.DTT68	Lyz2.03B.DTT231.S71	Itg.06.DTT432.S25	Itg.08.DTT445.S38	Itg.26.DTT540.S36	Itg.04.DTT419.S11	LYZdtt351	LYZdtt364	SLCdtt050	SLCdtt110	SLCdtt075	SLCdtt019	SLCdtt002	LYZdtt328	SLCdtt021	SLCdtt111	SLCdtt074	LYZdtt304	LYZdtt317	LYZdtt305	LYZdtt329	SLCdtt092	SLCdtt020	SLCdtt128	LYZdtt341	SLCdtt051	LYZdtt340	LYZdtt363	LYZdtt365	LYZdtt315	SLCdtt069	SLCdtt129	SLCdtt109	LYZdtt352	LYZdtt353	LYZdtt316	SLCdtt093	SLCdtt001	LYZdtt303	SLCdtt068	LYZdtt339	SLCdtt003	LYZdtt327	SLCdtt067	SLCdtt163	SLCdtt164	SLCdtt145	SLCdtt146	SLCdtt165	SLCdtt147	taxonomy
1CMET2-PWY	12742.0	13333.0	16112.0	22122.0	42757.0	21182.0	31334.0	15653.0	36720.0	22652.0	29370.0	35326.0	14635.0	43096.0	15387.0	41818.0	24656.0	29978.0	49275.0	34656.0	20611.0	46610.0	43857.0	22799.0	23427.0	35127.0	19809.0	22130.0	20823.0	24844.0	28937.0	8830.0	21003.0	13946.0	22320.0	32021.0	44612.0	40084.0	49561.0	38430.0	35332.0	27131.0	15011.0	35644.0	10325.0	28927.0	15507.0	14384.0	46672.0	20712.0	23748.0	22663.0	23339.0	43351.0	28794.0	7854.0	38366.0	52917.0	25163.0	16305.0	26101.0	18942.0	19537.0	35060.0	43860.0	42445.0	20066.0	39576.0	35531.0	26350.0	43457.0	6830.0	27538.0	22582.0	9326.0	25874.0	19490.0	34251.0	37516.0	12204.0	17911.0	20090.0	23683.0	22292.0	32551.0	23122.0	13706.0	22201.0	20112.0	26908.0	39560.0	22432.0	29709.0	23333.0	93980.0	96532.0	26235.0	22306.0	15193.0	9375.0	41802.0	92056.0	9965.0	20146.0	57833.0	90367.0	128311.0	83137.0	90957.0	30613.0	14947.0	23391.0	150069.0	22333.0	57990.0	67488.0	91806.0	62873.0	26188.0	18445.0	21825.0	88309.0	78540.0	113733.0	38609.0	181994.0	107084.0	13123.0	945063.0	28988.0	174675.0	17703.0	76558.0	96693.0	58009.0	30460.0	81382.0	64861.0
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	0.0	0.0	0.0	0.0	136.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	12.0	54.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	29.0	6.0	0.0	0.0	0.0	0.0	11.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	25.0	26.0	0.0	0.0	91.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	8.0	1.0	2.0	1.0	0.0	0.0	1.0	1.0	5.0	0.0	0.0	1.0	540.0	2.0	11.0	9.0	0.0	0.0	0.0	21.0	0.0	1.0	2.0	4.0	503.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	6.0	42.0	0.0	17.0	1.0	4.0	4.0	701.0	1.0	880.0	0.0	1.0	1.0
ALL-CHORISMATE-PWY	515.0	8557.0	139.0	3781.0	780.0	31.0	0.0	184.0	127.0	10127.0	56.0	23.0	3300.0	0.0	9864.0	112.0	3563.0	4338.0	40.0	338.0	0.0	1421.0	50.0	1018.0	1058.0	374.0	201.0	7785.0	354.0	286.0	27.0	163.0	14.0	8902.0	366.0	62.0	67.0	193.0	385.0	120.0	0.0	742.0	53.0	112.0	264.0	111.0	9710.0	1419.0	0.0	549.0	4343.0	4139.0	14944.0	33.0	4947.0	41.0	30.0	72.0	1840.0	288.0	16337.0	10260.0	0.0	138.0	1010.0	54.0	11433.0	638.0	338.0	3108.0	137.0	710.0	23.0	5373.0	0.0	8421.0	0.0	46.0	423.0	7602.0	11132.0	12794.0	3285.0	13694.0	28.0	13344.0	160.0	17.0	12472.0	1007.0	32.0	35.0	68.0	1592.0	1164.0	1389.0	0.0	84.0	82.0	55.0	538.0	1827.0	0.0	0.0	458.0	12677.0	1497.0	1827.0	1904.0	0.0	0.0	0.0	2653.0	0.0	816.0	1165.0	1500.0	15871.0	68.0	0.0	381.0	1095.0	1047.0	1653.0	0.0	1082.0	18813.0	0.0	10463.0	750.0	2884.0	952.0	1831.0	2.0	1025.0	1.0	1.0	2.0
ANAEROFRUCAT-PWY	17814.0	18028.0	15173.0	23983.0	54805.0	21603.0	37300.0	16359.0	46227.0	26147.0	27722.0	39684.0	16392.0	39460.0	20811.0	36416.0	27636.0	31088.0	44500.0	44879.0	15853.0	62096.0	58679.0	26542.0	32947.0	34007.0	24545.0	24154.0	25244.0	23425.0	25866.0	11129.0	21117.0	18805.0	24867.0	26106.0	50096.0	48452.0	51675.0	38503.0	40517.0	24339.0	18534.0	39540.0	11374.0	39286.0	20873.0	15676.0	16229.0	25001.0	26222.0	24508.0	31511.0	49339.0	33609.0	9186.0	31778.0	71896.0	30450.0	19041.0	35037.0	23902.0	25730.0	25093.0	61387.0	36654.0	25935.0	52563.0	47162.0	29965.0	45871.0	13400.0	32972.0	27812.0	11887.0	30074.0	23983.0	32478.0	41169.0	16495.0	24144.0	27140.0	30144.0	29930.0	22830.0	30124.0	17155.0	12728.0	27192.0	38155.0	49581.0	27893.0	25524.0	27500.0	107646.0	59118.0	22522.0	21881.0	18257.0	11264.0	42856.0	93707.0	11112.0	21230.0	65345.0	106020.0	161889.0	98199.0	96855.0	36037.0	13851.0	21505.0	166049.0	21034.0	62016.0	59518.0	81795.0	75856.0	30399.0	22716.0	31750.0	101793.0	95200.0	145107.0	46361.0	57891.0	122133.0	13478.0	652475.0	40567.0	162598.0	21734.0	107442.0	63709.0	81812.0	31472.0	99598.0	67912.0
ANAGLYCOLYSIS-PWY	19860.0	20118.0	22661.0	32596.0	65994.0	28942.0	44375.0	22906.0	53073.0	34265.0	40399.0	53419.0	20364.0	58899.0	23131.0	57581.0	36666.0	41970.0	66387.0	50934.0	27906.0	74437.0	77429.0	32153.0	38356.0	48226.0	27661.0	33465.0	28938.0	34329.0	38630.0	12601.0	28443.0	20927.0	30304.0	44185.0	60841.0	56214.0	71856.0	52219.0	49490.0	35451.0	21099.0	47225.0	14640.0	59486.0	23693.0	20103.0	59959.0	29275.0	34538.0	31646.0	35015.0	61738.0	39832.0	10911.0	51583.0	90339.0	36182.0	22523.0	39498.0	28544.0	30120.0	46509.0	70335.0	56941.0	30369.0	64031.0	53669.0	37661.0	61227.0	14898.0	38576.0	32023.0	13435.0	39455.0	27874.0	46948.0	49958.0	18675.0	27216.0	30221.0	34606.0	34049.0	43514.0	35268.0	19493.0	29288.0	30886.0	47388.0	58285.0	34223.0	40262.0	31982.0	227155.0	115460.0	31691.0	28409.0	21251.0	15656.0	46424.0	110996.0	12594.0	25715.0	72936.0	113623.0	198574.0	156997.0	112579.0	39870.0	18546.0	27857.0	181046.0	26791.0	71841.0	82098.0	135356.0	78254.0	32068.0	29474.0	37842.0	180420.0	128650.0	238577.0	48589.0	47221.0	133933.0	16333.0	757380.0	44490.0	170140.0	31986.0	142831.0	157823.0	114689.0	54528.0	143648.0	115746.0
ARG+POLYAMINE-SYN	2594.0	12104.0	2989.0	7351.0	6040.0	3540.0	5035.0	3070.0	5209.0	15410.0	4834.0	5375.0	6333.0	6890.0	13900.0	5900.0	7751.0	6765.0	6674.0	5517.0	3284.0	6361.0	3977.0	3765.0	3654.0	5933.0	2674.0	12890.0	2442.0	4841.0	4391.0	1280.0	3549.0	12595.0	5555.0	5090.0	9276.0	5303.0	8555.0	7083.0	6177.0	4641.0	1692.0	4090.0	2180.0	2035.0	13840.0	2912.0	5561.0	3799.0	9188.0	10186.0	21100.0	5615.0	12070.0	1317.0	3061.0	7718.0	5237.0	2676.0	23334.0	15594.0	2586.0	4864.0	4484.0	5108.0	16807.0	4535.0	3238.0	8794.0	6543.0	1070.0	4762.0	10121.0	1378.0	14462.0	3285.0	5897.0	4361.0	10966.0	15715.0	18091.0	7347.0	19901.0	4909.0	18667.0	1561.0	2800.0	18083.0	3877.0	6563.0	4340.0	4533.0	5120.0	9182.0	9919.0	4889.0	3498.0	2132.0	1088.0	8325.0	21078.0	2518.0	4041.0	7912.0	16882.0	12157.0	12371.0	13081.0	4410.0	4023.0	4566.0	24033.0	4103.0	10571.0	13038.0	13815.0	16190.0	5373.0	2248.0	4105.0	10413.0	9518.0	11252.0	7625.0	3625.0	31794.0	1950.0	696342.0	6913.0	88865.0	2280.0	9186.0	5252.0	8746.0	2199.0	10423.0	7801.0
ARGDEG-PWY	185.0	8305.0	57.0	2179.0	266.0	10.0	0.0	99.0	60.0	8295.0	21.0	7.0	2221.0	0.0	9469.0	40.0	2269.0	2676.0	7.0	165.0	0.0	652.0	13.0	520.0	476.0	158.0	84.0	6097.0	218.0	91.0	6.0	104.0	5.0	8525.0	103.0	24.0	26.0	52.0	158.0	43.0	0.0	327.0	12.0	34.0	148.0	50.0	9259.0	753.0	0.0	297.0	2577.0	2628.0	14345.0	7.0	3038.0	18.0	11.0	22.0	1045.0	172.0	15671.0	9532.0	0.0	51.0	390.0	20.0	10575.0	282.0	127.0	1631.0	55.0	257.0	6.0	3386.0	0.0	6273.0	0.0	11.0	245.0	7383.0	10456.0	12250.0	1675.0	13244.0	11.0	11901.0	78.0	5.0	12113.0	473.0	7.0	10.0	14.0	737.0	308.0	397.0	0.0	14.0	14.0	9.0	150.0	795.0	0.0	0.0	63.0	5463.0	324.0	509.0	552.0	0.0	0.0	0.0	1175.0	0.0	240.0	335.0	428.0	5710.0	10.0	0.0	19.0	254.0	256.0	390.0	0.0	684.0	6102.0	0.0	18321.0	165.0	1937.0	228.0	28.0	1.0	569.0	1.0	1.0	1.0
ARGORNPROST-PWY	2956.0	122.0	1726.0	3602.0	7219.0	2290.0	4308.0	2076.0	5370.0	2108.0	3753.0	4646.0	1470.0	6019.0	67.0	5002.0	2687.0	6693.0	5472.0	3852.0	3057.0	8307.0	2660.0	2940.0	4013.0	5807.0	2805.0	2393.0	2157.0	3413.0	4026.0	1183.0	2895.0	133.0	2298.0	4711.0	7554.0	5165.0	4835.0	4152.0	5244.0	1940.0	1792.0	4845.0	1126.0	1647.0	543.0	1548.0	6121.0	2907.0	2917.0	397.0	185.0	5380.0	344.0	700.0	4035.0	5007.0	2660.0	1371.0	802.0	1305.0	2615.0	4500.0	4987.0	4266.0	1803.0	7174.0	5059.0	377.0	3450.0	1170.0	4203.0	3257.0	1495.0	4207.0	1733.0	5271.0	2445.0	419.0	741.0	238.0	3636.0	999.0	4041.0	1526.0	1021.0	3145.0	1142.0	5237.0	3630.0	3389.0	3817.0	2901.0	3644.0	11976.0	4449.0	2236.0	921.0	738.0	14015.0	7191.0	1063.0	2492.0	3476.0	8740.0	7297.0	5669.0	4800.0	3903.0	1653.0	2814.0	6090.0	2950.0	6794.0	5544.0	9411.0	22693.0	5599.0	1291.0	2556.0	4563.0	3561.0	11148.0	6875.0	132001.0	11569.0	1643.0	263005.0	6857.0	26959.0	2024.0	17901.0	10114.0	9644.0	2517.0	14252.0	13927.0
ARGSYN-PWY	11559.0	12679.0	16570.0	20446.0	33594.0	20056.0	27801.0	16135.0	31453.0	21096.0	29193.0	39957.0	13754.0	40986.0	14650.0	42974.0	24654.0	28493.0	46866.0	30433.0	20460.0	36908.0	33331.0	18895.0	19226.0	33887.0	13849.0	20388.0	19600.0	25673.0	27777.0	7583.0	20125.0	13216.0	20510.0	31021.0	39139.0	29995.0	51825.0	36094.0	31876.0	28271.0	13698.0	29928.0	10087.0	18700.0	14964.0	11976.0	47005.0	17168.0	23086.0	18196.0	22159.0	44299.0	21113.0	7665.0	38519.0	41561.0	22892.0	14672.0	24893.0	18118.0	16574.0	33344.0	48753.0	41100.0	19161.0	27807.0	22136.0	17822.0	45329.0	7258.0	24098.0	19112.0	8025.0	24490.0	17584.0	33696.0	35468.0	11684.0	16926.0	19063.0	21758.0	21467.0	32702.0	20725.0	12794.0	21929.0	19377.0	23964.0	35963.0	24060.0	28088.0	20283.0	61219.0	101322.0	26849.0	23130.0	13707.0	7136.0	41445.0	93004.0	10472.0	20808.0	54977.0	89100.0	120342.0	64792.0	88909.0	29241.0	15939.0	23808.0	145274.0	21763.0	59202.0	66722.0	130272.0	56479.0	28283.0	12359.0	18049.0	64183.0	66839.0	97350.0	39343.0	181921.0	102225.0	12943.0	897036.0	30319.0	149280.0	13629.0	69410.0	108125.0	56471.0	30652.0	60094.0	54103.0
ARGSYNBSUB-PWY	10913.0	12888.0	16955.0	20677.0	33317.0	20945.0	28176.0	16903.0	31223.0	21565.0	29999.0	42550.0	13911.0	41850.0	14881.0	44953.0	25536.0	28935.0	48343.0	31713.0	21029.0	35544.0	33253.0	19289.0	18904.0	34862.0	13569.0	20751.0	20090.0	26291.0	28457.0	7534.0	20599.0	13430.0	20625.0	31703.0	39302.0	29459.0	53355.0	37368.0	32487.0	29188.0	13973.0	30063.0	10135.0	17773.0	15229.0	11680.0	48863.0	17155.0	23516.0	17004.0	22518.0	46420.0	18810.0	7827.0	39665.0	39881.0	23574.0	14829.0	25311.0	18460.0	17110.0	33925.0	53117.0	42361.0	19494.0	25695.0	20410.0	14795.0	46873.0	6993.0	24753.0	19195.0	8058.0	24683.0	17431.0	34482.0	36179.0	11861.0	17153.0	19360.0	22206.0	21823.0	34347.0	20952.0	13130.0	22402.0	19688.0	23939.0	35712.0	25699.0	28768.0	20354.0	59042.0	108485.0	28199.0	24494.0	14027.0	6832.0	44123.0	98450.0	11048.0	22125.0	57068.0	93988.0	123902.0	63560.0	93194.0	30248.0	16887.0	25054.0	153486.0	22624.0	62592.0	70210.0	146192.0	57477.0	30246.0	11852.0	17286.0	62811.0	71091.0	92790.0	41735.0	195236.0	106853.0	13526.0	964509.0	32426.0	154476.0	13097.0	62836.0	105591.0	58119.0	30707.0	50925.0	49056.0
