ID	RTSI
TL1a_FP_140	0.454191761753003
TL1a_FP_207	0.187877469922674
TL1a_FP_65	0.257310650487748
TL1a_FP_64	0.480451973728468
TL1a_FP_209	0.258990525499076
TL1a_FP_206	0.175722109978313
TL1a_FP_242	0.381758012243455
TL1a_FP_77	0.263430838961122
TL1a_FP_245	0.231758250302323
TL1a_FP_76	0.213755422500724
TL1a_FP_102	0.176867579164544
TL1a_FP_98	0.511988409812289
TL1a_FP_75	0.187632331525381
TL1a_FP_173	0.220474527115615
TL1a_FP_141	0.443658892050746
TL1a_FP_174	0.218840651343126
TL1a_FP_144	0.225899285913736
TL1a_FP_142	0.172419898857466
TL1a_FP_62	0.30485315445569
TL1a_FP_74	0.132541857326601
TL1a_FP_172	0.128175667218605
TL1a_FP_171	0.165295813493944
TL1a_FP_66	0.319049960670306
TL1a_FP_143	0.149240219962251
TL1a_FP_100	0.311914758624241
TL1a_FP_99	0.176541610710847
TL1a_FP_246	0.195768696306256
TL1a_FP_78	0.218406086259802
TL1a_FP_210	0.121825340959143
TL1a_FP_208	0.250101495961035
TL1a_FP_101	0.182330265385674
TL1a_FP_244	0.263581738254589
TL1a_FP_63	0.137558491117011
TL1a_FP_243	0.337681631728909
TL1a_FP_170	0.264240527644247
TL1a_FP_205	0.166746282182981
TL1a_FP_73	0.157560334907436
TL1a_FP_139	0.31287780429962
TL1a_FP_169	0.152813540723589
TL1a_FP_61	0.123632161979225
TL1a_FP_241	0.420775666163689
TL1a_FP_97	0.186112619521913
TL1A_FP_641	0.245469019835924
TL1A_FP_689	0.247724579909821
TL1A_FP_638	0.173251517122304
TL1A_FP_640	0.269908624643696
TL1A_FP_685	0.107683345594413
TL1A_FP_686	0.49035872879394
TL1A_FP_639	0.224881998603909
TL1A_FP_687	0.154106096281884
TL1A_FP_637	0.35916719125539
TL1A_FP_688	0.234010046172375
