"","X","chao1","observed_otus","pielou_e","shannon","SampleID"
"84","Itg-18-DTT494-S89",296.25,255,0.588554951136567,4.70511629639891,"Itg.18.DTT494.S89"
"85","Itg-18-DTT495-S90",304,247,0.56876168437745,4.52072673468663,"Itg.18.DTT495.S90"
"86","Itg-18-DTT496-S91",282.916666666667,237,0.513767789039406,4.052982177286,"Itg.18.DTT496.S91"
"87","Itg-18-FP491-S94",315.25,271,0.497109752979186,4.01771511348839,"Itg.18.FP491.S94"
"88","Itg-18-FP492-S95",353.277777777778,272,0.493472475825462,3.99094031141823,"Itg.18.FP492.S95"
"89","Itg-18-FP493-S96",339.9,300,0.626743203120538,5.15735618397954,"Itg.18.FP493.S96"
"90","Itg-18-FP494-S97",167.24,124,0.289278162074496,2.01169712737396,"Itg.18.FP494.S97"
"91","Itg-18-FP495-S98",101.909090909091,70,0.304519136179767,1.8664839697214,"Itg.18.FP495.S98"
"92","Itg-18-FP496-S99",184.2,72,0.326094519927259,2.01197873133252,"Itg.18.FP496.S99"
"93","Itg-20-DTT503-S98",339.52380952381,290,0.618507217506127,5.05933281071821,"Itg.20.DTT503.S98"
"94","Itg-20-DTT504-S99",328.837837837838,293,0.730152897958306,5.98342546532009,"Itg.20.DTT504.S99"
"95","Itg-20-DTT505-S100",327,268,0.550292056118981,4.43870480545609,"Itg.20.DTT505.S100"
"96","Itg-20-DTT506-S1",244.022222222222,202,0.255627194205313,1.95764711396676,"Itg.20.DTT506.S1"
"97","Itg-20-DTT507-S2",303.5,260,0.595812710512929,4.77982871141216,"Itg.20.DTT507.S2"
"98","Itg-20-DTT508-S3",327.9,214,0.592701297532774,4.5883775276471,"Itg.20.DTT508.S3"
"99","Itg-20-FP503-S6",362.176470588235,301,0.669804832392161,5.51491824757283,"Itg.20.FP503.S6"
"100","Itg-20-FP504-S7",338.139534883721,313,0.710534218410651,5.89034206201483,"Itg.20.FP504.S7"
"101","Itg-20-FP505-S8",356,312,0.727826058595869,6.03033164083598,"Itg.20.FP505.S8"
"102","Itg-20-FP506-S9",354.25,300,0.661324017016186,5.4419154316966,"Itg.20.FP506.S9"
"103","Itg-20-FP507-S10",263.090909090909,202,0.584103812626749,4.47319052497727,"Itg.20.FP507.S10"
"104","Itg-20-FP508-S11",329.4,182,0.60898979212394,4.57217029724383,"Itg.20.FP508.S11"
"105","Itg-22-DTT515-S10",409.157894736842,299,0.626250332288115,5.15028378120458,"Itg.22.DTT515.S10"
"106","Itg-22-DTT516-S11",364.025,337,0.760659778624897,6.38695953405455,"Itg.22.DTT516.S11"
"107","Itg-22-DTT517-S12",409.088235294118,346,0.728609673148438,6.14555171606699,"Itg.22.DTT517.S12"
"108","Itg-22-DTT518-S13",366.15,279,0.488255610974682,3.9666478147396,"Itg.22.DTT518.S13"
"109","Itg-22-DTT519-S14",187.365853658537,161,0.418951698010271,3.07130007405827,"Itg.22.DTT519.S14"
"110","Itg-22-DTT520-S15",369.026315789474,290,0.589539832203903,4.82238223237058,"Itg.22.DTT520.S15"
"111","Itg-22-FP515-S18",375.659574468085,305,0.662856938290351,5.47033654128859,"Itg.22.FP515.S18"
"112","Itg-22-FP516-S19",380.809523809524,348,0.730397104183461,6.1667014801525,"Itg.22.FP516.S19"
"113","Itg-22-FP517-S20",413.454545454545,358,0.751707532689554,6.37734822572003,"Itg.22.FP517.S20"
"114","Itg-22-FP518-S21",212.4,134,0.493227743495112,3.48519122674469,"Itg.22.FP518.S21"
"115","Itg-22-FP519-S22",155.555555555556,110,0.393454971552398,2.66815969317142,"Itg.22.FP519.S22"
"116","Itg-22-FP520-S23",276.375,216,0.498088526158417,3.86262048647693,"Itg.22.FP520.S23"
"117","Itg-24-DTT527-S22",421.521739130435,372,0.754040745731314,6.43887367784602,"Itg.24.DTT527.S22"
"118","Itg-24-DTT528-S23",422.219512195122,365,0.753279919046555,6.4117323499742,"Itg.24.DTT528.S23"
"119","Itg-24-DTT529-S24",421.030303030303,358,0.747655214480127,6.3429691045604,"Itg.24.DTT529.S24"
"120","Itg-24-DTT530-S25",493.161764705882,405,0.624077227438294,5.40561845994328,"Itg.24.DTT530.S25"
"121","Itg-24-DTT531-S26",241.947368421053,182,0.353448155041398,2.65361616400792,"Itg.24.DTT531.S26"
"122","Itg-24-FP527-S30",415,352,0.762718766828279,6.45216725223519,"Itg.24.FP527.S30"
"123","Itg-24-FP528-S31",398.222222222222,352,0.721459963733765,6.10314122879033,"Itg.24.FP528.S31"
"124","Itg-24-FP529-S32",409.558139534884,367,0.757656003496854,6.45495355457611,"Itg.24.FP529.S32"
"125","Itg-24-FP530-S33",163.260869565217,110,0.37547802013334,2.54625151904624,"Itg.24.FP530.S33"
"126","Itg-24-FP531-S34",104.428571428571,58,0.370286955626927,2.16913394880618,"Itg.24.FP531.S34"
"127","Itg-26-DTT539-S35",355.95652173913,326,0.72378657284509,6.04269733836622,"Itg.26.DTT539.S35"
"128","Itg-26-DTT540-S36",416,368,0.789869462631051,6.73250130193322,"Itg.26.DTT540.S36"
"129","Itg-26-DTT541-S37",389.238095238095,335,0.694549675547129,5.82589468402017,"Itg.26.DTT541.S37"
"130","Itg-26-DTT542-S38",273.090909090909,212,0.560500111926735,4.33150027974358,"Itg.26.DTT542.S38"
"131","Itg-26-DTT543-S39",269.294117647059,238,0.549923758666227,4.3415478583832,"Itg.26.DTT543.S39"
"132","Itg-26-DTT544-S40",285.571428571429,223,0.554345188100757,4.3243913223765,"Itg.26.DTT544.S40"
"133","Itg-26-FP539-S43",334.192307692308,299,0.687738156771737,5.65595975270068,"Itg.26.FP539.S43"
"134","Itg-26-FP540-S44",437.785714285714,354,0.753426582301854,6.37971910987924,"Itg.26.FP540.S44"
"135","Itg-26-FP541-S45",394.63829787234,349,0.721085544723975,6.09106960950014,"Itg.26.FP541.S45"
"136","Itg-26-FP542-S46",262.434782608696,172,0.524705034836999,3.89659850682475,"Itg.26.FP542.S46"
"137","Itg-26-FP543-S47",360.958333333333,300,0.602510030134887,4.95794579718519,"Itg.26.FP543.S47"
"138","Itg-26-FP544-S48",198.230769230769,153,0.609287850751903,4.4218382407472,"Itg.26.FP544.S48"
"139","Lyz2-01B-DTT207-S47",344.073170731707,321,0.710205164613083,5.91347322454093,"Lyz2.01B.DTT207.S47"
"140","Lyz2-01B-DTT208-S48",326.71875,282,0.736230679962366,5.99258742676516,"Lyz2.01B.DTT208.S48"
"141","Lyz2-01B-DTT209-S49",351,316,0.675066159708623,5.60560138073432,"Lyz2.01B.DTT209.S49"
"142","Lyz2-01B-DTT210-S50",265.441860465116,227,0.423238755872892,3.31249864453987,"Lyz2.01B.DTT210.S50"
"143","Lyz2-01B-DTT211-S51",138.142857142857,133,0.509296240082296,3.59322881711942,"Lyz2.01B.DTT211.S51"
"144","Lyz2-01B-DTT212-S52",180.516129032258,150,0.200651671555129,1.45047455361696,"Lyz2.01B.DTT212.S52"
"145","Lyz2-01B-FP207-S55",365.317073170732,325,0.706102630293362,5.8919292885255,"Lyz2.01B.FP207.S55"
"146","Lyz2-01B-FP208-S56",377.09756097561,346,0.731410770572143,6.16917793146532,"Lyz2.01B.FP208.S56"
"147","Lyz2-01B-FP209-S57",362.885714285714,322,0.736056177258168,6.13202283036059,"Lyz2.01B.FP209.S57"
"148","Lyz2-01B-FP210-S58",105,76,0.123278432221682,0.770234708492036,"Lyz2.01B.FP210.S58"
"149","Lyz2-01B-FP211-S59",130.058823529412,93,0.162039103529127,1.05959943158653,"Lyz2.01B.FP211.S59"
"150","Lyz2-01B-FP212-S60",117.235294117647,95,0.308662642247373,2.02786899125115,"Lyz2.01B.FP212.S60"
"151","Lyz2-02B-DTT219-S59",388.09375,319,0.723761768546524,6.01982526306962,"Lyz2.02B.DTT219.S59"
"152","Lyz2-02B-DTT220-S60",335.689655172414,300,0.708409274080881,5.82937147507737,"Lyz2.02B.DTT220.S60"
"153","Lyz2-02B-DTT221-S61",339.571428571429,310,0.660492851961722,5.46632101162959,"Lyz2.02B.DTT221.S61"
"154","Lyz2-02B-DTT222-S62",193.619047619048,128,0.271938691985646,1.90357084389952,"Lyz2.02B.DTT222.S62"
"155","Lyz2-02B-DTT223-S63",169.928571428571,117,0.370397564818607,2.54476636154937,"Lyz2.02B.DTT223.S63"
"156","Lyz2-02B-DTT224-S64",253.021276595745,228,0.469269493406458,3.6757363288556,"Lyz2.02B.DTT224.S64"
"157","Lyz2-02B-FP219-S67",382,321,0.744442298882202,6.19854630887388,"Lyz2.02B.FP219.S67"
"158","Lyz2-02B-FP220-S68",343.153846153846,313,0.641113682780446,5.31484451327628,"Lyz2.02B.FP220.S68"
"159","Lyz2-02B-FP221-S69",367.171428571429,304,0.60172037861844,4.96294606620672,"Lyz2.02B.FP221.S69"
"160","Lyz2-02B-FP222-S70",108.5,77,0.168093749518432,1.05340764705705,"Lyz2.02B.FP222.S70"
"161","Lyz2-02B-FP223-S71",136.176470588235,107,0.235646871175131,1.58860560247587,"Lyz2.02B.FP223.S71"
"162","Lyz2-02B-FP224-S72",174.730769230769,158,0.409335321470123,2.98969544050237,"Lyz2.02B.FP224.S72"
"163","Lyz2-03B-DTT231-S71",351.8,320,0.554594900583694,4.61529888444871,"Lyz2.03B.DTT231.S71"
"164","Lyz2-03B-DTT232-S72",339.384615384615,314,0.699596577991364,5.80288829166075,"Lyz2.03B.DTT232.S72"
"165","Lyz2-03B-DTT233-S73",309.5625,280,0.669472058181962,5.44232783289782,"Lyz2.03B.DTT233.S73"
"166","Lyz2-03B-DTT234-S74",250.294117647059,205,0.422225008887987,3.24246855326881,"Lyz2.03B.DTT234.S74"
"167","Lyz2-03B-DTT235-S75",205.5,118,0.32505161140909,2.23721421394864,"Lyz2.03B.DTT235.S75"
"168","Lyz2-03B-DTT236-S76",200,165,0.302402803160146,2.22759648656879,"Lyz2.03B.DTT236.S76"
"169","Lyz2-03B-FP231-S79",292.634146341463,245,0.430262731547301,3.41483951893718,"Lyz2.03B.FP231.S79"
"170","Lyz2-03B-FP232-S80",303.5,246,0.436201753643007,3.464538755564,"Lyz2.03B.FP232.S80"
"171","Lyz2-03B-FP233-S81",281.037037037037,230,0.530646273353331,4.16318005816427,"Lyz2.03B.FP233.S81"
"172","Lyz2-03B-FP234-S82",233.55,139,0.317462633566111,2.25999778114876,"Lyz2.03B.FP234.S82"
"173","Lyz2-03B-FP235-S83",132.666666666667,93,0.303486868108997,1.98454882765053,"Lyz2.03B.FP235.S83"
"174","Lyz2-03B-FP236-S84",180.4,123,0.451988180173936,3.13793449709944,"Lyz2.03B.FP236.S84"
"175","Lyz2-04B-DTT243-S84",387.317073170732,335,0.654102590930138,5.48662383911104,"Lyz2.04B.DTT243.S84"
"176","Lyz2-04B-DTT244-S85",321.454545454545,299,0.754978193679073,6.20894192879976,"Lyz2.04B.DTT244.S85"
"177","Lyz2-04B-DTT245-S86",253.5,250,0.715473691792606,5.69930909017071,"Lyz2.04B.DTT245.S86"
"178","Lyz2-04B-DTT246-S87",236.977272727273,221,0.4755953253753,3.7038900517249,"Lyz2.04B.DTT246.S87"
"179","Lyz2-04B-DTT247-S88",344.8,300,0.535202457106601,4.40408398223812,"Lyz2.04B.DTT247.S88"
"180","Lyz2-04B-DTT248-S89",461.101694915254,336,0.45023167613256,3.77848713989417,"Lyz2.04B.DTT248.S89"
"181","Lyz2-04B-FP243-S92",341.935483870968,250,0.5203767363238,4.14520882831187,"Lyz2.04B.FP243.S92"
"182","Lyz2-04B-FP244-S41",343.65625,292,0.637793548691156,5.22341726856607,"Lyz2.04B.FP244.S41"
"183","Lyz2-04B-FP245-S42",327.870967741935,293,0.696060795136594,5.70404897204021,"Lyz2.04B.FP245.S42"
"184","Lyz2-04B-FP246-S43",172.416666666667,133,0.322482436680679,2.27520467127082,"Lyz2.04B.FP246.S43"
"185","Lyz2-04B-FP247-S44",113.260869565217,98,0.322794364080545,2.13519105770849,"Lyz2.04B.FP247.S44"
"186","Lyz2-05B-DTT255-S96",389.788461538462,342,0.626253520351608,5.27170977124793,"Lyz2.05B.DTT255.S96"
"187","Lyz2-05B-DTT256-S97",328.78125,295,0.750095874703268,6.1542149690108,"Lyz2.05B.DTT256.S97"
"188","Lyz2-05B-DTT257-S98",382.275,327,0.693749357098667,5.79499023994007,"Lyz2.05B.DTT257.S98"
"189","Lyz2-05B-DTT258-S99",236.75,163,0.503654207747067,3.70121785646782,"Lyz2.05B.DTT258.S99"
"190","Lyz2-05B-DTT259-S100",158,125,0.482804795121858,3.36311405441934,"Lyz2.05B.DTT259.S100"
"191","Lyz2-05B-DTT260-S101",260.756756756757,234,0.537065968182744,4.22690504807437,"Lyz2.05B.DTT260.S101"
"192","Lyz2-05B-FP255-S52",301.790697674419,262,0.568652908434621,4.56822935450985,"Lyz2.05B.FP255.S52"
"193","Lyz2-05B-FP256-S53",305.365853658537,290,0.683623308498004,5.59197651532891,"Lyz2.05B.FP256.S53"
"194","Lyz2-05B-FP257-S54",335.6,298,0.704470785061029,5.79016410015887,"Lyz2.05B.FP257.S54"
"195","Lyz2-05B-FP258-S55",145.647058823529,125,0.446714617943404,3.11171766539899,"Lyz2.05B.FP258.S55"
"196","Lyz2-05B-FP259-S56",146.555555555556,124,0.456141834032111,3.17209985923921,"Lyz2.05B.FP259.S56"
"197","Lyz2-05B-FP260-S57",137.555555555556,115,0.446612551698238,3.05728177927717,"Lyz2.05B.FP260.S57"
"198","Lyz2-06B-DTT267-S108",361.129032258065,320,0.796993068977746,6.63251901215641,"Lyz2.06B.DTT267.S108"
"199","Lyz2-06B-DTT268-S109",330,311,0.798937239976074,6.61581614396269,"Lyz2.06B.DTT268.S109"
"200","Lyz2-06B-DTT269-S111",349,294,0.678680216730904,5.56495540411595,"Lyz2.06B.DTT269.S111"
"201","Lyz2-06B-DTT270-S112",240.675675675676,196,0.472125905284788,3.59510177863388,"Lyz2.06B.DTT270.S112"
"202","Lyz2-06B-DTT271-S113",252.538461538462,221,0.651525287331932,5.07401545272059,"Lyz2.06B.DTT271.S113"
"203","Lyz2-06B-DTT272-S114",406.766233766234,383,0.621211546910214,5.33074088784443,"Lyz2.06B.DTT272.S114"
"204","Lyz2-06B-FP267-S64",354.387096774194,321,0.780433141970749,6.49822152603275,"Lyz2.06B.FP267.S64"
"205","Lyz2-06B-FP268-S65",376.666666666667,314,0.779683548808979,6.46717934152042,"Lyz2.06B.FP268.S65"
"206","Lyz2-06B-FP269-S67",338.085714285714,323,0.769331555389008,6.41267882635122,"Lyz2.06B.FP269.S67"
"207","Lyz2-06B-FP270-S68",149.142857142857,124,0.487719482383541,3.39169702489542,"Lyz2.06B.FP270.S68"
"208","Lyz2-06B-FP271-S69",202.142857142857,155,0.623831609012989,4.53907639512091,"Lyz2.06B.FP271.S69"
"209","Lyz2-06B-FP272-S70",233.647058823529,183,0.615899797961504,4.62891801193845,"Lyz2.06B.FP272.S70"
"210","Lyz2-07B-DTT279-S121",604.344827586207,525,0.66773085621661,6.03373194323228,"Lyz2.07B.DTT279.S121"
"211","Lyz2-07B-DTT280-S122",305.5,289,0.715661581882281,5.85048024570852,"Lyz2.07B.DTT280.S122"
"212","Lyz2-07B-DTT281-S123",308.96875,287,0.691363572209284,5.64491921958283,"Lyz2.07B.DTT281.S123"
"213","Lyz2-07B-DTT282-S124",321.567567567568,260,0.582419037149928,4.67237973732661,"Lyz2.07B.DTT282.S124"
"214","Lyz2-07B-DTT283-S125",453.774647887324,428,0.627016583979317,5.48104476878122,"Lyz2.07B.DTT283.S125"
"215","Lyz2-07B-DTT284-S126",307.5,225,0.559976638843341,4.37553492811503,"Lyz2.07B.DTT284.S126"
"216","Lyz2-07B-FP279-S77",282.7,258,0.69224506823635,5.54573255808738,"Lyz2.07B.FP279.S77"
"217","Lyz2-07B-FP280-S78",284.526315789474,264,0.62714969715751,5.04503933577131,"Lyz2.07B.FP280.S78"
"218","Lyz2-07B-FP281-S79",312.567567567568,287,0.693303446417064,5.66075811193881,"Lyz2.07B.FP281.S79"
"219","Lyz2-07B-FP282-S80",145.071428571429,114,0.401380029946141,2.74258559850413,"Lyz2.07B.FP282.S80"
"220","Lyz2-07B-FP283-S81",131,102,0.436345905679402,2.91148547892075,"Lyz2.07B.FP283.S81"
"221","Lyz2-07B-FP284-S82",134.789473684211,119,0.451925308139425,3.11594264224812,"Lyz2.07B.FP284.S82"
"222","Lyz2-08B-DTT291-S133",353.560975609756,316,0.628187402005299,5.21633045501899,"Lyz2.08B.DTT291.S133"
"223","Lyz2-08B-DTT292-S134",364.527777777778,317,0.70010048424624,5.81667217828253,"Lyz2.08B.DTT292.S134"
"224","Lyz2-08B-DTT293-S135",381.142857142857,304,0.566695654986647,4.6740646845133,"Lyz2.08B.DTT293.S135"
"225","Lyz2-08B-DTT294-S136",268.9,268,0.706925229904149,5.70212195539173,"Lyz2.08B.DTT294.S136"
"226","Lyz2-08B-DTT295-S137",172.071428571429,171,0.535525434775338,3.97244869313361,"Lyz2.08B.DTT295.S137"
"227","Lyz2-08B-DTT296-S139",177.75,150,0.427174396011779,3.08796625799124,"Lyz2.08B.DTT296.S139"
"228","Lyz2-08B-FP291-S89",324.136363636364,294,0.499078409769289,4.09227943449015,"Lyz2.08B.FP291.S89"
"229","Lyz2-08B-FP292-S90",367.285714285714,315,0.637161433878532,5.28793528105185,"Lyz2.08B.FP292.S90"
"230","Lyz2-08B-FP293-S91",379.357142857143,349,0.742085340494607,6.26845663210807,"Lyz2.08B.FP293.S91"
"231","Lyz2-08B-FP294-S92",262.217391304348,200,0.512925651217742,3.92072991395497,"Lyz2.08B.FP294.S92"
"232","Lyz2-08B-FP295-S93",217,175,0.430375919733733,3.20682183538505,"Lyz2.08B.FP295.S93"
"233","Lyz2-08B-FP296-S95",190.096774193548,177,0.64087538278125,4.78580456536883,"Lyz2.08B.FP296.S95"
"234","LYZdtt303",672.142857142857,523,0.702638130999213,6.34529107828857,"LYZdtt303"
"235","LYZdtt304",475.643835616438,422,0.55719312435195,4.85933650473902,"LYZdtt304"
"236","LYZdtt305",443.098360655738,314,0.319802847516215,2.65264333456262,"LYZdtt305"
"237","LYZdtt306",91.7692307692308,56,0.102489266868262,0.595191548405479,"LYZdtt306"
"238","LYZdtt307",291.972972972973,200,0.303061926163761,2.31656178019191,"LYZdtt307"
"239","LYZdtt308",408.25,282,0.366081033002298,2.9797353672614,"LYZdtt308"
"240","LYZdtt315",554.052631578947,479,0.606516336504884,5.40034979774825,"LYZdtt315"
