	TL1a_FP_230	TL1a_FP_128	TL1a_FP_129	TL1a_FP_86	TL1a_FP_266	TL1a_FP_159	TL1a_FP_195	TL1a_FP_158	TL1a_DTT_127_Repeat	TL1a_DTT_157_Repeat	TL1a_FP_231	TL1a_FP_284	TL1a_FP_267	TL1a_FP_87	TL1a_FP_194	TL1a_FP_285	TL1a_DTT_284	TL1a_DTT_231	TL1a_FP_85	TL1a_DTT_267	TL1a_FP_127	TL1a_DTT_158	TL1a_FP_193	TL1a_FP_265	TL1a_DTT_129	TL1a_DTT_265	TL1a_DTT_285	TL1a_DTT_159	TL1a_FP_157	TL1a_DTT_195	TL1a_DTT_85	TL1a_DTT_86	TL1a_DTT_193	TL1a_DTT_230	TL1a_DTT_128	TL1a_DTT_283	TL1a_DTT_194	TL1a_DTT_229	TL1a_FP_283	TL1a_FP_229	TL1a_DTT_87	TL1a_DTT_266	TL1A_DTT_673	TL1A_FP_626	TL1A_DTT_675	TL1A_DTT_626	TL1A_FP_674	TL1A_DTT_674	TL1A_DTT_627	TL1A_FP_625	TL1A_FP_673	TL1A_FP_675	TL1A_FP_627
TL1a_DTT_159	2.1636675318008356	1.7791352185399663	0.8261844691123462	1.7950931756958104	1.5623277332076073	0.10247437926516152	1.5357274103076342	0.4046462601182735	1.0637563216289223	0.2862636414950633	1.7577631100810887	3.164005267437839	0.9569353067888483	2.506659378146317	2.303850728589641	1.8554743457539202	1.153535287761903	2.5824762860173363	1.8523134795348228	0.20690439440209554	0.29909368423259647	0.3599583354467291	2.589014377543959	2.2675257864970546	1.4959791194424275	0.4955598005504068	1.1228175269143958	0.0	0.9110400789966813	1.171617890692717	1.7959289161695535	1.9668029992502147	0.9135598190370596	2.159896908316715	1.0957329002200706	1.188612776891627	0.6461399689937573	1.2681171245977207	1.0575920365469158	2.1751726689561233	1.621813071258463	0.5751428099950201	2.093680961003074	1.742364018502993	2.1140973874213573	2.0712555004627933	1.9480927471892684	1.9045334844028827	2.201867463387692	2.39926752048858	2.514397615824234	1.596176322594255	1.8318458784727996
TL1a_FP_157	2.681925270685204	2.6290326929208954	1.660769663454668	1.9983129311322918	0.7117960156867984	0.823362583789952	0.8994471518119737	0.5326731404615983	1.9528134009461162	1.059123897700445	2.1667709794730334	2.4752342288470937	0.3332790226468845	2.866645022043946	1.4019462985452555	1.45220751258559	1.867198884406	3.3876315862674597	2.0814379438243105	1.0820655954419431	0.87175992989663	1.205375250247568	1.6835824325615545	1.3717720759948022	2.3767535629781187	1.3802180562304533	0.9922322707933127	0.9110400789966813	0.0	1.7197551410146266	1.9914695154229194	2.3735457008631586	0.7998154986887627	2.9083812954992134	1.9955842504477508	1.0131281471121028	0.4869366635645524	1.6309955710010373	0.8174231785346556	2.337820462457161	2.1075544188712527	1.3035273927687812	2.1061320195213558	1.774691980735034	2.196973675743439	2.158450549659332	1.851566017307939	2.1146127994776425	2.70923300124244	2.1566997900867424	2.3725422272687027	1.861771073801803	1.9527104616320798
TL1a_DTT_195	3.0724225230019027	1.284136274793923	0.7546516111900494	2.909559780793405	2.4218075070801186	1.1630058627726456	1.7453977501105875	1.3363621774310772	1.047040306859791	1.2861252879985756	2.7741058646740946	4.184294305619941	1.9225701146798493	3.518574469253456	2.9138296738182494	2.9863757357931373	2.0127167863431676	3.0244560495911	2.9628544353825483	1.0203936711216406	1.0194068047355378	1.0014867891783752	3.249393036785487	3.012422143892728	1.1918248118524684	1.2736268325527706	2.2817073583681537	1.171617890692717	1.7197551410146266	0.0	2.9211496254764944	2.983704062005942	1.0576931779869874	2.7795336841116765	1.086662490920265	2.3429666251654413	1.2743431167699062	2.2556419269495147	2.192063573084906	3.2775172750204358	2.612502112385138	1.5898465653360483	3.2458347755988513	2.907615467890321	3.2599215931446053	3.2209224911226952	3.1159680539766867	3.0261913369524267	3.138064729872725	3.567124194889222	3.6846696466099145	2.713202063154851	2.981222769805882
TL1a_DTT_85	1.0072475083413563	2.987136709531239	2.315939747748772	0.12859200074725047	2.045298320922293	1.8452545784993681	2.889601590162844	1.8483890310474604	2.2982994153724507	1.7193363113183322	0.5437385712478455	2.54137002793145	1.7043828195220636	0.9209505537070852	2.8846488422541574	1.2408463230579878	1.189805969356046	2.278937088711667	0.10903092164510386	1.9073675690433844	2.004864326540093	1.9825963220057043	3.0045289491020113	2.644561217640222	2.6804050364179672	1.7158763572976194	1.0295187026077892	1.7959289161695535	1.9914695154229194	2.9211496254764944	0.0	0.5781377420538283	2.5420392402366887	1.7218366018230726	2.311439963900461	1.0257948328069406	2.1251073376359715	1.2870425492707571	1.2162345335090774	0.4532790939077637	0.6588273087613113	1.346675635185694	0.7571739189882024	0.4545149093377784	0.37388312959321285	0.38390527900245114	0.6127627275329702	0.1847070220453149	1.0628403481249094	1.116481293476322	0.9915113463240733	0.2371508525875521	0.2915153382911247
TL1a_DTT_86	0.43258493612087867	2.7979267521276223	2.2959016680598916	0.5575141243494388	2.5398872935953136	2.039595479656962	3.2580616653328103	2.1172472450614768	2.1888554543572996	1.8685111999810273	0.27461985573902203	3.1089419867959327	2.1156548272735667	0.541988806158108	3.390628546790864	1.812794116561488	1.0317099669793144	1.7529570243308616	0.4797447160189835	2.0256007691520623	2.1829377867078907	2.081280231531991	3.536808728713114	3.177835955094848	2.5079315330763228	1.7500909020453215	1.4884988770770422	1.9668029992502147	2.3735457008631586	2.983704062005942	0.5781377420538283	0.0	2.7995274306360307	1.2126433195302726	2.1951063220979363	1.5035760172839916	2.4080792592341953	1.4625358009344782	1.6668916986455382	0.6501758635407553	0.374582913718196	1.4224327369094711	1.1887214345657842	0.9997991000110674	0.8131115808156874	0.8347691713618356	1.1822722198265014	0.554954843431632	0.6508252240668684	1.6467135734696674	1.457196982025768	0.5789254712818687	0.7971247687277417
TL1a_DTT_193	3.019652521134296	2.171026791655672	1.2815610571128397	2.5325769052273523	1.4356551997213056	0.8252757498962426	0.7712034616799449	0.6977871024645762	1.6429785060553355	1.1367783486989365	2.5700143496875394	3.236988060763637	1.066426322158188	3.326305105514075	1.8569251228618318	2.231897748006646	2.0548896380275044	3.4283481581832698	2.613521116078401	0.943922320847386	0.6795587871971731	1.067879405143154	2.195272070837782	1.9738591399683536	1.9941742706955343	1.3642107170868556	1.6572876785277824	0.9135598190370596	0.7998154986887627	1.0576931779869874	2.5420392402366887	2.7995274306360307	0.0	3.035723678985297	1.7058979260608664	1.694842727896908	0.42635187847542216	2.0484110517593117	1.5129735004578655	2.8875292337493685	2.470286037173494	1.4734898117637993	2.772900807654433	2.417210129692355	2.8128692865605482	2.780674451453521	2.5357382599635696	2.670858622987854	3.0949969004835776	2.9076494974376415	3.0889415285476316	2.377553343844603	2.5571415550458587
TL1a_DTT_230	0.8858734271955008	2.0981229728684427	2.0394495389607883	1.7005419441073737	3.313578782639952	2.260174781726525	3.6798394265622605	2.4744697887260374	1.7583128132044918	2.0355154330939547	1.2377775284409631	4.239663610205177	2.75164826571879	1.4374115220707995	4.1679859336263885	2.84340946297427	1.0500494645582328	0.5613819642725645	1.6482111376733708	2.106253720892694	2.3566424346805785	2.0951713344949168	4.383046982300655	4.025120982651754	1.8703763402234415	1.7337799349899874	2.295961887800958	2.159896908316715	2.9083812954992134	2.7795336841116765	1.7218366018230726	1.2126433195302726	3.035723678985297	0.0	1.7351803290572638	2.343086243225477	2.751273582221784	1.8898364518487225	2.42810073621147	1.8419291265004316	1.093182435312485	1.6235860613759707	2.251508668120052	2.0729914241369656	2.0134120182669646	2.008502031190218	2.3283700627395603	1.708821409005252	1.0474445249810163	2.816783840673052	2.657598433994323	1.5997755152126383	1.9064843366089113
TL1a_DTT_128	2.1827229342403593	0.774600145185004	0.46912010446290536	2.3000078981579586	2.656335207362689	1.1750496307016003	2.446815968298667	1.4767817318885053	0.1761475043831918	1.0507162261224072	2.0296794024991196	4.193727622464147	2.0430934713880347	2.696513067927697	3.3747199261052083	2.800996343370718	1.1746873334126264	1.9484447470534088	2.3199463031898433	0.9170861101163771	1.1699087259716605	0.835348326856833	3.6737071741045106	3.361150537020457	0.4322153284480448	0.7440156268577626	2.0485224014595236	1.0957329002200706	1.9955842504477508	1.086662490920265	2.311439963900461	2.1951063220979363	1.7058979260608664	1.7351803290572638	0.0	2.119891412137615	1.634003873664178	1.7414154739909193	2.0467325318141683	2.6447849125213394	1.8315815227969827	1.0588021992523222	2.7273427871091136	2.4210338773290023	2.6795733464789455	2.6413869118238544	2.69030917419883	2.3838672601666486	2.2405380829286123	3.1975337050972614	3.225044101913723	2.090959991283054	2.415091577405508
TL1a_DTT_283	1.8830776101663311	2.84157815634321	1.9507892902169175	1.0491398878248623	1.0512535738190596	1.183170481782896	1.901892560781585	1.05289312547734	2.0940066253588063	1.1889398833533686	1.340654956454163	2.094577583406989	0.7196347281564897	1.939924107544236	1.9258800409272971	0.698945399438734	1.3985340578495924	2.8876894304474496	1.126855167237054	1.3709175672015848	1.3440053057706285	1.4751752626626862	2.0835117633524884	1.7105497334204496	2.5368494131257275	1.391637747167054	0.08310227651203078	1.188612776891627	1.0131281471121028	2.3429666251654413	1.0257948328069406	1.5035760172839916	1.694842727896908	2.343086243225477	2.119891412137615	0.0	1.2760547812573066	1.1423780965479684	0.21337986088427496	1.3729503999184933	1.3384328919107256	1.0822299775196065	1.1443029638350837	0.7724240043552206	1.1888798514364818	1.1500979492277512	0.8523743581006555	1.1422038447993075	1.8901698774072415	1.2380047778682375	1.3981643652114715	0.9426874369042374	0.9596868617110398
TL1a_DTT_194	2.652592850251258	2.2015645650577973	1.2457019136512495	2.115644427562369	1.163054194872027	0.5543684750134086	0.9417954393834224	0.3080486762974612	1.5711609268021889	0.883125975401878	2.1795125498698877	2.924081546644446	0.6817993755072413	2.9278747508848384	1.7545166765024662	1.839837627924044	1.7409125127085097	3.1844690768143478	2.199112030325716	0.7467876547302472	0.470799554156645	0.9185461996533856	2.0721474361185144	1.800210971841586	1.9795111356206205	1.1391441609317985	1.2396804524362235	0.6461399689937573	0.4869366635645524	1.2743431167699062	2.1251073376359715	2.4080792592341953	0.42635187847542216	2.751273582221784	1.634003873664178	1.2760547812573066	0.0	1.7299583162050431	1.1025484666123941	2.468162112402079	2.093179736372334	1.1528743410781306	2.3663419546956854	1.9990437631026547	2.3896695207786744	2.360129123432333	2.1118039169997678	2.2569365221562183	2.7322957624672872	2.4966372122135874	2.668081412793104	1.9684521679044702	2.1402983162056524
TL1a_DTT_229	1.7327307367565397	2.5076922673731596	1.8085552828840143	1.3736226821937367	1.9555408735541997	1.30830196574179	2.4126604308058606	1.4464645626524133	1.8121549022574446	1.0241198334453325	1.4252483299378187	2.9658778526277376	1.5300751457002488	1.91544406854371	2.8169695382017483	1.5300353211835627	1.0556800238005168	2.3731672359815326	1.3398197014901239	1.3888581945376661	1.5623241786757012	1.2720991259668089	2.979625549447105	2.5893246088657214	2.1516912698662156	1.1203779806019922	1.0709006140424167	1.2681171245977207	1.6309955710010373	2.2556419269495147	1.2870425492707571	1.4625358009344782	2.0484110517593117	1.8898364518487225	1.7414154739909193	1.1423780965479684	1.7299583162050431	0.0	1.1272974954856594	1.7346883823805512	1.2733454804412554	0.9991626150643746	1.2209923334334054	1.1295594662360708	1.515260304579422	1.3977764706947022	1.4779970704747467	1.2671637337487658	1.4124666463004751	1.8025735851574416	1.889263553633916	1.0835739205282744	1.169451663183085
TL1a_FP_283	2.0316548887197774	2.7702231891960865	1.8530338082627662	1.2417822875019966	0.9266579236309255	1.0383749242913298	1.7066868556750467	0.8901586230413636	2.023513029471733	1.0673599742908808	1.4977875598883545	2.151701156453325	0.5484265829346849	2.123170858580732	1.8118532289232212	0.7998619807302465	1.438719218396923	2.9616608596111074	1.3150520219884079	1.2515257467667178	1.2042698544981114	1.3481375791129102	1.9889263503309675	1.613168362327364	2.4669549758056135	1.3133636108185567	0.18681948750379943	1.0575920365469158	0.8174231785346556	2.192063573084906	1.2162345335090774	1.6668916986455382	1.5129735004578655	2.42810073621147	2.0467325318141683	0.21337986088427496	1.1025484666123941	1.1272974954856594	0.0	1.5781068169481962	1.471467964006467	1.0475548645120332	1.3020430790293236	0.9584872350142777	1.3926630077526612	1.3458957715851592	1.0572550158875322	1.326904029054004	2.0205739898110537	1.407813878637799	1.5909335271792617	1.1098601667152481	1.1450024790157798
TL1a_FP_229	0.9997433050311813	3.2707380445708085	2.6485540528256557	0.39529698774453503	2.3214952781369327	2.225149455209097	3.224667965517308	2.207794283061885	2.6163830423133336	2.1264319049770704	0.6705766854300526	2.5881668519085244	2.030328461190117	0.7258882089467372	3.1104649306141905	1.4779061230935702	1.5154822201061098	2.372157732635349	0.4006849129879691	2.274468413041896	2.357234453052675	2.3766072489462635	3.2101578438764555	2.8736028898204107	2.9857552129698086	2.0977446855350053	1.3944937554775512	2.1751726689561233	2.337820462457161	3.2775172750204358	0.4532790939077637	0.6501758635407553	2.8875292337493685	1.8419291265004316	2.6447849125213394	1.3729503999184933	2.468162112402079	1.7346883823805512	1.5781068169481962	0.0	0.878651171070963	1.7210256004095115	1.0067503987200435	0.8027903088005343	0.401919087092309	0.5327459110662152	0.7660768610305498	0.4918376476983347	1.2059489154620178	1.1779880960541784	0.9402318003172302	0.6714366950423142	0.6462607629056745
TL1a_DTT_87	0.5769847668642939	2.446908905011678	1.9214641136231994	0.6298498887096721	2.358698444221662	1.700078584316248	2.9730753345391983	1.8008056612115133	1.8206814354997367	1.5298211959415737	0.23162041065007516	3.1494710515341513	1.8746670836670047	0.9064875361954575	3.2175905971935497	1.7798548448837699	0.6762483941808918	1.6521431429058808	0.6043244498371517	1.6666098022863531	1.8354067832269538	1.7261366889172838	3.3948650740690427	3.035450458625073	2.1536073888808196	1.388709343804366	1.3092497047359641	1.621813071258463	2.1075544188712527	2.612502112385138	0.6588273087613113	0.374582913718196	2.470286037173494	1.093182435312485	1.8315815227969827	1.3384328919107256	2.093179736372334	1.2733454804412554	1.471467964006467	0.878651171070963	0.0	1.0663100744608456	1.300921945250626	1.0235982126711285	1.0004996879909713	1.004077856397108	1.2495064988822133	0.7019022319564108	0.7922124252635081	1.769976751180959	1.6431819516973003	0.5345077807276685	0.8760359274066892
TL1a_DTT_266	1.5955687256736548	1.7886887598707812	0.9943620933905187	1.3433185730498864	1.8169229504612239	0.6655696665983625	2.062987529387932	0.8613432330441555	1.0424589914243374	0.49718148163473735	1.2251890713561946	3.1747093186524085	1.208438201681391	1.964215893072873	2.644436038688568	1.7608146050323061	0.590742806531	2.087499099269708	1.3824590073403087	0.6111232092266947	0.8162081429074547	0.6729607422780038	2.894530907314103	2.5460127501560614	1.4713225277007973	0.38899508972196617	1.0129204147245199	0.5751428099950201	1.3035273927687812	1.5898465653360483	1.346675635185694	1.4224327369094711	1.4734898117637993	1.6235860613759707	1.0588021992523222	1.0822299775196065	1.1528743410781306	0.9991626150643746	1.0475548645120332	1.7210256004095115	1.0663100744608456	0.0	1.7464210828445859	1.3956621419242639	1.6984306624396102	1.659536955349235	1.6449969956129928	1.4423605352751119	1.6464130655745641	2.1495343547818213	2.194880929046386	1.1304934678768288	1.4246344492832925
TL1A_DTT_673	1.5986074084017459	3.465802521894624	2.7355775993618825	0.8755428820577048	2.0318544157518783	2.1210666513724887	2.9734602088033726	2.1031326370598475	2.7479535243367996	1.9651259832907524	1.2530974360464677	2.2242039914458833	1.8456146277309493	1.3760062560328605	2.841523792360647	1.0024080995695483	1.676092896708985	2.794534543230535	0.8206659724676203	2.247548293636195	2.3312523667938585	2.260239394020194	2.892494606678991	2.5184345401892143	3.1294839629019195	2.062030668104626	1.152312706420739	2.093680961003074	2.1061320195213558	3.2458347755988513	0.7571739189882024	1.1887214345657842	2.772900807654433	2.251508668120052	2.7273427871091136	1.1443029638350837	2.3663419546956854	1.2209923334334054	1.3020430790293236	1.0067503987200435	1.300921945250626	1.7464210828445859	0.0	0.4577582385694359	0.6139344859448084	0.4740233043211168	0.6249015084287494	0.6617573985513332	1.3559992906351783	0.7264104044243291	0.7257926594707246	0.815914731407747	0.47295390975988233
TL1A_FP_626	1.4298593995313187	3.146063136080176	2.3856203840722574	0.5501216135432226	1.7488920220691144	1.7711913976618476	2.6646332455713786	1.7357927873014574	2.4193368063002074	1.6548467154457789	0.9670316224418548	2.203506417982727	1.491691558422189	1.3151768673152573	2.587097425791312	0.8424409133012251	1.3868673196808663	2.632509658543779	0.556075396848337	1.8922919029497243	1.9580617138649148	1.9473864684310496	2.680495297729782	2.3086627898967893	2.822965392217384	1.7446963038703693	0.7843449335862527	1.742364018502993	1.774691980735034	2.907615467890321	0.4545149093377784	0.9997991000110674	2.417210129692355	2.0729914241369656	2.4210338773290023	0.7724240043552206	1.9990437631026547	1.1295594662360708	0.9584872350142777	0.8027903088005343	1.0235982126711285	1.3956621419242639	0.4577582385694359	0.0	0.4874557575480667	0.4003760424288748	0.3681013334172704	0.47726706321567636	1.3440908239657332	0.8084789887079386	0.8200067054866821	0.48935639911337175	0.22942449625655167
TL1A_DTT_675	1.2256096735901592	3.360667278552517	2.6763544976588642	0.42817630317248095	2.13766398808299	2.1540961017817177	3.088478268473756	2.126509148665076	2.668548713896364	2.0384790238164263	0.8556702549193798	2.345330536327965	1.8949676989296371	0.948194609506649	2.9390209286024533	1.184430686113327	1.5561419912896464	2.5599374790654528	0.3985149160570111	2.2407653024909022	2.31820241175624	2.3144742245644023	3.0160641738293865	2.6641881428701635	3.052267121479704	2.066036821356801	1.2113487773388614	2.1140973874213573	2.196973675743439	3.2599215931446053	0.37388312959321285	0.8131115808156874	2.8128692865605482	2.0134120182669646	2.6795733464789455	1.1888798514364818	2.3896695207786744	1.515260304579422	1.3926630077526612	0.401919087092309	1.0004996879909713	1.6984306624396102	0.6139344859448084	0.4874557575480667	0.0	0.15069749602838708	0.477258373356714	0.3408751741357909	1.2322767024793244	0.8463665616375482	0.649652648526771	0.5903222132588198	0.3484761102454021
TL1A_DTT_626	1.254891078648806	3.3378048669289497	2.64712162894441	0.47562610971942365	2.1114820730575414	2.1104923218541916	3.051016846363246	2.091929500010917	2.639236397517419	1.9790747494738075	0.8895635377159123	2.346693058497837	1.8661148650632002	1.0008982082381126	2.9255500691594327	1.1408392420331628	1.5220839708727034	2.557060045866448	0.4239680749598239	2.202710269597533	2.287665250659496	2.259854886010682	3.0015888130022863	2.641376779637461	3.0212466395790685	2.016847529506207	1.1665390927101669	2.0712555004627933	2.158450549659332	3.2209224911226952	0.38390527900245114	0.8347691713618356	2.780674451453521	2.008502031190218	2.6413869118238544	1.1500979492277512	2.360129123432333	1.3977764706947022	1.3458957715851592	0.5327459110662152	1.004077856397108	1.659536955349235	0.4740233043211168	0.4003760424288748	0.15069749602838708	0.0	0.4769966771155682	0.30630124646241547	1.187961523490526	0.822569503068669	0.6636392178518182	0.558534394290224	0.2493686803594944
TL1A_FP_674	1.6093657604639837	3.39761221547752	2.6131223077611714	0.6558287009192105	1.698863193466972	1.9668897433606136	2.7204072853991654	1.8785020112377844	2.6709332223887654	1.9039374038969124	1.1354699985770917	1.9313263358541701	1.5404435782216728	1.4109524882372841	2.478458542671043	0.7221137060280561	1.672800185272502	2.8875477557544014	0.7032360383802579	2.1035486798598857	2.127429960207647	2.1945547884913714	2.543399833273631	2.1930193628042964	3.087974784901242	2.00988009617888	0.8976284508468151	1.9480927471892684	1.851566017307939	3.1159680539766867	0.6127627275329702	1.1822722198265014	2.5357382599635696	2.3283700627395603	2.69030917419883	0.8523743581006555	2.1118039169997678	1.4779970704747467	1.0572550158875322	0.7660768610305498	1.2495064988822133	1.6449969956129928	0.6249015084287494	0.3681013334172704	0.477258373356714	0.4769966771155682	0.0	0.6719727867121078	1.6133297114950371	0.5658015294935912	0.575632485471935	0.7448454918113243	0.4868901880108245
TL1A_DTT_674	0.9842971810675084	3.0652021237832257	2.4167451763745915	0.29306893836076203	2.16586160497613	1.9556779326650717	3.0140507290453105	1.9741016395899404	2.3825829534085967	1.8042677093370443	0.6056703966261885	2.5964547172212944	1.8354261847542737	0.8448150908292148	3.0093951964593213	1.3055432110366385	1.2407532192173576	2.2610712691705754	0.1812563312160822	2.0160250660394583	2.128599118590274	2.06934776596806	3.118675881240518	2.753358409564031	2.7516276191745583	1.7968962989517179	1.1417752089524624	1.9045334844028827	2.1146127994776425	3.0261913369524267	0.1847070220453149	0.554954843431632	2.670858622987854	1.708821409005252	2.3838672601666486	1.1422038447993075	2.2569365221562183	1.2671637337487658	1.326904029054004	0.4918376476983347	0.7019022319564108	1.4423605352751119	0.6617573985513332	0.47726706321567636	0.3408751741357909	0.30630124646241547	0.6719727867121078	0.0	0.9488663967946588	1.1103082547067185	0.9647340044164834	0.31495596517037266	0.2553987375128014
TL1A_DTT_627	0.6422424322354259	2.833780036708296	2.4527662640372996	1.1062125381407903	2.9379198268270934	2.282026967464988	3.5771180679668997	2.4259906675983767	2.282040178609287	2.029738716298631	0.8683283577340388	3.514719194878664	2.4952323893339705	0.7900186905080591	3.8159362957396477	2.177857999647986	1.1488121208290787	1.5242581792214986	0.9895855568744496	2.246361932696392	2.4596341222240112	2.220287645476717	3.958517221230742	3.5798954063833763	2.5283006359704148	1.8823811713765408	1.8564326069684882	2.201867463387692	2.70923300124244	3.138064729872725	1.0628403481249094	0.6508252240668684	3.0949969004835776	1.0474445249810163	2.2405380829286123	1.8901698774072415	2.7322957624672872	1.4124666463004751	2.0205739898110537	1.2059489154620178	0.7922124252635081	1.6464130655745641	1.3559992906351783	1.3440908239657332	1.2322767024793244	1.187961523490526	1.6133297114950371	0.9488663967946588	0.0	1.9830621924409986	1.8071626068615574	0.9992787716808919	1.1410051426312418
TL1A_FP_625	2.068127766491783	3.9249721572665823	3.1154632050253395	1.1769147740092245	1.8493081870251862	2.404540397277046	2.9675230325816284	2.289569400326971	3.1885659511366966	2.3435825709568356	1.654219558641925	1.5699002182974477	1.8626412869664695	1.7586549737565078	2.526849780412595	0.741508894577627	2.192888840825312	3.370641137297623	1.1917323453876418	2.5727035471192763	2.577168720968775	2.6439220103669423	2.512249250448014	2.181098012678604	3.6062797950785637	2.493247781456267	1.2907280921370838	2.39926752048858	2.1566997900867424	3.567124194889222	1.116481293476322	1.6467135734696674	2.9076494974376415	2.816783840673052	3.1975337050972614	1.2380047778682375	2.4966372122135874	1.8025735851574416	1.407813878637799	1.1779880960541784	1.769976751180959	2.1495343547818213	0.7264104044243291	0.8084789887079386	0.8463665616375482	0.822569503068669	0.5658015294935912	1.1103082547067185	1.9830621924409986	0.0	0.35191818484629284	1.257700232091833	0.9200795123082907
TL1A_FP_673	1.856671047666479	3.9314765208312936	3.174939355944411	1.0410468160994364	2.1180068868175472	2.532537837421681	3.213970124147063	2.4423408857805207	3.2135973453912747	2.4536383403158366	1.4989421902543127	1.8359557596985494	2.0652418635012784	1.4827672392287226	2.8146778896732223	1.0320046380615335	2.151658005805718	3.2008408150409156	1.0403564256976194	2.6714822348535616	2.69970053445732	2.7482274769171804	2.8142848185095986	2.487682017129077	3.61799659829078	2.555403154679869	1.4459710175387073	2.514397615824234	2.3725422272687027	3.6846696466099145	0.9915113463240733	1.457196982025768	3.0889415285476316	2.657598433994323	3.225044101913723	1.3981643652114715	2.668081412793104	1.889263553633916	1.5909335271792617	0.9402318003172302	1.6431819516973003	2.194880929046386	0.7257926594707246	0.8200067054866821	0.649652648526771	0.6636392178518182	0.575632485471935	0.9647340044164834	1.8071626068615574	0.35191818484629284	0.0	1.1789266212388494	0.8442619428218557
TL1A_FP_675	0.9876191982745433	2.7801638527207237	2.106266439319531	0.2954739589819389	1.9893052881895494	1.650262922991527	2.7587967762096053	1.6805772329310735	2.084866103622312	1.5030735906730717	0.5037639453611247	2.6456451004084296	1.5955795917315354	1.0260302541936388	2.851055444544637	1.2696621738625395	0.9756416435436157	2.160963589067911	0.2799764957980835	1.70327582616597	1.8195593911075258	1.7636328734710855	2.9913533687259792	2.623339924495021	2.466311652415358	1.4913969787066401	0.9281104914416003	1.596176322594255	1.861771073801803	2.713202063154851	0.2371508525875521	0.5789254712818687	2.377553343844603	1.5997755152126383	2.090959991283054	0.9426874369042374	1.9684521679044702	1.0835739205282744	1.1098601667152481	0.6714366950423142	0.5345077807276685	1.1304934678768288	0.815914731407747	0.48935639911337175	0.5903222132588198	0.558534394290224	0.7448454918113243	0.31495596517037266	0.9992787716808919	1.257700232091833	1.1789266212388494	0.0	0.3696694666709521
TL1A_FP_627	1.227548694270531	3.1245037899243147	2.4164440002725756	0.4118052112681816	1.9631022219799654	1.8718360080545693	2.8489215713291998	1.8652230632992957	2.41612048653912	1.7324206870361474	0.8060270454651693	2.385843657922062	1.6723683456546972	1.0917395001057097	2.804440821980477	1.0651939768598957	1.3195346408841713	2.4630832571310206	0.3719520478457256	1.9647124213335658	2.056048000774962	2.0145340042818036	2.9024485179017825	2.5327757737654837	2.8031525107981277	1.7768117584631729	0.9641690622405137	1.8318458784727996	1.9527104616320798	2.981222769805882	0.2915153382911247	0.7971247687277417	2.5571415550458587	1.9064843366089113	2.415091577405508	0.9596868617110398	2.1402983162056524	1.169451663183085	1.1450024790157798	0.6462607629056745	0.8760359274066892	1.4246344492832925	0.47295390975988233	0.22942449625655167	0.3484761102454021	0.2493686803594944	0.4868901880108245	0.2553987375128014	1.1410051426312418	0.9200795123082907	0.8442619428218557	0.3696694666709521	0.0
