feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
MF0009	Type	Mucosal	-0.543146220358216	0.116156422079895	12	12	0.0163094364472653	0.189023797727881
MF0008	Type	Mucosal	-0.99818026710677	0.303135105898209	12	9	0.0207450437173167	0.189023797727881
MF0035	Type	Mucosal	-0.65545522480135	0.271820529624897	12	12	0.0391620440177249	0.201102388199128
MF0054	Type	Mucosal	-0.311327164183395	0.0904967975000706	12	12	0.040724190512448	0.20362095256224
MF0063	Type	Mucosal	-0.44504710787479	0.193339100308267	12	12	0.057000546946472	0.208271229227494
MF0024	Sex	Male	-4.83568505524078	1.62530255395528	12	5	0.0510560146337577	0.208271229227494
MF0018	Type	Mucosal	-0.404693769557698	0.173257462715192	12	12	0.0443245479798193	0.208271229227494
MF0019	Type	Mucosal	-0.942453135837332	0.368164481121257	12	10	0.0502324806828196	0.208271229227494
MF0031	Type	Mucosal	-0.576230559379281	0.242862573635082	12	12	0.0532952363761539	0.208271229227494
MF0042	Type	Mucosal	2.21986893557619	0.955251305499174	12	0	0.0451993686807511	0.208271229227494
MF0047	Type	Mucosal	-0.202526426699829	0.0918924376340903	12	12	0.0549851274125334	0.208271229227494
MF0002	Type	Mucosal	-0.503750903488466	0.189580656801031	12	12	0.055056802261527	0.208271229227494
MF0046	Type	Mucosal	-0.728475604987424	0.281255457298239	12	12	0.0446945306403023	0.208271229227494
MF0087	Type	Mucosal	0.715815209637451	0.247908914501072	12	7	0.0479346541801475	0.208271229227494
MF0052	Type	Mucosal	1.27725766462996	0.452096732585788	12	0	0.0475958707403631	0.208271229227494
MF0051	Type	Mucosal	-0.297732802322885	0.133464409089911	12	12	0.0526277458532827	0.208271229227494
MF0095	Type	Mucosal	-0.68763631189991	0.314026332500829	12	12	0.0562740106654294	0.208271229227494
MF0011	Sex	Male	-0.230081488122074	0.102324165007729	12	12	0.0511238318363581	0.208271229227494
MF0060	Type	Mucosal	0.501323253850649	0.181712081106587	12	3	0.0628367014781311	0.211812753926346
MF0025	Type	Mucosal	-0.63694464311153	0.281263220787811	12	11	0.0633033336163957	0.211812753926346
MF0034	Type	Mucosal	-0.608336578602635	0.230142110528819	12	12	0.0616892630816477	0.211812753926346
MF0079	Sex	Male	1.25315265032334	0.583471801333718	12	0	0.060256647963124	0.211812753926346
MF0083	Type	Mucosal	0.898087681470535	0.424612517792903	12	0	0.0635438261779037	0.211812753926346
MF0080	Type	Mucosal	2.10553609441488	1.01358362483811	12	0	0.0675581470748583	0.221311171452122
MF0015	Type	Mucosal	0.524168749578167	0.200989439232757	12	11	0.0701350659836481	0.225858687065985
MF0089	Type	Mucosal	0.678688942882372	0.312065992039747	12	1	0.0731014753692873	0.228415398616596
MF0096	Type	Mucosal	-0.444755351047562	0.219456328609557	12	12	0.0733333648190124	0.228415398616596
MF0055	Type	Mucosal	0.443711041348043	0.17700091802112	12	11	0.0748323970713026	0.229325087799153
MF0043	Sex	Male	1.15003581896273	0.542502748320267	12	0	0.0788176869756932	0.237704135323519
MF0081	Type	Mucosal	-1.38412439343446	0.707738700077199	12	0	0.0822105635459231	0.244062610526959
