# Constructed from biom file
#OTU ID	Mouse5A.DTT29	Mouse5A.FP28	Mouse6A.DTT35	Mouse1B.DTT15	Mouse1B.DTT18	Mouse3A.FP16	Mouse5A.FP26	Mouse7A.FP40	Mouse1A.FP05	Mouse6A.FP32	Mouse3A.FP17	Mouse7A.FP38	Mouse1A.FP02	Mouse5A.DTT27	Mouse2A.FP11	Mouse3A.FP18	Mouse4A.DTT19	Mouse5A.DTT30	Mouse5A.DTT28	Mouse6A.FP31	Mouse4A.FP22	Mouse1A.FP03	Mouse4A.FP23	Mouse1A.FP01	Mouse6A.FP35	Mouse7A.DTT38	Mouse7A.DTT41	Mouse4A.DTT22	Mouse2A.FP07	Mouse3A.FP13	Mouse1A.FP06	Mouse6A.DTT31	Mouse7A.DTT42	Mouse1B.DTT16	Mouse1A.FP04	Mouse2A.FP12	Mouse2A.FP10	Mouse7A.FP42	Mouse7A.FP41	Mouse1B.DTT14	Mouse3A.FP15	Mouse4A.FP20	Mouse1B.DTT13	Mouse6A.DTT34	Mouse5A.FP29	Mouse6A.FP34	Mouse6A.FP36	Mouse2A.FP09	Mouse5A.DTT26	Mouse5A.FP25	Mouse5A.FP30	Mouse7A.FP39	Mouse4A.FP24	Mouse4A.DTT21	Mouse4A.DTT24	Mouse1B.DTT17	Mouse3A.FP14	Mouse4A.FP21	Mouse2A.FP08	Mouse5A.DTT25	Mouse7A.DTT39	Mouse4A.DTT20	Mouse6A.DTT32	Mouse6A.DTT33	Mouse6A.DTT36	Mouse4A.DTT23	Mouse7A.FP37	Mouse7A.DTT37	Mouse6A.FP33	Mouse4A.FP19	Mouse7A.DTT40	Mouse5A.FP27	Mouse9A.DTT98	Mouse10A.DTT109	Mouse9A.DTT100	Mouse10A.FP110	Mouse9A.DTT101	Mouse10A.FP109	Mouse10A.DTT110	Mouse9A.DTT99	Mouse9A.DTT97	Mouse10A.FP111	Mouse8A.DTT90	Mouse9A.FP97	Mouse9A.FP98	Mouse10A.DTT111	Mouse10A.DTT113	Mouse8A.FP87	Mouse9A.DTT102	Mouse10A.DTT112	Mouse8A.FP85	Mouse10A.DTT114	Mouse10A.FP113	Mouse9A.FP102	Mouse8A.DTT85	Mouse8A.DTT86	Mouse9A.FP101	Mouse10A.FP112	Mouse8A.FP90	Mouse10A.FP114	Mouse8A.FP86	Mouse8A.DTT88	Mouse9A.FP99	Mouse8A.DTT89	Mouse8A.FP89	Mouse8A.DTT87	Mouse9A.FP100	Mouse8A.FP88	taxonomy
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__	25504.0	19158.0	19631.0	11030.0	2372.0	15302.0	8454.0	15554.0	18747.0	8626.0	4978.0	9795.0	8488.0	13170.0	30988.0	3139.0	11015.0	27514.0	24895.0	9472.0	3117.0	9600.0	3939.0	6032.0	24644.0	9599.0	15955.0	7978.0	13944.0	9922.0	13855.0	11542.0	19172.0	13569.0	18492.0	29445.0	24943.0	18385.0	17583.0	8669.0	13249.0	5457.0	11197.0	9473.0	10088.0	20731.0	29021.0	11539.0	19255.0	16625.0	32245.0	7915.0	7624.0	4286.0	23951.0	3858.0	10332.0	4980.0	12007.0	8581.0	14487.0	6253.0	6821.0	5976.0	23836.0	13064.0	12817.0	16742.0	9579.0	5406.0	14976.0	12183.0	11601.0	7837.0	62974.0	6776.0	44867.0	15792.0	10168.0	12305.0	5807.0	12426.0	45783.0	28148.0	21931.0	8882.0	32157.0	14304.0	37365.0	21128.0	5878.0	14685.0	58610.0	58395.0	14158.0	8974.0	84290.0	24255.0	67406.0	35181.0	12841.0	18367.0	18571.0	45935.0	51392.0	2920.0	89314.0	37044.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	98.0	18.0	108.0	1644.0	416.0	93.0	874.0	330.0	284.0	1297.0	183.0	1661.0	2810.0	2575.0	60.0	222.0	2867.0	181.0	957.0	865.0	0.0	1073.0	0.0	3004.0	283.0	2152.0	77.0	2.0	945.0	806.0	83.0	1999.0	308.0	173.0	85.0	67.0	42.0	141.0	85.0	2300.0	839.0	3192.0	1431.0	18.0	923.0	110.0	52.0	2641.0	1859.0	117.0	95.0	1872.0	24.0	2217.0	941.0	465.0	656.0	4242.0	1476.0	1937.0	2597.0	2287.0	1219.0	980.0	76.0	171.0	374.0	735.0	1352.0	3057.0	572.0	6.0	7891.0	1202.0	307.0	600.0	487.0	853.0	1512.0	3319.0	2791.0	1684.0	532.0	2773.0	2282.0	1968.0	141.0	1814.0	935.0	760.0	1379.0	1511.0	301.0	1993.0	2312.0	943.0	858.0	2129.0	305.0	300.0	1535.0	99.0	5660.0	99.0	456.0	728.0	294.0	47.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae NK4A136 group;s__	42.0	16.0	22.0	2084.0	522.0	86.0	248.0	395.0	70.0	910.0	165.0	700.0	2514.0	906.0	18.0	286.0	1444.0	46.0	406.0	790.0	0.0	677.0	0.0	3563.0	110.0	1944.0	8.0	7.0	454.0	748.0	18.0	2209.0	122.0	181.0	98.0	29.0	37.0	49.0	70.0	3305.0	474.0	1328.0	1306.0	5.0	193.0	34.0	28.0	1430.0	926.0	42.0	34.0	818.0	2.0	934.0	128.0	583.0	379.0	1824.0	976.0	1245.0	1191.0	1423.0	2149.0	773.0	9.0	24.0	270.0	340.0	896.0	1097.0	156.0	0.0	7312.0	1109.0	24.0	294.0	15.0	329.0	617.0	2442.0	4213.0	972.0	309.0	2865.0	2311.0	1140.0	26.0	3180.0	30.0	210.0	5116.0	303.0	243.0	360.0	4051.0	3559.0	341.0	2348.0	73.0	118.0	7678.0	82.0	3396.0	68.0	884.0	5596.0	73.0	58.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__ovatus	0.0	0.0	0.0	66.0	0.0	6.0	43.0	0.0	0.0	47.0	3.0	60.0	91.0	25.0	0.0	6.0	0.0	0.0	3.0	48.0	0.0	549.0	0.0	54.0	0.0	34.0	0.0	0.0	138.0	44.0	0.0	43.0	0.0	5.0	0.0	4.0	0.0	0.0	0.0	33.0	104.0	0.0	55.0	0.0	62.0	0.0	0.0	236.0	39.0	26.0	0.0	95.0	0.0	0.0	0.0	4.0	66.0	0.0	113.0	1.0	58.0	0.0	28.0	28.0	0.0	0.0	56.0	33.0	104.0	0.0	0.0	0.0	123.0	65.0	0.0	22.0	0.0	56.0	68.0	62.0	42.0	39.0	1.0	105.0	116.0	61.0	0.0	63.0	0.0	3.0	39.0	12.0	0.0	0.0	43.0	70.0	0.0	18.0	0.0	0.0	36.0	3.0	81.0	2.0	9.0	14.0	0.0	0.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__acidifaciens	0.0	0.0	0.0	79.0	12.0	6.0	32.0	4.0	0.0	113.0	5.0	17.0	36.0	42.0	0.0	9.0	0.0	0.0	3.0	115.0	0.0	49.0	0.0	38.0	5.0	25.0	0.0	0.0	97.0	122.0	0.0	147.0	9.0	5.0	0.0	0.0	0.0	0.0	3.0	85.0	150.0	0.0	81.0	3.0	16.0	0.0	0.0	0.0	41.0	59.0	0.0	12.0	0.0	0.0	0.0	12.0	134.0	0.0	46.0	24.0	29.0	0.0	80.0	18.0	0.0	0.0	68.0	76.0	71.0	0.0	0.0	0.0	102.0	102.0	0.0	85.0	0.0	252.0	248.0	94.0	56.0	28.0	0.0	220.0	196.0	415.0	2.0	39.0	0.0	5.0	38.0	8.0	0.0	0.0	86.0	102.0	0.0	65.0	0.0	0.0	119.0	0.0	31.0	0.0	7.0	7.0	2.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	14.0	0.0	19.0	303.0	82.0	0.0	85.0	80.0	5.0	470.0	11.0	239.0	485.0	439.0	3.0	29.0	228.0	11.0	99.0	450.0	0.0	223.0	0.0	609.0	11.0	412.0	0.0	0.0	122.0	72.0	0.0	782.0	66.0	6.0	0.0	0.0	0.0	4.0	9.0	570.0	147.0	213.0	160.0	6.0	157.0	5.0	0.0	306.0	305.0	8.0	0.0	427.0	0.0	168.0	10.0	65.0	95.0	341.0	219.0	260.0	529.0	255.0	416.0	329.0	12.0	8.0	51.0	98.0	980.0	237.0	55.0	0.0	1820.0	141.0	5.0	91.0	0.0	80.0	167.0	439.0	694.0	253.0	47.0	349.0	325.0	372.0	11.0	317.0	3.0	73.0	473.0	118.0	13.0	19.0	577.0	354.0	17.0	350.0	4.0	33.0	486.0	6.0	646.0	6.0	66.0	218.0	6.0	4.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae UCG-006;s__	10.0	20.0	20.0	58.0	13.0	34.0	17.0	66.0	201.0	72.0	20.0	127.0	157.0	57.0	42.0	22.0	54.0	14.0	22.0	34.0	0.0	8.0	9.0	214.0	79.0	102.0	33.0	0.0	37.0	41.0	65.0	128.0	28.0	12.0	44.0	26.0	27.0	95.0	78.0	57.0	89.0	242.0	63.0	9.0	27.0	109.0	86.0	130.0	47.0	9.0	48.0	94.0	40.0	64.0	62.0	20.0	76.0	225.0	57.0	63.0	79.0	107.0	63.0	50.0	26.0	11.0	39.0	37.0	68.0	139.0	0.0	19.0	138.0	42.0	52.0	18.0	77.0	25.0	14.0	26.0	46.0	140.0	51.0	17.0	29.0	23.0	78.0	109.0	86.0	30.0	58.0	45.0	117.0	251.0	129.0	61.0	136.0	236.0	35.0	189.0	39.0	13.0	94.0	32.0	33.0	49.0	30.0	10.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__	440.0	188.0	21.0	1.0	3.0	28.0	2754.0	4962.0	0.0	3.0	1.0	144.0	0.0	26.0	1442.0	1.0	56.0	1938.0	220.0	3.0	99.0	0.0	17.0	1.0	25.0	128.0	184.0	89.0	91.0	1.0	0.0	573.0	894.0	96.0	1.0	289.0	1031.0	154.0	1453.0	45.0	2.0	1809.0	2.0	3.0	18930.0	5.0	131.0	728.0	148.0	515.0	691.0	6635.0	36.0	65.0	1295.0	2.0	1.0	1604.0	126.0	12.0	649.0	59.0	96.0	123.0	37.0	120.0	1229.0	836.0	74.0	5935.0	18.0	266.0	0.0	15.0	0.0	0.0	12.0	0.0	0.0	0.0	9.0	0.0	730.0	0.0	0.0	0.0	0.0	157.0	11.0	0.0	105.0	0.0	0.0	17.0	110.0	101.0	0.0	0.0	6516.0	0.0	81.0	420.0	0.0	844.0	2749.0	82.0	27.0	2514.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__;s__	0.0	0.0	10.0	4.0	0.0	0.0	3.0	2.0	0.0	7.0	0.0	0.0	0.0	3.0	0.0	5.0	4.0	0.0	0.0	16.0	0.0	0.0	0.0	2.0	5.0	6.0	0.0	0.0	43.0	17.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	10.0	7.0	14.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	2.0	5.0	0.0	2.0	2.0	2.0	12.0	0.0	15.0	0.0	9.0	3.0	3.0	0.0	0.0	0.0	8.0	34.0	31.0	13.0	0.0	0.0	13.0	10.0	0.0	9.0	0.0	21.0	8.0	3.0	11.0	4.0	0.0	30.0	30.0	9.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	12.0	4.0	3.0	4.0	5.0	0.0	2.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus;s__	4.0	435.0	0.0	4.0	4.0	217.0	208.0	185.0	101.0	16.0	13.0	35.0	58.0	3.0	521.0	33.0	4.0	5.0	4.0	13.0	48.0	278.0	56.0	12.0	101.0	0.0	0.0	5.0	59.0	113.0	112.0	4.0	6.0	6.0	180.0	236.0	377.0	258.0	300.0	8.0	177.0	106.0	3.0	0.0	466.0	40.0	333.0	279.0	2.0	50.0	422.0	59.0	192.0	7.0	12.0	2.0	117.0	143.0	86.0	0.0	5.0	4.0	4.0	2.0	2.0	0.0	26.0	7.0	76.0	160.0	3.0	249.0	0.0	18.0	28.0	0.0	16.0	13.0	7.0	0.0	7.0	38.0	22.0	0.0	0.0	7.0	122.0	30.0	0.0	41.0	6.0	70.0	1262.0	37.0	18.0	7.0	40.0	263.0	121.0	135.0	0.0	21.0	57.0	30.0	87.0	0.0	61.0	111.0
