feature	rank
K03196	0.2437082818
K03200	0.2437082818
K03203	0.2437082818
K03204	0.2437082818
K06020	0.2437082818
K06441	0.2437082818
K12069	0.2437082818
K12071	0.2437082818
K12081	0.2437082818
K12685	0.2437082818
K13796	0.2437082818
K14267	0.2437082818
K14987	0.2437082818
K15270	0.2437082818
K16267	0.2437082818
K16929	0.2437082818
K18130	0.2437082818
K19340	0.2437082818
K08153	0.243360397
K07069	0.2413471412
K04079	0.2412076149
K07213	0.2410308417
K01847	0.2398389485
K02204	0.2396921752
K06168	0.2396489371
K03451	0.2390695138
K11755	0.2390695138
K07029	0.2388194339
K06013	0.2382326429
K12554	0.2382326429
K10679	0.237733516
K05810	0.2369995792
K03710	0.2368989308
K00992	0.236477488
K16165	0.236477488
K02495	0.236373917
K05946	0.236373917
K02477	0.2363491214
K15633	0.2363491214
K03147	0.2360129644
K01156	0.2356561666
K03199	0.2356561666
K07218	0.2356561666
K13016	0.2355700805
K03699	0.2343257058
K09925	0.2342262748
K16363	0.2330227926
K02045	0.2316777688
K01960	0.2311675815
K07777	0.2305468335
K05823	0.2305334372
K02299	0.2302874381
K07316	0.2302480414
K07023	0.2299542115
K13012	0.2299542115
K02441	0.2298584641
K09153	0.2295865522
K15977	0.2293723027
K07052	0.2282976712
K02242	0.2276995253
K13004	0.2276995253
K08313	0.227485033
K07458	0.2273591389
K02028	0.227066945
K16509	0.2269814895
K05916	0.2269181157
K19505	0.2266269001
K07013	0.226592727
K09835	0.226592727
K07652	0.2261548154
K07729	0.2261480353
K00060	0.2251080513
K19405	0.2249242603
K07030	0.2243142187
K00685	0.2239038569
K03737	0.2239033636
K05340	0.222977992
K01657	0.2226183767
K03752	0.2226183767
K00058	0.2225651501
K00226	0.2225651501
K00754	0.2225651501
K01192	0.2225651501
K01205	0.2225651501
K01687	0.2225651501
K01711	0.2225651501
K01787	0.2225651501
K02190	0.2225651501
K02433	0.2225651501
K02434	0.2225651501
K02435	0.2225651501
K03321	0.2225651501
K03696	0.2225651501
K06016	0.2225651501
K07118	0.2225651501
K07778	0.2225651501
K08303	0.2225651501
K11214	0.2225651501
K12541	0.2225651501
K12542	0.2225651501
K16211	0.2225651501
K16371	0.2225651501
K01664	0.2225490107
K02647	0.2225490107
K07646	0.22251248
K00691	0.2217634766
K03476	0.2209463531
K12574	0.2208497425
K00547	0.2207228544
K02086	0.2193484455
K01130	0.2191214974
K13993	0.2178767197
K01808	0.2175839973
K17195	0.2175839973
K01838	0.2175383423
K14665	0.2175239504
K00737	0.2170993854
K18987	0.2170993854
K16053	0.2169221755
K07813	0.216912367
K15898	0.2167499945
K19225	0.2167137864
K03154	0.2166212325
K03745	0.2163885082
K19200	0.2163885082
K07035	0.2161079683
K09765	0.216024438
K02236	0.2159923087
K12543	0.2158089468
K07009	0.2157488774
K00880	0.2152242783
K02068	0.2146074515
K08728	0.2138840168
K04061	0.2133200324
K13747	0.2133200324
K09005	0.2132046367
K02840	0.2127257759
K18986	0.2127257759
K01597	0.2127152506
K09685	0.2125292746
K00008	0.2122027209
K00240	0.2122027209
K00793	0.2122027209
K00891	0.2122027209
K03527	0.2122027209
K07443	0.2122027209
K10716	0.2122027209
K11534	0.2122027209
K15986	0.2122027209
K16957	0.2122027209
K16958	0.2122027209
K16959	0.2122027209
K01817	0.2120914091
K03783	0.2113832551
K09384	0.2113832551
K16323	0.2113832551
K03824	0.21136787
K00135	0.2113159425
K01681	0.2113159425
K07713	0.2113159425
K11704	0.2111240626
K12555	0.2110634027
K16169	0.2109104763
K00003	0.2108513956
K00054	0.2108513956
K00869	0.2108513956
K00938	0.2108513956
K01641	0.2108513956
K02244	0.2108513956
K03367	0.2108513956
K03739	0.2108513956
K03740	0.2108513956
K06198	0.2108513956
K08987	0.2108513956
K14188	0.2108513956
K03095	0.2101416646
K03077	0.209364939
K09772	0.209198933
K03578	0.2090459705
K01442	0.2088397103
K00949	0.2083238625
K03744	0.208210529
K02169	0.2081124602
K06395	0.2080842735
K01886	0.2069620425
K03523	0.2069620425
K17836	0.2061255314
K01090	0.2059373847
K01239	0.2059373847
K07742	0.2059373847
K08998	0.2059373847
K18349	0.2059373847
K07120	0.2058105445
K15051	0.2057484906
K10947	0.2054227655
K03705	0.205176272
K13788	0.205176272
K07015	0.2048897086
K00290	0.2045882039
K00374	0.2045882039
K02825	0.2045882039
K06346	0.2045882039
K06960	0.2045882039
K06967	0.2045882039
K07386	0.2045882039
K09157	0.2045882039
K09762	0.2045882039
K09787	0.2045882039
K11145	0.2045882039
K12340	0.2045882039
K13052	0.2045882039
K14540	0.2045882039
K19411	0.2045882039
K03366	0.2036987659
K06442	0.2036987659
K09815	0.2031596884
K04086	0.2031016803
K14682	0.2028098895
K01754	0.2026383122
K11741	0.2022737889
K03700	0.2019344089
K18926	0.2017098418
K04757	0.201668446
K18672	0.201668446
K02377	0.2003362341
K01647	0.2003220204
K01679	0.1994918531
K01579	0.1993098678
K00632	0.1988835025
K03294	0.1988283453
K09698	0.1980250153
K05873	0.1978495128
K00795	0.1969254309
K19005	0.1968293745
K02315	0.1968032093
K03149	0.1965966181
K03816	0.1961467359
K02798	0.196020707
K01894	0.1955905547
K08311	0.1955905547
K10806	0.1955905547
K13652	0.1955905547
K07038	0.1953688702
K18675	0.1951640256
K16898	0.1950217661
K00016	0.1946934228
K00024	0.1946934228
K00030	0.1946934228
K00055	0.1946934228
K00073	0.1946934228
K00099	0.1946934228
K00100	0.1946934228
K00230	0.1946934228
K00243	0.1946934228
K00278	0.1946934228
K00330	0.1946934228
K00331	0.1946934228
K00337	0.1946934228
K00338	0.1946934228
K00339	0.1946934228
K00340	0.1946934228
K00341	0.1946934228
K00342	0.1946934228
K00343	0.1946934228
K00459	0.1946934228
K00557	0.1946934228
K00558	0.1946934228
K00564	0.1946934228
K00625	0.1946934228
K00692	0.1946934228
K00800	0.1946934228
K00897	0.1946934228
K00962	0.1946934228
K01082	0.1946934228
K01118	0.1946934228
K01223	0.1946934228
K01241	0.1946934228
K01419	0.1946934228
K01493	0.1946934228
K01494	0.1946934228
K01501	0.1946934228
K01525	0.1946934228
K01537	0.1946934228
K01621	0.1946934228
K01653	0.1946934228
K01706	0.1946934228
K01735	0.1946934228
K01736	0.1946934228
K01770	0.1946934228
K01926	0.1946934228
K01938	0.1946934228
K01991	0.1946934228
K02000	0.1946934228
K02001	0.1946934228
K02002	0.1946934228
K02005	0.1946934228
K02041	0.1946934228
K02042	0.1946934228
K02044	0.1946934228
K02074	0.1946934228
K02075	0.1946934228
K02103	0.1946934228
K02203	0.1946934228
K02361	0.1946934228
K02395	0.1946934228
K02669	0.1946934228
K02773	0.1946934228
K02775	0.1946934228
K02794	0.1946934228
K02859	0.1946934228
K03219	0.1946934228
K03222	0.1946934228
K03224	0.1946934228
K03225	0.1946934228
K03226	0.1946934228
K03227	0.1946934228
K03228	0.1946934228
K03229	0.1946934228
K03230	0.1946934228
K03298	0.1946934228
K03335	0.1946934228
K03437	0.1946934228
K03474	0.1946934228
K03484	0.1946934228
K03498	0.1946934228
K03526	0.1946934228
K03529	0.1946934228
K03543	0.1946934228
K03593	0.1946934228
K03667	0.1946934228
K03697	0.1946934228
K03698	0.1946934228
K03706	0.1946934228
K03709	0.1946934228
K03733	0.1946934228
K03835	0.1946934228
K03923	0.1946934228
K03981	0.1946934228
K04058	0.1946934228
K04564	0.1946934228
K04767	0.1946934228
K05337	0.1946934228
K05349	0.1946934228
K05524	0.1946934228
K05813	0.1946934228
K05815	0.1946934228
K05878	0.1946934228
K05879	0.1946934228
K05896	0.1946934228
K05964	0.1946934228
K06023	0.1946934228
K06024	0.1946934228
K06206	0.1946934228
K06295	0.1946934228
K06391	0.1946934228
K06881	0.1946934228
K06940	0.1946934228
K06970	0.1946934228
K06971	0.1946934228
K06989	0.1946934228
K07149	0.1946934228
K07154	0.1946934228
K07238	0.1946934228
K07250	0.1946934228
K07282	0.1946934228
K07339	0.1946934228
K07391	0.1946934228
K07406	0.1946934228
K07444	0.1946934228
K07456	0.1946934228
K07704	0.1946934228
K07812	0.1946934228
K07816	0.1946934228
K08301	0.1946934228
K08306	0.1946934228
K08602	0.1946934228
K08884	0.1946934228
K09117	0.1946934228
K09706	0.1946934228
K09768	0.1946934228
K09816	0.1946934228
K09817	0.1946934228
K09979	0.1946934228
K10037	0.1946934228
K10189	0.1946934228
K10984	0.1946934228
K11705	0.1946934228
K11737	0.1946934228
K11742	0.1946934228
K11743	0.1946934228
K12524	0.1946934228
K13288	0.1946934228
K13694	0.1946934228
K13789	0.1946934228
K14260	0.1946934228
K15580	0.1946934228
K16209	0.1946934228
K16511	0.1946934228
K16899	0.1946934228
K16925	0.1946934228
K17318	0.1946934228
K17810	0.1946934228
K17837	0.1946934228
K18344	0.1946934228
K18682	0.1946934228
K18843	0.1946934228
K18866	0.1946934228
K18997	0.1946934228
K19784	0.1946934228
K06143	0.1945864177
K01071	0.1945843259
K07460	0.1945843259
K06941	0.1945318173
K02077	0.1944154198
K04772	0.1943128876
K02246	0.1941952211
K04014	0.1937863184
K04015	0.1937863184
K15584	0.1932680661
K15585	0.1932680661
K15586	0.1932680661
K15634	0.1932162055
K06898	0.1932147538
K15022	0.1928501176
K00854	0.1928090968
K01854	0.1927615969
K03568	0.1924042604
K05814	0.1918406122
K07106	0.1918246505
K03446	0.1915403281
K00712	0.1913149284
K00767	0.1911439794
K02200	0.1908555673
K03763	0.1903847025
K02334	0.190192509
K07045	0.1893250349
K07150	0.1891646737
K00014	0.1890870189
K00675	0.1890259479
K03606	0.1887519674
K07791	0.1884883026
K02819	0.1876322326
K03773	0.1874104033
K06142	0.187246892
K02777	0.1867834409
K00652	0.1865323883
K13853	0.1865323883
K01200	0.1862310371
K16235	0.1862310371
K09773	0.1860499474
K01129	0.1859960363
K02781	0.1854389835
K00833	0.1854163207
K19075	0.185332175
K19090	0.185332175
K01141	0.1849355873
K01974	0.1849355873
K02443	0.1849355873
K02471	0.1849355873
K02686	0.1849355873
K03517	0.1849355873
K03586	0.1849355873
K03599	0.1849355873
K03600	0.1849355873
K03619	0.1849355873
K03746	0.1849355873
K03756	0.1849355873
K03806	0.1849355873
K04018	0.1849355873
K05501	0.1849355873
K05834	0.1849355873
K05835	0.1849355873
K06175	0.1849355873
K06186	0.1849355873
K06202	0.1849355873
K07014	0.1849355873
K07122	0.1849355873
K07227	0.1849355873
K07262	0.1849355873
K07287	0.1849355873
K07320	0.1849355873
K07481	0.1849355873
K07666	0.1849355873
K07673	0.1849355873
K07684	0.1849355873
K08159	0.1849355873
K10004	0.1849355873
K10763	0.1849355873
K11103	0.1849355873
K12057	0.1849355873
K12058	0.1849355873
K12060	0.1849355873
K12062	0.1849355873
K12063	0.1849355873
K12072	0.1849355873
K14058	0.1849355873
K14414	0.1849355873
K17713	0.1849355873
K18778	0.1849355873
K18918	0.1849355873
K10985	0.1843055178
K10986	0.1843055178
K11617	0.1837171921
K08281	0.183665803
K04755	0.1833156004
K13714	0.1829763963
K08289	0.1824118243
K15923	0.1822571348
K03592	0.1822423627
K11706	0.1819747426
K01935	0.1815675304
K11618	0.1815675304
K09825	0.1813152761
K04477	0.1812078747
K00053	0.1809257331
K00052	0.1808650883
K00130	0.180706325
K00980	0.1804162542
K01281	0.1804162542
K01885	0.1804162542
K14441	0.1800369101
K01753	0.1800060398
K06188	0.1799762015
K02196	0.1795951623
K02199	0.1795951623
K02339	0.1795951623
K03071	0.1795951623
K03643	0.1795951623
K04085	0.1795951623
K04752	0.1795951623
K05527	0.1795951623
K06190	0.1795951623
K07638	0.1795951623
K07659	0.1795951623
K07708	0.1795951623
K08659	0.1795951623
K09862	0.1795951623
K09970	0.1795951623
K09971	0.1795951623
K11719	0.1795951623
K13643	0.1795951623
K15724	0.1795951623
K16087	0.1795951623
K03618	0.1792622583
K04044	0.1792622583
K04082	0.1792622583
K04760	0.1792622583
K02851	0.1791617809
K07130	0.1788742733
K03924	0.1788506556
K00769	0.1785185167
K01692	0.1785185167
K11189	0.1783846616
K19304	0.1776283506
K07248	0.1767463713
K01467	0.175859158
K09133	0.175859158
K07124	0.175845643
K12553	0.1757010609
K00336	0.1755534048
K03646	0.1753899203
K13954	0.1753899203
K00244	0.1750364217
K10711	0.1749432535
K09969	0.1737254766
K02760	0.1736952734
K02619	0.1736532328
K03289	0.1736532328
K18104	0.1736532328
K00940	0.1735830692
K02440	0.1735259319
K10039	0.1734613343
K07272	0.1724473373
K01779	0.1723777614
K13940	0.172262064
K00031	0.1717383072
K07148	0.1717383072
K02761	0.1714754362
K07667	0.1714754362
K00112	0.1714733755
K03079	0.1714733755
K19353	0.1714733755
K02029	0.1711414668
K00113	0.1710982627
K01912	0.1710982627
K01919	0.1710982627
K04028	0.1702167308
K07658	0.1700046496
K00772	0.1698126912
K01696	0.169708395
K13018	0.169612797
K02779	0.1692885624
K05895	0.1690680275
K01840	0.1683505342
K01737	0.1682035586
K06041	0.1681587327
K00872	0.1677375438
K07243	0.1676030349
K11694	0.1672511583
K00848	0.1666527109
K03342	0.1666527109
K06194	0.166471631
K01665	0.1663287298
K10040	0.1662649926
K00432	0.1662265609
K02841	0.1652502605
K07224	0.164367366
K16301	0.164367366
K08151	0.1631644175
K07403	0.1631071292
K00145	0.1627748219
K00930	0.1627748219
K02049	0.1625571205
K02224	0.1625472401
K06193	0.1625472401
K01058	0.1623189482
K00899	0.1616941311
K03326	0.1616941311
K02082	0.1609971754
K02759	0.1609971754
K09760	0.1609971754
K01667	0.1609968311
K05832	0.1609757796
K05833	0.1609757796
K00868	0.1608991724
K09808	0.1597419706
K01414	0.1594025363
K16907	0.1577251233
K11695	0.1570136811
K02083	0.1568601761
K18906	0.1563733045
K00013	0.1562110491
K06221	0.1562110491
K01695	0.1560432295
K02050	0.1560432295
K03319	0.1560432295
K18220	0.1560432295
K00841	0.1553316096
K06980	0.1553102916
K00605	0.1552392385
K01197	0.1551712531
K01814	0.1550665573
K03652	0.1539113634
K05539	0.1538832475
K15461	0.1536024538
K06917	0.1532716856
K03724	0.1530445459
K09758	0.1521490114
K06921	0.1519831022
K00918	0.1518596342
K06926	0.1517533274
K00380	0.151575538
K02421	0.151575538
K02501	0.1514140889
K00765	0.1511700197
K02500	0.1506870182
K11209	0.1502158162
K02823	0.1498526955
K01007	0.1496587558
K01006	0.149316317
K02472	0.1491549663
K02456	0.149139625
K03466	0.149139625
K02401	0.1486677698
K01834	0.1485969262
K12940	0.1480737337
K02548	0.147457651
K06179	0.1466664223
K16960	0.1464416159
K01278	0.1463730757
K07749	0.1458985292
K00895	0.1458956487
K09702	0.145430197
K17686	0.1449531481
K03611	0.1447128752
K09764	0.1443156085
K03387	0.1441676777
K01470	0.1441086591
K07109	0.1437219086
K01993	0.1434719787
K02795	0.1433796952
K01703	0.1418598307
K02051	0.1415474532
K03673	0.1411411766
K01952	0.1411171406
K04024	0.1409593604
K11645	0.1409593604
K02558	0.1402131412
K10041	0.1402131412
K03743	0.1401318361
K06019	0.1400757889
K04761	0.1400679738
K19310	0.1398950248
K03654	0.1391259186
K13889	0.1390870527
K02796	0.1389501064
K05995	0.1384348953
K06317	0.1382303776
K07090	0.138101753
K03394	0.1380464874
K04773	0.1380464874
K10200	0.1380282369
K10201	0.1380282369
K06199	0.1378634416
K09001	0.1378634416
K08314	0.1376662698
K00788	0.1375540211
K01176	0.1375540211
K01704	0.1375540211
K01760	0.1375540211
K03832	0.1375540211
K16264	0.1375540211
K19309	0.1375540211
K05346	0.1366539096
K01823	0.1363916313
K00925	0.1362531184
K01989	0.1356998917
K12343	0.1355883608
K16328	0.1352384058
K00208	0.1351919336
K01897	0.1351919336
K07315	0.1351426159
K06182	0.135037571
K02188	0.134919655
K07793	0.1348771383
K11615	0.1344908525
K00383	0.1344494972
K03750	0.1343330475
K16698	0.133676142
K01263	0.1336361967
K10353	0.1336361967
K02304	0.1335470436
K06201	0.1335470436
K02036	0.1333339616
K09922	0.133308246
K09882	0.132586627
K08218	0.1325009115
K01226	0.1322795689
K00346	0.1321374362
K00347	0.1321374362
K00348	0.1321374362
K00349	0.1321374362
K00350	0.1321374362
K00351	0.1321374362
K05776	0.1318282954
K01546	0.1314070776
K00050	0.1312656932
K01649	0.1311460344
K01676	0.1309915502
K02800	0.1309915502
K10536	0.1309889482
K09960	0.1305445293
K09961	0.1305445293
K19088	0.1305445293
K01547	0.1301433635
K01548	0.1301433635
K06919	0.1301433635
K14977	0.1301433635
K01444	0.1301386164
K00381	0.1300817642
K00299	0.129828514
K03893	0.129828514
K09125	0.129828514
K09936	0.1294307325
K00901	0.1292525617
K01589	0.1291226218
K10797	0.1290044462
K03738	0.1288651183
K03549	0.1288346285
K06383	0.1288135227
K18702	0.1286278306
K01433	0.1282303304
K03150	0.1280650373
K01232	0.1274743897
K00370	0.1273278076
K00371	0.1273278076
K01581	0.1273278076
K10563	0.1269046291
K00257	0.1265453113
K01271	0.1265325284
K03271	0.1265325284
K07306	0.1265059043
K01299	0.126343814
K00373	0.1263339272
K18148	0.1263339272
K01218	0.1263295499
K15669	0.1263284202
K00946	0.1261523281
K01708	0.1259379633
K19333	0.1259379633
K03590	0.125701678
K02107	0.125646994
K11733	0.1256082575
K01144	0.1254074321
K01277	0.1254074321
K06416	0.1254074321
K06920	0.1254074321
K04517	0.1253105511
K05367	0.1253003142
K04749	0.1252620743
K02227	0.1250036049
K01093	0.1247941051
K01150	0.1247941051
K09889	0.1247941051
K10036	0.1247941051
K01807	0.1247023549
K16052	0.1247023549
K03297	0.1246518415
K07393	0.1246518415
K13043	0.1245316548
K01878	0.1242564013
K01879	0.1242564013
K03322	0.1242564013
K03092	0.1240299892
K18369	0.1237534207
K01012	0.1236170832
K05515	0.1236170832
K03771	0.1231802159
K03091	0.1229861928
K12942	0.1229825986
K08322	0.1226232385
K02598	0.1225834995
K03630	0.1225834995
K11535	0.1225834995
K09939	0.1222365156
K02445	0.1221129318
K02071	0.1220895443
K02072	0.1219650669
K06113	0.1219650669
K07313	0.1219650669
K06895	0.1219063424
K11085	0.1219063424
K06975	0.1218560013
K12111	0.1218560013
K18139	0.1216979981
K00036	0.1213376101
K00677	0.1213376101
K02750	0.1213376101
K03975	0.1213376101
K10011	0.1209993231
K01488	0.1208066535
K06950	0.1208066535
K09011	0.1208066535
K07126	0.1204965216
K12270	0.1204965216
K01079	0.1200590097
K00615	0.1199374807
K00817	0.1199374807
K00033	0.1198473152
K03658	0.1196637502
K06890	0.1196550466
K15582	0.1196550466
K07047	0.1191951716
K01247	0.1184286796
K00425	0.1184126735
K00426	0.1184126735
K06042	0.1184089292
