feature	rank
K00048	3.900425094
K02757	3.900425094
K03488	3.900425094
K03609	3.900425094
K03610	3.900425094
K03826	3.900425094
K03830	3.900425094
K06201	3.900425094
K07658	3.900425094
K09693	3.900425094
K00633	3.881848723
K18640	3.881848723
K00656	3.826346466
K00868	3.826346466
K03328	3.826346466
K06926	3.826346466
K16923	3.826346466
K06218	3.81873111
K06909	3.808806071
K01224	3.72659445
K07126	3.72659445
K09765	3.72659445
K01176	3.703436289
K02050	3.703436289
K02051	3.703436289
K02819	3.703436289
K09888	3.703436289
K01560	3.642568461
K01448	3.611619985
K08641	3.611619985
K12111	3.59532166
K03790	3.545150146
K00831	3.541430011
K00863	3.541430011
K01232	3.541430011
K02532	3.541430011
K02598	3.541430011
K03317	3.541430011
K06895	3.541430011
K06917	3.541430011
K08234	3.541430011
K09707	3.541430011
K06416	3.51396669
K01151	3.461989707
K01958	3.461989707
K02049	3.461989707
K02750	3.461989707
K03169	3.461989707
K06962	3.461989707
K16328	3.461989707
K01193	3.44734624
K00557	3.432394859
K11535	3.432394859
K01185	3.427121349
K03307	3.34416759
K09811	3.34416759
K02000	3.309692112
K02001	3.309692112
K02002	3.309692112
K09812	3.305966261
K13954	3.301425068
K07082	3.294903592
K07150	3.265430129
K00100	3.24792402
K12268	3.219854411
K12269	3.219854411
K01430	3.219195305
K01443	3.219195305
K02031	3.219195305
K03297	3.219195305
K06213	3.219195305
K06896	3.219195305
K07393	3.219195305
K01429	3.211398886
K04069	3.210787681
K00354	3.202869746
K03481	3.202672396
K03191	3.155380735
K03695	3.155380735
K05946	3.15157455
K07505	3.15157455
K01073	3.150482418
K02777	3.150482418
K05992	3.150482418
K06893	3.150482418
K07498	3.150482418
K07693	3.150482418
K02779	3.14042129
K02786	3.14042129
K18934	3.14042129
K01077	3.124496089
K05937	3.117945782
K19689	3.112894262
K03436	3.104912376
K02530	3.096639719
K07045	3.096639719
K11741	3.096639719
K01220	3.087424509
K02788	3.087424509
K00826	3.078059978
K03309	3.069134806
K00262	3.068668854
K01788	3.061689458
K03628	3.047170675
K07584	3.047170675
K09962	3.047170675
K01428	3.046870382
K03187	3.046870382
K03188	3.046870382
K03189	3.046870382
K03190	3.046870382
K03574	3.046870382
K05879	3.038533163
K02810	3.036386023
K05878	3.031612139
K03733	3.030806646
K00975	3.027799903
K10823	3.027799903
K07586	3.025401889
K03713	3.024964531
K03489	2.998555749
K03092	2.984058822
K01295	2.965474331
K00001	2.963490397
K02793	2.963490397
K00882	2.962521054
K01819	2.962521054
K02800	2.962521054
K02531	2.941526697
K15583	2.941526697
K01174	2.937763911
K15581	2.935072325
K01817	2.923418689
K00111	2.921974186
K07217	2.913008846
K04758	2.912203352
K02035	2.910920135
K15582	2.910920135
K08681	2.884558826
K02851	2.86040166
K01635	2.837132284
K03698	2.833641328
K07166	2.828863356
K06919	2.82863669
K07778	2.82863669
K02032	2.823797664
K10947	2.820566713
K00850	2.819877394
K03546	2.807109119
K01223	2.795315799
K01488	2.795315799
K07707	2.786829457
K01610	2.768080416
K02033	2.768080416
K02015	2.753763853
K07284	2.750209104
K02034	2.746332766
K06384	2.746332766
K07570	2.737782475
K03547	2.726764699
K03630	2.726764699
K02770	2.714306367
K03856	2.714306367
K03760	2.708560901
K00685	2.695493585
K00688	2.695493585
K01011	2.695493585
K01639	2.695493585
K07574	2.695493585
K07552	2.69104604
K04759	2.689822975
K03475	2.684030909
K01990	2.683340326
K07636	2.683340326
K01156	2.68118194
K03654	2.679342947
K02822	2.67633529
K03484	2.67633529
K01421	2.675746595
K02204	2.675746595
K07729	2.666979427
K01839	2.642606331
K02003	2.642606331
K02573	2.642606331
K02574	2.642606331
K03091	2.642606331
K03696	2.642606331
K04488	2.642606331
K05786	2.642606331
K07533	2.642606331
K00003	2.637013127
K00012	2.637013127
K06183	2.637013127
K06901	2.637013127
K07316	2.637013127
K05539	2.634994021
K03429	2.623860028
K00127	2.621576779
K00254	2.607344643
K04755	2.607344643
K11693	2.607344643
K00009	2.607192982
K00059	2.607192982
K00459	2.607192982
K00537	2.607192982
K00651	2.607192982
K00680	2.607192982
K00700	2.607192982
K00703	2.607192982
K00754	2.607192982
K00795	2.607192982
K00925	2.607192982
K00992	2.607192982
K01090	2.607192982
K01239	2.607192982
K01247	2.607192982
K01304	2.607192982
K01356	2.607192982
K01486	2.607192982
K01515	2.607192982
K01534	2.607192982
K01537	2.607192982
K01719	2.607192982
K01745	2.607192982
K01775	2.607192982
K01804	2.607192982
K02071	2.607192982
K02072	2.607192982
K02196	2.607192982
K02199	2.607192982
K02200	2.607192982
K02339	2.607192982
K02346	2.607192982
K02567	2.607192982
K02575	2.607192982
K02760	2.607192982
K02774	2.607192982
K02794	2.607192982
K02798	2.607192982
K02841	2.607192982
K03071	2.607192982
K03152	2.607192982
K03466	2.607192982
K03483	2.607192982
K03499	2.607192982
K03567	2.607192982
K03581	2.607192982
K03611	2.607192982
K03635	2.607192982
K03643	2.607192982
K03646	2.607192982
K03699	2.607192982
K03710	2.607192982
K03711	2.607192982
K03763	2.607192982
K03797	2.607192982
K03813	2.607192982
K04085	2.607192982
K04752	2.607192982
K04771	2.607192982
K05524	2.607192982
K05527	2.607192982
K05832	2.607192982
K05833	2.607192982
K06147	2.607192982
K06153	2.607192982
K06190	2.607192982
K06215	2.607192982
K06346	2.607192982
K06402	2.607192982
K06867	2.607192982
K06960	2.607192982
K06980	2.607192982
K07000	2.607192982
K07010	2.607192982
K07052	2.607192982
K07095	2.607192982
K07307	2.607192982
K07474	2.607192982
K07638	2.607192982
K07659	2.607192982
K07708	2.607192982
K07816	2.607192982
K08151	2.607192982
K09158	2.607192982
K09772	2.607192982
K09862	2.607192982
K09969	2.607192982
K09970	2.607192982
K09971	2.607192982
K11189	2.607192982
K11719	2.607192982
K12940	2.607192982
K13643	2.607192982
K14155	2.607192982
K15553	2.607192982
K15724	2.607192982
K16087	2.607192982
K16165	2.607192982
K16789	2.607192982
K17836	2.607192982
K18940	2.607192982
K00949	2.606678567
K00872	2.606116659
K02103	2.606116659
K02759	2.606116659
K16786	2.603255629
K18672	2.603255629
K07306	2.602829074
K11145	2.600392881
K14540	2.600392881
K06967	2.598612558
K09762	2.598612558
K09787	2.598612558
K03100	2.598365727
K06194	2.597694116
K02237	2.597655595
K01079	2.59686469
K03076	2.59686469
K03784	2.595900869
K00805	2.593088769
K00995	2.593088769
K01141	2.593088769
K01271	2.593088769
K01652	2.593088769
K01854	2.593088769
K01961	2.593088769
K01974	2.593088769
K02004	2.593088769
K02471	2.593088769
K02686	2.593088769
K02765	2.593088769
K03070	2.593088769
K03151	2.593088769
K03303	2.593088769
K03523	2.593088769
K03529	2.593088769
K03586	2.593088769
K03599	2.593088769
K03600	2.593088769
K03618	2.593088769
K03619	2.593088769
K03636	2.593088769
K03746	2.593088769
K03756	2.593088769
K03806	2.593088769
K03816	2.593088769
K04018	2.593088769
K04044	2.593088769
K04082	2.593088769
K04094	2.593088769
K04760	2.593088769
K04762	2.593088769
K05501	2.593088769
K05834	2.593088769
K05835	2.593088769
K05896	2.593088769
K06019	2.593088769
K06024	2.593088769
K06175	2.593088769
K06186	2.593088769
K06202	2.593088769
K07014	2.593088769
K07015	2.593088769
K07030	2.593088769
K07035	2.593088769
K07038	2.593088769
K07122	2.593088769
K07227	2.593088769
K07262	2.593088769
K07287	2.593088769
K07320	2.593088769
K07478	2.593088769
K07481	2.593088769
K07568	2.593088769
K07666	2.593088769
K07673	2.593088769
K07684	2.593088769
K07735	2.593088769
K08159	2.593088769
K08884	2.593088769
K09775	2.593088769
K10004	2.593088769
K10763	2.593088769
K11070	2.593088769
K11071	2.593088769
K11103	2.593088769
K12057	2.593088769
K12058	2.593088769
K12060	2.593088769
K12062	2.593088769
K12063	2.593088769
K12072	2.593088769
K13628	2.593088769
K14058	2.593088769
K14414	2.593088769
K15051	2.593088769
K15461	2.593088769
K17686	2.593088769
K17713	2.593088769
K18778	2.593088769
K18843	2.593088769
K18918	2.593088769
K19225	2.593088769
K01093	2.588858869
K01150	2.588858869
K07088	2.588858869
K09889	2.588858869
K00567	2.588294914
K04083	2.586925007
K08602	2.586925007
K06023	2.585202169
K09005	2.582750302
K01992	2.580308495
K01710	2.576493079
K04518	2.574463277
K03673	2.573847769
K07009	2.573847769
K02796	2.571289501
K04761	2.570548112
K00965	2.565915183
K01611	2.565915183
K02795	2.565915183
K02781	2.565663146
K12292	2.565207344
K03798	2.562931517
K13016	2.559226148
K02913	2.557469088
K06950	2.548620924
K16216	2.547899024
K19341	2.547899024
K19342	2.547899024
K07173	2.547874308
K11068	2.547279504
K02824	2.545907438
K07792	2.544169201
K03549	2.544010951
K16787	2.541378833
K03215	2.538163451
K06148	2.538163451
K00226	2.538014798
K00024	2.53067432
K06442	2.529295166
K07101	2.529295166
K00694	2.528485428
K08974	2.528485428
K03981	2.527759433
K07812	2.527759433
K09963	2.52198559
K03772	2.521333923
K07742	2.520259188
K02036	2.515140624
K03671	2.512956615
K03700	2.512956615
K03705	2.512956615
K03814	2.512841892
K15022	2.512841892
K16511	2.50780428
K05311	2.502598775
K16785	2.502598775
K02037	2.502132128
K02038	2.502132128
K03789	2.499024434
K03688	2.497442034
K07040	2.496074979
K15986	2.496024765
K02160	2.495380253
K01752	2.492818779
K03431	2.491089488
K01501	2.490188169
K03216	2.487294925
K03785	2.485957296
K03402	2.485794505
K13292	2.485794505
K07042	2.485769223
K02007	2.482283899
K06958	2.481797787
K08591	2.481797787
K02006	2.47978801
K00230	2.478024205
K00784	2.478024205
K01512	2.478024205
K01733	2.478024205
K01738	2.478024205
K02008	2.478024205
K04014	2.478024205
K04015	2.478024205
K06989	2.478024205
K07019	2.478024205
K07339	2.478024205
K09013	2.478024205
K09133	2.478024205
K03298	2.47527665
K07571	2.474889834
K10670	2.469022518
K06959	2.468281727
K01299	2.466977475
K03657	2.457147747
K00523	2.453298903
K01713	2.453298903
K01963	2.453298903
K03195	2.453298903
K03196	2.453298903
K03200	2.453298903
K03203	2.453298903
K03204	2.453298903
K06020	2.453298903
K06441	2.453298903
K12069	2.453298903
K12071	2.453298903
K12081	2.453298903
K12685	2.453298903
K13796	2.453298903
K14267	2.453298903
K14987	2.453298903
K15270	2.453298903
K16267	2.453298903
K16929	2.453298903
K18130	2.453298903
K19340	2.453298903
K02016	2.449873626
K03199	2.449873626
K07218	2.449873626
K06410	2.446641462
K00919	2.443089533
K03086	2.441663123
K01624	2.441032378
K00924	2.438719311
K01525	2.437329703
K03500	2.437122279
K01940	2.4366635
K02013	2.43588192
K13052	2.435135907
K00950	2.43490829
K03811	2.433482252
K14665	2.432424796
K03704	2.430614249
K01273	2.430580282
K17837	2.429739529
K06173	2.428330651
K02469	2.427017769
K00873	2.426081751
K01265	2.422719486
K02470	2.422719486
K07461	2.421586776
K09001	2.421586776
K00029	2.4200621
K00790	2.418859051
K04487	2.416484548
K00945	2.415567284
K00564	2.414638576
K02761	2.414638576
K15580	2.409015443
K10907	2.404965247
K00773	2.404877182
K00864	2.404877182
K01126	2.404877182
K07058	2.404877182
K19002	2.404877182
K03545	2.402746999
K00974	2.401408864
K07791	2.401408864
K03686	2.401105707
K05837	2.40097953
K16898	2.400704312
K00563	2.399667421
K03800	2.399125904
K16899	2.39401907
K06297	2.391245077
K04068	2.390533049
K00928	2.390306201
K02434	2.390080193
K02435	2.390080193
K03497	2.390055546
K08218	2.388995693
K01689	2.38448465
K03040	2.38448465
K06956	2.38448465
K19200	2.38448465
K07738	2.378921932
K03438	2.376735001
K03629	2.376010832
K00625	2.374642096
K01262	2.374467989
K02433	2.373103246
K05595	2.373035546
K03101	2.373015251
K01923	2.37299728
K11712	2.371030236
K01250	2.369525372
K03111	2.36276009
K06726	2.361764264
K11072	2.360965888
K09761	2.356635874
K03326	2.35637506
K01588	2.355184677
K01945	2.355184677
K03442	2.355000035
K12574	2.353879391
K18906	2.353879391
K01633	2.353111754
K03923	2.350068668
K01419	2.348935417
K03667	2.348935417
K03571	2.346318624
K07706	2.346215895
K05910	2.346173234
K06216	2.346173234
K03976	2.346112846
K13041	2.346000926
K00257	2.343790503
K01914	2.343336357
K11175	2.342806611
K03218	2.342331128
K01462	2.340965753
K01933	2.340048241
K02238	2.339320635
K18891	2.339320635
K18892	2.339320635
K00075	2.33029569
K01872	2.33029569
K03437	2.329362641
K03588	2.322413929
K00849	2.319515637
K00287	2.317554298
K03439	2.315104044
K01243	2.314949424
K03118	2.310540918
K11991	2.308387276
K08998	2.304505072
K04072	2.30357273
K03569	2.303530205
K07024	2.303035953
K03621	2.302618615
K00571	2.302181157
K01915	2.302181157
K06881	2.301669918
K00020	2.300634367
K00948	2.300634367
K01876	2.300634367
K01926	2.300634367
K13789	2.297702578
K01783	2.29755655
K01409	2.295384266
K03734	2.295384266
K00764	2.294261514
K00859	2.294207844
K03768	2.291847545
K07171	2.291847545
K03601	2.290300088
K02028	2.289921371
K01835	2.289813272
K03060	2.289813272
K02445	2.289720201
K03536	2.288652697
K18682	2.287941583
K01893	2.286806004
K02653	2.286806004
K03531	2.286806004
K07456	2.286806004
K07054	2.286574644
K00057	2.286497182
K09747	2.286366504
K00783	2.285322248
K02548	2.28318764
K03168	2.28318764
K01951	2.280157987
K06975	2.279404123
K04096	2.278957509
K00762	2.27885519
K17363	2.27885519
K01465	2.277658998
K01894	2.276167147
K02652	2.276167147
K08311	2.276167147
K10806	2.276167147
K00865	2.275521452
K09861	2.274482066
K07404	2.274352113
K07023	2.271478534
K13040	2.271478534
K01060	2.270809352
K02601	2.270567617
K00088	2.266105395
K00133	2.266105395
K00147	2.266105395
K00241	2.266105395
K00384	2.266105395
K00554	2.266105395
K00560	2.266105395
K00600	2.266105395
