feature	rank
K02496	6.244883709597
K04562	5.113142771604
K06894	5.048813964198
K03077	5.021248940378
K06320	5.010134579331
K02414	4.849836142390
K03465	4.822837400468
K02415	4.807735402971
K02418	4.757248274788
K02397	4.676135261023
K02404	4.641279161811
K06041	4.635983854072
K00895	4.567418022352
K03412	4.532819811108
K00275	4.527331917757
K06603	4.522333150647
K02413	4.439750085646
K03408	4.426962793400
K16937	4.369993438353
K02409	4.362158418142
K03413	4.336703388490
K02389	4.314431642221
K12942	4.284456572960
K03969	4.281784033577
K06987	4.249045499414
K02411	4.212175461094
K00156	4.186133899574
K01205	4.086967669714
K12510	4.071962353554
K07451	4.060442663110
K00786	4.058872811906
K09760	4.058061600370
K09777	4.022228581066
K05936	4.020964243266
K05934	4.011622129564
K03415	3.973679479829
K07219	3.970416945730
K02556	3.881899449774
K13940	3.881899449774
K02557	3.866220357797
K02441	3.835600115938
K11358	3.826178618055
K02398	3.825308139380
K01483	3.822506356078
K06206	3.818963813200
K02278	3.814934423515
K16850	3.814934423515
K10026	3.813393079580
K02217	3.788130808130
K09153	3.787076020757
K17318	3.769163193272
K02396	3.755232521507
K06911	3.728638393599
K02020	3.726055911522
K03407	3.719960543785
K02388	3.717651429116
K10011	3.700475014481
K03639	3.697417804396
K06937	3.697417804396
K07469	3.694662674680
K17320	3.685678407899
K09729	3.670857711906
K16698	3.669427925435
K18979	3.666471696730
K10200	3.660728596665
K10201	3.660728596665
K02592	3.645480175515
K02018	3.642719005679
K02408	3.642718998836
K00575	3.631264972909
K02406	3.631264972909
K00978	3.628593418222
K02017	3.618198844963
K07502	3.616645840084
K02400	3.589036608003
K17319	3.589036608003
K11261	3.588366708605
K06864	3.581263640481
K06042	3.558308443824
K07726	3.557891578912
K07148	3.552516647107
K09973	3.549938912071
K00340	3.523557425310
K05364	3.523557425310
K00619	3.522663308042
K02407	3.517956556778
K02189	3.513330563708
K07106	3.509780746387
K02551	3.507298425467
K02188	3.503195262814
K00331	3.502127304313
