feature	rank
K03480	0.9002925296
K12952	0.9002925296
K10119	0.8994985171
K07307	0.8982451029
K01751	0.8964736348
K01159	0.893617277
K06950	0.8935752208
K05845	0.893254737
K15554	0.8904810049
K03407	0.8899483524
K06402	0.8878976902
K00768	0.8874604951
K02388	0.8841276822
K05346	0.8790947214
K01473	0.8780135145
K01474	0.8780135145
K01222	0.8777686859
K18986	0.8738218756
K02217	0.8731142701
K01451	0.8728140929
K01845	0.8712378332
K17202	0.8710895206
K17203	0.8710895206
K17204	0.8710895206
K02745	0.8703007639
K01818	0.8682398234
K01999	0.8674636246
K13891	0.8651225147
K17318	0.8651225147
K02806	0.862400384
K11689	0.8622907801
K00194	0.860376177
K14138	0.860376177
K07027	0.8595252143
K16924	0.8525730289
K03408	0.8487450562
K07173	0.8474728898
K00847	0.8461707982
K19158	0.8455982275
K03797	0.8453943591
K01995	0.8445023604
K01996	0.8437200517
K19221	0.842895673
K11184	0.8421753338
K00605	0.8410349558
K03406	0.8410349558
K07559	0.8410349558
K09155	0.8388897914
K19689	0.8367693893
K01997	0.8339159128
K03466	0.8328066165
K03929	0.8317333069
K19167	0.8312355609
K03471	0.8236281391
K02841	0.8224081255
K00281	0.819165478
K00262	0.8190669864
K02113	0.8188622741
K02057	0.8186008702
K06310	0.8186008702
K02171	0.8160264786
K02232	0.8159068984
K01243	0.8155920767
K07080	0.8155286782
K07657	0.8153412942
K02744	0.8140815278
K18350	0.8120354784
K02437	0.8119700397
K17686	0.8088394992
K07483	0.8036474161
K11202	0.8034569614
K18009	0.8026680312
K03722	0.8024284586
K15022	0.8016086174
K15342	0.8007390237
K03830	0.8002407928
K07009	0.79966266
K01768	0.7965306427
K00606	0.7964113556
K08676	0.7951269666
K00997	0.793872628
K06387	0.7915295761
K00335	0.7876765271
K02413	0.7876765271
K10985	0.7873361578
K10986	0.7873361578
K04074	0.7872414356
K01897	0.7871500735
K03630	0.7867928599
K06015	0.7865794639
K13015	0.7865794639
K01250	0.7856398098
K01305	0.7853809459
K00684	0.7851786882
K06193	0.7829388303
K07054	0.7827428659
K00990	0.7823528821
K02769	0.7813472326
K06971	0.7810824034
K01962	0.7810145461
K13890	0.7806307042
K01488	0.7805954559
K00925	0.7788430934
K03310	0.7776253951
K13889	0.7776253951
K03696	0.7758365648
K01224	0.7743520482
K01239	0.7743520482
K07056	0.7728122336
K13531	0.7722847507
K00878	0.771401488
K10202	0.770519771
K02428	0.7695605752
K03273	0.7695605752
K03589	0.7694660158
K07069	0.7678547384
K15555	0.7677453247
K18330	0.7668877521
K15777	0.766318919
K08093	0.766190342
K00971	0.7655480728
K08296	0.7654161907
K02408	0.7645170081
K00016	0.763569813
K06409	0.7596229031
K07787	0.7572437839
K00791	0.7561821243
K00782	0.7548296344
K02410	0.7547668568
K00575	0.7530030645
K02650	0.7530030645
K08384	0.7524646419
K03409	0.7465797899
K01918	0.7465416383
K07109	0.7456743024
K03217	0.7445757031
K07699	0.7444493208
K02387	0.7423474426
K02248	0.7386695665
K18475	0.738627454
K06381	0.737898936
K09002	0.7378017221
K10242	0.7369502655
K01501	0.7360111329
K01952	0.7345614376
K03487	0.7341645572
K01684	0.7338104727
K03752	0.7335980437
K02115	0.733225567
K06889	0.7329590151
K02111	0.7322589627
K03923	0.7309186654
K02114	0.7304796868
K00759	0.7299689574
K03640	0.729796157
K02110	0.7294447122
K02112	0.7294447122
K06408	0.7286799033
K07586	0.7283656407
K01709	0.7270905571
K00566	0.7251437019
K00942	0.723928574
K02108	0.7234024699
K00951	0.7233751016
K03412	0.7226098613
K14623	0.7225376393
K03385	0.7218752747
K08600	0.7205892716
K00560	0.7193627975
K06726	0.7178444514
K02400	0.7171222655
K10540	0.7169394396
K01153	0.7166300275
K01092	0.7158932645
K02073	0.7147874943
K02231	0.714526858
K05606	0.7139773879
K13940	0.713901561
K02420	0.7138172348
K13652	0.7135266046
K00756	0.7132365524
K01679	0.7132365524
K02401	0.7128578643
K09005	0.7127839354
K15527	0.7126544633
K17734	0.7125443169
K01567	0.712450084
K05825	0.7098196653
K09153	0.709517635
K07451	0.7094563899
K00012	0.7091984743
K01788	0.706030751
K02172	0.6983218985
K02810	0.6983218985
K07341	0.6979594849
K06395	0.6975130243
K07082	0.6975062206
K15876	0.6962968952
K01998	0.6921521661
K02025	0.6921521661
K07220	0.6909744362
K01958	0.6906034156
K04477	0.6903859216
K02066	0.6901068158
K07306	0.6895277533
K02412	0.6884667353
K02419	0.6884667353
K06901	0.6878527626
K03642	0.6876891166
K03592	0.6861540929
K01263	0.6859980756
K03179	0.6859980756
K10353	0.6859980756
K02227	0.6845044969
K02233	0.6843363831
K01462	0.6832115796
K00332	0.6831334041
K00333	0.6831334041
K02839	0.6825598538
K13004	0.6825598538
K04772	0.6820229579
