feature	rank
K06201	3.95954678
K02757	3.913496642
K03488	3.913496642
K03826	3.913496642
K02031	3.860179503
K03307	3.841987869
K16923	3.841987869
K01193	3.821535601
K03760	3.821535601
K07045	3.821535601
K09693	3.821535601
K00633	3.771904391
K00868	3.771904391
K03609	3.771904391
K03610	3.771904391
K05878	3.771904391
K05879	3.771904391
K05946	3.771904391
K06926	3.771904391
K07729	3.771904391
K06218	3.766521947
K09765	3.755022503
K18640	3.755022503
K00048	3.716014533
K01488	3.708564667
K02810	3.708564667
K03303	3.708564667
K03830	3.708564667
K09888	3.708564667
K02800	3.681357771
K07171	3.643520742
K02033	3.639310807
K02034	3.639310807
K00656	3.638323805
K06194	3.638323805
K07533	3.638323805
K03436	3.594760093
K07126	3.577889569
K00975	3.574818945
K02032	3.574723589
K07088	3.570299233
K12268	3.563502494
K12269	3.563502494
K01176	3.557849423
K02567	3.557849423
K03567	3.557849423
K01512	3.55107538
K02851	3.550062633
K02035	3.542058877
K03698	3.523459794
K00694	3.507083476
K02003	3.507083476
K03484	3.507083476
K07706	3.507083476
K07009	3.503167576
K01443	3.49982101
K00003	3.498989856
K00009	3.498989856
K00059	3.498989856
K00127	3.498989856
K00230	3.498989856
K00805	3.498989856
K00850	3.498989856
K00882	3.498989856
K00974	3.498989856
K00995	3.498989856
K01011	3.498989856
K01090	3.498989856
K01093	3.498989856
K01141	3.498989856
K01150	3.498989856
K01220	3.498989856
K01223	3.498989856
K01224	3.498989856
K01239	3.498989856
K01356	3.498989856
K01421	3.498989856
K01515	3.498989856
K01525	3.498989856
K01534	3.498989856
K01560	3.498989856
K01639	3.498989856
K01652	3.498989856
K01788	3.498989856
K01854	3.498989856
K01958	3.498989856
K01974	3.498989856
K01990	3.498989856
K02004	3.498989856
K02029	3.498989856
K02036	3.498989856
K02050	3.498989856
K02051	3.498989856
K02237	3.498989856
K02471	3.498989856
K02532	3.498989856
K02573	3.498989856
K02574	3.498989856
K02686	3.498989856
K02773	3.498989856
K02774	3.498989856
K02786	3.498989856
K02788	3.498989856
K02793	3.498989856
K02796	3.498989856
K02798	3.498989856
K02819	3.498989856
K02824	3.498989856
K02841	3.498989856
K03151	3.498989856
K03152	3.498989856
K03216	3.498989856
K03328	3.498989856
K03431	3.498989856
K03483	3.498989856
K03529	3.498989856
K03574	3.498989856
K03581	3.498989856
K03586	3.498989856
K03599	3.498989856
K03600	3.498989856
K03618	3.498989856
K03619	3.498989856
K03673	3.498989856
K03705	3.498989856
K03710	3.498989856
K03746	3.498989856
K03756	3.498989856
K03763	3.498989856
K03806	3.498989856
K03813	3.498989856
K04018	3.498989856
K04044	3.498989856
K04082	3.498989856
K04487	3.498989856
K04760	3.498989856
K04771	3.498989856
K05501	3.498989856
K05834	3.498989856
K05835	3.498989856
K05896	3.498989856
K06024	3.498989856
K06175	3.498989856
K06186	3.498989856
K06202	3.498989856
K06442	3.498989856
K06726	3.498989856
K06901	3.498989856
K06919	3.498989856
K06958	3.498989856
K06967	3.498989856
K07014	3.498989856
K07015	3.498989856
K07023	3.498989856
K07030	3.498989856
K07038	3.498989856
K07040	3.498989856
K07042	3.498989856
K07052	3.498989856
K07090	3.498989856
K07101	3.498989856
K07122	3.498989856
K07150	3.498989856
K07166	3.498989856
K07227	3.498989856
K07262	3.498989856
K07284	3.498989856
K07287	3.498989856
K07320	3.498989856
K07339	3.498989856
K07478	3.498989856
K07481	3.498989856
K07658	3.498989856
K07666	3.498989856
K07673	3.498989856
K07684	3.498989856
K07707	3.498989856
K07738	3.498989856
K07742	3.498989856
K07791	3.498989856
K07792	3.498989856
K07816	3.498989856
K08159	3.498989856
K08234	3.498989856
K08591	3.498989856
K08884	3.498989856
K09158	3.498989856
K09762	3.498989856
K09772	3.498989856
K09787	3.498989856
K09889	3.498989856
K10004	3.498989856
K10763	3.498989856
K11070	3.498989856
K11103	3.498989856
K11145	3.498989856
K11189	3.498989856
K12057	3.498989856
K12058	3.498989856
K12060	3.498989856
K12062	3.498989856
K12063	3.498989856
K12072	3.498989856
K12952	3.498989856
K13292	3.498989856
K13954	3.498989856
K14058	3.498989856
K14414	3.498989856
K14540	3.498989856
K15051	3.498989856
K15553	3.498989856
K15581	3.498989856
K15582	3.498989856
K15986	3.498989856
K16511	3.498989856
K16786	3.498989856
K17713	3.498989856
K18672	3.498989856
K18778	3.498989856
K18843	3.498989856
K18918	3.498989856
K19225	3.498989856
K00852	3.498828855
K02531	3.498828855
K10254	3.498828855
K16787	3.498828855
K07010	3.496354948
K00949	3.494453773
K02037	3.494411001
K02038	3.494411001
K06989	3.494154053
K11071	3.494154053
K00965	3.49312125
K01838	3.486741067
K02028	3.483867869
K02434	3.483867869
K02435	3.483867869
K02779	3.483867869
K02794	3.483867869
K03571	3.483867869
K03700	3.483867869
K03816	3.483867869
K04083	3.483867869
K07306	3.483867869
K12111	3.483867869
K02530	3.483739767
K02030	3.483389983
K03789	3.483230502
K00688	3.482505962
K00864	3.482505962
K02433	3.482505962
K03686	3.482505962
K06023	3.482505962
K06895	3.482505962
K16785	3.482505962
K03500	3.48180727
K07461	3.479033077
K01610	3.476878298
K07307	3.470534003
K07474	3.468175988
K01232	3.4665764
K03497	3.4665764
K00795	3.465895595
K01537	3.465895595
K02750	3.465895595
K02795	3.465895595
K03696	3.465895595
K03785	3.465895595
K13052	3.465895595
K01804	3.462586099
K09707	3.460173783
K19002	3.460173783
K01624	3.458793348
K02529	3.458793348
K03611	3.458793348
K04074	3.458793348
K05832	3.458793348
K05833	3.458793348
K03317	3.455877815
K06962	3.455877815
K00831	3.4471614
K00863	3.4471614
K01819	3.4471614
K02770	3.4471614
K03558	3.4471614
K03657	3.4471614
K03981	3.4471614
K04758	3.4471614
K06173	3.4471614
K07404	3.4471614
K07584	3.4471614
K07812	3.4471614
K08641	3.4471614
K13016	3.4471614
K15580	3.4471614
K01271	3.44627958
K10823	3.438449047
K00784	3.436386209
K03630	3.436386209
K06148	3.435848756
K11068	3.435709531
K01247	3.432853059
K04755	3.432853059
K00948	3.432805117
K01419	3.432252844
K03311	3.432252844
K03667	3.432252844
K15583	3.432147564
K06183	3.427811487
K05837	3.427076116
K00945	3.425140317
K03798	3.422304249
K02781	3.420910121
K01821	3.420341721
K03496	3.417823322
K08483	3.417823322
K00226	3.417782394
K07058	3.415647848
K01635	3.412808396
K02007	3.412808396
K02598	3.412808396
K11535	3.412808396
K02575	3.41154947
K02008	3.408210315
K02761	3.404146635
K03549	3.404146635
K12940	3.404146635
K03621	3.401484135
K05311	3.395303962
K00001	3.393048754
K07258	3.39266341
K00925	3.391920799
K03489	3.391920799
K03688	3.391920799
K09747	3.391102943
K04014	3.390024881
K04015	3.390024881
K00557	3.388253918
K02006	3.388253918
K02103	3.388253918
K03060	3.388253918
K10670	3.388253918
K12574	3.388253918
K03076	3.383717375
K06346	3.383717375
K06960	3.383717375
K07024	3.383717375
K00527	3.37690868
K03070	3.37690868
