feature	rank
K03780	41.34852095
K06905	39.90910207
K03779	38.38826457
K02203	37.84225917
K00045	37.35164492
K00156	37.2173288
K08169	37.0824678
K19050	37.0824678
K01130	36.79506255
K03098	36.79506255
K19052	36.67709305
K02856	36.44768123
K07455	36.44768123
K18197	36.25881865
K09954	35.95771412
K07783	35.77165373
K08961	35.701441
K01322	35.53016567
K06970	35.53016567
K08321	35.53016567
K01034	35.44614827
K01035	35.44614827
K11527	35.44614827
K02472	35.38809183
K18346	35.38634963
K19304	35.37007458
K06903	35.3565543
K01582	35.3492144
K00210	35.16675508
K01133	35.16675508
K08722	35.16675508
K01573	35.13674304
K02496	34.98590145
K08676	34.75229853
K18831	34.75229853
K06395	34.66950939
K01082	34.60778051
K03658	34.14121333
K09163	34.01070263
K00197	33.81234889
K15023	33.81234889
K10914	33.52429055
K11748	33.20272139
K01615	33.17725936
K00702	33.15434187
K16052	33.1156152
K07590	33.01663283
K07109	33.00240263
K11691	32.72890269
K16153	32.34379501
K11692	32.29803479
K09807	32.24397582
K12452	32.16999267
K01308	32.08661893
K18345	31.93945407
K09979	31.90677273
K01667	31.80551807
K07221	31.62804662
K00209	31.61041187
K03446	31.43556244
K14534	31.15823218
K01596	30.7962448
K05967	30.71693029
K00281	30.70029893
K04076	30.65785126
K15527	30.53396637
K02662	30.41165914
K19165	30.36194413
K13990	30.15042124
K06391	30.11537818
K00194	29.99045842
K14138	29.99045842
K11615	29.98079906
K07448	29.90023811
K00096	29.66245691
K11614	29.42929077
K01630	29.40651564
K06714	29.34310639
K10011	29.34310639
K14059	29.2328294
K00956	29.21283704
K04772	29.11331888
K06015	29.09853417
K07075	29.09853417
K01039	29.04849683
K01040	29.04849683
K00929	29.01731781
K15856	28.91151667
K03387	28.84919219
K01138	28.79728319
K07452	28.79267429
K11927	28.63718817
K07559	28.346656
K00634	28.26910151
K02022	28.04076944
K00068	27.9348558
K10200	27.93368253
K10201	27.93368253
K02566	27.93027464
K07777	27.90659693
K11689	27.90659693
K06384	27.78504279
K00989	27.72448484
K13963	27.70552211
K16329	27.70518135
K16203	27.64875238
K07813	27.6162398
K05801	27.58993395
K07334	27.53699785
K07272	27.46450598
K04940	27.40018773
K16881	27.30090612
K15552	27.27310874
K05342	27.24178638
K06310	27.22878099
K06208	27.1550152
K03451	27.13122345
K01051	27.11376202
K02805	27.03023562
K00957	26.93173549
K13581	26.79492336
K10192	26.79088027
K01436	26.57660049
K01492	26.19424751
K06306	26.17390463
K00737	26.13932196
K18987	26.13932196
K02619	26.00463773
K10193	25.73733959
K10194	25.73733959
K15898	25.56196932
K00797	25.55324393
K16927	25.47569611
K19119	25.41138802
K05570	25.31633016
K10012	25.31575885
K02395	25.13826873
K00972	25.08033351
K19117	25.06934816
K05814	25.0221351
K01665	24.89093446
K05815	24.89093446
K07387	24.89093446
K05820	24.83771442
K07457	24.70115291
K07031	24.69866777
K02241	24.63834751
K06113	24.58985494
K05571	24.45938389
K09989	24.4569429
K00065	24.41559084
K08325	24.41559084
K06411	24.40101923
K01473	24.25249163
K01474	24.25249163
K06284	24.25171681
K13280	24.25171681
K19118	24.2360329
K02045	24.16380139
K01666	24.15980751
K05813	24.15980751
K18013	24.0699832
K08744	24.06261988
K15555	24.04834397
K07080	24.03374766
K02510	23.97095926
K09134	23.94878801
K06934	23.86154229
K15669	23.80048477
K06402	23.76871828
K10231	23.68342616
K04070	23.63138384
K01966	23.60983837
K17206	23.60983837
K19411	23.60983837
K07705	23.57259833
K18581	23.34785791
K01155	23.3379333
K12270	23.33221552
K02044	23.10408969
K00819	23.06244845
K00983	22.92462634
K18234	22.9228126
K00844	22.81983972
K03666	22.81983972
K06971	22.7754403
K17992	22.70841865
K13049	22.56628397
K02082	22.52037883
K09766	22.38814323
K07704	22.37054278
K05979	22.22015117
K11928	22.02282267
K02774	21.96061692
K12556	21.85399623
K07217	21.85121171
K01194	21.80312862
K03449	21.75327005
K19405	21.75250438
K00687	21.73943927
K11381	21.65855267
K09973	21.60662346
K09118	21.58042319
K00786	21.55780784
K05995	21.48932445
K02499	21.48408618
K01805	21.4295466
