feature	rank
K02062	9.753956763
K02063	9.753956763
K02064	9.753956763
K02079	9.753956763
K02100	9.753956763
K02167	9.753956763
K02255	9.753956763
K02317	9.753956763
K02344	9.753956763
K02345	9.753956763
K02362	9.753956763
K02363	9.753956763
K02364	9.753956763
K02387	9.753956763
K02399	9.753956763
K02402	9.753956763
K02403	9.753956763
K02410	9.753956763
K02420	9.753956763
K02423	9.753956763
K02425	9.753956763
K02436	9.753956763
K02462	9.753956763
K02466	9.753956763
K02467	9.753956763
K02468	9.753956763
K02485	9.753956763
K02494	9.753956763
K02504	9.753956763
K02505	9.753956763
K02506	9.753956763
K02507	9.753956763
K02521	9.753956763
K02550	9.753956763
K02553	9.753956763
K02554	9.753956763
K02560	9.753956763
K02562	9.753956763
K02565	9.753956763
K02572	9.753956763
K02609	9.753956763
K02610	9.753956763
K02611	9.753956763
K02612	9.753956763
K02613	9.753956763
K02615	9.753956763
K02616	9.753956763
K02617	9.753956763
K02618	9.753956763
K02679	9.753956763
K02680	9.753956763
K02681	9.753956763
K02682	9.753956763
K02742	9.753956763
K02805	9.753956763
K02812	9.753956763
K02847	9.753956763
K02848	9.753956763
K02850	9.753956763
K02853	9.753956763
K02854	9.753956763
K02855	9.753956763
K02972	9.753956763
K03078	9.753956763
K03112	9.753956763
K03119	9.753956763
K03181	9.753956763
K03184	9.753956763
K03207	9.753956763
K03208	9.753956763
K03212	9.753956763
K03214	9.753956763
K03221	9.753956763
K03275	9.753956763
K03276	9.753956763
K03278	9.753956763
K03290	9.753956763
K03304	9.753956763
K03314	9.753956763
K03329	9.753956763
K03425	9.753956763
K03435	9.753956763
K03445	9.753956763
K03459	9.753956763
K03468	9.753956763
K03472	9.753956763
K03477	9.753956763
K03485	9.753956763
K03516	9.753956763
K03528	9.753956763
K03532	9.753956763
K03548	9.753956763
K03554	9.753956763
K03557	9.753956763
K03576	9.753956763
K03580	9.753956763
K03583	9.753956763
K03591	9.753956763
K03597	9.753956763
K03603	9.753956763
K03607	9.753956763
K03632	9.753956763
K03633	9.753956763
K03645	9.753956763
K03651	9.753956763
K03668	9.753956763
K03669	9.753956763
K03670	9.753956763
K03672	9.753956763
K03674	9.753956763
K03675	9.753956763
K03683	9.753956763
K03690	9.753956763
K03712	9.753956763
K03717	9.753956763
K03720	9.753956763
K03721	9.753956763
K03749	9.753956763
K03757	9.753956763
K03759	9.753956763
K03761	9.753956763
K03764	9.753956763
K03765	9.753956763
K03774	9.753956763
K03777	9.753956763
K03788	9.753956763
K03804	9.753956763
K03805	9.753956763
K03807	9.753956763
K03809	9.753956763
K03812	9.753956763
K03815	9.753956763
K03819	9.753956763
K03825	9.753956763
K03828	9.753956763
K03831	9.753956763
K03834	9.753956763
K03836	9.753956763
K03837	9.753956763
K03838	9.753956763
K03840	9.753956763
K03855	9.753956763
K03919	9.753956763
K03929	9.753956763
K03971	9.753956763
K04013	9.753956763
K04016	9.753956763
K04017	9.753956763
K04020	9.753956763
K04021	9.753956763
K04022	9.753956763
K04025	9.753956763
K04033	9.753956763
K04062	9.753956763
K04063	9.753956763
K04064	9.753956763
K04065	9.753956763
K04067	9.753956763
K04073	9.753956763
K04081	9.753956763
K04333	9.753956763
K04334	9.753956763
K04335	9.753956763
K04336	9.753956763
K04337	9.753956763
K04338	9.753956763
K04343	9.753956763
K04691	9.753956763
K04753	9.753956763
K04770	9.753956763
K04774	9.753956763
K04775	9.753956763
K04781	9.753956763
K04783	9.753956763
K04785	9.753956763
K04786	9.753956763
K04835	9.753956763
K05245	9.753956763
K05368	9.753956763
K05372	9.753956763
K05373	9.753956763
K05374	9.753956763
K05515	9.753956763
K05517	9.753956763
K05522	9.753956763
K05526	9.753956763
K05590	9.753956763
K05591	9.753956763
K05594	9.753956763
K05685	9.753956763
K05708	9.753956763
K05709	9.753956763
K05710	9.753956763
K05711	9.753956763
K05712	9.753956763
K05713	9.753956763
K05714	9.753956763
K05775	9.753956763
K05777	9.753956763
K05778	9.753956763
K05779	9.753956763
K05782	9.753956763
K05785	9.753956763
K05789	9.753956763
K05790	9.753956763
K05798	9.753956763
K05803	9.753956763
K05804	9.753956763
K05809	9.753956763
K05811	9.753956763
K05812	9.753956763
K05817	9.753956763
K05818	9.753956763
K05819	9.753956763
K05839	9.753956763
K05851	9.753956763
K05874	9.753956763
K05875	9.753956763
K05876	9.753956763
K05877	9.753956763
K05880	9.753956763
K05887	9.753956763
K05984	9.753956763
K05997	9.753956763
K06006	9.753956763
K06073	9.753956763
K06074	9.753956763
K06080	9.753956763
K06132	9.753956763
K06140	9.753956763
K06141	9.753956763
K06144	9.753956763
K06145	9.753956763
K06146	9.753956763
K06157	9.753956763
K06159	9.753956763
K06176	9.753956763
K06197	9.753956763
K06205	9.753956763
K06212	9.753956763
K06214	9.753956763
K06219	9.753956763
K06222	9.753956763
K06445	9.753956763
K06447	9.753956763
K06858	9.753956763
K06866	9.753956763
K06899	9.753956763
K06918	9.753956763
K06938	9.753956763
K06957	9.753956763
K07008	9.753956763
K07026	9.753956763
K07039	9.753956763
K07070	9.753956763
K07127	9.753956763
K07136	9.753956763
K07153	9.753956763
K07156	9.753956763
K07184	9.753956763
K07186	9.753956763
K07225	9.753956763
K07229	9.753956763
K07235	9.753956763
K07236	9.753956763
K07237	9.753956763
K07245	9.753956763
K07251	9.753956763
K07261	9.753956763
K07265	9.753956763
K07266	9.753956763
K07269	9.753956763
K07274	9.753956763
K07279	9.753956763
K07283	9.753956763
K07286	9.753956763
K07314	9.753956763
K07319	9.753956763
K07350	9.753956763
K07351	9.753956763
K07354	9.753956763
K07355	9.753956763
K07356	9.753956763
K07358	9.753956763
K07400	9.753956763
K07402	9.753956763
K07470	9.753956763
K07479	9.753956763
K07490	9.753956763
K07589	9.753956763
K07592	9.753956763
K07637	9.753956763
K07639	9.753956763
K07640	9.753956763
K07641	9.753956763
K07642	9.753956763
K07643	9.753956763
K07644	9.753956763
K07645	9.753956763
K07647	9.753956763
K07648	9.753956763
K07660	9.753956763
K07661	9.753956763
K07662	9.753956763
K07663	9.753956763
K07664	9.753956763
K07665	9.753956763
K07675	9.753956763
K07676	9.753956763
K07677	9.753956763
K07678	9.753956763
K07679	9.753956763
K07685	9.753956763
K07686	9.753956763
K07687	9.753956763
K07688	9.753956763
K07689	9.753956763
K07690	9.753956763
K07700	9.753956763
K07701	9.753956763
K07702	9.753956763
K07711	9.753956763
K07715	9.753956763
K07724	9.753956763
K07740	9.753956763
K07751	9.753956763
K07757	9.753956763
K07771	9.753956763
K07772	9.753956763
K07773	9.753956763
K07781	9.753956763
K07782	9.753956763
K07786	9.753956763
K07788	9.753956763
K07789	9.753956763
K07796	9.753956763
K07797	9.753956763
K07806	9.753956763
K07810	9.753956763
K07811	9.753956763
K07821	9.753956763
K08137	9.753956763
K08154	9.753956763
K08160	9.753956763
K08162	9.753956763
K08163	9.753956763
K08172	9.753956763
K08173	9.753956763
K08194	9.753956763
K08225	9.753956763
K08227	9.753956763
K08277	9.753956763
K08279	9.753956763
K08302	9.753956763
K08308	9.753956763
K08310	9.753956763
K08312	9.753956763
K08318	9.753956763
K08319	9.753956763
K08320	9.753956763
K08324	9.753956763
K08326	9.753956763
K08349	9.753956763
K08350	9.753956763
K08351	9.753956763
K08354	9.753956763
K08485	9.753956763
K08682	9.753956763
K08723	9.753956763
K08970	9.753956763
K08990	9.753956763
K08992	9.753956763
K08993	9.753956763
K08994	9.753956763
K08997	9.753956763
K09016	9.753956763
K09018	9.753956763
K09020	9.753956763
K09021	9.753956763
K09023	9.753956763
K09024	9.753956763
K09161	9.753956763
K09470	9.753956763
K09472	9.753956763
K09473	9.753956763
K09475	9.753956763
K09477	9.753956763
K09612	9.753956763
K09688	9.753956763
K09689	9.753956763
K09712	9.753956763
K09781	9.753956763
K09801	9.753956763
K09802	9.753956763
K09824	9.753956763
K09882	9.753956763
K09890	9.753956763
K09891	9.753956763
K09893	9.753956763
K09894	9.753956763
K09895	9.753956763
K09896	9.753956763
K09897	9.753956763
K09898	9.753956763
K09899	9.753956763
K09900	9.753956763
K09901	9.753956763
K09902	9.753956763
K09904	9.753956763
K09906	9.753956763
K09907	9.753956763
K09908	9.753956763
K09909	9.753956763
K09910	9.753956763
K09911	9.753956763
K09912	9.753956763
K09914	9.753956763
K09915	9.753956763
K09916	9.753956763
K09917	9.753956763
K09918	9.753956763
K09920	9.753956763
K09923	9.753956763
K09933	9.753956763
K09934	9.753956763
K09975	9.753956763
K09980	9.753956763
K09982	9.753956763
K09996	9.753956763
K09997	9.753956763
K09998	9.753956763
K09999	9.753956763
K10000	9.753956763
K10001	9.753956763
K10002	9.753956763
K10003	9.753956763
K10013	9.753956763
K10014	9.753956763
K10015	9.753956763
K10016	9.753956763
K10017	9.753956763
K10038	9.753956763
K10107	9.753956763
K10109	9.753956763
K10110	9.753956763
K10111	9.753956763
K10124	9.753956763
K10213	9.753956763
K10537	9.753956763
K10538	9.753956763
K10673	9.753956763
K10748	9.753956763
K10762	9.753956763
K10831	9.753956763
K10857	9.753956763
K10906	9.753956763
K10972	9.753956763
K10973	9.753956763
K11066	9.753956763
K11106	9.753956763
K11107	9.753956763
K11139	9.753956763
K11183	9.753956763
K11192	9.753956763
K11208	9.753956763
K11249	9.753956763
K11250	9.753956763
K11258	9.753956763
K11264	9.753956763
K11391	9.753956763
K11474	9.753956763
K11477	9.753956763
K11530	9.753956763
K11531	9.753956763
K11604	9.753956763
K11605	9.753956763
K11606	9.753956763
K11607	9.753956763
K11685	9.753956763
K11732	9.753956763
K11734	9.753956763
K11735	9.753956763
K11736	9.753956763
K11738	9.753956763
K11739	9.753956763
K11740	9.753956763
K11745	9.753956763
K11746	9.753956763
K11750	9.753956763
K11751	9.753956763
K11891	9.753956763
K11892	9.753956763
K11893	9.753956763
K11894	9.753956763
K11895	9.753956763
K11896	9.753956763
K11900	9.753956763
K11901	9.753956763
K11903	9.753956763
K11905	9.753956763
K11906	9.753956763
K11907	9.753956763
K11909	9.753956763
K11910	9.753956763
K11911	9.753956763
K11923	9.753956763
K11924	9.753956763
K11925	9.753956763
K11926	9.753956763
K11929	9.753956763
K11930	9.753956763
K11932	9.753956763
K11933	9.753956763
K11935	9.753956763
K11938	9.753956763
K11939	9.753956763
K11940	9.753956763
K11941	9.753956763
K12056	9.753956763
K12059	9.753956763
K12061	9.753956763
K12064	9.753956763
K12065	9.753956763
K12066	9.753956763
K12067	9.753956763
K12068	9.753956763
K12112	9.753956763
K12139	9.753956763
K12142	9.753956763
K12144	9.753956763
K12146	9.753956763
K12147	9.753956763
K12148	9.753956763
K12151	9.753956763
K12152	9.753956763
K12264	9.753956763
K12265	9.753956763
K12266	9.753956763
K12288	9.753956763
K12289	9.753956763
K12290	9.753956763
K12291	9.753956763
K12297	9.753956763
K12299	9.753956763
K12339	9.753956763
K12368	9.753956763
K12369	9.753956763
K12370	9.753956763
K12371	9.753956763
K12372	9.753956763
K12516	9.753956763
K12525	9.753956763
K12528	9.753956763
K12529	9.753956763
K12582	9.753956763
K12660	9.753956763
K12943	9.753956763
K12944	9.753956763
K12945	9.753956763
K12960	9.753956763
K12961	9.753956763
K12962	9.753956763
K12963	9.753956763
K12973	9.753956763
K12974	9.753956763
K12975	9.753956763
K12985	9.753956763
K13014	9.753956763
K13053	9.753956763
K13243	9.753956763
K13244	9.753956763
K13255	9.753956763
K13285	9.753956763
K13287	9.753956763
K13301	9.753956763
K13480	9.753956763
K13574	9.753956763
K13620	9.753956763
K13629	9.753956763
K13630	9.753956763
K13631	9.753956763
K13632	9.753956763
K13634	9.753956763
K13635	9.753956763
K13636	9.753956763
K13639	9.753956763
K13641	9.753956763
K13650	9.753956763
K13654	9.753956763
K13683	9.753956763
K13684	9.753956763
K13892	9.753956763
K13918	9.753956763
K13926	9.753956763
K13938	9.753956763
K14051	9.753956763
K14055	9.753956763
K14056	9.753956763
K14057	9.753956763
K14061	9.753956763
K14062	9.753956763
K14063	9.753956763
K14064	9.753956763
K14187	9.753956763
K14287	9.753956763
K14587	9.753956763
K14588	9.753956763
K14762	9.753956763
K15257	9.753956763
K15396	9.753956763
K15536	9.753956763
K15540	9.753956763
K15545	9.753956763
K15547	9.753956763
K15548	9.753956763
K15549	9.753956763
K15550	9.753956763
K15551	9.753956763
K15721	9.753956763
K15722	9.753956763
K15723	9.753956763
K15735	9.753956763
K15736	9.753956763
K15737	9.753956763
K15827	9.753956763
K15828	9.753956763
K15829	9.753956763
K15831	9.753956763
K15833	9.753956763
K15835	9.753956763
K15836	9.753956763
K15974	9.753956763
K16066	9.753956763
K16076	9.753956763
K16088	9.753956763
K16090	9.753956763
K16092	9.753956763
K16135	9.753956763
K16136	9.753956763
K16140	9.753956763
K16210	9.753956763
K16263	9.753956763
K16291	9.753956763
K16321	9.753956763
K16326	9.753956763
K16346	9.753956763
K16347	9.753956763
K16348	9.753956763
K16692	9.753956763
K16693	9.753956763
K16695	9.753956763
K16703	9.753956763
K16704	9.753956763
K16711	9.753956763
K17938	9.753956763
K17948	9.753956763
K18015	9.753956763
K18140	9.753956763
K18141	9.753956763
K18142	9.753956763
K18324	9.753956763
K18326	9.753956763
K18446	9.753956763
K18479	9.753956763
K18530	9.753956763
K18531	9.753956763
K18657	9.753956763
K18698	9.753956763
K18765	9.753956763
K18800	9.753956763
K18824	9.753956763
K18829	9.753956763
K18841	9.753956763
K18842	9.753956763
K18850	9.753956763
K18862	9.753956763
K18889	9.753956763
K18890	9.753956763
K18898	9.753956763
K18899	9.753956763
K18920	9.753956763
K18988	9.753956763
K19000	9.753956763
K19155	9.753956763
K19156	9.753956763
K19160	9.753956763
K19161	9.753956763
K19162	9.753956763
K19163	9.753956763
K19164	9.753956763
K19226	9.753956763
K19227	9.753956763
K19228	9.753956763
K19229	9.753956763
K19230	9.753956763
K19234	9.753956763
K19235	9.753956763
K19236	9.753956763
K19238	9.753956763
K19265	9.753956763
K19268	9.753956763
K19303	9.753956763
K19334	9.753956763
K19335	9.753956763
K19336	9.753956763
K19337	9.753956763
K19354	9.753956763
K19416	9.753956763
K19611	9.753956763
K19688	9.753956763
K19709	9.753956763
K19775	9.753956763
K19776	9.753956763
K19777	9.753956763
K19778	9.753956763
K19157	9.730172634
K02003	9.712431819
K03533	9.708000785
K05796	9.708000785
K07310	9.708000785
K07312	9.708000785
K08315	9.708000785
K12136	9.708000785
K12138	9.708000785
K12143	9.708000785
K12145	9.708000785
K12507	9.708000785
K15773	9.708000785
K15830	9.708000785
K15832	9.708000785
K15834	9.708000785
K19222	9.708000785
K07181	9.703456639
K02408	9.698736661
K07460	9.694760905
K11934	9.68755421
K07133	9.681087271
K10797	9.678709194
K07012	9.671824938
K07309	9.661833905
K18345	9.65504688
K02495	9.653336374
K07115	9.651384359
K02033	9.635225591
K02407	9.619842594
K02592	9.614128072
K00615	9.605751119
K11904	9.575150282
K02397	9.563075362
K18149	9.562527277
K02549	9.561316556
K03798	9.557715202
K02413	9.546432497
K02585	9.537883562
K08974	9.53154425
K07646	9.526426473
K07141	9.516929721
K10541	9.514217336
K03338	9.513508347
K16915	9.513217214
K00768	9.512994636
K03465	9.507662748
K07308	9.493495775
K14441	9.473338573
K02396	9.465543079
K01008	9.461445638
K03412	9.45858071
K00003	9.440510196
K00128	9.408066117
K09690	9.404383005
K01647	9.377491683
K10975	9.377491683
K01207	9.374623079
K07166	9.373697731
K01012	9.372623763
K06182	9.360124933
K02168	9.356550496
K02461	9.356550496
K03291	9.356550496
K03755	9.356550496
K03808	9.356550496
K05802	9.356550496
K06078	9.356550496
K06149	9.356550496
K06884	9.356550496
K06946	9.356550496
K07285	9.356550496
K07348	9.356550496
K07349	9.356550496
K07357	9.356550496
K08348	9.356550496
K09476	9.356550496
K11614	9.356550496
K12149	9.356550496
K12678	9.356550496
K12684	9.356550496
K12687	9.356550496
K12957	9.356550496
K13069	9.356550496
K16322	9.356550496
K16324	9.356550496
K18320	9.356550496
K18837	9.356550496
K18919	9.356550496
K18922	9.356550496
