Num samples: 531
Num observations: 1,682
Total count: 15,110,078,248
Table density (fraction of non-zero values): 0.866

Counts/sample summary:
 Min: 651,755.520
GnotobioticExp-FP-376.fastq: 8,451,302.300
GnotobioticExp-FP-366.fastq: 8,477,202.090
GnotobioticExp-FP-195-S59: 8,531,381.500
GnotobioticExp-DTT-376.fastq: 8,576,034.960
GnotobioticExp-DTT-184-S194: 8,586,501.840
GnotobioticExp-FP-177-S39: 8,609,727.430
806rcbc376-S510: 8,675,338.750
806rcbc365-S500: 8,732,785.410
GnotobioticExp-FP-394.fastq: 8,816,301.700
GnotobioticExp-DTT-183-S193: 8,844,394.370
GnotobioticExp-DTT-191-S201: 9,156,387.180
GnotobioticExp-FP-373.fastq: 9,179,951.220
GnotoExpt-FP477-S698: 9,180,915.930
GnotoExpt-FP472-S693: 9,218,228.210
GnotobioticExp-FP-363.fastq: 9,453,745.140
GnotobioticExp-FP-364.fastq: 9,483,405.860
GnotobioticExp-FP-194-S58: 9,484,713.700
GnotobioticExp-FP-370.fastq: 9,496,134.870
GnotobioticExp-FP-188-S51: 9,619,032.260
GnotobioticExp-FP-374.fastq: 9,810,281.060
806rcbc478-S383: 9,852,900.510
GnotobioticExp-FP-301.fastq: 9,980,576.980
GnotobioticExp-FP-362.fastq: 10,062,755.870
806rcbc465-S370: 10,098,720.120
GnotobioticExp-FP-314.fastq: 10,229,362.160
GnotobioticExp-FP-303.fastq: 10,334,194.320
GnotobioticExp-FP-302.fastq: 10,471,133.700
GnotobioticExp-DTT-364.fastq: 10,559,805.860
806rcbc534-S439: 10,568,454.340
GnotobioticExp-DTT-373.fastq: 10,631,625.290
GnotobioticExp-FP-196-S60: 10,633,593.950
806rcbc370-S503: 10,647,154.100
806rcbc470-S375: 10,838,405.370
806rcbc553-S458: 10,958,498.110
GnotobioticExp-FP-189-S52: 10,987,336.340
GnotobioticExp-FP-208-S72: 10,999,137.610
GnotobioticExp-FP-367.fastq: 11,010,628.110
GnotoExpt-DTT558-S170: 11,076,782.210
GnotoExpt-FP473-S694: 11,099,591.850
GnotobioticExp-DTT-305.fastq: 11,157,988.970
GnotoExpt-FP459-S680: 11,163,269.190
GnotobioticExp-FP-175-S37: 11,196,307.420
806rcbc372-S505: 11,219,896.530
GnotobioticExp-FP-199-S63: 11,250,343.530
GnotobioticExp-FP-368.fastq: 11,252,462.170
GnotobioticExp-DTT-316.fastq: 11,266,858.750
GnotobioticExp-DTT-367.fastq: 11,325,942.680
GnotobioticExp-FP-369.fastq: 11,333,182.760
GnotoExpt-FP483-S704: 11,417,517.430
806rcbc371-S504: 11,435,030.780
GnotobioticExp-DTT-323.fastq: 11,548,452.530
GnotobioticExp-FP-313.fastq: 11,652,617.860
GnotobioticExp-FP-307.fastq: 11,696,831.710
GnotoExpt-DTT545-S156: 11,840,067.180
GnotobioticExp-DTT-198-S208: 11,858,645.680
806rcbc446-S447: 11,864,047.160
GnotoExpt-FP464-S685: 11,885,685.970
GnotoExpt-FP471-S692: 11,916,281.160
806rcbc368-S501: 11,945,995.820
GnotoExpt-DTT543-S154: 12,076,917.780
GnotoExpt-FP482-S703: 12,115,335.060
GnotobioticExp-FP-308.fastq: 12,386,855.000
GnotobioticExp-FP-176-S38: 12,645,800.490
GnotobioticExp-FP-315.fastq: 12,647,363.860
806rcbc477-S382: 12,729,327.450
GnotoExpt-FP474-S695: 12,875,319.190
GnotobioticExp-DTT-310.fastq: 13,011,747.880
GnotoExpt-FP480-S701: 13,053,163.130
GnotobioticExp-FP-305.fastq: 13,085,928.700
GnotoExpt-FP481-S702: 13,134,794.250
806rcbc373-S506: 13,224,448.370
GnotoExpt-FP453-S674: 13,366,137.380
806rcbc423-S424: 13,461,838.420
GnotoExpt-FP465-S686: 13,645,056.860
806rcbc381-S515: 13,646,949.820
GnotobioticExp-FP-311.fastq: 13,752,504.610
806rcbc453-S454: 13,769,981.960
806rcbc402-S307: 13,872,064.010
GnotoExpt-DTT541-S152: 13,970,729.140
GnotobioticExp-FP-193-S57: 14,019,420.340
GnotobioticExp-DTT-368.fastq: 14,019,454.160
806rcbc379-S513: 14,138,691.020
GnotoExpt-DTT549-S160: 14,295,616.800
GnotoExpt-FP543-S58: 14,379,152.830
GnotobioticExp-FP-182-S45: 14,445,257.760
GnotoExpt-FP470-S691: 14,468,560.180
GnotobioticExp-DTT-363.fastq: 14,493,216.100
GnotobioticExp-DTT-308.fastq: 14,515,689.650
GnotoExpt-DTT531-S142: 14,576,582.030
GnotobioticExp-DTT-306.fastq: 14,585,014.470
GnotobioticExp-FP-391.fastq: 14,698,975.370
806rcbc426-S331: 14,712,569.170
GnotobioticExp-FP-198-S62: 14,766,922.010
806rcbc390-S295: 14,832,027.660
GnotobioticExp-FP-200-S64: 14,866,202.690
GnotobioticExp-FP-324.fastq: 14,911,057.460
GnotobioticExp-DTT-309.fastq: 14,931,331.840
GnotobioticExp-FP-309.fastq: 15,077,171.040
GnotoExpt-FP458-S679: 15,109,020.040
GnotoExpt-FP469-S690: 15,126,045.700
GnotobioticExp-DTT-302.fastq: 15,146,551.700
GnotobioticExp-DTT-317.fastq: 15,188,635.900
GnotoExpt-FP457-S678: 15,211,641.420
GnotoExpt-FP452-S673: 15,237,590.190
806rcbc398-S303: 15,341,368.190
806rcbc445-S446: 15,357,208.670
806rcbc404-S309: 15,492,996.220
806rcbc403-S308: 15,611,739.210
GnotobioticExp-FP-202-S66: 15,649,526.400
806rcbc391-S296: 15,658,632.700
806rcbc174-S271: 15,714,000.230
GnotobioticExp-DTT-315.fastq: 15,884,936.230
GnotoExpt-DTT547-S158: 15,921,193.340
GnotobioticExp-FP-392.fastq: 15,984,461.680
GnotoExpt-FP454-S675: 16,035,235.320
806rcbc378-S512: 16,128,470.350
806rcbc454-S455: 16,210,896.420
GnotobioticExp-DTT-304.fastq: 16,220,997.490
GnotoExpt-FP534-S49: 16,235,626.900
GnotoExpt-FP479-S700: 16,241,264.730
GnotobioticExp-FP-385.fastq: 16,291,183.280
GnotobioticExp-DTT-201-S211: 16,450,818.710
GnotobioticExp-DTT-195-S205: 16,452,422.270
GnotobioticExp-DTT-314.fastq: 16,463,638.880
GnotobioticExp-DTT-199-S209: 16,479,719.820
GnotoExpt-DTT530-S141: 16,520,876.090
GnotoExpt-FP596-S292: 16,521,939.380
GnotobioticExp-FP-386.fastq: 16,538,891.610
GnotobioticExp-DTT-369.fastq: 16,650,719.950
GnotoExpt-FP541-S56: 16,715,885.660
GnotoExpt-FP615-S311: 16,770,244.030
GnotobioticExp-DTT-375.fastq: 16,865,304.460
GnotoExpt-FP451-S672: 16,871,526.030
806rcbc432-S433: 16,963,144.850
806rcbc434-S339: 16,967,332.680
GnotoExpt-FP546-S61: 17,056,764.680
GnotobioticExp-FP-387.fastq: 17,216,699.820
806rcbc399-S304: 17,274,953.810
GnotobioticExp-DTT-319.fastq: 17,290,002.520
GnotobioticExp-FP-319.fastq: 17,290,367.670
GnotoExpt-DTT534-S145: 17,294,905.620
GnotoExpt-FP485-S707: 17,687,355.670
GnotoExpt-FP613-S309: 17,719,369.970
806rcbc168-S265: 17,755,501.460
GnotobioticExp-DTT-303.fastq: 17,758,379.560
806rcbc170-S267: 17,772,684.740
GnotoExpt-DTT537-S148: 17,813,049.780
806rcbc429-S430: 17,969,421.220
GnotoExpt-DTT546-S157: 17,973,229.410
GnotoExpt-DTT540-S151: 18,079,656.310
GnotoExpt-DTT570-S182: 18,135,058.290
806rcbc392-S297: 18,143,419.490
806rcbc396-S301: 18,251,573.400
GnotoExpt-FP597-S293: 18,256,330.790
806rcbc397-S302: 18,260,172.980
GnotoExpt-DTT542-S153: 18,298,794.480
GnotobioticExp-DTT-374.fastq: 18,298,811.760
806rcbc467-S372: 18,353,986.450
GnotobioticExp-DTT-313.fastq: 18,369,551.720
GnotobioticExp-DTT-200-S210: 18,422,755.210
GnotoExpt-FP531-S46: 18,450,663.050
806rcbc169-S266: 18,459,641.080
806rcbc468-S373: 18,551,544.020
806rcbc400-S305: 18,610,420.970
GnotobioticExp-DTT-181-S191: 18,615,606.400
806rcbc533-S438: 18,624,254.740
GnotoExpt-FP463-S684: 18,667,749.100
806rcbc176-S273: 18,669,438.670
GnotobioticExp-DTT-325.fastq: 18,699,007.650
GnotobioticExp-DTT-362.fastq: 18,746,605.600
GnotoExpt-DTT548-S159: 18,797,228.180
806rcbc529-S434: 18,860,556.990
GnotoExpt-FP536-S51: 18,892,509.960
GnotobioticExp-FP-322.fastq: 19,157,871.540
GnotoExpt-FP542-S57: 19,248,591.350
806rcbc175-S272: 19,412,213.970
GnotoExpt-DTT536-S147: 19,543,837.120
GnotoExpt-FP558-S74: 19,655,162.510
GnotobioticExp-DTT-207-S217: 19,729,281.870
GnotobioticExp-FP-393.fastq: 19,764,135.350
GnotoExpt-FP548-S63: 19,808,129.350
GnotobioticExp-DTT-210-S220: 19,866,629.100
GnotoExpt-FP537-S52: 19,869,592.040
806rcbc444-S445: 19,888,718.920
GnotoExpt-FP549-S64: 20,128,177.470
GnotoExpt-FP547-S62: 20,271,040.750
GnotoExpt-FP460-S681: 20,288,659.690
GnotoExpt-FP478-S699: 20,339,634.320
GnotoExpt-FP529-S44: 20,359,021.790
GnotoExpt-DTT535-S146: 20,461,340.850
GnotobioticExp-DTT-193-S203: 20,599,465.730
GnotoExpt-DTT567-S179: 20,699,638.810
GnotoExpt-DTT550-S161: 20,768,306.390
GnotoExpt-FP614-S310: 20,815,964.230
806rcbc393-S298: 20,971,230.850
GnotoExpt-DTT544-S155: 20,977,010.240
GnotoExpt-FP595-S291: 20,982,174.580
806rcbc519-S424: 21,050,661.030
GnotobioticExp-FP-320.fastq: 21,250,138.780
806rcbc524-S429: 21,419,698.680
806rcbc476-S381: 21,494,423.290
806rcbc437-S342: 21,604,328.940
GnotobioticExp-FP-321.fastq: 21,715,399.020
806rcbc473-S378: 21,759,848.660
GnotoExpt-FP609-S305: 21,852,300.430
GnotoExpt-DTT555-S167: 21,872,065.130
GnotoExpt-FP601-S297: 21,879,970.410
806rcbc425-S330: 21,890,483.230
GnotoExpt-FP535-S50: 21,893,602.850
GnotoExpt-FP484-S706: 22,427,820.320
GnotoExpt-DTT557-S169: 22,702,406.380
GnotobioticExp-DTT-194-S204: 22,848,466.240
GnotoExpt-FP602-S298: 22,936,613.050
GnotoExpt-FP607-S303: 22,939,960.470
806rcbc438-S343: 23,151,664.210
GnotobioticExp-DTT-204-S214: 23,176,475.000
GnotoExpt-DTT551-S162: 23,263,538.080
GnotoExpt-FP608-S304: 23,346,586.190
GnotoExpt-FP567-S83: 23,398,177.730
GnotoExpt-DTT561-S173: 23,495,320.380
GnotoExpt-FP475-S696: 23,625,182.800
GnotoExpt-FP557-S73: 23,654,299.130
GnotobioticExp-DTT-197-S207: 23,730,460.840
806rcbc435-S340: 23,742,254.980
GnotoExpt-DTT553-S164: 23,788,328.510
806rcbc520-S425: 23,865,404.690
GnotobioticExp-FP-204-S68: 24,047,320.390
806rcbc405-S310: 24,049,779.950
806rcbc521-S426: 24,105,462.290
GnotoExpt-FP603-S299: 24,219,618.900
806rcbc496-S401: 24,293,656.310
GnotobioticExp-FP-379.fastq: 24,499,565.190
806rcbc427-S332: 24,624,312.730
GnotobioticExp-FP-323.fastq: 24,633,495.300
GnotobioticExp-FP-381.fastq: 24,688,354.890
GnotoExpt-DTT461-S609: 24,732,748.000
GnotoExpt-DTT560-S172: 24,750,145.360
GnotobioticExp-FP-192-S55: 24,751,760.870
GnotoExpt-FP550-S65: 24,806,613.950
GnotoExpt-FP455-S676: 25,012,138.960
GnotoExpt-FP555-S71: 25,060,426.240
GnotobioticExp-DTT-206-S216: 25,264,097.050
GnotobioticExp-DTT-307.fastq: 25,368,685.960
806rcbc494-S399: 25,574,197.220
GnotoExpt-FP486-S708: 25,836,523.130
GnotoExpt-DTT559-S171: 25,981,465.810
806rcbc428-S333: 26,141,377.770
GnotoExpt-FP561-S77: 26,183,415.090
GnotobioticExp-FP-187-S50: 26,219,292.160
806rcbc532-S437: 26,304,988.680
806rcbc436-S341: 26,328,113.400
GnotoExpt-DTT389-S535: 26,397,215.810
GnotobioticExp-DTT-209-S219: 26,623,212.420
GnotoExpt-FP553-S68: 26,778,956.820
806rcbc429-S334: 26,801,018.480
806rcbc489-S394: 26,810,600.270
GnotoExpt-DTT565-S177: 26,924,558.470
806rcbc488-S393: 27,063,845.560
806rcbc525-S430: 27,226,933.630
806rcbc531-S436: 27,363,813.310
806rcbc530-S435: 27,453,599.110
806rcbc495-S400: 27,475,189.370
GnotoExpt-FP540-S55: 27,593,861.840
GnotoExpt-DTT390-S536: 27,709,927.220
GnotoExpt-FP544-S59: 27,953,406.470
GnotoExpt-DTT395-S541: 28,350,495.260
GnotoExpt-FP456-S677: 28,375,854.510
806rcbc481-S386: 28,624,366.940
GnotoExpt-DTT566-S178: 28,626,184.710
GnotoExpt-FP466-S687: 28,664,776.750
GnotoExpt-DTT554-S165: 28,683,878.800
GnotoExpt-FP600-S296: 28,690,506.630
806rcbc490-S395: 28,710,071.310
806rcbc522-S427: 28,738,440.690
GnotobioticExp-DTT-208-S218: 28,779,566.340
GnotoExpt-FP559-S75: 28,997,898.690
GnotoExpt-FP461-S682: 29,110,499.590
806rcbc493-S398: 29,126,643.320
806rcbc433-S338: 29,190,594.540
806rcbc558-S463: 29,195,493.920
GnotobioticExp-DTT-205-S215: 29,202,164.530
806rcbc422-S327: 29,255,813.770
GnotobioticExp-DTT-177-S187: 29,530,242.280
GnotoExpt-FP563-S79: 29,626,683.210
GnotobioticExp-FP-380.fastq: 29,655,202.820
806rcbc526-S431: 29,806,447.600
806rcbc480-S385: 29,857,930.180
GnotoExpt-FP566-S82: 29,933,507.030
806rcbc471-S376: 30,393,880.290
806rcbc498-S403: 30,518,257.400
GnotobioticExp-DTT-175-S185: 30,561,446.840
GnotoExpt-DTT394-S540: 30,599,580.100
806rcbc560-S465: 30,650,265.330
GnotoExpt-DTT456-S604: 30,692,579.150
GnotoExpt-DTT569-S181: 31,190,062.240
GnotoExpt-DTT455-S603: 31,203,940.270
GnotoExpt-DTT472-S620: 31,386,295.270
GnotoExpt-DTT484-S632: 31,480,986.400
GnotoExpt-DTT539-S150: 31,501,360.160
GnotoExpt-FP560-S76: 31,571,682.550
GnotoExpt-DTT460-S608: 31,634,583.150
GnotoExpt-FP554-S69: 32,402,100.920
806rcbc469-S374: 32,685,934.630
GnotoExpt-DTT468-S616: 32,713,846.630
GnotoExpt-DTT391-S537: 32,884,570.050
GnotoExpt-FP616-S312: 32,973,766.320
GnotoExpt-FP604-S300: 33,007,797.940
806rcbc567-S472: 33,095,238.120
GnotobioticExp-DTT-380.fastq: 33,133,087.300
GnotobioticExp-DTT-379.fastq: 33,148,292.110
GnotoExpt-FP533-S48: 33,173,938.910
806rcbc479-S384: 33,199,659.020
806rcbc492-S397: 33,217,786.380
806rcbc421-S326: 33,246,829.500
GnotoExpt-DTT478-S626: 33,251,044.210
GnotoExpt-FP606-S302: 33,526,845.970
GnotoExpt-DTT387-S533: 34,115,612.680
GnotoExpt-DTT473-S621: 34,127,258.410
806rcbc499-S404: 34,302,221.900
GnotoExpt-FP545-S60: 34,465,177.480
GnotobioticExp-FP-210-S74: 34,474,691.400
GnotoExpt-DTT568-S180: 34,504,134.490
806rcbc423-S328: 34,685,004.270
GnotoExpt-DTT533-S144: 34,736,284.390
GnotoExpt-DTT474-S622: 34,821,442.540
GnotoExpt-DTT562-S174: 35,373,269.770
GnotoExpt-FP551-S66: 35,788,067.110
GnotobioticExp-DTT-381.fastq: 35,973,926.070
GnotoExpt-DTT388-S534: 36,246,789.550
GnotoExpt-DTT479-S627: 36,313,767.040
GnotobioticExp-FP-203-S67: 36,363,853.400
GnotoExpt-FP570-S86: 36,399,195.410
GnotoExpt-DTT462-S610: 36,803,803.540
GnotoExpt-FP569-S85: 37,012,422.900
806rcbc557-S462: 37,119,985.900
GnotobioticExp-DTT-179.fastq: 37,168,026.910
GnotoExpt-DTT486-S634: 37,269,694.400
GnotoExpt-FP467-S688: 37,326,258.220
GnotoExpt-FP565-S81: 37,389,581.880
GnotoExpt-DTT466-S614: 37,661,987.070
806rcbc554-S459: 37,770,766.730
GnotoExpt-DTT454-S602: 37,919,583.040
GnotoExpt-FP539-S54: 37,972,825.130
806rcbc497-S402: 38,057,380.070
806rcbc562-S467: 38,177,818.880
GnotoExpt-DTT386-S532: 38,253,380.150
GnotoExpt-DTT467-S615: 38,286,926.770
GnotoExpt-DTT393-S539: 38,428,434.620
GnotobioticExp-DTT-202-S212: 38,464,333.650
GnotoExpt-DTT485-S633: 38,505,631.270
806rcbc431-S432: 39,014,983.080
806rcbc564-S469: 39,077,072.670
GnotoExpt-DTT538-S149: 39,097,078.400
GnotoExpt-DTT480-S628: 39,153,224.770
806rcbc401-S306: 39,590,241.240
GnotobioticExp-FP-312.fastq: 39,836,169.290
GnotoExpt-FP468-S689: 39,858,906.150
GnotoExpt-DTT392-S538: 39,888,701.130
806rcbc474-S379: 39,952,312.650
GnotoExpt-DTT552-S163: 39,961,453.020
GnotoExpt-FP564-S80: 40,601,352.360
GnotoExpt-FP562-S78: 41,034,747.640
GnotoExpt-DTT556-S168: 41,097,996.610
806rcbc561-S466: 41,192,847.550
806rcbc566-S471: 41,213,170.210
GnotobioticExp-DTT-320.fastq: 41,437,557.700
GnotoExpt-FP599-S295: 41,492,643.680
806rcbc430-S335: 41,731,840.460
806rcbc424-S329: 42,042,247.710
GnotoExpt-FP552-S67: 42,188,866.850
806rcbc395-S300: 42,227,166.600
806rcbc432-S337: 42,745,588.040
GnotobioticExp-DTT-203-S213: 43,048,205.530
806rcbc550-S455: 43,308,783.610
806rcbc431-S336: 43,782,248.660
806rcbc556-S461: 43,944,320.980
806rcbc563-S468: 44,175,114.270
GnotoExpt-DTT459-S607: 44,380,582.280
806rcbc551-S456: 44,530,219.100
806rcbc559-S464: 44,746,507.740
GnotoExpt-FP568-S84: 44,758,824.530
GnotoExpt-FP605-S301: 45,167,327.600
GnotoExpt-DTT458-S606: 45,187,486.430
GnotobioticExp-DTT-196-S206: 45,572,118.820
GnotoExpt-DTT481-S629: 46,456,827.360
GnotoExpt-DTT385-S531: 46,546,832.720
GnotoExpt-FP462-S683: 46,684,624.890
GnotoExpt-DTT476-S624: 46,999,688.600
GnotobioticExp-FP-197-S61: 47,449,681.520
GnotoExpt-DTT457-S605: 47,924,029.360
806rcbc523-S428: 48,029,518.630
806rcbc527-S432: 48,114,709.170
GnotoExpt-DTT469-S617: 48,207,017.790
806rcbc565-S470: 48,507,376.360
GnotoExpt-DTT463-S611: 48,557,903.730
GnotoExpt-DTT465-S613: 48,772,396.990
GnotoExpt-DTT470-S618: 48,995,460.300
806rcbc407-S312: 49,594,162.730
GnotoExpt-DTT464-S612: 49,625,175.620
GnotoExpt-DTT532-S143: 50,521,083.280
806rcbc406-S311: 50,527,297.500
GnotoExpt-DTT452-S600: 50,947,921.100
GnotoExpt-DTT451-S599: 51,842,655.090
806rcbc394-S299: 51,915,878.630
GnotoExpt-DTT471-S619: 52,489,018.510
GnotoExpt-DTT475-S623: 52,582,039.690
GnotoExpt-DTT614-S349: 52,637,270.750
GnotoExpt-DTT477-S625: 52,764,597.680
GnotoExpt-FP556-S72: 53,459,383.020
GnotobioticExp-DTT-321.fastq: 53,541,112.610
GnotoExpt-FP617-S313: 54,232,057.460
GnotoExpt-DTT453-S601: 54,515,338.300
GnotoExpt-FP610-S306: 56,445,996.510
GnotoExpt-DTT615-S350: 58,425,221.940
806rcbc552-S457: 58,464,966.850
GnotobioticExp-FP-209-S73: 59,203,412.270
GnotoExpt-DTT483-S631: 60,119,135.520
GnotoExpt-DTT616-S351: 60,574,815.240
806rcbc173-S270: 61,914,912.810
GnotoExpt-DTT597-S332: 63,138,991.990
806rcbc528-S433: 64,690,229.560
GnotoExpt-DTT617-S352: 65,857,234.770
806rcbc491-S396: 66,224,829.250
GnotoExpt-DTT598-S333: 67,747,878.500
GnotobioticExp-DTT-383.fastq: 68,963,624.530
GnotoExpt-DTT611-S346: 69,518,302.770
GnotobioticExp-DTT-384.fastq: 70,414,703.150
GnotobioticExp-DTT-322.fastq: 70,433,151.490
GnotobioticExp-FP-384.fastq: 70,986,510.120
GnotobioticExp-FP-383.fastq: 71,381,010.750
GnotoExpt-DTT604-S339: 72,592,584.470
GnotoExpt-FP538-S53: 72,738,795.230
GnotoExpt-DTT599-S334: 73,255,910.310
806rcbc427-S428: 78,252,579.380
806rcbc172-S269: 78,796,416.380
GnotoExpt-DTT602-S337: 82,527,487.440
GnotoExpt-FP532-S47: 82,680,289.760
GnotoExpt-FP611-S307: 83,545,665.880
GnotoExpt-DTT618-S353: 86,468,612.000
GnotoExpt-DTT610-S345: 90,112,197.210
806rcbc177-S274: 97,913,460.170
GnotobioticExp-DTT-382.fastq: 98,297,066.920
806rcbc178-S275: 99,952,952.150
GnotoExpt-DTT606-S341: 103,216,173.500
GnotoExpt-DTT603-S338: 106,111,778.940
GnotoExpt-DTT605-S340: 106,766,594.810
GnotobioticExp-FP-382.fastq: 107,140,473.630
GnotoExpt-DTT609-S344: 107,707,439.600
GnotoExpt-DTT600-S335: 111,740,353.230
806rcbc179-S276: 119,283,290.890
GnotoExpt-DTT596-S331: 119,790,533.500
GnotoExpt-DTT613-S348: 122,556,651.820
GnotoExpt-DTT608-S343: 123,234,602.660
GnotoExpt-DTT612-S347: 125,005,543.100
GnotoExpt-FP598-S294: 125,545,328.000
GnotoExpt-DTT595-S330: 126,757,592.110
GnotoExpt-DTT601-S336: 149,482,423.330
GnotoExpt-DTT607-S342: 150,756,022.220
806rcbc171-S268: 220,465,970.720
806rcbc426-S427: 227,960,189.510
