	pielou_e
SLCFP067	0.5665874784239913
SLCdtt019	0.4324569878838646
Vil1-14B-FP163	0.7482759860827767
Lyz2-06B-FP271-S69	0.6238316090129893
Lyz2-04B-DTT246-S87	0.47559532537530025
SLCdtt070	0.35842719536756035
SLCFP023	0.5185452472613891
Lyz2-01B-DTT207-S47	0.7102051646130835
SLCdtt164	0.7047777750547376
Vil1-09B-FP108	0.313953867732119
Itg-26-DTT541-S37	0.6945496755471292
SLCdtt005	0.35515544662629733
Itg-22-FP515-S18	0.6628569382903512
SLCFP051	0.7246723805985813
Itg-02-DTT409-S1	0.6150676812061241
Lyz2-05B-FP255-S52	0.5686529084346209
Itg-22-DTT516-S11	0.7606597786248972
Vil1-02B-FP22	0.5852383210042146
Itg-20-DTT508-S3	0.5927012975327742
Lyz2-01B-FP210-S58	0.12327843222168174
Lyz2-06B-DTT270-S112	0.472125905284788
SLCdtt002	0.6475137339418205
Itg-16-DTT482-S77	0.5004957923938983
LYZdtt354	0.09613551783633908
LYZFP328	0.6350086638218585
Itg-24-FP528-S31	0.7214599637337645
Lyz2-04B-DTT243-S84	0.6541025909301383
Vil1-05B-FP58	0.25458783067967844
Vil1-04B-FP43	0.6902258999563022
Vil1-08B-FP95	0.27300047222235885
Vil1-09B-FP106	0.31577527283105716
LYZFP317	0.2909384535862058
Itg-06-DTT433-S26	0.4469686036935238
SLCFP022	0.4007286885225055
Lyz2-03B-DTT236-S76	0.30240280316014645
Vil1-04B-DTT46	0.5329846620496747
Lyz2-07B-FP282-S80	0.4013800299461409
Itg-16-FP484-S87	0.5003697843470096
Vil1-10B-FP120	0.48759718159093984
Vil1-05B-FP60	0.6948575591701928
Lyz2-01B-FP212-S60	0.3086626422473727
Vil1-03B-FP32	0.737666490452236
LYZdtt328	0.6325590788612906
Lyz2-02B-DTT224-S64	0.4692694934064584
Itg-02-DTT407-S99	0.702758984740787
SLCdtt145	0.7082321245975599
Lyz2-08B-DTT291-S133	0.628187402005299
Vil1-09B-FP105	0.6975805226860747
Itg-24-DTT527-S22	0.7540407457313135
LYZFP355	0.295778332855624
LYZdtt330	0.13083006455925744
Itg-26-DTT539-S35	0.7237865728450896
LYZFP319	0.2805348277136591
Vil1-05B-FP59	0.34015281923806706
SLCFP005	0.41073563290566006
Vil1-08B-FP96	0.5386518549633555
Itg-26-FP540-S44	0.7534265823018542
SLCFP024	0.552908760813788
Vil1-06B-FP68	0.7581403501443839
Vil1-09B-DTT104	0.4180164955821357
SLCFP093	0.6000062875181424
Lyz2-08B-FP291-S89	0.49907840976928897
Vil1-02B-DTT24	0.7063377817647007
SLCdtt021	0.6399198666387149
Vil1-01B-FP09	0.7106208356123171
Vil1-02B-DTT21	0.634340933495574
Vil1-08B-FP92	0.7306215470189599
Vil1-02B-DTT23	0.6450044187092961
Vil1-03B-DTT32	0.7829059103741879
SLCFP053	0.5598238475331513
Itg-20-FP507-S10	0.5841038126267492
SLCFP148	0.727601703668321
SLCdtt114	0.5272147115443041
Lyz2-06B-DTT271-S113	0.6515252873319325
Vil1-04B-FP48	0.5660909890954701
Itg-22-DTT517-S12	0.7286096731484383
Vil1-06B-FP69	0.72945874805595
Lyz2-07B-DTT284-S126	0.559976638843341
Lyz2-03B-FP234-S82	0.3174626335661115
Vil1-04B-FP47	0.3820204481824
SLCdtt150	0.6149424916265088
Vil1-09B-DTT106	0.1664184266311343
LYZFP320	0.24719623300837468
Vil1-02B-DTT20	0.7313900998495442
SLCdtt167	0.5275062771637877
Lyz2-04B-DTT244-S85	0.7549781936790727
Vil1-06B-DTT67	0.017639464992634274
SLCdtt111	0.7086899004848964
Itg-24-FP530-S33	0.3754780201333403
SLCFP091	0.619737414529499
Vil1-03B-FP36	0.4933180815634621
Lyz2-02B-DTT223-S63	0.3703975648186072
Vil1-02B-FP19	0.6654424096593798
Itg-02-FP412-S12	0.5387837322142699
LYZFP327	0.528121951900391
Itg-26-FP539-S43	0.6877381567717368
SLCFP095	0.29577884848348757
SLCFP164	0.6331735745282071
Itg-18-FP491-S94	0.49710975297918586
LYZdtt356	0.18274814427766994
Itg-16-FP481-S84	0.5960261924593433
Vil1-04B-DTT44	0.7328705994647621
Vil1-03B-FP33	0.756083305125033
Lyz2-02B-FP224-S72	0.40933532147012297
Lyz2-05B-FP259-S56	0.45614183403211067
Itg-22-DTT519-S14	0.41895169801027105
LYZdtt368	0.4986937662872995
SLCdtt095	0.23700438348705943
Lyz2-04B-DTT247-S88	0.5352024571066011
Itg-06-DTT434-S27	0.440441128058608
Itg-24-DTT528-S23	0.7532799190465553
Itg-04-FP422-S22	0.20737783301823062
SLCdtt074	0.6551751885920347
SLCFP077	0.22904697557726267
LYZdtt367	0.49623841348859676
Itg-22-DTT518-S13	0.488255610974682
Itg-20-FP506-S9	0.6613240170161857
Itg-08-FP445-S46	0.6962467137223732
LYZdtt304	0.5571931243519503
Itg-24-FP529-S32	0.7576560034968545
Itg-02-DTT412-S4	0.4551455817669792
Itg-08-DTT444-S37	0.7212497271886481
Vil1-09B-FP104	0.630009148934736
Vil1-03B-DTT34	0.5165573138783508
Itg-26-FP544-S48	0.6092878507519034
Itg-12-DTT467-S61	0.6453562563510009
Lyz2-08B-FP292-S90	0.6371614338785316
Vil1-10B-FP119	0.3491013521883256
Vil1-04B-FP44	0.690560748463413
Vil1-13B-FP152	0.47565297243755067
LYZFP356	0.4287401922058808
Itg-16-DTT480-S75	0.6639948408513094
SLCdtt024	0.4345647352945125
Itg-10-FP460-S62	0.5229289167713819
SLCdtt149	0.6116206355979105
LYZFP354	0.22519692259020174
Itg-20-FP504-S7	0.7105342184106506
Itg-26-DTT543-S39	0.5499237586662268
Vil1-07B-FP79	0.5969943520494775
SLCFP166	0.5119813164891072
Lyz2-02B-DTT219-S59	0.7237617685465235
LYZdtt317	0.3745366642225416
Itg-04-DTT424-S16	0.37646561105986426
Vil1-14B-FP164	0.6578782001494989
Itg-12-DTT468-S62	0.7362748003966023
SLCFP112	0.6420748960062203
SLCFP073	0.38296453724472757
Itg-06-FP434-S35	0.3623331986233366
Itg-18-FP496-S99	0.3260945199272592
Itg-24-FP531-S34	0.370286955626927
SLCFP128	0.5229420862225747
Itg-24-FP527-S30	0.7627187668282794
Lyz2-07B-FP279-S77	0.6922450682363499
LYZdtt305	0.3198028475162147
LYZdtt319	0.26208246414247754
SLCFP092	0.5295750170069996
Lyz2-01B-DTT210-S50	0.42323875587289217
LYZFP332	0.12167715017716108
Vil1-08B-DTT96	0.018124870065637042
SLCFP002	0.6623069590603154
LYZFP306	0.39386130198894914
LYZdtt329	0.6402383915293309
Lyz2-06B-FP269-S67	0.7693315553890084
SLCFP113	0.6401321747579493
Vil1-010B-DTT119	0.09116271627167885
LYZdtt306	0.10248926686826233
Lyz2-03B-FP231-S79	0.43026273154730055
Vil1-04B-DTT45	0.5891358889780323
Lyz2-03B-DTT233-S73	0.6694720581819622
SLCFP071	0.5178591415108376
Lyz2-07B-FP281-S79	0.6933034464170635
Itg-18-DTT491-S86	0.522994044600188
Vil1-05B-DTT58	0.02591880402838444
Lyz2-07B-DTT280-S122	0.7156615818822807
Itg-06-DTT431-S24	0.41646546172035265
Vil1-05B-DTT59	0.03372693466001371
Vil1-07B-DTT81	0.06604674381193708
Lyz2-05B-DTT255-S96	0.6262535203516083
Vil1-09B-FP107	0.2681544904601866
Itg-08-FP443-S44	0.6177090334957515
Vil1-010B-DTT120	0.08466805434356939
Itg-02-FP410-S10	0.3805888957357652
SLCFP004	0.3877795967217925
SLCdtt146	0.7096639391954684
SLCdtt113	0.5391008048122176
Itg-12-DTT470-S64	0.47481741020892576
Lyz2-01B-DTT208-S48	0.7362306799623661
Itg-02-DTT408-S100	0.7254113258260324
Vil1-04B-FP45	0.710828232652176
Itg-06-FP436-S37	0.5590873856511526
Itg-02-DTT410-S2	0.47844693985036363
Lyz2-07B-DTT279-S121	0.6677308562166101
Lyz2-05B-FP256-S53	0.6836233084980038
SLCdtt004	0.39214722644255046
Vil1-03B-FP34	0.4363207962839431
Vil1-07B-FP83	0.4694229557878942
SLCFP019a	0.5245825920114556
SLCdtt092	0.5618628582157352
Vil1-01B-FP12	0.5655918197029476
Itg-12-FP469-S71	0.6776339813237299
SLCdtt112	0.2005635723376239
Itg-26-FP543-S47	0.6025100301348867
Vil1-10B-FP117	0.6763985156964651
Vil1-05B-DTT60	0.029795057773881393
Itg-08-DTT446-S39	0.5039846496613438
Itg-06-FP433-S34	0.6323014761685447
LYZFP316	0.49726830355758606
Itg-26-FP542-S46	0.5247050348369995
Lyz2-02B-FP220-S68	0.6411136827804458
Vil1-013B-DTT152	0.545128423100771
Vil1-08B-DTT95	0.02257090194704741
SLCFP075	0.5644353647161731
SLCdtt020	0.7158433837275336
SLCFP049	0.4752381093129037
Lyz2-05B-FP257-S54	0.7044707850610288
Vil1-08B-FP94	0.3902604056404954
Vil1-01B-DTT10	0.42893004192871353
LYZdtt355	0.2647171355416057
LYZFP339	0.44175400138712523
Itg-26-DTT542-S38	0.5605001119267349
Vil1-05B-DTT55	0.015068489422575793
SLCFP094	0.3727843365234274
Itg-16-FP482-S85	0.4115684770838461
Itg-18-DTT493-S88	0.548308346791869
Vil1-013B-DTT153	0.5719749142790421
LYZdtt343	0.11454278165079419
Vil1-01B-DTT08	0.7377904376866183
Lyz2-05B-DTT256-S97	0.7500958747032684
Itg-02-FP408-S8	0.6640647508626882
LYZFP315	0.4690380135215661
Vil1-02B-FP21	0.7436039464842579
Itg-04-DTT421-S13	0.5155888067373561
Itg-18-DTT495-S90	0.5687616843774497
Itg-12-FP471-S73	0.42352462522676515
Lyz2-04B-DTT248-S89	0.45023167613255993
Itg-16-FP479-S81	0.5072792046425753
Vil1-014B-DTT165	0.6561474218571426
SLCdtt148	0.7098280363405184
SLCdtt128	0.6968736322505775
SLCdtt076	0.24662110669954398
Vil1-010B-DTT118	0.15106214547628546
LYZdtt341	0.4699174802334149
Lyz2-08B-DTT292-S134	0.7001004842462397
Itg-20-DTT507-S2	0.5958127105129292
Itg-12-DTT471-S65	0.5345315497424994
Lyz2-03B-DTT235-S75	0.32505161140909017
Vil1-05B-FP55	0.7291850869641174
Itg-22-FP516-S19	0.7303971041834613
Vil1-06B-DTT69	0.044433304611007196
LYZdtt344	0.3769626827179577
Vil1-08B-DTT92	0.12213942065536093
Lyz2-05B-DTT258-S99	0.5036542077470675
Itg-10-DTT459-S53	0.4136825002404309
Itg-08-DTT447-S40	0.555801015164854
Itg-04-FP420-S20	0.5648291779647114
Itg-10-FP456-S58	0.6486267301500832
SLCFP163	0.6386696173209931
SLCFP050	0.5695617557556901
Vil1-09B-DTT107	0.0862143051588057
LYZFP352	0.6871553762635579
Lyz2-08B-FP294-S92	0.5129256512177418
Itg-10-DTT457-S51	0.5931555115018328
Lyz2-06B-DTT267-S108	0.7969930689777459
Vil1-01B-DTT12	0.33073510413948365
Vil1-13B-FP156	0.21290441378080238
Vil1-013B-DTT156	0.41117302355719376
Itg-18-FP492-S95	0.49347247582546244
Vil1-07B-DTT84	0.030707814376260002
SLCdtt051	0.545275381575706
Itg-16-DTT479-S73	0.4384415195227406
LYZFP305	0.1304641240476429
Vil1-06B-FP72	0.6380504102537266
Lyz2-05B-DTT257-S98	0.693749357098667
Vil1-014B-DTT167	0.4544915172147792
Vil1-02B-FP24	0.6430531740642389
Itg-26-DTT544-S40	0.5543451881007574
Itg-04-DTT422-S14	0.31448291654041644
Vil1-08B-DTT93	0.12769093709095214
Lyz2-08B-DTT295-S137	0.5355254347753381
Itg-12-FP468-S70	0.7079724437599054
Lyz2-05B-FP260-S57	0.44661255169823816
Itg-06-DTT435-S28	0.37431588397867593
Itg-12-FP467-S69	0.6880209747013369
SLCdtt168	0.5804201053584932
SLCFP052	0.49262746539466645
Itg-20-FP505-S8	0.7278260585958688
Vil1-06B-DTT71	0.017503416011720653
Vil1-14B-FP166	0.28334895823814493
LYZdtt340	0.7065943755536379
SLCFP076	0.14867593423184483
Itg-04-FP423-S23	0.2833906163946338
SLCdtt096	0.29767765362132664
Itg-22-FP517-S20	0.7517075326895544
LYZFP330	0.43256737200001993
Itg-12-FP472-S74	0.4861566228929924
LYZdtt318	0.15350731545351848
Lyz2-06B-FP268-S65	0.7796835488089793
SLCFP127	0.4404105627063111
Lyz2-03B-FP233-S81	0.5306462733533309
Lyz2-04B-FP246-S43	0.3224824366806789
Vil1-14B-FP165	0.6981498577636283
Itg-16-DTT484-S79	0.5385224828473325
Lyz2-02B-FP221-S69	0.6017203786184397
Vil1-07B-FP81	0.6645301225732392
Lyz2-06B-FP270-S68	0.48771948238354074
Vil1-07B-FP84	0.6985850239183143
Itg-20-DTT503-S98	0.6185072175061268
Lyz2-04B-FP247-S44	0.3227943640805451
Itg-22-DTT515-S10	0.6262503322881151
Itg-06-FP431-S32	0.6336775024621716
LYZFP340	0.5060992217439662
Lyz2-01B-FP211-S59	0.1620391035291266
Lyz2-06B-FP267-S64	0.7804331419707492
Vil1-013B-DTT151	0.49754604530418356
SLCFP150	0.5836213640277883
Itg-16-DTT481-S76	0.6026146677460245
Itg-02-FP407-S7	0.6468362966007005
LYZdtt332	0.39479537049135327
SLCFP129	0.5977842047680242
SLCFP167	0.6125303429823746
LYZdtt363	0.6879448625802657
Vil1-04B-DTT48	0.6123285910687166
Itg-04-FP419-S19	0.75568489304554
Itg-08-FP448-S49	0.5399015916303015
Lyz2-07B-DTT282-S124	0.5824190371499284
LYZdtt365	0.34645875713666324
Vil1-13B-FP151	0.5892955000329011
LYZdtt320	0.14082819847406483
LYZdtt315	0.6065163365048841
Vil1-01B-FP10	0.4565410830635784
Itg-04-FP424-S24	0.36273669446698587
Itg-06-DTT436-S29	0.5151227710631708
LYZFP351	0.6832707225530678
Vil1-02B-DTT19	0.6150933699829736
SLCFP074	0.46552686714732594
SLCFP145	0.5852231149576402
Lyz2-08B-DTT296-S139	0.42717439601177876
Itg-08-FP446-S47	0.4364315436531637
Vil1-06B-FP71	0.6260622486451582
Itg-12-DTT469-S63	0.7054658724790244
SLCdtt078	0.28255016795670135
Itg-22-DTT520-S15	0.5895398322039027
SLCFP054	0.571511322272791
SLCdtt052	0.3658270775883061
LYZFP303	0.17940155135180677
Vil1-07B-DTT83	0.02924926002631971
Lyz2-01B-FP207-S55	0.7061026302933621
Itg-08-DTT443-S36	0.6279373653046285
Lyz2-02B-DTT222-S62	0.2719386919856463
Vil1-13B-FP155	0.2138295733875865
Lyz2-01B-DTT211-S51	0.5092962400822958
Lyz2-08B-FP295-S93	0.4303759197337334
Itg-08-FP444-S45	0.6394635271770894
Vil1-13B-FP154	0.10251143108323582
SLCFP003	0.6586131781318895
Vil1-14B-FP168	0.3483140280106153
Lyz2-04B-DTT245-S86	0.7154736917926061
Vil1-010B-DTT116	0.4913812267685088
Vil1-03B-FP31	0.6400992217130149
Lyz2-03B-FP232-S80	0.43620175364300745
Lyz2-01B-DTT212-S52	0.20065167155512922
Lyz2-03B-FP235-S83	0.30348686810899667
Itg-04-DTT420-S12	0.6599452268219278
Itg-18-FP493-S96	0.6267432031205382
Lyz2-02B-DTT220-S60	0.7084092740808806
Lyz2-07B-FP284-S82	0.4519253081394249
Lyz2-08B-DTT293-S135	0.566695654986647
SLCFP068	0.5474200460186354
Itg-10-FP457-S59	0.7267232659039937
SLCFP165	0.6479605471272645
Vil1-02B-DTT22	0.6661132382618485
Lyz2-07B-DTT283-S125	0.6270165839793166
Itg-10-FP459-S61	0.45207831909453716
Itg-06-FP432-S33	0.5587776397383252
Itg-10-DTT458-S52	0.4411684724061796
Vil1-07B-DTT80	0.04862002805827637
SLCdtt165	0.6181868917175541
SLCdtt069	0.7137593134057766
Lyz2-01B-FP209-S57	0.7360561772581677
Vil1-010B-DTT115	0.07443840422530774
Vil1-08B-DTT91	0.020941438709184846
Vil1-014B-DTT163	0.6818618155314995
Itg-12-FP470-S72	0.39517308017119185
SLCdtt129	0.3697037584001191
Lyz2-07B-FP280-S78	0.6271496971575097
Itg-10-FP458-S60	0.43584709245526987
SLCFP114	0.6858306164688222
SLCdtt109	0.5200686677609025
Vil1-08B-DTT94	0.009873810199872718
Lyz2-08B-FP296-S95	0.6408753827812498
LYZdtt352	0.2973504911136919
SLCFP006	0.4767415921003512
SLCdtt054	0.4361404475358486
Itg-02-DTT411-S3	0.4110926912920769
LYZdtt353	0.34465895379467204
LYZFP343	0.21886142021027666
Itg-16-FP483-S86	0.4686205861001077
LYZdtt316	0.31721335415193574
Lyz2-03B-FP236-S84	0.4519881801739365
Lyz2-02B-FP223-S71	0.2356468711751308
Itg-02-FP411-S11	0.4362079110758547
SLCdtt006	0.3879984083516382
Vil1-05B-DTT56	0.05311888934673097
Lyz2-05B-FP258-S55	0.4467146179434036
Itg-06-FP435-S36	0.5160582741667123
Vil1-014B-DTT168	0.6335376462879845
Itg-16-FP480-S83	0.5540057464041988
Lyz2-01B-DTT209-S49	0.6750661597086235
Vil1-09B-DTT103	0.1448023958358774
Vil1-09B-DTT108	0.11313301590763362
SLCdtt093	0.6450235233335609
Vil1-02B-FP23	0.6148619918173197
SLCdtt077	0.22250015735956738
SLCdtt166	0.5344812193857955
Vil1-01B-DTT09	0.6098080357990624
Vil1-07B-FP80	0.5724521646093609
SLCdtt132	0.4110936400983811
Itg-22-FP519-S22	0.39345497155239817
SLCFP132	0.5441425473486226
SLCdtt001	0.08947489752373933
Lyz2-05B-DTT259-S100	0.48280479512185814
LYZFP344	0.3121582296666655
LYZFP342	0.2077473693228633
LYZdtt303	0.7026381309992129
SLCdtt130	0.3976889727645411
Itg-22-FP520-S23	0.4980885261584172
Itg-10-FP455-S57	0.5918366336011665
Itg-20-DTT506-S1	0.2556271942053135
Vil1-05B-FP56	0.7900217814023467
Lyz2-06B-DTT268-S109	0.7989372399760739
SLCFP146	0.6917029573079404
SLCFP096	0.33215549394115423
SLCFP147	0.7133627951679579
SLCFP001	0.6472895335894756
Lyz2-03B-DTT234-S74	0.42222500888798714
Vil1-07B-DTT82	0.026852853146477642
Vil1-06B-DTT68	0.04208028745320787
SLCFP110	0.7289923966363954
SLCdtt068	0.7052031353720056
Vil1-02B-FP20	0.7033655745676498
SLCdtt147	0.7127389169617754
Itg-04-FP421-S21	0.6993849160154075
Vil1-08B-FP91	0.7443267413960587
Vil1-013B-DTT154	0.573748244353111
Vil1-04B-DTT47	0.4972381125483962
Vil1-06B-FP70	0.6340009137736434
LYZFP353	0.7410286031001367
Vil1-08B-FP93	0.7337517273939131
Itg-08-FP447-S48	0.4078544096058376
Itg-26-FP541-S45	0.721085544723975
Lyz2-03B-DTT231-S71	0.5545949005836942
Itg-18-DTT494-S89	0.5885549511365669
Itg-06-DTT432-S25	0.6689393971420912
LYZdtt307	0.3030619261637609
Itg-08-DTT445-S38	0.5572888612213839
Lyz2-08B-FP293-S91	0.7420853404946072
SLCFP109	0.6327670167351196
LYZdtt331	0.5040992116928982
Itg-18-FP494-S97	0.2892781620744962
LYZdtt339	0.18208905851278548
Lyz2-08B-DTT294-S136	0.7069252299041489
Itg-26-DTT540-S36	0.789869462631051
SLCdtt003	0.44907500982974374
SLCdtt053	0.47734810208138984
LYZdtt327	0.463199947901629
SLCFP020	0.5707686737972373
Itg-20-FP503-S6	0.669804832392161
Lyz2-02B-FP219-S67	0.7444422988822019
Vil1-09B-FP103	0.5941136470726035
Itg-04-DTT419-S11	0.7088359684373992
Vil1-013B-DTT155	0.43008566937413684
LYZFP318	0.5226617047155201
SLCdtt067	0.42035486963092417
Vil1-10B-FP118	0.2700511707169162
SLCFP149	0.5558098835135883
Lyz2-06B-FP272-S70	0.615899797961504
Itg-18-FP495-S98	0.3045191361797667
LYZFP329	0.7241870906712978
LYZFP341	0.5750705711219672
