# Constructed from biom file
#OTU ID	TL1a_FP_89	TL1a_FP_287	TL1a_FP_161	TL1a_FP_197	TL1a_DTT_269_Repeat	TL1a_FP_269	TL1a_FP_131	TL1a_DTT_89_Re_extracted	TL1a_DTT_197_Repeat	TL1a_FP_233	TL1a_DTT_287	TL1a_DTT_233	TL1A_DTT_629	TL1A_FP_677	taxonomy
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__splanchnicus	124.0	0.0	161.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__	20.0	26670.0	568.0	16137.0	5904.0	31386.0	12652.0	5947.0	8406.0	29596.0	4773.0	40236.0	50.0	215.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__intestinale	0.0	546.0	29.0	49.0	114.0	65.0	18.0	100.0	52.0	3.0	26.0	22.0	1.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	3.0	5235.0	30.0	958.0	0.0	20.0	223.0	672.0	61.0	74.0	588.0	36.0	0.0	1.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__	24141.0	0.0	6701.0	4.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	5740.0	88.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-001;s__	0.0	0.0	0.0	12.0	0.0	1.0	7.0	29.0	0.0	0.0	0.0	8.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	3.0	3302.0	17.0	229.0	271.0	25.0	10.0	342.0	0.0	55.0	227.0	149.0	0.0	22.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__finegoldii	281.0	0.0	190.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	273.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__putredinis	240.0	0.0	646.0	0.0	0.0	0.0	0.0	15.0	0.0	22.0	0.0	0.0	632.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Millionella;s__	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	19.0	1.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__	1.0	9334.0	45.0	457.0	1.0	5.0	74.0	353.0	26.0	106.0	0.0	398.0	0.0	1.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	698.0	0.0	1270.0	563.0	0.0	0.0	0.0	235.0	0.0	127.0	0.0	0.0	2424.0	492.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__distasonis	729.0	217.0	441.0	378.0	0.0	2.0	0.0	175.0	0.0	79.0	0.0	0.0	1153.0	202.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__goldsteinii	0.0	214.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__merdae	1091.0	0.0	303.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus;s__	0.0	8.0	0.0	0.0	3.0	23.0	32.0	419.0	0.0	8.0	14.0	19.0	0.0	72.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	24.0	2125.0	19.0	3707.0	1100.0	15899.0	13730.0	399.0	574.0	13158.0	503.0	8996.0	0.0	413.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__	0.0	8.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__;s__	43.0	0.0	15.0	22.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	27.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Candidatus_Arthromitus;s__	2.0	11.0	4.0	4.0	6952.0	14.0	66.0	40.0	5.0	10.0	4254.0	36.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto_1;s__	0.0	0.0	0.0	27.0	78.0	22.0	63.0	23.0	0.0	14.0	0.0	106.0	1.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;g__;s__	2.0	207.0	1.0	49.0	0.0	6.0	27.0	112.0	9.0	0.0	77.0	490.0	0.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__	6.0	0.0	9.0	6.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	2.0	28.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__;s__	79.0	55.0	31.0	11.0	11.0	0.0	7.0	38.0	0.0	11.0	0.0	17.0	10.0	11.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Family_XIII_UCG-001;s__	11.0	0.0	22.0	13.0	0.0	0.0	0.0	0.0	0.0	3.0	52.0	7.0	4.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__	2077.0	623.0	758.0	719.0	472.0	224.0	179.0	379.0	248.0	95.0	335.0	601.0	94.0	104.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Acetatifactor;s__	0.0	51.0	0.0	352.0	15.0	20.0	29.0	343.0	66.0	12.0	175.0	107.0	1.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__hadrus	31.0	0.0	75.0	56.0	0.0	0.0	0.0	5.0	0.0	10.0	0.0	0.0	2.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__	191.0	0.0	77.0	80.0	0.0	19.0	0.0	62.0	0.0	11.0	0.0	0.0	56.0	58.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__glucerasea	393.0	0.0	318.0	248.0	0.0	122.0	0.0	152.0	0.0	27.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cuneatibacter;s__caecimuris	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__massiliensis	32.0	0.0	52.0	98.0	0.0	105.0	0.0	105.0	0.0	15.0	0.0	0.0	0.0	35.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__GCA-900066575;s__	106.0	82.0	47.0	78.0	0.0	36.0	0.0	67.0	3.0	28.0	54.0	76.0	4.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Hungatella;s__	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__	2332.0	373.0	1075.0	2381.0	30.0	269.0	46.0	583.0	196.0	187.0	221.0	475.0	179.0	104.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_FCS020_group;s__	0.0	17.0	0.0	89.0	0.0	2.0	11.0	28.0	86.0	11.0	42.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_ND3007_group;s__	29.0	0.0	18.0	31.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__	17.0	1809.0	229.0	455.0	247.0	444.0	456.0	298.0	69.0	1621.0	2907.0	4091.0	3494.0	1664.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__bacterium	0.0	307.0	0.0	309.0	1.0	7.0	40.0	134.0	21.0	27.0	76.0	218.0	0.0	67.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-001;s__	0.0	3.0	0.0	0.0	314.0	561.0	11.0	38.0	0.0	0.0	375.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004;s__	0.0	96.0	2.0	39.0	0.0	6.0	9.0	25.0	3.0	8.0	48.0	61.0	0.0	9.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-006;s__	0.0	30.0	0.0	5.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010;s__	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lactonifactor;s__longoviformis	19.0	0.0	4.0	10.0	0.0	0.0	0.0	18.0	0.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Marvinbryantia;s__	11.0	0.0	11.0	1.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__	0.0	106.0	3.0	15.0	1.0	7.0	122.0	15.0	0.0	20.0	72.0	416.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__intestinalis	0.0	0.0	0.0	4135.0	1866.0	0.0	0.0	759.0	0.0	153.0	0.0	0.0	0.0	1467.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Sellimonas;s__intestinalis	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	39.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia;s__	0.0	3.0	0.0	2.0	0.0	0.0	19.0	7.0	12.0	0.0	26.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__	586.0	142.0	215.0	201.0	0.0	23.0	14.0	34.0	0.0	15.0	36.0	10.0	0.0	13.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__UC5-1-2E3;s__	23.0	0.0	30.0	5.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__;s__	0.0	29.0	0.0	21.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia;s__	1364.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia;s__ilealis	516.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	63.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__	80.0	94.0	37.0	86.0	96.0	16.0	8.0	52.0	9.0	3.0	0.0	87.0	0.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__	0.0	27.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__colihominis	8.0	35.0	12.0	17.0	0.0	0.0	0.0	7.0	0.0	0.0	14.0	0.0	39.0	11.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella;s__	0.0	12.0	0.0	7.0	0.0	2.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus;s__	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__CM04-06	851.0	0.0	352.0	627.0	0.0	12.0	0.0	135.0	0.0	96.0	0.0	0.0	0.0	93.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Flavonifractor;s__plautii	59.0	0.0	137.0	26.0	0.0	16.0	0.0	27.0	0.0	6.0	0.0	0.0	17.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__GCA-900066225;s__	5.0	1.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	10.0	272.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Harryflintia;s__	0.0	25.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Intestinimonas;s__	0.0	149.0	0.0	36.0	1.0	4.0	5.0	7.0	0.0	8.0	30.0	23.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus;s__	0.0	0.0	0.0	29.0	0.0	114.0	0.0	15.0	0.0	2.0	0.0	0.0	3.0	36.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter;s__	0.0	165.0	3.0	65.0	0.0	10.0	30.0	58.0	59.0	19.0	36.0	116.0	0.0	21.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__	1.0	204.0	3.0	105.0	0.0	24.0	33.0	215.0	2.0	9.0	121.0	176.0	0.0	8.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium_5;s__	20.0	247.0	10.0	85.0	0.0	11.0	10.0	71.0	48.0	23.0	45.0	167.0	6.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium_9;s__	0.0	1074.0	0.0	106.0	27.0	21.0	20.0	370.0	67.0	64.0	127.0	306.0	0.0	9.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-003;s__	0.0	9.0	0.0	9.0	0.0	3.0	0.0	18.0	0.0	0.0	0.0	5.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-004;s__	135.0	0.0	83.0	51.0	0.0	5.0	0.0	7.0	0.0	4.0	0.0	0.0	11.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-005;s__	0.0	10.0	0.0	11.0	0.0	1.0	4.0	26.0	0.0	5.0	0.0	39.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-009;s__	0.0	39.0	0.0	15.0	0.0	2.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-010;s__	0.0	224.0	0.0	5.0	0.0	1.0	0.0	13.0	3.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__UBA1819;s__	108.0	0.0	69.0	101.0	0.0	31.0	0.0	95.0	0.0	24.0	0.0	0.0	31.0	8.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	251.0	0.0	80.0	120.0	0.0	22.0	0.0	36.0	0.0	11.0	0.0	0.0	21.0	49.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Candidatus_Stoquefichus;s__	211.0	0.0	50.0	67.0	0.0	10.0	0.0	28.0	0.0	26.0	0.0	0.0	0.0	4.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma;s__fastidiosa	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__	0.0	30.0	4.0	11.0	3.0	359.0	6.0	196.0	0.0	65.0	60.0	18.0	0.0	3.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium;s__	166.0	31.0	55.0	139.0	0.0	6.0	0.0	25.0	0.0	24.0	14.0	7.0	3.0	12.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum;s__rodentium	0.0	748.0	3.0	14.0	78.0	78.0	113.0	12.0	0.0	50.0	5.0	0.0	0.0	221.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__	87.0	0.0	32.0	34.0	0.0	5.0	0.0	32.0	0.0	5.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__filiformis	70.0	0.0	11.0	43.0	0.0	20.0	0.0	1.0	0.0	5.0	0.0	0.0	4.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__	0.0	0.0	50.0	0.0	200.0	31.0	0.0	37.0	8.0	58.0	5.0	0.0	0.0	20.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__faecium	2489.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	171.0	2.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__wadsworthia	1340.0	0.0	1041.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	345.0	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	0.0	470.0	43.0	45.0	78.0	7775.0	8.0	23.0	0.0	2538.0	0.0	330.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Parasutterella;s__	955.0	1032.0	1586.0	17.0	18.0	27.0	9.0	34.0	0.0	7.0	0.0	0.0	202.0	576.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia/Shigella;s__	45.0	0.0	0.0	28.0	0.0	1208.0	7.0	53.0	4.0	18.0	0.0	0.0	0.0	2069.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella;s__	7.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	24.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.0	0.0	0.0	0.0	0.0	182.0	0.0	335.0	19.0	0.0	0.0	2.0	0.0	105.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__muciniphila	16963.0	1097.0	14278.0	2360.0	420.0	544.0	10.0	604.0	14.0	505.0	18.0	24.0	2594.0	4635.0
