"TL1a_DTT_284"	"TL1A_DTT_642"	"TL1a_DTT_173_Repeat"	"TL1A_FP_641"	"TL1A_FP_642"	"TL1A_FP_689"	"TL1a_FP_162"	"TL1a_DTT_174_Repeat"	"TL1A_DTT_673"	"TL1A_FP_638"	"TL1a_FP_88"	"TL1a_FP_140"	"TL1A_FP_626"	"TL1a_DTT_76_Repeat"	"TL1a_FP_230"	"TL1a_FP_89"	"TL1a_FP_207"	"TL1a_DTT_78"	"TL1a_DTT_231"	"TL1a_FP_234"	"TL1a_FP_205"	"TL1A_FP_640"	"TL1a_FP_65"	"TL1a_FP_128"	"TL1a_FP_64"	"TL1a_DTT_172_Re_extracted"	"TL1A_DTT_675"	"TL1a_FP_209"	"TL1A_FP_629"	"TL1a_DTT_268_Repeat"	"TL1a_FP_85"	"TL1a_DTT_267"	"TL1a_DTT_139"	"TL1a_FP_129"	"TL1A_DTT_626"	"TL1a_DTT_171"	"TL1a_FP_206"	"TL1a_FP_287"	"TL1a_FP_242"	"TL1A_DTT_629"	"TL1a_FP_86"	"TL1a_FP_77"	"TL1a_FP_245"	"TL1a_FP_198"	"TL1a_FP_161"	"TL1a_FP_266"	"TL1a_FP_127"	"TL1a_FP_76"	"TL1A_FP_676"	"TL1a_FP_73"	"TL1a_FP_102"	"TL1a_DTT_169_Re_extracted"	"TL1a_FP_197"	"TL1a_DTT_209"	"TL1a_FP_159"	"TL1a_DTT_160"	"TL1A_FP_677"	"TL1a_FP_132"	"TL1a_FP_98"	"TL1a_FP_75"	"TL1a_FP_130"	"TL1a_DTT_234"	"TL1a_FP_173"	"TL1A_FP_685"	"TL1a_DTT_74"	"TL1a_DTT_158"	"TL1a_DTT_269_Repeat"	"TL1a_DTT_161_Repeat"	"TL1a_FP_193"	"TL1a_FP_139"	"TL1a_FP_90"	"TL1a_DTT_141"	"TL1a_DTT_210"	"TL1A_FP_686"	"TL1A_FP_674"	"TL1A_FP_678"	"TL1a_FP_265"	"TL1a_FP_141"	"TL1a_FP_174"	"TL1a_FP_144"	"TL1a_FP_195"	"TL1a_FP_142"	"TL1A_DTT_674"	"TL1a_FP_158"	"TL1a_DTT_143_Repeat"	"TL1a_DTT_129"	"TL1a_DTT_265"	"TL1a_DTT_285"	"TL1a_DTT_144_Repeat"	"TL1a_DTT_241"	"TL1a_DTT_159"	"TL1a_FP_62"	"TL1A_DTT_627"	"TL1a_FP_157"	"TL1a_DTT_243"	"TL1A_FP_625"	"TL1a_DTT_127_Repeat"	"TL1a_DTT_205"	"TL1A_DTT_640"	"TL1a_DTT_206"	"TL1a_DTT_64"	"TL1a_DTT_287"	"TL1a_DTT_157_Repeat"	"TL1a_DTT_233"	"TL1a_DTT_62"	"TL1a_DTT_65"	"TL1a_DTT_242"	"TL1a_FP_231"	"TL1a_FP_284"	"TL1a_DTT_245_Repeat"	"TL1a_FP_74"	"TL1A_FP_630"	"TL1a_FP_267"	"TL1a_DTT_130_Repeat"	"TL1A_FP_639"	"TL1A_FP_673"	"TL1a_FP_172"	"TL1a_DTT_102_Repeat"	"TL1a_FP_269"	"TL1a_DTT_73"	"TL1a_DTT_195"	"TL1a_DTT_63"	"TL1a_FP_171"	"TL1A_FP_687"	"TL1a_DTT_85"	"TL1A_DTT_638"	"TL1a_DTT_86"	"TL1a_DTT_193"	"TL1A_FP_675"	"TL1a_FP_288"	"TL1a_FP_66"	"TL1a_DTT_207"	"TL1A_FP_637"	"TL1a_DTT_196_Repeat"	"TL1a_DTT_286"	"TL1a_DTT_90_Repeat"	"TL1a_FP_143"	"TL1a_DTT_131_Repeat"	"TL1a_DTT_230"	"TL1a_DTT_75"	"TL1a_DTT_61_Repeat"	"TL1a_FP_87"	"TL1a_FP_100"	"TL1a_FP_99"	"TL1a_DTT_246"	"TL1a_DTT_128"	"TL1a_DTT_283"	"TL1a_DTT_194"	"TL1a_FP_196"	"TL1a_DTT_100_Repeat"	"TL1a_FP_131"	"TL1A_FP_688"	"TL1a_DTT_198_Repeat"	"TL1a_DTT_97"	"TL1a_DTT_88_Repeat"	"TL1A_DTT_630"	"TL1a_FP_246"	"TL1a_DTT_229"	"TL1a_FP_169"	"TL1a_FP_270"	"TL1a_DTT_162_Repeat"	"TL1a_DTT_66"	"TL1a_FP_160"	"TL1a_FP_283"	"TL1a_FP_194"	"TL1a_FP_61"	"TL1a_FP_241"	"TL1a_FP_286"	"TL1a_DTT_140"	"TL1a_FP_229"	"TL1a_DTT_89_Re_extracted"	"TL1a_FP_78"	"TL1a_FP_210"	"TL1a_FP_208"	"TL1A_DTT_641"	"TL1a_DTT_244_Repeat"	"TL1a_FP_101"	"TL1a_DTT_99"	"TL1A_DTT_639"	"TL1a_DTT_87"	"TL1a_DTT_197_Repeat"	"TL1a_FP_244"	"TL1a_DTT_266"	"TL1a_FP_232"	"TL1a_DTT_270_Repeat"	"TL1a_FP_233"	"TL1A_DTT_687"	"TL1a_FP_63"	"TL1a_DTT_232"	"TL1A_DTT_689"	"TL1a_DTT_142_Repeat"	"TL1a_DTT_77"	"TL1a_DTT_98"	"TL1a_FP_243"	"TL1A_DTT_628"	"TL1a_FP_268"	"TL1a_FP_97"	"TL1a_FP_285"	"TL1A_FP_627"	"TL1a_DTT_288"	"TL1a_DTT_170"	"TL1a_DTT_101_Repeat"	"TL1a_DTT_208"	"TL1a_FP_170"
"f91bc8d5c4b417fd04022b6afb47b02a"	10	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	15	0	0	0	0	0	0	9	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	20	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	46	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"dcb22b554d2bda3d3ff3eee3c262f6bd"	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
"95baeadbc98c4162ec7e6ff45e2b1367"	9	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	3	3	0	0	0	86	0	30	0	11	0	8	0	27	0	85	0	0	0	0	0	0	0	0	9	19	0	13	63	0	0	0	0	14	16	0	19	14	0	48	0	0	0	11	13	0	0	6	14	0	13	0	0	0	0	0	0	0	23	0	17	0	63	54	0	34	0	12	16	6	60	0	7	0	0	12	0	0	38	0	0	0	0	0	154	0	0	0	0	16	0	0	0	0	13	11	0	0	13	0	0	0	22	0	0	0	0	0	0	21	0	0	0	0	0	0	22	0	44	0	0	0	0	0	0	0	0	12	19	2	41	0	0	0	0	0	0	0	0	0	0	0	0	0	40	24	10	0	0	0	0	7	0	0	64	0	5	0	3	0	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	5	0	19	0	0	0	0	0	0
"212e3340b0fb036db0d85f300e95c3fa"	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	6	4	4	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	4	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
"b92b6c6df332f07a6df96177c0b41dca"	9	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	6	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0
"b01d8fab4449ec8307bd8351512b05af"	8	5	0	0	0	0	0	0	10	0	3	0	0	0	0	0	0	0	6	0	0	0	0	19	0	3	2	0	0	0	2	9	0	25	2	0	0	3	0	0	2	0	0	0	0	3	0	0	0	0	3	0	0	0	3	0	0	4	0	0	0	0	5	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	7	3	0	28	0	40	0	0	8	0	10	0	0	0	26	0	0	0	0	0	17	0	0	0	0	3	0	0	0	0	10	0	0	0	0	0	2	0	9	0	0	0	10	0	2	0	0	0	0	0	0	0	5	5	5	0	3	0	0	3	0	0	0	31	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0
"2e90ae074668d97f1ac2cbbc9b564ad9"	8	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	3	0	0	0	0	10	0	6	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	4	5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0
"ced16651395e07236c18ff4f6c1b9de5"	8	0	0	0	0	0	0	0	0	0	42	0	2	0	43	0	0	0	11	3	0	0	0	0	0	13	0	0	0	0	27	2	0	9	0	0	0	34	0	0	37	0	10	0	0	7	5	0	0	0	42	13	7	0	5	2	0	13	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	3	0	4	0	18	0	9	2	3	9	0	5	0	0	0	0	2	0	0	16	0	0	0	0	0	0	0	0	4	8	0	0	0	49	16	0	5	0	9	0	0	0	2	0	0	0	5	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	5	0	3	0	0	41	50	0	0	0	6	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	5	17	3	0	0	7	0	10	0	0	8	0	2	0	37	0	0	3	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	22	0	0	0	0	0	0
"d31d8c7d900fbf25fa5795240d328904"	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0
"cecd918ef6410027a427d5f9fa36d48d"	8	0	0	0	0	0	0	0	0	0	5	0	0	0	7	0	0	0	0	10	0	0	0	12	0	3	0	0	0	0	3	0	0	0	0	0	0	14	0	0	2	0	20	32	0	21	9	12	0	0	3	69	10	0	0	1	0	2	0	0	5	8	10	0	0	0	0	0	18	0	14	0	0	0	0	0	0	0	23	0	11	2	0	0	0	0	0	34	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	62	0	0	0	27	0	0	3	0	0	62	0	2	0	0	0	8	0	0	0	0	26	0	0	0	7	2	0	0	0	0	0	0	3	0	0	8	0	6	0	44	0	10	0	0	0	0	0	0	0	0	3	0	0	14	22	8	0	0	209	0	4	0	0	15	0	0	0	6	0	0	0	0	0	3	39	0	25	0	0	2	0	0	0	0	0	0	33	0	220	0	0	0	0	0	0
"3d88be34164042bd099c947b61e102db"	8	5	0	0	0	0	0	0	0	0	0	0	6	0	16	0	0	0	5	37	0	2	0	0	0	3	6	0	12	74	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	14	0	0	0	0	0	10	7	0	0	0	0	0	0	0	0	53	16	0	0	0	0	0	0	0	0	0	0	0	1	3	27	0	26	0	0	0	3	0	0	0	0	23	0	0	0	0	3	0	0	12	0	0	0	0	0	0	0	32	0	0	0	13	13	0	0	3	6	0	0	14	2	0	35	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	30	0	0	0	0	4	0	0	0	2	2	0	0	4	0	0	0	18	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	16	0	72	2	0	0	14	0	0	0	0	0	3	4	0	6	2	0	0	0	0	0
"c30a81a1a0b3cc752fdb1edee192134b"	8	0	0	0	0	0	0	0	0	0	12	0	2	0	6	0	0	0	13	0	0	0	0	181	0	0	1	0	0	0	8	5	0	62	0	0	0	0	0	0	23	12	1	0	0	3	23	10	0	0	12	8	3	0	5	55	0	18	0	0	3	0	6	0	0	65	0	15	3	0	0	2	0	0	3	0	0	0	8	0	20	127	3	5	0	673	0	0	0	0	41	0	0	0	0	0	740	0	0	0	0	0	149	0	0	0	0	2	0	0	2	0	5	29	0	0	2	0	0	0	215	0	0	0	9	0	57	68	1	7	5	0	0	19	7	52	61	64	15	0	0	9	5	0	0	706	0	132	23	0	0	0	143	0	73	0	0	0	0	0	6	0	11	0	5	0	0	0	0	0	0	0	12	0	0	0	23	3	0	57	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	25	0	0	0
"bbe848b6ce2bf7d3a57c9fd793545958"	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	6	0	10	0	0	0	3	0	0	0	0	0	0	0	2	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	7	0	0	0	8	0	25	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	14	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
"99a4ed062eaecb05baabcb9727e1dfcb"	8	5	0	0	5	0	0	0	0	0	5	0	7	2	22	0	0	0	6	0	0	0	0	15	0	2	0	0	0	19	0	10	0	14	3	0	0	33	0	0	3	0	10	3	0	30	11	4	0	0	6	40	4	0	7	6	0	29	0	0	0	16	17	0	0	13	0	0	0	0	20	0	0	0	0	0	8	0	9	0	5	15	0	11	0	10	17	2	0	0	15	0	10	4	0	0	2	0	0	0	0	0	39	3	0	0	0	15	0	0	0	18	8	0	0	0	0	0	4	0	15	0	0	0	0	0	8	2	0	0	2	0	0	0	3	0	2	0	7	0	0	5	7	0	3	0	15	29	6	0	0	0	0	0	8	2	6	0	0	0	0	0	8	0	2	0	0	10	0	7	0	0	17	0	2	0	10	0	0	2	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	9	0	10	20	0	3	4	2	0
"dad19b3cc739b18cb8fde0e57a802b80"	7	0	0	0	0	0	5	0	0	0	0	0	0	0	20	0	0	0	19	0	0	0	0	21	0	14	0	0	0	0	0	9	0	17	0	0	0	9	0	0	0	0	2	0	0	7	2	8	0	0	0	3	2	0	0	2	0	2	0	0	0	14	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	25	0	0	0	48	3	0	0	2	3	0	0	0	0	0	39	0	0	0	0	0	0	7	0	0	2	29	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	14	0	23	0	0	0	0	0	0	71	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	9	3	0	0	0	0	0	11	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0
"db88fcb38f0afe4e65277860b2242a2e"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0
"6fa1c1c6007a44710056b004d617eb78"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	23	0	0	0	2	0	0	0	0	3	0	0	1	3	0	0	0	0	4	0	0	4	38	0	8	0	0	0	0	1	0	0	40	0	4	0	0	0	0	0	0	3	0	2	0	2	0	0	9	0	0	0	0	0	17	0	0	46	0	0	2	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	1	3	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	6	0	0	0
"f74c6b60fbc5fff9abf00f4c9257dd66"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	15	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	6	0	0	47	0	0	0	0	0	17	0	0	0	4	0	28	0	0	0	2	7	0	0	0	0	5	0	0	0	0	0	0	0	0	16	0	10	0	0	0	0	0	0	0	0	27	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	3	37	0	0	0	30	0	0	0	2	0	88	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	848	3	0	0	0	147	0	0	31	0	0	0	0	0	0	0	0	0	0	2	0	8	8	2	0	0	0	0	0	0	0	0	0	54	0	50	0	0	0	0	0	0
"b02b272c9325ab1807ebbd939834a732"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"71d74e7ae564eaf19937c1160dac07a9"	5	0	0	0	0	0	0	0	0	0	12	0	2	0	6	0	0	0	2	6	0	0	0	4	0	0	0	0	3	0	12	5	0	6	0	0	0	17	0	0	6	0	17	0	0	0	11	0	0	0	8	17	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	13	0	0	2	2	0	0	6	0	2	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	5	0	0	0	3	14	0	2	3	0	3	0	3	0	0	0	0	0	0	0	0	4	0	6	0	2	28	2	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	5	0	2	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	14	3	0	0	0	0	0
"9f0ac1af4526ca098729ef123c113c76"	5	0	0	0	0	0	0	0	4	0	22	0	0	0	24	0	0	0	14	0	0	0	0	26	0	0	0	0	0	0	8	14	0	3	2	0	0	0	0	0	14	0	2	0	0	13	0	2	0	0	18	5	0	0	0	0	0	7	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	11	2	2	0	30	0	7	0	0	4	0	0	7	0	0	16	0	0	0	0	0	0	0	0	0	0	28	0	0	3	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	13	0	0	0	3	0	0	0	2	0	10	0	8	0	0	25	0	0	5	42	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	25	0	0	55	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0
"50c444402975d39c64ed93315b288314"	5	20	0	0	0	3	8	0	1	0	124	0	0	0	2850	0	0	0	3343	6	0	0	0	73	0	0	10	0	0	0	132	3	0	84	0	0	0	0	0	0	145	34	18	0	7	0	49	0	0	0	163	43	23	0	0	4	0	2	0	0	0	580	10	0	0	0	0	0	0	0	96	0	43	0	0	0	0	0	46	0	0	66	23	0	0	319	4	11	0	4	0	0	3	0	10	0	182	0	11	0	0	0	0	70	0	0	0	2838	0	8	22	0	0	19	0	4	0	0	14	0	4	0	4	0	291	0	367	2	7	113	85	46	0	0	91	0	96	8	4186	0	0	120	4	0	53	241	28	184	0	0	11	0	0	0	72	3	37	81	5	0	0	0	61	3	0	2	0	6	0	287	88	6	2	0	0	5	141	12	0	346	0	13	2	33	0	20	0	0	114	0	0	0	0	2	1	0	0	6	3	0	0	0	26	9
"81114fba0746e841083a3e1b765b48dd"	5	0	0	0	2	0	0	0	0	0	0	0	0	0	16	0	0	0	8	0	0	0	0	0	0	2	2	0	0	0	0	9	0	0	2	0	0	61	0	0	0	0	18	0	0	7	0	4	0	0	0	57	0	0	0	4	0	6	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	2	0	19	0	6	0	0	4	7	0	0	0	20	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	2	0	0	2	26	0	0	3	0	0	4	0	5	0	0	0	0	0	0	0	6	9	0	0	0	0	6	0	12	0	19	0	0	0	16	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	3	0	0	2	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	10	0	15	9	0	0	0	0	0
"2d13452938f0dcb9d26fd1f73267a97b"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7700950a54a0783d23b997e5c52ebd80"	4	12	0	0	0	0	2	0	2	0	194	0	1	0	11	0	0	0	2	9	0	2	0	22	0	5	7	0	19	18	360	11	0	18	2	0	0	0	0	0	254	3	0	0	0	16	25	81	2	0	163	11	0	0	1	3	0	1	0	6	0	19	9	0	0	0	33	0	2	0	18	0	0	0	7	1	23	0	32	0	0	22	5	0	0	14	9	10	0	0	2	0	2	3	0	8	19	0	4	0	0	21	0	25	0	0	0	7	26	0	27	14	6	151	0	2	0	0	15	0	0	0	0	0	476	0	126	0	0	0	32	0	0	0	0	21	10	3	0	0	0	212	61	0	157	17	13	0	0	0	7	0	0	0	16	2	3	0	0	7	0	0	2	6	0	0	0	3	0	7	0	0	0	0	0	0	179	6	0	365	0	2	12	1	74	2	0	0	4	0	0	0	0	0	2	16	0	16	9	0	0	0	4	0
"7823e8282bf202611291fced87a02e77"	4	0	304	0	0	0	0	72	0	0	0	0	0	60	0	0	0	47	2	0	0	0	0	0	0	0	0	0	0	10	0	7	15	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	8	0	0	0	0	0	149	0	0	45	2	9	44	0	0	0	56	195	0	0	0	0	0	0	0	0	0	0	0	93	17	200	67	127	36	2	0	0	0	2	0	72	11	0	54	337	71	319	68	2	51	10	0	0	8	0	0	0	125	0	0	0	132	0	32	3	2	0	0	117	0	4	7	0	0	0	3	0	29	2	264	0	134	4	2	525	0	0	0	25	438	80	64	0	515	0	0	108	183	309	0	0	8	0	0	234	22	0	0	0	0	0	0	190	0	0	0	0	0	0	19	0	4	0	12	113	0	3	0	95	0	0	0	0	0	61	44	14	0	0	0	0	0	0	54	0	57	46	0
