	IL17.DTT.115	IL17.DTT.116	IL17.DTT.127	IL17.DTT.128	IL17.DTT.139	IL17.DTT.140	IL17.DTT.188	IL17.DTT.199	IL17.DTT.200	IL17.DTT.217	IL17.DTT.218	IL17.DTT.25	IL17.DTT.26	IL17.DTT.103	IL17.DTT.104	IL17.DTT.49	IL17.DTT.50	IL17.DTT.85	IL17.DTT.86	TKO.DTT.1	TKO.DTT.2	TKO.DTT.43	TKO.DTT.44	TKO.DTT.31	TKO.DTT.32	TKO.DTT.19	TKO.DTT.20	TKO.DTT.55	TKO.DTT.56	TKO.DTT.73	TKO.DTT.74	TKO.DTT.91	TKO.DTT.92	TKO.DTT.103	TKO.DTT.104	TKO.DTT.109	TKO.DTT.110	TKO.DTT.127	TKO.DTT.128	TKO.DTT.139	TKO.DTT.140	TKO.DTT.151	TKO.DTT.152
TKO.DTT.20	2.9824786359442137	2.4487307796763	2.850216778396526	2.843457698228947	2.1161673844866185	1.5285057241865025	1.1750483972857346	2.678121213814885	2.7754612508262198	4.323357430310201	2.606974184510314	3.3628078627245843	1.4317076504846165	2.7838403609201596	2.0259710833275624	3.2539736293222368	2.9230351948196036	2.7265874018282092	2.4605643494383016	3.095017563508748	3.7726429741474488	2.2505036579192854	0.6640297293073223	0.9799080230230933	0.6549937454430035	1.0801462950276406	0.0	1.379660270363879	0.15793841597675268	1.6326527089088758	0.78583858410685	1.9541402649693391	0.6958682799928788	2.0290755776807137	1.0627588180015561	2.558299586762637	1.1073176275130348	2.3347797968171586	0.8752090236745806	2.3611599567486206	0.7025541607187364	2.219308413785872	0.25453866447283274
TKO.DTT.55	1.720286514951498	1.4578115818981494	1.6051904022382943	2.225077113497952	1.0120566226863015	0.8269458952715811	0.8464611706054525	1.8686544822896511	2.106652070692532	2.969214279610837	1.5822824631654129	2.4590510432415185	0.4957761136322052	1.5452393996728548	0.8971517599764014	2.016521354096047	1.810185641992626	1.4203815798419506	1.4910717325705019	1.9160061704288247	2.4257979325814487	1.285455552129865	1.1401349850230427	0.686943168265901	1.294692347802317	0.9042661085280337	1.379660270363879	0.0	1.2522446923894368	1.4115158911729007	1.0564135561183847	1.1168833260162863	1.1837615763203715	0.9467834144664401	0.4252633029700611	1.8463768135724852	0.738437935715594	1.4529563402470291	0.8096672311606822	1.4179882948729585	0.8543215441018005	1.8257669475388574	1.1833826975940085
TKO.DTT.56	2.8428541276678554	2.3874608619483806	2.7051923144841035	2.83047907147903	1.9814221866333956	1.3882946902084732	1.1281990664757218	2.641569617717671	2.7564868455678186	4.191100229682015	2.5435206050183647	3.2148211125131128	1.3447013954421496	2.6390741254846404	1.9364140667229652	3.116085477890353	2.849526974516535	2.607796700114839	2.4021816896012966	3.0144069665269146	3.652145945245815	2.1100865132676656	0.6779178494527623	0.8301734290145597	0.6986836782809567	0.9355333063338864	0.15793841597675268	1.2522446923894368	0.0	1.4973461315629373	0.6527556675960254	1.806721232319876	0.5651232788489483	1.8825900375823588	0.9235124714257483	2.4133747145533166	0.9724615944387599	2.190274937094985	0.8242205194415692	2.2196737493949463	0.5649916914575642	2.083036213940645	0.09794348907897601
TKO.DTT.73	2.0025272431536214	2.7447386659646353	1.824659930140071	3.58994031809524	1.2618821509719587	0.7036488157181159	2.0567299750213595	3.2211973438044557	3.4604047590450726	3.466866222661505	2.858011244317842	1.8449790486613122	1.7634998993596953	1.7638887273990709	2.0451664005418566	2.20771065901383	2.974087425510117	2.1835328214315295	2.7910707569150066	3.118281342721938	3.131847772348268	1.0876562045545268	1.9547994499258654	0.8847719524548858	2.069366924183602	0.646389623010043	1.6326527089088758	1.4115158911729007	1.4973461315629373	0.0	0.8620189768552001	0.7413904114852532	0.9445158006537245	1.0710235889920425	1.104644488061834	1.00168334668918	0.8340005954281104	0.9950459393266038	1.8304626857563209	1.1130602103925697	1.0586011184083148	0.586984475642319	1.4248916012991444
TKO.DTT.74	2.3600391171026978	2.3659261455390572	2.213398423868009	3.031908802743956	1.4819050284642468	0.819784938357076	1.3787631131950424	2.744419037777354	2.9248912047998368	3.7794415260842382	2.508128622006292	2.595564370609549	1.2814366441673573	2.145849895674079	1.7640538485491966	2.6131391061750295	2.732192074369109	2.2551174142676595	2.397572544602037	2.9029249087528344	3.300940454468248	1.5343663727597137	1.1325877996804414	0.39039957701726224	1.2335393140130535	0.32835250648616104	0.78583858410685	1.0564135561183847	0.6527556675960254	0.8620189768552001	0.0	1.2166334957545988	0.20842689775482262	1.3655782184917573	0.6324006422125721	1.7801996675390892	0.4593009810322204	1.584650761740965	1.0945180234288823	1.6294770899426583	0.27296010594237624	1.4472120785971012	0.5895687536854939
TKO.DTT.91	1.2669890172671117	2.262751811919356	1.0941576123858279	3.2136763883100405	0.5872036346430755	0.469539061743518	1.9330749628729944	2.7883457884066565	3.0688953874578	2.7311985337717526	2.3485239892473113	1.4340953282333075	1.4711803938713401	1.0306975321563552	1.5563282922703328	1.490883984355007	2.3960674791219496	1.4864430350201308	2.3166071534880346	2.5106567950710548	2.395223247773494	0.40530020162351205	2.0386709560546223	0.987626493425917	2.188736119181179	0.892151890065334	1.9541402649693391	1.1168833260162863	1.806721232319876	0.7413904114852532	1.2166334957545988	0.0	1.3671803622735401	0.3626425005530826	1.0302453874366453	0.736768298130398	0.8848817521949802	0.39607300400919865	1.8005772073518487	0.46309653100924997	1.2611511151556363	0.82867663188584	1.7263679648890988
TKO.DTT.92	2.5293210034334286	2.5119586087099295	2.3713639127389436	3.1319778206392286	1.6662787237942278	0.9998486081676083	1.4325723226961125	2.865566121742147	3.034129398961519	3.946716691298932	2.656591632162203	2.721935547205756	1.4212592561757615	2.3049550958567657	1.9333332845654905	2.7871527669508716	2.8975759976990894	2.4356577507138817	2.5402232295178453	3.0586158941010333	3.4751483928516724	1.7064445509110615	1.1405029663335045	0.5314153213799325	1.2128798234947895	0.4857310249626262	0.6958682799928788	1.1837615763203715	0.5651232788489483	0.9445158006537245	0.20842689775482262	1.3671803622735401	0.0	1.5257187747231782	0.7721818768028998	1.8985274055072268	0.655542429616025	1.738105266990611	1.1423390448377355	1.795861945170989	0.39617041144636156	1.5289332480412834	0.500207643108642
TKO.DTT.103	1.0112153964253716	1.9617664094413607	0.8484464591078279	2.934829505167925	0.34390509814788234	0.5834885252488792	1.7892480622838751	2.494001521816038	2.787695063103888	2.4539316597235787	2.0364022510314856	1.5196552301347337	1.2798873057046314	0.7810536296245819	1.27653442027264	1.2752482661699505	2.0706265262707286	1.151704465212762	2.0166582371085693	2.1651141554210027	2.0752350305157656	0.39587763837022805	1.995399397665685	1.057266413428223	2.154181493902088	1.0480379355661464	2.0290755776807137	0.9467834144664401	1.8825900375823588	1.0710235889920425	1.3655782184917573	0.3626425005530826	1.5257187747231782	0.0	1.0025000153355677	0.9839375109589407	0.9666791372821011	0.541605161062527	1.7122793038557813	0.5035913717337076	1.3379065095421419	1.180707357635723	1.8023600017411914
TKO.DTT.104	1.9258298018542184	1.7932284776057004	1.7949076610655308	2.521833452807247	1.0947223859739885	0.6296780357673598	0.9649156826550697	2.194432592194848	2.4066787043829256	3.27096939707025	1.9282590871614518	2.456593460775709	0.7232321039791562	1.729220948310375	1.1956553481793528	2.2059424566758383	2.1538840548494025	1.7152616901706654	1.8264517120659645	2.296335566502181	2.753295363241973	1.2803463286774068	1.014376370114112	0.2786346459191955	1.1644490321742005	0.5133116532250213	1.0627588180015561	0.4252633029700611	0.9235124714257483	1.104644488061834	0.6324006422125721	1.0302453874366453	0.7721818768028998	1.0025000153355677	0.0	1.7410176381484928	0.3639000207334967	1.4080984423156053	0.7808077324593741	1.4050967941036923	0.4444710053852563	1.6006088245351227	0.8500581820696834
TKO.DTT.109	1.4223813638462814	2.921202890070886	1.2486982833166624	3.9118488659783313	1.1439649239941962	1.1571573372760622	2.663761476319072	3.467306851107731	3.7613455560635223	2.787136555728408	2.9887540835603823	0.8442096459084286	2.2035705910067245	1.2122593808281124	2.222356577712325	1.5308739825982305	2.9695744880572574	1.927884498995872	2.9790810685852263	3.06663408205944	2.633057043746273	0.7667507130319205	2.7368243810411563	1.6438006009600512	2.87806629355583	1.4823931452376886	2.558299586762637	1.8463768135724852	2.4133747145533166	1.00168334668918	1.7801996675390892	0.736768298130398	1.8985274055072268	0.9839375109589407	1.7410176381484928	0.0	1.5456212203089663	0.49533166033620574	2.52036246700942	0.6547340018686576	1.8979146002524616	0.5658024947528365	2.3336959763018235
