	Lyz2.04B.FP244.S41	Itg.10.DTT456.S50	Lyz2.03B.DTT232.S72	Itg.20.DTT504.S99	Vil1.01B.FP08	Vil1.14B.FP167	Itg.18.DTT492.S87	Vil1.014B.DTT164	Lyz2.01B.FP208.S56	Itg.22.DTT516.S11	Itg.24.FP528.S31	Vil1.08B.FP95	Vil1.03B.FP32	Itg.26.FP540.S44	Vil1.06B.FP68	Vil1.09B.DTT104	Vil1.03B.DTT32	Vil1.02B.DTT20	Lyz2.04B.DTT244.S85	Vil1.04B.DTT44	Itg.24.DTT528.S23	Itg.08.DTT444.S37	Lyz2.08B.FP292.S90	Vil1.10B.FP119	Vil1.04B.FP44	Itg.16.DTT480.S75	Itg.20.FP504.S7	Itg.12.DTT468.S62	Lyz2.07B.DTT280.S122	Vil1.09B.FP107	Lyz2.01B.DTT208.S48	Itg.02.DTT408.S100	Lyz2.05B.FP256.S53	Lyz2.02B.FP220.S68	Vil1.013B.DTT152	Vil1.01B.DTT08	Lyz2.05B.DTT256.S97	Itg.02.FP408.S8	Lyz2.08B.DTT292.S134	Itg.22.FP516.S19	Vil1.08B.DTT92	Itg.04.FP420.S20	Itg.10.FP456.S58	Itg.18.FP492.S95	Itg.12.FP468.S70	Lyz2.06B.FP268.S65	Vil1.13B.FP155	Itg.08.FP444.S45	Vil1.010B.DTT116	Lyz2.03B.FP232.S80	Itg.04.DTT420.S12	Lyz2.02B.DTT220.S60	Itg.06.FP432.S33	Vil1.07B.DTT80	Lyz2.07B.FP280.S78	Vil1.05B.DTT56	Itg.16.FP480.S83	Vil1.07B.FP80	Vil1.05B.FP56	Lyz2.06B.DTT268.S109	Vil1.06B.DTT68	Vil1.02B.FP20	Itg.06.DTT432.S25	Itg.26.DTT540.S36	LYZdtt364	SLCdtt050	SLCdtt110	LYZFP304	SLCdtt002	LYZFP328	LYZdtt328	SLCdtt074	LYZdtt304	SLCFP128	SLCFP092	SLCFP002	SLCdtt092	LYZFP316	SLCdtt020	SLCdtt128	SLCFP050	LYZFP352	LYZdtt340	LYZFP340	SLCFP074	SLCFP068	LYZdtt352	LYZdtt316	SLCFP110	SLCdtt068	SLCFP020	SLCdtt164	SLCFP164	SLCdtt146	SLCFP146
Lyz2.04B.FP244.S41	0.0	1.3650894685853319	0.8670024431940347	1.5771268535748302	1.2292654324084282	2.176538929695649	1.2613874372830418	0.7593727350843715	1.6947936039762352	1.5081800893558797	0.7982241287123991	1.9076868432083258	0.7138785671624844	1.034645974855087	1.6967593209041707	1.3582971088654598	0.6043489394453566	0.6721560208510441	1.463987804639312	0.2644980867784956	1.2101548614797544	0.3200498592026743	0.5573539721714534	2.624350713136831	0.9319178557202614	0.4648313261449133	0.7354114683644977	0.6960109218598886	0.7559549339076584	2.2785318451009062	2.2986834773524225	1.1124685576606794	0.4347673551261698	1.5196787105639815	1.2612922089079908	0.5160454864784436	1.28102355237966	0.2474932389932693	0.7037885386004747	0.49255582818989063	0.9764180473936106	0.463175991710398	0.3815364710908965	1.1317426643516368	0.4324500351994814	0.7121917759382748	1.803311150930971	1.137722127718725	1.045375132476868	1.053625350732218	0.6699412403164605	1.5282795282985093	1.175295740765425	0.9277756181045956	0.7121321372347942	1.090129057567413	1.4867723753687612	2.1939445137176934	1.4175017439034423	1.863436318860236	1.3210339510212974	0.9688337470482375	0.6477291953283619	1.3848856847514406	3.1510715400725178	1.830754864822682	1.9862042335048895	2.8080014655088297	2.010434098123204	2.12035899807779	2.428627921284555	1.7916371513203715	1.7798581254984318	0.9102279190172594	1.1245198505334844	0.5961010839531369	2.4437132682780653	2.590654525001867	1.8428320736500436	1.7329188495622927	0.8127411712495888	2.1312616274970884	3.068192549376229	2.274972058518392	0.9709341031326344	1.3310785774492784	1.8488064153987251	1.6955852532482334	0.9603447064534149	1.5122249462051711	0.9774959897056548	1.651094798494539	1.3925960822524024	1.0096168103846772	0.20609749518556042
Itg.10.DTT456.S50	1.3650894685853319	0.0	0.6084859106071818	0.31742195473484097	2.546392489564786	2.911393841447347	0.18171105654577288	0.642434576228617	2.3611639045004518	0.17710097966405236	2.0419527276463616	2.5683309935004055	2.0783835302433116	2.223000518576414	2.5728676275060236	1.4905773600421854	0.8671649860777737	1.4011064363603818	0.10312733267177222	1.5281766279024134	0.2932276976474157	1.3586036214029995	1.5670551630149523	3.3092751737095543	2.2967926998539325	1.0322956785212676	1.849304617765435	0.6834542046162553	0.9546541799723843	3.218647525405675	0.9812697537853093	0.6725988766438199	1.7745725719399783	2.5872635029993933	1.406702476778528	0.8964126028451418	0.2524750268567012	1.1304256189030442	0.7552359963999158	1.5483215450277514	0.877216518911369	1.8130441832981699	1.7343457614242712	2.4510614103060298	1.6394746089189438	0.8207408008284617	2.42673194107236	2.5020410656177234	1.6773725294050799	2.4148311727044285	0.7823076385022217	0.5430927333122633	2.537135185305846	1.751356520971716	2.020016827205098	1.5034426437683401	2.843641409629619	3.553719713056243	2.2480967675252126	0.5459310170582754	1.6549290987302534	2.3204951009568555	0.8203470616614887	0.2473837327221938	2.1371991391407796	0.6491604383655076	1.0352138520648657	3.269874775651077	0.9028449013042105	2.7637560581033855	2.3240944631648937	1.0271485996122922	1.3839546669728942	2.254175483892326	1.507092106833788	1.2425897014374327	1.5008705791926984	3.208080453794419	0.9198769355539872	0.4192019190621079	1.8889747655961193	2.705570401009341	2.312487279337141	2.9284075642431118	1.9782744040421265	2.4039785608207063	2.0967691508679622	1.6857062373493226	0.7167854759751363	0.7361994168743172	2.0343588693879133	0.3725269178418546	2.7323139093323006	0.43345665092309266	1.5352774369731992
Lyz2.03B.DTT232.S72	0.8670024431940347	0.6084859106071818	0.0	0.7380213635336363	1.970441225113322	2.7846209813824983	0.45360776986625806	0.43265473212173255	1.8046483109861822	0.7404347060364517	1.4586649042815922	2.4591552458754764	1.5598145454908832	1.627945249238021	1.992444951576811	1.5438369700905599	0.6107259883958381	1.1630336824274334	0.7103222351783671	1.0881482913589071	0.44469240892312834	0.7797269700208774	0.9867689057611227	3.211028555416064	1.7715677336983249	0.704638610791215	1.2499818692440436	0.22111701005671858	0.8237184121367537	2.9943079270367092	1.460922188858824	0.8290575650301775	1.241777573996021	1.98829669983305	1.3364554921574794	0.5350285313162126	0.44634053970202625	0.6241953408852282	0.5357706106396114	0.9536452190224926	0.9023485214167931	1.3277667457560738	1.2007127028233204	1.8771322541806899	1.0617647470874807	0.2762343266023461	2.3225043620301675	1.9726083828797087	1.524191970880818	1.8849735735747966	0.557171560120009	0.6974397860874547	2.00427406570979	1.5088399872235359	1.5706402279256162	1.421468208875148	2.2927263797531237	3.007677239812271	1.6704207742962953	1.0807957370412957	1.631819881618576	1.7760462218553263	0.23565753666594816	0.5492384052998288	2.3417947803075694	1.2244691239418548	1.5399923245235168	2.783753474046864	1.4611707229094741	2.226703591741565	2.019958572280117	1.0149596341251899	1.1591025154877703	1.7707059801787888	1.4457194430374127	0.998512605617956	2.0238226108229718	2.679255218599637	1.4053886004993845	0.9442055177904645	1.5603194147945803	2.184684570672895	2.3447581694131174	2.3896349832045374	1.3882338109296635	2.098998014951946	1.6346282008197437	1.2839647474426146	0.7424092953509862	1.1262105990775373	1.72288992143358	0.8089668793770414	2.169941099311761	0.5119000496495795	0.9995748444580224
Itg.20.DTT504.S99	1.5771268535748302	0.31742195473484097	0.7380213635336363	0.0	2.7043877405787176	3.219849960898469	0.32273556354758604	0.9118771214696768	2.3396742045724515	0.24595984475249985	2.1837030966796256	2.883971698787383	2.2848912397969676	2.3408098993549635	2.593707782653797	1.8044089181149021	1.1422105141913388	1.6930296818010377	0.29712661205192187	1.7663253814296587	0.41236895267490326	1.5170738223741635	1.6889006736136336	3.625669552834456	2.498592432851323	1.2987054122069608	1.966184594389981	0.8831622456187653	1.2444995918914628	3.524783774668871	0.7298603829977386	0.9896834110446541	1.9640550214754198	2.6575149311010398	1.6010982718760751	1.133364719421678	0.2974220740854309	1.3327114306968209	1.0141317011236388	1.679153408608177	1.1843164398351456	2.0333219779511493	1.9300314395395939	2.6121889616318477	1.7936336027587483	0.9443576268913816	2.713947792525985	2.702483054888471	1.985976639888291	2.6160569353645173	1.0541624597110837	0.33289084030989	2.7362727939461586	2.02344768555963	2.255993789368185	1.7976923058978873	3.0265617381449297	3.7383037062554965	2.2731443826402917	0.40232728894573183	1.9542313113096526	2.511245479947249	0.9676253114837602	0.19578158818711214	1.8241153182993437	0.785564863477652	1.2307499335064107	3.1685951032453197	1.0505503085470302	2.720486762338691	2.1345752274095	0.7776832040586957	1.1894345509272428	2.475046712010179	1.8208352265532577	1.5311879696414092	1.659510416343719	3.144132401854722	1.1294087164342008	0.2815669075631984	2.1637290490041963	2.6485931554360995	2.013210872893696	2.8814476402893603	2.0627916647363733	2.6885649005200274	1.993694932406458	1.5551940460099516	1.0071035431081083	1.0057916226965495	2.317121389869353	0.12728108544560174	2.901100867469648	0.7352871530182752	1.7269005487841091
Vil1.01B.FP08	1.2292654324084282	2.546392489564786	1.970441225113322	2.7043877405787176	0.0	2.5655336307578955	2.4137809791928206	1.9796033525073333	1.4756084072732036	2.6824027258007	0.5430568499203957	2.4385005231212475	0.6311214782781484	0.49864101770958513	1.2033963152534846	2.3973343785844805	1.8321080781078891	1.69317726491646	2.6488224853904123	1.2023026768504983	2.3565229452287575	1.1936200003564748	1.0630002174996342	2.97650008782361	0.48376358648377377	1.6783529273302131	0.788112798304327	1.864024035312647	1.9496209295469078	2.3902235137407093	3.411852869991223	2.3365301508057366	0.8215559727161617	0.7959894106754537	2.192237740729482	1.7278677544913807	2.4113425211243307	1.432629542386111	1.9189822232233813	1.0331977163769572	2.1773860581296134	0.9092401501422328	0.854341465455361	0.10034545875616657	0.9123194828624706	1.7746208560237293	2.3695507068049637	0.42518457902221723	1.9196093920879616	0.4423773046578103	1.8972954399588937	2.580973009662519	0.4151901985163692	1.6787045114224828	0.9387931924577497	2.0661666465181407	0.407419359807149	1.0818315007622101	1.1603410871026354	3.0213554192612886	2.2615483370663725	0.3905570946844198	1.7396646236360245	2.512453223288768	3.9985566462145012	3.054885431060464	3.2097203018786886	2.468860427974103	3.2393731993196724	1.760728258101758	2.716427092859695	2.679774784515619	2.462678173018523	0.7271037880646117	2.118723328256303	1.7120404227663015	3.6574314525117733	2.1251820180875325	3.065686466551186	2.8889384850441737	1.398186715550958	1.851108885639236	3.7367439776269253	1.8513623000781951	0.876684804340792	1.575876548327865	2.0025397042535618	2.1317687060046437	2.173804718413503	2.7349239830593857	1.46663072247039	2.7776508610412796	0.2564162211423271	2.2302414954323657	1.031295061415665
Vil1.14B.FP167	2.176538929695649	2.911393841447347	2.7846209813824983	3.219849960898469	2.5655336307578955	0.0	2.935775292155028	2.3953578628053283	3.701985471270524	3.017160930288811	2.554028429244866	0.6038642488376252	2.0678946038889436	2.764994561309201	3.5459310073713692	1.4877648149987215	2.18087594689024	1.6300901390190348	2.9608153420180123	1.9234715397952498	2.882896746138682	2.4914757175322557	2.6123792883981487	0.6653300597168473	2.10430177463934	2.103531411808148	2.7064735637730606	2.56458229752806	2.003946265949263	0.7408093693920296	3.799919477587519	2.2608845889603857	2.1931701910931345	3.233024077042608	2.1218116400657	2.271052413037713	3.0022344567670456	2.3182682613299317	2.2893056015265874	2.6042171906272342	2.035971445042069	1.9558716353171441	2.1937172013087842	2.516144070042755	2.462604937226988	2.6997991143363484	0.7828154254142125	2.156531642768978	1.2943795079725886	2.1548517414872053	2.2431519035191805	3.2996595697902853	2.193284646723379	1.3999246427904266	1.7431246699467486	1.455220677572698	2.417769147424826	2.706690462164187	3.3520074013370977	3.299493152402772	1.3108811186564906	2.2525371153033915	2.6570907378695243	3.078195401670242	4.959033314472318	2.8927805821812607	2.666094597131485	4.797479914846279	2.8791149842374173	4.061185408746224	4.514284616232157	3.711592834092244	3.832349654796231	1.8660701940837465	1.4183335882894152	1.7916904958535687	2.828714567706141	4.520460747289102	2.588826961696853	3.2199249626541855	1.3835109604663194	4.10007989280537	5.030121269736527	4.202939190606543	2.8904691414245796	0.9955812082667016	3.9761156639381046	3.849799835203566	2.223578763408002	2.409852886591353	1.237194035792179	3.2826544825798836	2.497815163575358	2.50149978376547	2.247803671291296
Itg.18.DTT492.S87	1.2613874372830418	0.18171105654577288	0.45360776986625806	0.32273556354758604	2.4137809791928206	2.935775292155028	0.0	0.5928280464653337	2.1810947626547326	0.2919095053143508	1.9010126329276544	2.6016016124851005	1.9723143378150978	2.072831009543358	2.398419686671667	1.5561561392497247	0.8231797196284399	1.3804823040204592	0.2720600497907513	1.445372691962513	0.17725168932266075	1.2237592267743633	1.417548365982905	3.3485099354263848	2.1879343301251186	0.9773522309564997	1.6979325233682998	0.5676494969064141	0.9448213564131138	3.220135240254824	1.0450498412377647	0.7434238509903934	1.6576165048355593	2.422870652496666	1.3867852457212746	0.8151301109522651	0.08694235489941281	1.019221426335091	0.7020887262236688	1.4013667794208986	0.9126281022204856	1.7164289266175847	1.6208321728947905	2.319880192195396	1.5030318513583014	0.6675481427303684	2.444384448171326	2.392590963716974	1.6884884288758433	2.3059993306545334	0.7372663588236814	0.4421303804448722	2.427076088180005	1.7228266660967493	1.9365626859197798	1.5207596686585398	2.724161101824835	3.435812271959435	2.0741698956220773	0.6392916204871418	1.6927598128553356	2.205443409449976	0.6755513776604765	0.15228792183269943	2.0991792377347656	0.8248815088571873	1.208903874251268	3.0895856009799605	1.0837091690624674	2.5831132939741694	2.1630945056738193	0.9074260221112584	1.2286646369518168	2.1590672366577466	1.541139756791699	1.216782028759972	1.6768900907901059	3.0264804011964874	1.0844867642972353	0.5028127540064791	1.845153589325855	2.524826840771381	2.2241231645834345	2.747358686998391	1.8173836459753199	2.372354877111265	1.9171111815079112	1.5109199059312042	0.7337633034204444	0.8745077285815162	1.999164541715363	0.4026812633311143	2.605226088101137	0.4438247785401745	1.4186642670605547
Vil1.014B.DTT164	0.7593727350843715	0.642434576228617	0.43265473212173255	0.9118771214696768	1.9796033525073333	2.3953578628053283	0.5928280464653337	0.0	2.105260396369883	0.7959036806924897	1.5113707892762462	2.056159689731694	1.4632482080142437	1.7231468221489483	2.2291704749394547	1.1133780682248617	0.23458990023164883	0.7988310224180443	0.7330747538099884	0.8966860042807204	0.5811393781006146	0.8382865008861528	1.101329129744475	2.808134436933829	1.6842857934966797	0.39040104058034414	1.3663772816341002	0.25592247593621176	0.43523536921361855	2.638603313219374	1.6180017574392578	0.4520873249995116	1.187292533730772	2.1540014763228834	1.1451782290160302	0.3189753376807713	0.6468213645458882	0.5554637764037013	0.23509567225336678	1.0612387556677383	0.4923523710382538	1.191442557165474	1.1367467497364203	1.8817623607490928	1.1063062210431238	0.5192185339699681	1.9581887906137316	1.8885109208386095	1.1264608731908328	1.8010379729781554	0.1856681592866237	0.9785164331443414	1.9242802151469556	1.1963759476654328	1.3900463268719436	1.0366563959624404	2.2447456205235286	2.9500745355438722	1.912369169696934	1.1629647184470737	1.2315387034161416	1.7183105924530275	0.4497841340662885	0.7411542384721934	2.6680036685199844	1.0851149265996571	1.2849546240360605	3.1394238446077405	1.2717892239986615	2.5346584778518615	2.431385117323552	1.3874585341620682	1.5757179965873436	1.631127162723627	1.0233272758980936	0.6327349168278639	1.7648925588921547	3.0025883226269583	1.1494198166187861	1.0369473125773	1.2661826691670133	2.506898095699061	2.730020244066951	2.6993155682744825	1.5496901472822835	1.7895308545684	2.0212691885027283	1.7025783452076177	0.3935757328976568	0.8324840661165829	1.4129493928289218	0.9758781604692862	2.1510583738935085	0.2531845740159566	0.9500084923418292
Lyz2.01B.FP208.S56	1.6947936039762352	2.3611639045004518	1.8046483109861822	2.3396742045724515	1.4756084072732036	3.701985471270524	2.1810947626547326	2.105260396369883	0.0	2.436242970366323	1.1929862361434715	3.5305024431633516	1.7248393703825042	1.031834797320153	0.4137691881619864	3.0145988963775014	2.1124173751025874	2.355629193149947	2.4516661010275134	1.877836068152123	2.1176000125736425	1.4222357663916438	1.1585452545429173	4.187805219104987	1.755446122249819	2.059473381458603	1.0403817552907357	1.8645248904600453	2.2903520307851384	3.7063995516361854	2.8818197974844177	2.5514687316333196	1.5308364216157873	0.7695838271336629	2.394217742871873	1.9231194906917357	2.126665139806545	1.68736719526394	2.073922089811622	1.2085392601817162	2.4908558442275375	1.776179686130563	1.578702863567076	1.4634801332206708	1.3065945800664625	1.6259057774278465	3.2695441997677865	1.835615139390408	2.7293090401208393	1.8093924786154565	2.1068267353796966	2.0859900798387034	1.8462256476094527	2.4290560534023076	1.9803312726306341	2.678404625394061	1.854231246641303	2.363110157059729	0.3694058458903801	2.663514811110931	2.9204932913141883	1.682069629974507	1.665668862649803	2.1919510091569134	2.964238260635304	2.980660421715621	3.3236524979423883	1.1207363409989168	3.2471357749892507	0.4470030386234323	1.3302895639675851	1.8988664638261763	1.482806483356023	1.9224017978155292	2.803719192590436	2.2698182022802906	3.795429569665451	0.905568215175875	3.1646427347259825	2.548522291442401	2.349176029290869	0.46196182525717006	2.5356012223903295	0.5980816618104423	0.8118127030473518	2.7509792269222095	0.653712484950513	1.0282444033575748	2.3555513924243017	2.872709857253117	2.505279550766194	2.411598238694433	1.6576105611277376	2.2806629641761464	1.5513350621288953
Itg.22.DTT516.S11	1.5081800893558797	0.17710097966405236	0.7404347060364517	0.24595984475249985	2.6824027258007	3.017160930288811	0.2919095053143508	0.7959036806924897	2.436242970366323	0.0	2.169328346415814	2.6911413030462996	2.2219211690151472	2.344809488157634	2.6594583769633027	1.588126039632752	1.0139080888745478	1.5367799580287462	0.12192851233779478	1.669297307481327	0.3478942632685954	1.4983030556714843	1.6811719698474112	3.425436621958277	2.4379373877410435	1.184570799267431	1.974076518709978	0.8289433255840489	1.0723128266355626	3.352065203795324	0.8305470691969538	0.7909884554717831	1.9085448455191638	2.6937878465384384	1.4275876977233772	1.0268052109626569	0.3260828189581006	1.2704465759367845	0.8781833945253278	1.6769117215600142	0.9845150516976198	1.9523510788045932	1.8776699145727433	2.58844727046243	1.772243266259071	0.9304909436555996	2.505470748150044	2.6447838064412887	1.8077348058949727	2.5605226329912787	0.919396183982279	0.4870006972880177	2.682039284282014	1.8550515570735835	2.1562082615637976	1.5956985141709321	2.982505537209962	3.6890653255482286	2.3343703410654766	0.3728825902580006	1.738912215327223	2.466589247953182	0.9527358181665088	0.26513410023664896	2.0133692495802866	0.583375756144292	1.019780230024638	3.3116332065079632	0.8645821062605683	2.82579595436956	2.3117256018596586	0.9742282450498427	1.3709864911309089	2.3895296509436657	1.6245843822461363	1.381350588158303	1.459166503928242	3.2673364567638856	0.9003270922379522	0.24635100863981665	2.021480961558376	2.760382094441035	2.221832160121506	2.991500010200895	2.0830215763534525	2.5347037568735944	2.140854377265553	1.7239812973049629	0.8140221214615456	0.7661070985418696	2.1701019638701786	0.31671400059678423	2.8656797343732827	0.5805079889747835	1.6756178480364439
