# Constructed from biom file
#OTU ID	TL1a_FP_230	TL1a_FP_128	TL1a_FP_86	TL1a_FP_266	TL1a_FP_158	TL1a_FP_284	TL1a_FP_194	TL1a_DTT_284	TL1a_DTT_158	TL1a_DTT_86	TL1a_DTT_230	TL1a_DTT_128	TL1a_DTT_194	TL1a_DTT_266	TL1A_FP_626	TL1A_DTT_626	TL1A_FP_674	TL1A_DTT_674	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria	73.0	0.0	12.0	33.0	0.0	146.0	2.0	1.0	0.0	0.0	0.0	0.0	11.0	43.0	13.0	3.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	3.0	4.0	0.0	21.0	0.0	2.0	15.0	1.0	0.0	0.0	0.0	0.0	12.0	4.0	0.0	0.0	2.0	2.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	47860.0	37165.0	56726.0	46299.0	26075.0	54908.0	54016.0	13945.0	5479.0	24859.0	9522.0	16804.0	41878.0	18988.0	9029.0	7328.0	9056.0	6965.0
k__Bacteria;p__Firmicutes;c__Bacilli	398.0	112.0	137.0	3416.0	34.0	133.0	1695.0	77.0	14.0	66.0	234.0	262.0	1392.0	72.0	9.0	5.0	29.0	11.0
k__Bacteria;p__Firmicutes;c__Clostridia	19184.0	29883.0	33404.0	6350.0	2430.0	3477.0	563.0	115980.0	5531.0	48526.0	20063.0	17478.0	11080.0	23030.0	4005.0	6098.0	4092.0	5343.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia	6.0	18.0	57.0	297.0	46.0	433.0	9.0	70.0	28.0	4.0	6.0	63.0	13.0	182.0	88.0	45.0	10.0	9.0
k__Bacteria;p__Firmicutes;c__Negativicutes	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	291.0	1.0	125.0	322.0	81.0	0.0	0.0	0.0	53.0	176.0	626.0	0.0	43.0	231.0	34.0	46.0	156.0	221.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0	3.0	63.0	210.0	33.0	9.0	0.0	3.0	19.0	22.0	0.0	266.0	11.0	109.0	45.0	52.0	10.0	12.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	20.0	131.0	112.0	6.0	10.0	49.0	21.0	26.0	10.0	205.0	0.0	0.0	14.0	258.0	1174.0	736.0	222.0	353.0
