Eigvals,24,,,,,,,,,,,,,,,,,,,,,,,
24.45563284,24.12596751,3.84178738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,
Proportion explained,24,,,,,,,,,,,,,,,,,,,,,,,
0.466502336,0.4602138198,0.07328384422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Site,24,24,,,,,,,,,,,,,,,,,,,,,,
TL1a_FP_162,-2.246551177,0.9406802563,0.2574224225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_88,1.159613174,0.8268843357,-0.5060267436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_89,-2.47129017,-0.07379141867,-0.7893173556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_234,1.058438651,-1.952593543,-0.05712893979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_287,0.9599085569,1.174588091,0.2516806871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_198,-0.284983223,-1.42356913,0.517145507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_161,-1.646598499,0.57534273,0.1336502989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_197,0.06908541315,0.01666649538,0.6804378182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_132,0.8039343654,1.913262516,-0.3714683065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_130,-1.136859098,0.001007223679,0.04856951013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_90,-0.1835424085,0.1539909991,-0.1060738319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_269,-0.003297825268,-1.124935993,0.7110999727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_288,0.778214551,-0.4430682814,-0.05197107578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_196,1.046570316,0.9944400541,-0.02807382646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_131,0.7035887798,-0.2295610302,-0.5167326506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_270,-0.6628606392,-0.7014720317,0.2063493013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_160,0.4514609783,1.574141756,0.4244674923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_286,1.060292259,0.1642224445,-0.06764577945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_232,0.7509839946,-1.020178499,-0.4845386093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_233,0.3834720893,-1.806071863,0.07274962764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_FP_268,0.2537754071,1.099447739,0.49305811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_FP_677,-0.6070577881,-0.2392867619,-0.4348243929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_FP_678,-0.1887207242,-0.4930696016,-0.4921728008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_FP_630,-0.04757698252,0.07292351366,0.1093435649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
Biplot,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Site constraints,0,0,,,,,,,,,,,,,,,,,,,,,,
