# Constructed from biom file
#OTU ID	TL1a_FP_140	TL1a_FP_207	TL1a_FP_65	TL1a_FP_64	TL1a_FP_209	TL1a_FP_206	TL1a_FP_242	TL1a_FP_77	TL1a_FP_245	TL1a_FP_76	TL1a_FP_102	TL1a_FP_98	TL1a_FP_75	TL1a_FP_173	TL1a_FP_141	TL1a_FP_174	TL1a_FP_144	TL1a_FP_142	TL1a_FP_62	TL1a_FP_74	TL1a_FP_172	TL1a_FP_171	TL1a_FP_66	TL1a_FP_143	TL1a_FP_100	TL1a_FP_99	TL1a_FP_246	TL1a_FP_78	TL1a_FP_210	TL1a_FP_208	TL1a_FP_101	TL1a_FP_244	TL1a_FP_63	TL1a_FP_243	TL1a_FP_170	TL1a_FP_205	TL1a_FP_73	TL1a_FP_139	TL1a_FP_169	TL1a_FP_61	TL1a_FP_241	TL1a_FP_97	TL1A_FP_641	TL1A_FP_689	TL1A_FP_638	TL1A_FP_640	TL1A_FP_685	TL1A_FP_686	TL1A_FP_639	TL1A_FP_687	TL1A_FP_637	TL1A_FP_688	taxonomy
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	6.0	9.0	6.0	5.0	679.0	17.0	59.0	808.0	18385.0	2374.0	22985.0	86.0	964.0	14603.0	64.0	24256.0	164.0	8433.0	25.0	3489.0	19817.0	12.0	990.0	5677.0	9972.0	0.0	4787.0	93.0	29404.0	861.0	17469.0	843.0	8.0	113.0	504.0	39.0	65.0	14.0	227.0	27.0	13.0	38.0	1362.0	347.0	101.0	324.0	0.0	5.0	0.0	0.0	3.0	1019.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	521.0	0.0	297.0	163.0	34.0	0.0	27.0	252.0	7006.0	126.0	3400.0	181.0	281.0	5408.0	230.0	4437.0	389.0	3668.0	420.0	787.0	5651.0	517.0	341.0	2540.0	2727.0	118.0	2455.0	721.0	3297.0	63.0	4136.0	80.0	397.0	0.0	696.0	0.0	146.0	169.0	629.0	450.0	0.0	302.0	156.0	137.0	142.0	24.0	181.0	411.0	228.0	241.0	472.0	146.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	3741.0	17885.0	4115.0	1191.0	3581.0	9437.0	3294.0	5196.0	10517.0	6853.0	32060.0	1568.0	5909.0	4817.0	1673.0	5563.0	4407.0	8448.0	3758.0	8844.0	1830.0	5316.0	12670.0	9195.0	10614.0	3316.0	6138.0	6239.0	4461.0	3861.0	66377.0	5383.0	4339.0	3478.0	2814.0	4228.0	3517.0	2767.0	3051.0	5834.0	2094.0	2631.0	1980.0	1665.0	2996.0	1337.0	3130.0	2792.0	3366.0	8284.0	1962.0	2326.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia vadinBB60 group;f__	0.0	0.0	0.0	0.0	4.0	0.0	0.0	52.0	441.0	189.0	1192.0	0.0	114.0	162.0	0.0	68.0	6.0	391.0	0.0	166.0	86.0	0.0	205.0	219.0	1261.0	0.0	110.0	6.0	105.0	0.0	2315.0	5.0	0.0	0.0	10.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	123623.0	39663.0	79396.0	48482.0	314.0	46039.0	63099.0	10889.0	10489.0	7076.0	18555.0	47803.0	34937.0	9246.0	43482.0	20319.0	62024.0	31423.0	47516.0	31767.0	873.0	109490.0	44549.0	48059.0	26832.0	37776.0	20433.0	47248.0	15045.0	1333.0	4735.0	56524.0	43235.0	68161.0	45089.0	39366.0	27186.0	45048.0	32027.0	34521.0	55484.0	31830.0	706.0	301.0	4132.0	244.0	7497.0	18070.0	6939.0	10989.0	11125.0	958.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	65.0	148.0	123.0	39.0	53.0	79.0	157.0	211.0	1517.0	497.0	2074.0	85.0	337.0	1014.0	59.0	742.0	175.0	1851.0	154.0	443.0	850.0	195.0	682.0	1260.0	1498.0	65.0	481.0	173.0	985.0	5.0	4345.0	165.0	143.0	218.0	149.0	66.0	153.0	164.0	161.0	451.0	164.0	69.0	45.0	29.0	21.0	16.0	14.0	36.0	32.0	16.0	50.0	32.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae	157.0	670.0	234.0	49.0	8817.0	319.0	329.0	161.0	1371.0	332.0	97.0	166.0	393.0	197.0	108.0	162.0	235.0	76.0	203.0	136.0	114.0	247.0	189.0	217.0	195.0	184.0	2096.0	432.0	107.0	11071.0	4.0	776.0	302.0	281.0	127.0	573.0	223.0	122.0	105.0	400.0	174.0	177.0	76.0	98.0	8.0	58.0	10.0	48.0	15.0	95.0	34.0	59.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	3.0	31.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae	23.0	37.0	29.0	6.0	0.0	37.0	29.0	6.0	3.0	0.0	43.0	28.0	37.0	2.0	8.0	12.0	24.0	4.0	28.0	25.0	0.0	10.0	19.0	39.0	5.0	12.0	10.0	37.0	2.0	0.0	46.0	18.0	32.0	49.0	3.0	9.0	16.0	18.0	7.0	37.0	16.0	5.0	0.0	7.0	0.0	5.0	9.0	26.0	2.0	12.0	3.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.0	556.0	191.0	11.0	3303.0	359.0	1.0	10.0	47.0	171.0	53.0	20.0	0.0	13.0	0.0	28.0	4.0	7.0	13.0	3.0	0.0	0.0	98.0	51.0	5092.0	11.0	11.0	18.0	96.0	1530.0	673.0	33.0	21.0	0.0	0.0	943.0	4.0	0.0	0.0	28.0	0.0	6.0	3.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0
