# Constructed from biom file
#OTU ID	Mouse5A.DTT29	Mouse5A.FP28	Mouse6A.DTT35	Mouse1B.DTT15	Mouse1B.DTT18	Mouse3A.FP16	Mouse5A.FP26	Mouse7A.FP40	Mouse1A.FP05	Mouse6A.FP32	Mouse3A.FP17	Mouse7A.FP38	Mouse1A.FP02	Mouse5A.DTT27	Mouse2A.FP11	Mouse3A.FP18	Mouse4A.DTT19	Mouse5A.DTT30	Mouse5A.DTT28	Mouse6A.FP31	Mouse4A.FP22	Mouse1A.FP03	Mouse4A.FP23	Mouse1A.FP01	Mouse6A.FP35	Mouse7A.DTT38	Mouse7A.DTT41	Mouse4A.DTT22	Mouse2A.FP07	Mouse3A.FP13	Mouse1A.FP06	Mouse6A.DTT31	Mouse7A.DTT42	Mouse1B.DTT16	Mouse1A.FP04	Mouse2A.FP12	Mouse2A.FP10	Mouse7A.FP42	Mouse7A.FP41	Mouse1B.DTT14	Mouse3A.FP15	Mouse4A.FP20	Mouse1B.DTT13	Mouse6A.DTT34	Mouse5A.FP29	Mouse6A.FP34	Mouse6A.FP36	Mouse2A.FP09	Mouse5A.DTT26	Mouse5A.FP25	Mouse5A.FP30	Mouse7A.FP39	Mouse4A.FP24	Mouse4A.DTT21	Mouse4A.DTT24	Mouse1B.DTT17	Mouse3A.FP14	Mouse4A.FP21	Mouse2A.FP08	Mouse5A.DTT25	Mouse7A.DTT39	Mouse4A.DTT20	Mouse6A.DTT32	Mouse6A.DTT33	Mouse6A.DTT36	Mouse4A.DTT23	Mouse7A.FP37	Mouse7A.DTT37	Mouse6A.FP33	Mouse4A.FP19	Mouse7A.DTT40	Mouse5A.FP27	Mouse9A.DTT98	Mouse10A.DTT109	Mouse9A.DTT100	Mouse10A.FP110	Mouse9A.DTT101	Mouse10A.FP109	Mouse10A.DTT110	Mouse9A.DTT99	Mouse9A.DTT97	Mouse10A.FP111	Mouse8A.DTT90	Mouse9A.FP97	Mouse9A.FP98	Mouse10A.DTT111	Mouse10A.DTT113	Mouse8A.FP87	Mouse9A.DTT102	Mouse10A.DTT112	Mouse8A.FP85	Mouse10A.DTT114	Mouse10A.FP113	Mouse9A.FP102	Mouse8A.DTT85	Mouse8A.DTT86	Mouse9A.FP101	Mouse10A.FP112	Mouse8A.FP90	Mouse10A.FP114	Mouse8A.FP86	Mouse8A.DTT88	Mouse9A.FP99	Mouse8A.DTT89	Mouse8A.FP89	Mouse8A.DTT87	Mouse9A.FP100	Mouse8A.FP88	taxonomy
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	27404.0	21393.0	20559.0	11988.0	2580.0	17334.0	10106.0	17537.0	20508.0	9681.0	5833.0	11147.0	9382.0	14968.0	34690.0	3525.0	12396.0	29687.0	26706.0	10537.0	3639.0	10957.0	4491.0	6663.0	26134.0	10869.0	17512.0	9110.0	16224.0	11641.0	15384.0	12368.0	20833.0	15494.0	20111.0	32178.0	27559.0	20364.0	19931.0	9401.0	15011.0	6864.0	12139.0	9675.0	11527.0	21582.0	31576.0	13458.0	20885.0	19149.0	35254.0	9377.0	8786.0	5488.0	26841.0	4306.0	11846.0	6306.0	13909.0	9878.0	16479.0	7372.0	7474.0	6868.0	24777.0	14601.0	15365.0	18104.0	10847.0	6366.0	16870.0	13723.0	15365.0	8777.0	67161.0	7768.0	47341.0	18438.0	12166.0	14051.0	6676.0	15083.0	47120.0	29773.0	23514.0	10132.0	35275.0	15714.0	39648.0	25034.0	6304.0	15723.0	62536.0	63620.0	15626.0	9857.0	90021.0	28638.0	71529.0	38654.0	13764.0	19012.0	20264.0	47585.0	54749.0	3109.0	94666.0	38995.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	290.0	118.0	300.0	7558.0	1553.0	363.0	1763.0	1264.0	1275.0	7513.0	543.0	7315.0	16879.0	5243.0	279.0	703.0	5590.0	397.0	1931.0	5301.0	0.0	4729.0	11.0	11358.0	789.0	10221.0	212.0	14.0	3409.0	3162.0	1098.0	9302.0	720.0	586.0	456.0	210.0	226.0	587.0	399.0	9142.0	2777.0	7801.0	5116.0	60.0	1801.0	620.0	410.0	6486.0	4544.0	347.0	387.0	6085.0	92.0	4302.0	1410.0	2361.0	2129.0	8668.0	6267.0	13134.0	7786.0	6505.0	9907.0	5914.0	197.0	279.0	1363.0	1817.0	4865.0	5802.0	1375.0	117.0	36785.0	3450.0	1065.0	1099.0	1125.0	1577.0	2576.0	19549.0	11182.0	4366.0	2779.0	11390.0	8183.0	3664.0	499.0	16269.0	1529.0	1347.0	13500.0	2771.0	789.0	4469.0	9333.0	7992.0	2018.0	7409.0	599.0	1082.0	16152.0	471.0	34098.0	467.0	4437.0	8732.0	657.0	330.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	37.0	0.0	51.0	2990.0	228.0	247.0	6347.0	179.0	323.0	5089.0	168.0	2412.0	4019.0	2054.0	5.0	205.0	2047.0	18.0	105.0	5588.0	0.0	11292.0	5.0	2778.0	276.0	1367.0	1.0	10.0	3335.0	3427.0	8.0	5490.0	49.0	157.0	110.0	30.0	28.0	7.0	30.0	1848.0	5423.0	1767.0	3184.0	19.0	4577.0	40.0	6.0	2005.0	3006.0	4333.0	32.0	1753.0	0.0	704.0	51.0	343.0	4511.0	2234.0	3207.0	1408.0	2429.0	1005.0	2033.0	2506.0	31.0	13.0	2197.0	1846.0	4880.0	2219.0	111.0	21.0	2999.0	2868.0	7.0	2792.0	17.0	7596.0	3921.0	1869.0	2692.0	4937.0	82.0	4632.0	3607.0	4389.0	40.0	3844.0	118.0	564.0	2624.0	561.0	4.0	58.0	4290.0	2208.0	28.0	1958.0	14.0	44.0	3029.0	53.0	3944.0	19.0	563.0	941.0	17.0	45.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	42.0	0.0	63.0	1455.0	346.0	62.0	1058.0	232.0	37.0	1148.0	126.0	931.0	1866.0	2259.0	13.0	255.0	1745.0	40.0	405.0	1051.0	0.0	1031.0	0.0	3139.0	54.0	1323.0	3.0	2.0	677.0	547.0	9.0	2021.0	153.0	62.0	18.0	20.0	13.0	16.0	25.0	2864.0	1039.0	1850.0	1184.0	6.0	1147.0	25.0	3.0	3415.0	1324.0	217.0	5.0	1743.0	0.0	1612.0	107.0	267.0	681.0	2818.0	1261.0	1430.0	1867.0	2681.0	1318.0	1375.0	18.0	42.0	353.0	453.0	2812.0	2154.0	152.0	0.0	9800.0	702.0	30.0	630.0	10.0	375.0	936.0	2258.0	2495.0	1534.0	148.0	1779.0	1453.0	1747.0	42.0	2441.0	35.0	252.0	3133.0	753.0	44.0	149.0	2393.0	3402.0	81.0	1789.0	20.0	139.0	3092.0	43.0	2500.0	28.0	515.0	2866.0	56.0	23.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae	884.0	621.0	383.0	50.0	49.0	522.0	3118.0	8035.0	403.0	213.0	137.0	562.0	13.0	82.0	1860.0	23.0	67.0	2656.0	377.0	89.0	108.0	441.0	25.0	7.0	738.0	566.0	1030.0	107.0	161.0	61.0	61.0	1664.0	2901.0	383.0	178.0	310.0	1235.0	776.0	2859.0	223.0	186.0	1834.0	34.0	30.0	19653.0	216.0	1477.0	836.0	340.0	730.0	1068.0	7307.0	39.0	75.0	1346.0	48.0	94.0	1649.0	207.0	35.0	1615.0	81.0	495.0	772.0	770.0	134.0	1817.0	2235.0	282.0	5996.0	193.0	586.0	92.0	664.0	124.0	13.0	57.0	27.0	24.0	31.0	89.0	25.0	1815.0	35.0	0.0	20.0	35.0	290.0	150.0	56.0	172.0	225.0	102.0	145.0	265.0	275.0	144.0	65.0	13613.0	39.0	218.0	816.0	37.0	1554.0	5573.0	144.0	392.0	5379.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010	0.0	0.0	10.0	4.0	0.0	0.0	3.0	2.0	0.0	7.0	0.0	0.0	0.0	3.0	0.0	5.0	4.0	0.0	0.0	16.0	0.0	0.0	0.0	2.0	5.0	6.0	0.0	0.0	43.0	17.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	10.0	7.0	14.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	2.0	5.0	0.0	2.0	2.0	2.0	12.0	0.0	15.0	0.0	9.0	3.0	3.0	0.0	0.0	0.0	8.0	34.0	31.0	13.0	0.0	0.0	13.0	10.0	0.0	9.0	0.0	21.0	8.0	3.0	11.0	4.0	0.0	30.0	30.0	9.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	12.0	4.0	3.0	4.0	5.0	0.0	2.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	4.0	435.0	0.0	4.0	4.0	217.0	208.0	185.0	101.0	16.0	13.0	35.0	58.0	3.0	521.0	33.0	4.0	5.0	4.0	13.0	48.0	278.0	56.0	12.0	101.0	0.0	0.0	5.0	59.0	113.0	112.0	4.0	6.0	6.0	180.0	236.0	377.0	258.0	300.0	8.0	177.0	106.0	3.0	0.0	466.0	40.0	333.0	279.0	2.0	50.0	422.0	59.0	192.0	7.0	12.0	2.0	117.0	143.0	86.0	0.0	5.0	4.0	4.0	2.0	2.0	0.0	26.0	7.0	76.0	160.0	3.0	249.0	0.0	18.0	28.0	0.0	16.0	13.0	7.0	0.0	7.0	38.0	22.0	0.0	0.0	7.0	122.0	30.0	0.0	41.0	6.0	70.0	1262.0	37.0	18.0	7.0	40.0	263.0	121.0	135.0	0.0	21.0	57.0	30.0	87.0	0.0	61.0	111.0
k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	6.0	5.0	9.0	10.0	26.0	3.0	5.0	5.0	6.0	8.0	9.0	5.0	5.0	12.0	6.0	11.0	7.0	12.0	3.0	3.0	4.0	1054.0	3.0	7.0	12.0	9.0	6.0	7.0	6.0	1.0	6.0	213.0	40.0	8.0	5.0	16.0	3.0	7.0	8.0	115.0	23.0	5.0	351.0	11.0	6.0	9.0	6.0	8.0	10.0	5.0	6.0	7.0	1.0	9.0	47.0	76.0	3.0	2.0	5.0	10.0	9.0	17.0	14.0	30.0	4.0	10.0	10.0	43.0	5.0	2.0	8.0	8.0	81.0	870.0	27.0	0.0	5.0	3.0	13.0	12.0	105.0	0.0	47.0	0.0	0.0	0.0	13.0	0.0	120.0	20.0	0.0	229.0	4.0	13.0	168.0	13.0	9.0	0.0	46.0	25.0	0.0	18.0	0.0	15.0	6.0	4.0	8.0	20.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	8.0	15.0	13.0	9.0	16.0	8.0	18.0	14.0	18.0	8.0	21.0	6.0	8.0	26.0	85.0	13.0	13.0	24.0	56.0	4.0	7.0	1214.0	13.0	13.0	53.0	13.0	9.0	10.0	13.0	7.0	7.0	13.0	28.0	3.0	8.0	30.0	12.0	9.0	6.0	9.0	38.0	9.0	22.0	13.0	16.0	28.0	16.0	19.0	27.0	10.0	78.0	12.0	12.0	11.0	9.0	3.0	10.0	9.0	14.0	8.0	43.0	13.0	47.0	22.0	18.0	27.0	12.0	27.0	7.0	7.0	16.0	27.0	87.0	608.0	38.0	0.0	37.0	0.0	4.0	50.0	103.0	3.0	161.0	0.0	3.0	2.0	32.0	0.0	80.0	43.0	2.0	306.0	8.0	9.0	86.0	45.0	5.0	4.0	11.0	41.0	0.0	30.0	2.0	65.0	7.0	11.0	5.0	6.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	15.0	0.0	16.0	446.0	157.0	30.0	438.0	90.0	78.0	457.0	92.0	409.0	863.0	640.0	43.0	145.0	670.0	24.0	105.0	426.0	0.0	414.0	0.0	719.0	71.0	730.0	18.0	0.0	325.0	299.0	11.0	511.0	40.0	28.0	22.0	38.0	33.0	25.0	28.0	787.0	469.0	623.0	335.0	7.0	592.0	21.0	0.0	1462.0	397.0	35.0	29.0	607.0	0.0	690.0	47.0	94.0	310.0	946.0	716.0	473.0	806.0	681.0	469.0	400.0	11.0	0.0	137.0	188.0	927.0	938.0	66.0	0.0	2456.0	475.0	13.0	191.0	30.0	196.0	692.0	782.0	924.0	784.0	65.0	630.0	480.0	961.0	17.0	719.0	56.0	200.0	484.0	285.0	32.0	544.0	923.0	481.0	87.0	677.0	20.0	105.0	584.0	11.0	914.0	11.0	146.0	490.0	37.0	14.0
