Module	GnotoExpt.FP465.S686	GnotobioticExp.FP.185.S48	X806rcbc530.S435	X806rcbc450.S451	X806rcbc492.S397	GnotobioticExp.DTT.367.fastq	GnotobioticExp.DTT.199.S209	GnotoExpt.FP596.S292	GnotoExpt.DTT551.S162	GnotobioticExp.DTT.188.S198	GnotoExpt.DTT567.S179	GnotoExpt.DTT605.S340	X806rcbc567.S472	X806rcbc433.S338	GnotobioticExp.FP.312.fastq	GnotobioticExp.DTT.210.S220	GnotobioticExp.FP.177.S39	GnotoExpt.FP557.S73	GnotobioticExp.FP.304.fastq	X806rcbc400.S305	X806rcbc445.S446	GnotoExpt.DTT485.S633	GnotobioticExp.FP.204.S68	GnotoExpt.FP550.S65	GnotoExpt.FP613.S309	GnotoExpt.DTT393.S539	X806rcbc176.S273	X806rcbc172.S269	GnotobioticExp.FP.392.fastq	GnotoExpt.FP617.S313	GnotobioticExp.DTT.381.fastq	GnotoExpt.FP481.S702	GnotobioticExp.DTT.179.fastq	GnotoExpt.DTT388.S534	X806rcbc449.S450	GnotoExpt.DTT599.S334	GnotoExpt.DTT546.S157	GnotoExpt.DTT468.S616	GnotoExpt.FP469.S690	X806rcbc381.S515	GnotobioticExp.DTT.375.fastq	X806rcbc421.S326	GnotoExpt.FP602.S298	GnotobioticExp.FP.384.fastq	GnotoExpt.DTT464.S612	GnotobioticExp.DTT.322.fastq	GnotoExpt.DTT534.S145	GnotobioticExp.DTT.362.fastq	GnotoExpt.FP533.S48	GnotoExpt.DTT473.S621	GnotoExpt.FP461.S682	X806rcbc525.S430	GnotoExpt.FP470.S691	GnotobioticExp.DTT.181.S191	GnotobioticExp.DTT.184.S194	GnotobioticExp.FP.317.fastq	X806rcbc558.S463	X806rcbc555.S460	X806rcbc498.S403	GnotobioticExp.DTT.209.S219	X806rcbc466.S371	X806rcbc534.S439	GnotobioticExp.DTT.306.fastq	GnotoExpt.FP549.S64	GnotoExpt.DTT452.S600	X806rcbc362.S497	GnotobioticExp.FP.194.S58	GnotoExpt.FP542.S57	X806rcbc404.S309	X806rcbc479.S384	X806rcbc521.S426	GnotoExpt.FP548.S63	GnotobioticExp.FP.323.fastq	GnotoExpt.DTT537.S148	GnotoExpt.FP474.S695	GnotobioticExp.FP.186.S49	GnotobioticExp.DTT.373.fastq	GnotoExpt.FP558.S74	GnotobioticExp.DTT.320.fastq	X806rcbc373.S506	GnotoExpt.DTT476.S624	GnotobioticExp.FP.376.fastq	GnotobioticExp.DTT.370.fastq	GnotoExpt.DTT555.S167	GnotoExpt.DTT617.S352	GnotobioticExp.DTT.308.fastq	GnotoExpt.FP605.S301	GnotobioticExp.FP.319.fastq	GnotoExpt.FP457.S678	GnotoExpt.DTT461.S609	GnotobioticExp.DTT.316.fastq	X806rcbc403.S308	GnotoExpt.DTT456.S604	X806rcbc397.S302	X806rcbc179.S276	GnotoExpt.FP566.S82	GnotoExpt.DTT385.S531	X806rcbc559.S464	GnotobioticExp.FP.176.S38	GnotobioticExp.DTT.180.S190	GnotobioticExp.DTT.192.S202	GnotoExpt.FP565.S81	GnotobioticExp.DTT.205.S215	GnotobioticExp.DTT.176.S186	GnotoExpt.FP479.S700	X806rcbc437.S342	GnotobioticExp.FP.378.fastq	GnotoExpt.DTT563.S175	GnotoExpt.DTT554.S165	GnotobioticExp.DTT.185.S195	GnotoExpt.DTT564.S176	GnotobioticExp.FP.301.fastq	X806rcbc428.S333	GnotobioticExp.FP.381.fastq	GnotoExpt.DTT610.S345	GnotobioticExp.FP.302.fastq	X806rcbc554.S459	GnotoExpt.DTT595.S330	X806rcbc474.S379	X806rcbc526.S431	X806rcbc432.S433	X806rcbc398.S303	GnotobioticExp.FP.193.S57	GnotoExpt.FP543.S58	GnotoExpt.FP604.S300	GnotobioticExp.FP.382.fastq	GnotoExpt.DTT530.S141	GnotoExpt.FP456.S677	GnotoExpt.FP532.S47	GnotoExpt.DTT601.S336	X806rcbc563.S468	GnotobioticExp.DTT.314.fastq	GnotoExpt.DTT460.S608	GnotoExpt.DTT389.S535	GnotoExpt.FP616.S312	GnotoExpt.FP559.S75	GnotoExpt.FP597.S293	GnotoExpt.DTT467.S615	X806rcbc566.S471	GnotoExpt.DTT531.S142	GnotoExpt.DTT566.S178	GnotobioticExp.FP.195.S59	X806rcbc427.S428	GnotobioticExp.FP.187.S50	X806rcbc394.S299	GnotoExpt.FP539.S54	GnotoExpt.FP547.S62	GnotobioticExp.FP.175.S37	GnotoExpt.FP480.S701	X806rcbc175.S272	X806rcbc528.S433	X806rcbc491.S396	X806rcbc365.S500	X806rcbc564.S469	GnotoExpt.DTT390.S536	GnotoExpt.DTT394.S540	GnotobioticExp.FP.395.fastq	GnotoExpt.FP560.S76	GnotoExpt.FP567.S83	GnotobioticExp.FP.202.S66	GnotoExpt.DTT596.S331	GnotoExpt.DTT611.S346	GnotoExpt.FP466.S687	GnotoExpt.DTT470.S618	GnotobioticExp.FP.387.fastq	X806rcbc379.S513	GnotobioticExp.DTT.304.fastq	X806rcbc488.S393	GnotoExpt.FP614.S310	GnotoExpt.FP595.S291	GnotobioticExp.DTT.364.fastq	GnotobioticExp.DTT.312.fastq	GnotoExpt.FP531.S46	GnotoExpt.DTT618.S353	GnotoExpt.FP551.S66	GnotoExpt.FP599.S295	GnotobioticExp.DTT.305.fastq	GnotoExpt.DTT608.S343	X806rcbc430.S335	X806rcbc370.S503	GnotoExpt.DTT535.S146	GnotoExpt.DTT479.S627	GnotobioticExp.FP.205.S69	GnotobioticExp.DTT.175.S185	X806rcbc438.S343	GnotoExpt.FP544.S59	X806rcbc478.S383	GnotobioticExp.DTT.311.fastq	GnotobioticExp.FP.390.fastq	GnotoExpt.FP618.S314	X806rcbc495.S400	GnotoExpt.DTT387.S533	GnotoExpt.FP473.S694	GnotoExpt.DTT480.S628	GnotoExpt.DTT568.S180	X806rcbc531.S436	GnotoExpt.DTT556.S168	GnotoExpt.FP538.S53	GnotoExpt.FP485.S707	GnotobioticExp.DTT.202.S212	X806rcbc405.S310	GnotoExpt.DTT477.S625	X806rcbc481.S386	GnotoExpt.DTT561.S173	GnotoExpt.DTT541.S152	X806rcbc363.S498	GnotobioticExp.FP.389.fastq	GnotobioticExp.FP.396.fastq	GnotoExpt.FP606.S302	GnotoExpt.FP568.S84	GnotoExpt.DTT538.S149	GnotobioticExp.DTT.178.S188	X806rcbc425.S330	GnotobioticExp.FP.386.fastq	GnotobioticExp.FP.188.S51	GnotobioticExp.DTT.310.fastq	GnotoExpt.DTT462.S610	GnotobioticExp.FP.203.S67	X806rcbc407.S312	GnotoExpt.FP546.S61	GnotoExpt.FP608.S304	GnotoExpt.DTT459.S607	X806rcbc372.S505	X806rcbc561.S466	GnotobioticExp.FP.196.S60	GnotoExpt.DTT558.S170	X806rcbc556.S461	GnotobioticExp.DTT.195.S205	GnotoExpt.DTT543.S154	GnotobioticExp.DTT.183.S193	GnotoExpt.FP468.S689	GnotobioticExp.DTT.190.S200	GnotobioticExp.FP.394.fastq	GnotoExpt.FP478.S699	GnotoExpt.DTT454.S602	GnotobioticExp.FP.180.S43	X806rcbc476.S381	GnotoExpt.FP552.S67	X806rcbc453.S454	GnotobioticExp.DTT.302.fastq	GnotoExpt.DTT469.S617	GnotoExpt.FP611.S307	GnotoExpt.FP471.S692	X806rcbc533.S438	X806rcbc523.S428	X806rcbc391.S296	GnotoExpt.DTT613.S348	GnotoExpt.DTT548.S159	X806rcbc551.S456	GnotobioticExp.DTT.303.fastq	X806rcbc177.S274	GnotoExpt.DTT472.S620	GnotoExpt.DTT598.S333	GnotobioticExp.FP.393.fastq	X806rcbc471.S376	X806rcbc395.S300	X806rcbc377.S511	X806rcbc380.S514	GnotobioticExp.FP.189.S52	GnotoExpt.FP453.S674	GnotobioticExp.FP.388.fastq	GnotobioticExp.FP.210.S74	GnotoExpt.DTT533.S144	GnotoExpt.DTT392.S538	X806rcbc489.S394	GnotoExpt.DTT570.S182	GnotoExpt.DTT597.S332	GnotobioticExp.DTT.307.fastq	GnotoExpt.FP537.S52	GnotobioticExp.FP.200.S64	GnotoExpt.FP569.S85	X806rcbc426.S427	X806rcbc435.S340	GnotoExpt.DTT466.S614	GnotoExpt.DTT391.S537	GnotoExpt.FP529.S44	GnotobioticExp.DTT.207.S217	GnotoExpt.DTT532.S143	X806rcbc565.S470	X806rcbc490.S395	X806rcbc393.S298	X806rcbc468.S373	GnotobioticExp.DTT.321.fastq	GnotoExpt.DTT603.S338	GnotoExpt.FP463.S684	X806rcbc532.S437	X806rcbc431.S432	X806rcbc473.S378	X806rcbc527.S432	GnotobioticExp.FP.372.fastq	GnotoExpt.FP570.S86	GnotobioticExp.FP.190.S53	GnotobioticExp.FP.197.S61	GnotoExpt.FP545.S60	GnotobioticExp.DTT.186.S196	GnotoExpt.FP598.S294	GnotoExpt.DTT483.S631	GnotoExpt.DTT553.S164	GnotobioticExp.FP.207.S71	GnotoExpt.FP458.S679	GnotoExpt.DTT544.S155	X806rcbc553.S458	X806rcbc169.S266	GnotobioticExp.FP.318.fastq	GnotobioticExp.FP.181.S44	GnotobioticExp.DTT.197.S207	GnotoExpt.FP562.S78	X806rcbc399.S304	GnotoExpt.DTT471.S619	GnotoExpt.FP483.S704	GnotoExpt.FP467.S688	X806rcbc170.S267	GnotoExpt.FP451.S672	GnotobioticExp.DTT.368.fastq	X806rcbc378.S512	GnotobioticExp.FP.311.fastq	X806rcbc178.S275	GnotobioticExp.FP.391.fastq	GnotoExpt.DTT612.S347	X806rcbc494.S399	GnotobioticExp.FP.385.fastq	GnotoExpt.DTT451.S599	X806rcbc426.S331	GnotobioticExp.DTT.200.S210	GnotobioticExp.DTT.203.S213	GnotoExpt.FP615.S311	X806rcbc402.S307	GnotobioticExp.FP.305.fastq	GnotoExpt.DTT565.S177	GnotoExpt.FP553.S68	GnotobioticExp.DTT.374.fastq	GnotobioticExp.DTT.193.S203	GnotoExpt.DTT457.S605	GnotobioticExp.FP.303.fastq	GnotoExpt.FP455.S676	GnotobioticExp.FP.198.S62	GnotoExpt.DTT615.S350	X806rcbc375.S509	GnotobioticExp.DTT.363.fastq	GnotobioticExp.DTT.194.S204	GnotobioticExp.FP.369.fastq	GnotobioticExp.FP.379.fastq	GnotobioticExp.FP.201.S65	GnotoExpt.FP536.S51	X806rcbc520.S425	X806rcbc423.S328	X806rcbc464.S369	GnotobioticExp.DTT.313.fastq	X806rcbc465.S370	GnotobioticExp.FP.380.fastq	GnotoExpt.FP561.S77	GnotobioticExp.FP.383.fastq	GnotoExpt.FP460.S681	GnotoExpt.DTT600.S335	GnotobioticExp.DTT.177.S187	GnotoExpt.DTT474.S622	X806rcbc427.S332	GnotoExpt.FP475.S696	GnotoExpt.DTT540.S151	X806rcbc496.S401	GnotoExpt.FP482.S703	GnotoExpt.DTT395.S541	GnotobioticExp.DTT.372.fastq	GnotobioticExp.DTT.315.fastq	GnotobioticExp.FP.324.fastq	GnotobioticExp.DTT.204.S214	GnotoExpt.DTT569.S181	X806rcbc423.S424	GnotoExpt.DTT386.S532	GnotobioticExp.DTT.366.fastq	GnotoExpt.DTT545.S156	X806rcbc422.S327	GnotobioticExp.FP.182.S45	GnotoExpt.DTT475.S623	GnotobioticExp.FP.377.fastq	GnotobioticExp.DTT.371.fastq	GnotoExpt.DTT607.S342	X806rcbc174.S271	GnotoExpt.FP554.S69	X806rcbc431.S336	GnotoExpt.DTT536.S147	GnotobioticExp.FP.206.S70	GnotoExpt.DTT484.S632	GnotoExpt.DTT616.S351	X806rcbc374.S508	X806rcbc447.S448	GnotoExpt.FP600.S296	GnotobioticExp.DTT.309.fastq	GnotoExpt.DTT486.S634	GnotoExpt.DTT550.S161	X806rcbc472.S377	GnotobioticExp.DTT.208.S218	X806rcbc446.S447	X806rcbc499.S404	GnotoExpt.DTT547.S158	X806rcbc550.S455	GnotobioticExp.DTT.317.fastq	GnotobioticExp.DTT.377.fastq	GnotobioticExp.FP.199.S63	GnotoExpt.FP464.S685	GnotoExpt.DTT465.S613	X806rcbc436.S341	GnotoExpt.FP535.S50	GnotobioticExp.FP.375.fastq	X806rcbc493.S398	GnotoExpt.DTT549.S160	GnotobioticExp.FP.367.fastq	GnotobioticExp.FP.307.fastq	GnotoExpt.DTT552.S163	X806rcbc429.S430	X806rcbc432.S337	X806rcbc497.S402	GnotobioticExp.FP.315.fastq	X806rcbc173.S270	GnotobioticExp.FP.209.S73	GnotoExpt.FP555.S71	GnotobioticExp.DTT.198.S208	GnotobioticExp.DTT.324.fastq	GnotoExpt.DTT606.S341	GnotobioticExp.DTT.384.fastq	GnotobioticExp.DTT.189.S199	X806rcbc470.S375	GnotobioticExp.FP.321.fastq	GnotoExpt.FP612.S308	GnotoExpt.DTT602.S337	X806rcbc392.S297	GnotobioticExp.FP.374.fastq	GnotoExpt.FP452.S673	GnotobioticExp.FP.368.fastq	X806rcbc552.S457	GnotoExpt.FP601.S297	GnotobioticExp.FP.192.S55	GnotoExpt.FP609.S305	GnotobioticExp.FP.361.fastq	X806rcbc562.S467	GnotoExpt.FP564.S80	GnotoExpt.FP540.S55	GnotobioticExp.DTT.318.fastq	X806rcbc522.S427	GnotoExpt.DTT559.S171	GnotobioticExp.FP.322.fastq	GnotobioticExp.DTT.191.S201	X806rcbc429.S334	GnotobioticExp.DTT.187.S197	GnotobioticExp.DTT.323.fastq	GnotobioticExp.FP.310.fastq	GnotobioticExp.DTT.206.S216	GnotobioticExp.DTT.369.fastq	X806rcbc469.S374	GnotobioticExp.FP.362.fastq	GnotoExpt.DTT458.S606	GnotobioticExp.FP.183.S46	GnotoExpt.DTT455.S603	GnotoExpt.DTT562.S174	GnotobioticExp.FP.179.S41	GnotoExpt.DTT560.S172	GnotobioticExp.FP.366.fastq	X806rcbc364.S499	X806rcbc557.S462	X806rcbc396.S301	X806rcbc424.S329	GnotobioticExp.FP.313.fastq	GnotobioticExp.DTT.182.S192	GnotobioticExp.FP.363.fastq	GnotobioticExp.FP.373.fastq	GnotobioticExp.DTT.383.fastq	X806rcbc406.S311	GnotobioticExp.DTT.201.S211	GnotoExpt.DTT557.S169	GnotobioticExp.FP.306.fastq	GnotoExpt.FP486.S708	GnotobioticExp.DTT.380.fastq	GnotobioticExp.FP.316.fastq	GnotobioticExp.DTT.376.fastq	X806rcbc390.S295	GnotoExpt.FP454.S675	GnotoExpt.FP610.S306	GnotobioticExp.FP.320.fastq	GnotoExpt.FP534.S49	X806rcbc519.S424	X806rcbc376.S510	GnotobioticExp.DTT.379.fastq	GnotoExpt.DTT614.S349	GnotoExpt.FP484.S706	GnotoExpt.FP556.S72	GnotoExpt.FP472.S693	X806rcbc454.S455	GnotobioticExp.DTT.319.fastq	GnotoExpt.DTT609.S344	GnotoExpt.FP462.S683	GnotobioticExp.DTT.196.S206	GnotoExpt.FP563.S79	X806rcbc371.S504	X806rcbc401.S306	X806rcbc171.S268	GnotobioticExp.FP.208.S72	GnotoExpt.FP459.S680	X806rcbc524.S429	GnotobioticExp.FP.191.S54	GnotobioticExp.FP.364.fastq	GnotoExpt.FP541.S56	GnotobioticExp.FP.308.fastq	GnotobioticExp.DTT.382.fastq	GnotoExpt.DTT453.S601	GnotoExpt.FP477.S698	GnotoExpt.DTT481.S629	GnotobioticExp.DTT.325.fastq	X806rcbc168.S265	GnotobioticExp.DTT.378.fastq	X806rcbc477.S382	GnotoExpt.DTT463.S611	X806rcbc467.S372	GnotobioticExp.FP.371.fastq	X806rcbc368.S501	GnotoExpt.DTT542.S153	GnotoExpt.DTT478.S626	GnotobioticExp.FP.365.fastq	GnotobioticExp.FP.309.fastq	GnotobioticExp.FP.370.fastq	X806rcbc529.S434	GnotobioticExp.FP.178.S40	GnotobioticExp.FP.314.fastq	GnotoExpt.DTT539.S150	GnotoExpt.DTT604.S339	GnotoExpt.FP607.S303	X806rcbc434.S339	X806rcbc560.S465	GnotobioticExp.FP.184.S47	X806rcbc480.S385	X806rcbc444.S445	GnotoExpt.FP603.S299
MF0063	15680.9	2632.31	18960.0	4909.0	22360.38	11750.83	16251.34	19359.59	13152.53	6686.39	24112.68	86491.77	39174.31	34450.39	33096.0	8385.62	10659.46	25351.25	3959.33	19078.69	14924.18	30033.64	6605.42	12197.32	21300.21	42056.72	20991.42	63702.98	17996.77	44567.0	35353.92	16153.39	4809.9	21010.4	6205.23	59338.38	19216.34	25584.73	18015.23	5853.21	10555.0	38755.1	27286.67	62388.48	39222.47	61684.91	19289.29	14294.1	39174.24	26695.29	25017.0	34173.77	17282.97	21815.14	8545.98	4472.49	33321.07	3387.91	12326.0	16109.31	10424.46	11098.98	18907.83	22982.29	40622.28	5140.36	12356.0	22071.97	17581.64	20629.07	29877.16	22301.57	25622.65	22127.9	5259.26	1678.62	10685.68	20577.38	37654.49	10104.63	37816.46	3407.88	2707.95	25578.95	53307.02	16952.68	41092.31	20092.78	18862.51	19316.0	8705.75	17572.76	24122.63	20236.36	99646.93	34711.14	43605.43	46533.0	14493.76	4609.51	1120.17	43403.24	28821.67	7271.52	11705.0	24558.4	804.0	4681.64	32931.64	4801.78	6466.67	11677.42	30614.73	28145.47	73581.73	12222.53	13583.74	103416.13	42969.16	33442.82	14237.67	17126.13	16834.59	16573.05	32610.79	86562.87	19494.11	21510.55	65818.34	121980.65	51836.08	19399.02	24694.06	14382.58	37001.28	33376.17	22981.15	29778.33	49469.14	18416.33	33143.89	11089.98	74366.71	30177.98	47009.21	43376.18	23071.45	13145.885	11501.06	21549.39	54901.22	71914.11	4483.1	45842.0	8086.14	17892.63	4319.0	36553.62	27045.43	8588.87	103448.81	56300.67	19000.19	38930.56	18994.3	11816.19	19716.33	34300.24	25729.26	23849.09	7931.81	5989.32	24950.47	70001.35	21922.14	25042.21	14350.31	102624.08	44761.86	13019.630000000001	24471.99	28485.31	8626.92	36314.46	26490.41	20629.87	12430.73	5546.73	5029.0	4648.85	30638.32	36589.56	6385.54	30590.83	40108.81	35073.24	44528.7	63160.95	13990.41	34734.42	23248.04	42956.18	18841.45	27066.54	16168.57	8415.1	1835.11	2623.98	18125.08	52756.85	36716.46	4495.3	8788.74	18380.32	10962.27	12723.27	28933.82	18327.0	29415.0	16665.54	28760.67	37078.52	13943.49	43179.91	8362.68	10302.75	44316.62	14204.62	14120.7	10407.15	2464.11	8479.39	8648.44	21141.1	29454.81	713.7449999999999	27299.56	52614.73	14005.46	19065.3	38076.81	48615.72	14578.28	22260.18	43545.37	17869.94	105218.03	21215.7	52916.23	21638.65	78401.74	24512.15	54943.93	22293.59	38528.3	19935.11	8111.61	2608.03	12813.55	17000.74	8420.4	21709.0	43169.39	43193.19	37111.49	15774.28	64173.38	31769.72	26375.56	17649.95	31729.78	191913.52	28227.59	29327.04	36011.3	24298.41	18670.44	39918.08	56466.45	38143.68	14319.95	16434.25	45915.39	93791.67	21355.35	32785.21	33880.68	20337.355	55877.58	5008.3	42081.08	873.905	46586.0	37201.58	2352.65	31470.54	48057.06	21121.2	6172.1	18879.48	14413.93	9524.11	20077.92	6677.65	8517.55	25562.0	50666.24	7868.99	41719.59	13694.3	3667.44	19637.77	19982.4	10351.15	18853.86	12675.01	80393.66	16588.39	101138.44	29033.54	19215.36	41157.92	10206.91	17594.29	35688.9	21089.66	15658.27	11025.72	31381.82	30626.05	12948.89	16518.61	38022.68	12118.64	20139.63	11577.0	56017.0	631.29	10073.95	17648.88	13704.63	28958.17	4161.48	23426.88	26197.61	40321.63	9729.4	21220.18	12739.36	34239.94	30200.1	58328.75	20286.3	90433.22	35096.69	27130.0	29012.49	28251.53	12451.65	26396.74	14272.98	26666.51	827.8	18036.16	14100.39	20978.87	30069.71	6949.55	41391.21	215.49	12345.45	33356.43	17077.24	41733.29	1518.0	989.39	122101.83	17150.73	37032.97	55149.24	23221.84	7054.61	24671.86	49279.19	1786.3600000000001	2544.93	29459.49	16301.65	29116.86	9825.13	10215.37	24690.48	6018.46	19310.31	18062.66	52912.11	17738.14	843.5	13340.27	13388.38	38645.66	29823.55	26415.15	9241.84	30035.81	15878.52	12789.6	13047.15	47807.61	19329.98	52855.58	36446.13	14316.12	49923.9	37574.18	29135.1	10618.36	7191.33	83526.6	60624.39	7869.28	13934.57	27142.17	5162.95	81695.88	19861.95	10768.6	18347.96	13024.27	69933.38	26098.63	140.45499999999998	26757.44	9704.03	46946.39	52924.26	20782.07	5630.82	25262.6	30064.04	18828.33	8790.12	31770.24	6578.31	7741.58	6541.55	24449.64	10849.55	23762.6	11262.44	37094.88	9564.31	24421.65	44301.45	4226.23	28570.04	10017.0	7139.98	39100.84	20200.84	39561.69	13249.81	8330.42	10672.24	10390.29	58427.09	51752.36	17588.04	25733.32	4779.43	23077.38	34338.54	6946.28	2189.04	16574.46	19908.15	22918.39	25796.71	19683.01	13320.82	10728.105	34438.65	45988.0	27764.32	53755.68	7100.79	18731.64	14265.89	93459.05	44699.01	37037.87	31821.03	14132.2	30490.35	177365.82	6112.72	13894.58	8132.23	210.01999999999998	9752.21	19103.38	13376.6	80128.92	43545.63	11050.11	36894.34	17651.48	19552.11	1492.08	15878.54	38332.76	3443.39	2031.29	2300.07	21292.14	25980.78	8346.49	16900.52	3462.0	13898.0	3127.25	11391.8	39785.21	59166.88	27683.3	21416.08	32537.04	9539.25	30957.77	27102.67	27484.42
MF0020	6945.89	1954.3149999999998	30459.285000000003	6283.035	43916.115	13233.73	15996.485	8846.05	28394.440000000002	2824.0	9268.14	86200.64	20365.875	13110.39	19971.715	18374.2	2677.575	14126.225	2655.535	11855.06	10829.91	29998.5	25683.550000000003	29570.54	8240.095000000001	24183.02	5521.425	64273.69500000001	8436.745	51877.96000000001	28621.114999999998	5254.475	4984.76	31028.085	4975.715	59168.515	11523.800000000001	25583.1	5029.285	12299.065	24171.074999999997	17061.49	11285.385	51549.880000000005	39369.75	64647.165	9351.099999999999	26608.84	21414.57	26694.839999999997	21656.684999999998	20973.83	4238.41	11653.555	6248.26	1384.96	11173.32	6960.275	45436.18000000001	24084.905	1858.7150000000001	9552.785	10637.455	16882.645	40742.075	1866.8200000000002	7791.275	12159.725	5178.875	21354.364999999998	22920.38	15817.575	18196.45	13352.585	11569.374999999998	3717.83	11930.385	14024.125	44210.665	7925.685	38068.15	9936.064999999999	5826.054999999999	10088.185	53210.765	9084.875	37465.08	12254.765000000001	9575.825	19312.5	8137.5199999999995	4647.4800000000005	24107.410000000003	5718.215	96628.56	12219.2	34535.505	31946.29	1547.215	1600.19	1453.05	15423.795000000002	27223.67	3534.7	8674.895	2529.0699999999997	3910.9	2052.015	11906.835	5277.424999999999	6838.535	4688.325	5881.125	13424.875	73123.6	5124.615	60127.935	102912.54000000001	14032.775000000001	18796.620000000003	15648.48	5824.44	14381.38	9426.885	26559.475	86711.05	12575.064999999999	31111.84	73923.05	120579.9	16326.515	9152.175	24648.225	22881.260000000002	30538.734999999997	13158.94	12593.64	29747.5	18821.285000000003	12829.9	11975.35	6879.235000000001	66544.115	3810.245	50498.465	38297.975	15089.82	2045.7599999999998	10748.945	5716.485	52969.134999999995	63498.11	7639.2699999999995	13777.085	27251.25	24875.62	4682.66	15678.310000000001	10491.51	14260.029999999999	100536.7	56129.615	25107.434999999998	38982.55	10128.905	10893.84	9866.31	24156.575	11559.79	12280.76	11393.25	4021.585	18867.2	69852.61499999999	41387.155	25836.525	7823.1	99567.68	27324.095	5310.355	14369.085	28180.1	5117.93	17266.949999999997	2116.785	28525.815000000002	1517.4099999999999	2951.41	4266.8	2062.91	17205.29	21891.100000000002	8967.185000000001	30780.5	16717.79	19176.600000000002	26391.339999999997	62624.21	12140.56	32361.97	19036.65	43653.39	17696.345	11914.2	8736.295	3108.525	1648.985	2617.125	26179.559999999998	24459.315000000002	35348.56	2274.255	25031.335	9135.74	1123.14	9240.255	28934.225	46698.08500000001	28146.434999999998	10108.205	15135.79	37176.45	7237.49	29757.655	7595.4800000000005	9386.865	29355.185	18624.565000000002	7738.889999999999	4270.175	51029.63	4391.15	6137.85	13403.210000000001	29563.1	1258.1550000000002	2397.5950000000003	24431.35	14172.904999999999	11093.035	37938.85	74111.11499999999	4762.95	8789.59	44292.34	5090.075	100351.85	14537.585000000001	39196.315	11284.580000000002	80745.5	24510.1	54717.225	11625.5	860.19	48609.675	2810.09	4677.085	3470.12	8957.525	6319.285	27232.36	22440.475	26091.805	20198.7	13278.025	58964.11	6574.285	17432.745	9503.904999999999	13209.15	185951.2	5474.76	29269.7	24249.5	16138.589999999998	17851.9	47421.57	25283.22	23981.525	19880.2	8391.339999999998	59205.55	86687.275	8074.59	16079.865000000002	33615.82	9677.52	31814.495000000003	4074.315	22467.565000000002	6334.9800000000005	41409.66	22504.559999999998	836.325	110920.2	48164.6	18182.89	3643.04	10440.585	22581.165	10569.11	5303.855	2928.86	1090.26	22862.85	21824.61	18555.875	41796.025	7574.565	46729.745	5168.68	7759.6849999999995	20360.69	7682.475	7958.205	93371.025	8266.835000000001	100984.86499999999	13314.075	9446.15	41156.1	10344.92	18705.35	35807.32	14444.56	3897.2749999999996	6378.485000000001	11194.414999999999	11321.284999999998	25921.964999999997	24146.364999999998	38057.1	5096.975	28443.3	7842.039999999999	61618.425	4789.65	20832.265	28368.47	9297.375	10651.575	2306.625	13965.99	15793.63	19735.800000000003	835.525	8169.695	1118.775	12856.99	14130.85	57214.225	21414.565	90289.86499999999	14675.505	27258.0	5320.035	12018.66	12965.2	12737.39	4834.175	20413.394999999997	1915.61	8603.714999999998	12683.715	19023.545000000002	11616.45	9762.97	26252.705	789.8699999999999	9282.27	10718.6	2624.6549999999997	41773.01	7289.375	1865.7450000000001	121676.86499999999	5617.215	14293.475	22855.73	12857.925	3973.6800000000003	24659.6	48894.835	2902.915	1658.645	18485.670000000002	8617.15	29110.6	24757.285000000003	1733.0299999999997	23675.535	10586.605	47582.5	11145.115	36144.295	6870.575	1989.575	7142.929999999999	7718.375	38819.15	3851.985	16202.295	5486.915	31374.92	10907.875000000002	6641.945	5188.955	20490.190000000002	16398.73	29023.190000000002	30015.25	5430.959999999999	54870.26	67903.86499999999	12291.035	8748.245	8148.2300000000005	83406.515	56437.96	3918.965	1270.9650000000001	17626.385000000002	2402.2250000000004	72307.925	8538.315	5021.715	8889.225	7396.985	47900.73	11790.234999999999	25935.005	18512.420000000002	4185.865	15683.510000000002	25851.215000000004	22758.025	2314.1600000000003	26582.46	12148.175	14544.665	7024.58	7582.66	3231.5199999999995	14203.355	2223.8450000000003	23227.15	24079.489999999998	19484.535	5068.515	37239.435	2475.095	24421.6	17630.735	3197.13	11687.125	4787.54	4229.175	16912.155	5904.125	35433.585	5063.25	4856.9	5836.115	5044.55	55489.17	44094.41	16109.550000000001	13981.74	3738.4500000000003	17060.684999999998	27184.495	2956.335	9276.130000000001	5195.800000000001	10905.94	52804.875	15545.975	10586.125000000002	23613.445	5588.125	23149.0	52947.39	10019.96	38520.975000000006	5492.449999999999	10760.405	19661.085	89124.86499999999	39353.395000000004	37424.03	18553.175	8870.955	34682.22	179455.405	10143.93	8786.11	30190.575	1263.5900000000001	8431.765	10376.215	6036.2	79760.295	43770.4	5393.2	36903.85	24033.475000000002	5150.65	1341.58	1578.815	38437.85	17147.115	5021.275	11436.965	10938.7	25905.625	4463.675	6731.51	12011.665	20848.875	1627.8899999999999	4445.6	29100.425	58418.8	9952.485	9359.305	17182.035	2470.5299999999997	10509.065	9625.1	20774.39
