# Constructed from biom file
#OTU ID	TL1a_FP_162	TL1a_FP_88	TL1a_FP_230	TL1a_FP_89	TL1a_FP_234	TL1a_FP_128	TL1a_FP_129	TL1a_FP_287	TL1a_FP_86	TL1a_FP_198	TL1a_FP_161	TL1a_FP_266	TL1a_FP_197	TL1a_FP_159	TL1a_FP_132	TL1a_FP_130	TL1a_FP_90	TL1a_FP_195	TL1a_FP_158	TL1a_FP_231	TL1a_FP_284	TL1a_FP_267	TL1a_FP_269	TL1a_FP_288	TL1a_FP_87	TL1a_FP_196	TL1a_FP_131	TL1a_FP_270	TL1a_FP_160	TL1a_FP_194	TL1a_FP_286	TL1a_FP_232	TL1a_FP_233	TL1a_FP_268	TL1a_FP_285	TL1a_FP_85	TL1a_FP_127	TL1a_FP_193	TL1a_FP_265	TL1a_FP_157	TL1a_FP_283	TL1a_FP_229	TL1A_FP_626	TL1A_FP_677	TL1A_FP_674	TL1A_FP_678	TL1A_FP_625	TL1A_FP_630	TL1A_FP_673	TL1A_FP_675	TL1A_FP_627	taxonomy
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	259.0	24204.0	26792.0	20.0	84330.0	9399.0	9074.0	27212.0	26012.0	23818.0	597.0	10845.0	16186.0	659.0	7953.0	1164.0	1870.0	23350.0	1968.0	26530.0	29247.0	10545.0	31450.0	53018.0	21283.0	22132.0	12671.0	7505.0	6527.0	27311.0	18255.0	5086.0	29599.0	9223.0	23782.0	32900.0	20412.0	31254.0	7308.0	6807.0	28027.0	20684.0	5210.0	215.0	5605.0	1257.0	5912.0	4028.0	10361.0	5658.0	3731.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	2154.0	4775.0	9273.0	526.0	129.0	2876.0	3617.0	12636.0	3703.0	192.0	898.0	15004.0	686.0	1349.0	7122.0	546.0	226.0	1649.0	2053.0	12164.0	1367.0	16486.0	31.0	6851.0	4101.0	2075.0	84.0	148.0	885.0	2130.0	4555.0	354.0	183.0	6762.0	1631.0	4304.0	5778.0	760.0	17289.0	14335.0	7569.0	6596.0	580.0	23.0	420.0	72.0	832.0	473.0	800.0	888.0	871.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	5424.0	27476.0	14923.0	5852.0	263.0	22765.0	9058.0	3650.0	26716.0	231737.0	2920.0	3678.0	9432.0	1627.0	3550.0	2437.0	3398.0	4518.0	1720.0	7009.0	2091.0	5932.0	1877.0	6478.0	64572.0	2794.0	940.0	3425.0	3657.0	362.0	3893.0	808.0	2215.0	3853.0	15430.0	11643.0	9701.0	220.0	1696.0	2362.0	18311.0	1741.0	3424.0	3646.0	3828.0	877.0	1100.0	4395.0	3765.0	5539.0	10124.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia vadinBB60 group;f__	2.0	2154.0	608.0	2.0	0.0	886.0	176.0	208.0	2635.0	3.0	1.0	339.0	50.0	58.0	150.0	54.0	143.0	83.0	37.0	564.0	175.0	306.0	6.0	310.0	3197.0	75.0	27.0	0.0	51.0	40.0	175.0	37.0	0.0	133.0	292.0	1175.0	175.0	6.0	121.0	308.0	854.0	137.0	162.0	2.0	24.0	0.0	39.0	104.0	30.0	103.0	100.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	135084.0	7883.0	10347.0	103304.0	812.0	23555.0	14777.0	17323.0	8637.0	27206.0	62291.0	7379.0	28636.0	13028.0	34760.0	41178.0	5195.0	17377.0	14727.0	12276.0	3926.0	7229.0	15142.0	5582.0	4667.0	11194.0	317.0	65808.0	12419.0	18157.0	4883.0	397.0	6180.0	23002.0	3830.0	8312.0	28516.0	17225.0	8451.0	35428.0	6548.0	5712.0	2562.0	558.0	1591.0	182.0	1565.0	3086.0	1649.0	1508.0	502.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	476.0	4172.0	3014.0	195.0	53.0	4531.0	2613.0	1645.0	3391.0	296.0	226.0	1215.0	424.0	268.0	1063.0	123.0	946.0	1052.0	410.0	3487.0	314.0	2375.0	85.0	873.0	4104.0	679.0	92.0	198.0	332.0	103.0	878.0	128.0	114.0	1153.0	2480.0	3184.0	2193.0	96.0	437.0	1133.0	3265.0	638.0	217.0	38.0	142.0	10.0	89.0	124.0	184.0	583.0	260.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae	241.0	14.0	4.0	429.0	55.0	17.0	15.0	778.0	57.0	448.0	180.0	221.0	222.0	25.0	220.0	339.0	191.0	3.0	22.0	10.0	369.0	106.0	515.0	1076.0	3.0	12.0	119.0	308.0	10330.0	5.0	2465.0	375.0	194.0	383.0	472.0	36.0	45.0	3.0	63.0	29.0	211.0	5.0	83.0	293.0	10.0	84.0	91.0	87.0	20.0	12.0	17.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	940.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	197.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae	47.0	30.0	10.0	43.0	0.0	0.0	2.0	0.0	25.0	28.0	15.0	0.0	22.0	0.0	0.0	17.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	25.0	8.0	0.0	0.0	0.0	2.0	15.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	3.0	13.0	2.0	4.0	9.0	2.0	4.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.0	38.0	0.0	52.0	6.0	0.0	0.0	0.0	58.0	205.0	0.0	120.0	28.0	24.0	57.0	24.0	9684.0	0.0	29.0	0.0	9.0	40.0	1208.0	53.0	5.0	0.0	7.0	406.0	4859.0	0.0	10.0	0.0	18.0	343.0	7.0	19.0	0.0	0.0	168.0	139.0	16.0	0.0	0.0	2069.0	0.0	24.0	0.0	0.0	1.0	0.0	0.0
