ID	RTSI
BioGeo.Itg.02.FP407.S7	0.309529155237164
BioGeo.Itg.02.FP411.S11	0.180742847411845
BioGeo.Itg.04.FP419.S19	0.187921675818669
BioGeo.Itg.04.FP423.S23.Rep1_S87	0.252232263422082
BioGeo.Itg.06.FP431.S32	0.158876518473295
BioGeo.Itg.06.FP435.S36	0.140320826718641
BioGeo.Itg.08.FP443.S44	0.176125479810047
BioGeo.Itg.08.FP447.S48	0.125589627968847
BioGeo.Itg.10.FP455.S57	0.147000041685461
BioGeo.Itg.10.FP459.S61	0.229639242033497
BioGeo.Itg.12.FP467.S69	0.179013624501136
BioGeo.Itg.12.FP471.S73	0.201413688544699
BioGeo.Itg.16.FP479.S81.Rep1_S86	0.186261062925194
BioGeo.Itg.16.FP483.S86	0.153016414261937
BioGeo.Itg.18.FP491.S94	0.112741723374977
BioGeo.Itg.20.FP503.S6	0.175600857219609
BioGeo.Itg.20.FP507.S10	0.177216612133974
BioGeo.Itg.22.FP515.S18	0.178443221992168
BioGeo.Itg.22.FP519.S22	0.177250621191236
BioGeo.Itg.24.FP527.S30	0.189300259145103
BioGeo.Itg.24.FP531.S34	0.180912006284628
BioGeo.Itg.26.FP539.S43	0.286304138233206
BioGeo.Itg.26.FP543.S47	0.174538942350559
BioGeo.LYZFP303	0.190504952844537
BioGeo.LYZFP307	0.196073052894171
BioGeo.LYZFP315	0.167813783741721
BioGeo.LYZFP319	0.315634946157166
BioGeo.LYZFP327.Rep1_S105	0.286248335491301
BioGeo.LYZFP339	0.244789799837783
BioGeo.LYZFP351.Rep1_S106	0.203082799476191
BioGeo.LYZFP355	0.278202963232481
BioGeo.Lyz2.01B.FP207.S55	0.253913010471305
BioGeo.Lyz2.01B.FP211.S59	0.215558325579612
BioGeo.Lyz2.02B.FP219.S67	0.194124560805344
BioGeo.Lyz2.02B.FP223.S71	0.194106403640866
BioGeo.Lyz2.03B.FP231.S79	0.251199512049552
BioGeo.Lyz2.03B.FP235.S83	0.285047912239198
BioGeo.Lyz2.04B.FP243.S92	0.291599243516945
BioGeo.Lyz2.04B.FP247.S44	0.348247449378788
BioGeo.Lyz2.05B.FP255.S52	0.241368050409258
BioGeo.Lyz2.05B.FP259.S56	0.214177072093375
BioGeo.Lyz2.06B.FP267.S64	0.208503878146798
BioGeo.Lyz2.06B.FP271.S69	0.219136938837003
BioGeo.Lyz2.07B.FP279.S77	0.285490434600792
BioGeo.Lyz2.07B.FP283.S81	0.202868154120219
BioGeo.Lyz2.08B.FP291.S89	0.159457946888773
BioGeo.Lyz2.08B.FP295.S93	0.190406001989673
BioGeo.Mouse10A_FP109	0.263875252202663
BioGeo.Mouse10A_FP113	0.240476630509741
BioGeo.Mouse1A_FP01	0.215942126525408
BioGeo.Mouse1A_FP05	0.215785915436768
BioGeo.Mouse2A_FP07	0.248785748455317
BioGeo.Mouse2A_FP11.REP1_S55	0.220078660958025
BioGeo.Mouse3A_FP13	0.193591940125788
BioGeo.Mouse3A_FP17	0.163482000224219
BioGeo.Mouse4A_FP23.Rep1_S92	0.238503663207255
BioGeo.Mouse5A_FP25	0.349140897448412
BioGeo.Mouse5A_FP29.REP1_S53	0.206692784883981
BioGeo.Mouse6A_FP31	0.25298826094761
BioGeo.Mouse6A_FP35.Rep1_S93	0.124884960597641
BioGeo.Mouse7A_FP37	0.304697095639115
BioGeo.Mouse7A_FP41.REP1_S54	0.213621976984302
BioGeo.Mouse8A_FP85	0.254085420502741
BioGeo.Mouse8A_FP89	0.137219049902185
BioGeo.Mouse9A_FP101	0.196254481222162
BioGeo.Mouse9A_FP97	0.277301792625521
BioGeo.SLCFP001	0.247603090942069
BioGeo.SLCFP005.REP1_S24	0.308393055867994
BioGeo.SLCFP019a	0.254841650625379
BioGeo.SLCFP023.REP1_S26	0.219266153152243
BioGeo.SLCFP071.REP1_S27	0.165543585040427
BioGeo.SLCFP077	0.26895201639533
BioGeo.SLCFP091.REP1_S29	0.159195397985483
BioGeo.SLCFP095	0.425320836169788
BioGeo.SLCFP109	0.089741949262896
BioGeo.SLCFP113	0.119078617119682
BioGeo.SLCFP127	0.253420357216111
BioGeo.SLCFP131.REP1_S33	0.227521772447438
BioGeo.TL1A_FP_625.REP1_S16	0.217858223802608
BioGeo.TL1A_FP_629	0.136434066634923
BioGeo.TL1A_FP_637	0.584578578118923
BioGeo.TL1A_FP_641	0.326767980600716
BioGeo.TL1A_FP_673.REP1_S20	0.205912089843312
BioGeo.TL1A_FP_677.REP1_S21	0.179587895043681
BioGeo.TL1A_FP_685.REP1_S22	0.526407056973309
BioGeo.TL1A_FP_685	0.528760883355208
BioGeo.TL1A_FP_689.Rep1_S104	0.474778463156929
BioGeo.TL1a_FP_101.REP1_S6	0.133641993529343
BioGeo.TL1a_FP_127	0.251793773273273
BioGeo.TL1a_FP_131	0.368440944640748
BioGeo.TL1a_FP_139	0.535725485650114
BioGeo.TL1a_FP_143	0.405615749996214
BioGeo.TL1a_FP_193.Rep1_S85	0.390859249765263
BioGeo.TL1a_FP_197.REP1_S10	0.250472845690403
BioGeo.TL1a_FP_205	0.676575405145501
BioGeo.TL1a_FP_209.REP1_S11	0.436086815248821
BioGeo.TL1a_FP_229.REP1_S12	0.149622584820249
BioGeo.TL1a_FP_233.REP1_S13	0.249386159397444
BioGeo.TL1a_FP_241	0.511661292738192
BioGeo.TL1a_FP_61	0.623893308269415
BioGeo.TL1a_FP_65	0.480085348577784
