# Constructed from biom file
#OTU ID	TL1a_DTT_169_Re_extracted	TL1a_FP_205	TL1a_DTT_139	TL1a_FP_73	TL1a_FP_139	TL1a_DTT_241	TL1a_DTT_205	TL1a_DTT_73	TL1a_DTT_97	TL1a_FP_169	TL1a_FP_61	TL1a_FP_241	TL1a_FP_97	TL1A_FP_685	TL1A_FP_637	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	167.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	9565.0	39366.0	47724.0	27186.0	45048.0	47083.0	125245.0	35884.0	42462.0	32027.0	34521.0	55484.0	31830.0	7497.0	11125.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter	181.0	0.0	92.0	68.0	39.0	0.0	0.0	90.0	151.0	45.0	111.0	0.0	52.0	42.0	62.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__	21905.0	34.0	17.0	65.0	14.0	322.0	18.0	44.0	16.0	223.0	27.0	13.0	38.0	0.0	3.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum	423.0	5.0	0.0	0.0	0.0	7.0	1.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella	5008.0	0.0	4.0	15.0	3.0	31.0	1.0	0.0	2.0	36.0	2.0	2.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella	19.0	0.0	6670.0	5837.0	1434.0	11.0	0.0	8106.0	5273.0	3168.0	10671.0	0.0	1899.0	2222.0	2049.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-001	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	1232.0	0.0	445.0	146.0	166.0	46.0	0.0	300.0	543.0	371.0	450.0	0.0	302.0	181.0	472.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group	2460.0	0.0	2.0	0.0	3.0	68.0	1.0	0.0	0.0	258.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides	187.0	0.0	906.0	1012.0	1723.0	0.0	0.0	1077.0	1239.0	1141.0	1982.0	0.0	1123.0	933.0	2123.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus	15.0	0.0	5.0	0.0	0.0	14.0	1.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	497.0	8.0	5.0	14.0	0.0	29.0	7.0	9.0	0.0	20.0	4.0	0.0	10.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__	0.0	9.0	17.0	16.0	18.0	33.0	26.0	17.0	0.0	7.0	37.0	16.0	5.0	9.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Candidatus_Arthromitus	326.0	94.0	11.0	54.0	6.0	26.0	1.0	56.0	5.0	70.0	7.0	3.0	19.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto_1	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;g__	213.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium	0.0	14.0	0.0	22.0	15.0	0.0	2.0	16.0	3.0	30.0	15.0	0.0	15.0	6.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__	61.0	25.0	37.0	45.0	13.0	73.0	147.0	21.0	75.0	35.0	88.0	11.0	17.0	6.0	26.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Family_XIII_UCG-001	6.0	14.0	15.0	24.0	17.0	0.0	54.0	5.0	46.0	11.0	35.0	4.0	18.0	4.0	5.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	1419.0	384.0	957.0	1099.0	613.0	962.0	1371.0	1297.0	904.0	665.0	1615.0	535.0	383.0	31.0	111.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Acetatifactor	959.0	0.0	0.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	0.0	59.0	28.0	71.0	99.0	0.0	14.0	28.0	0.0	75.0	74.0	0.0	0.0	4.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	19.0	1569.0	634.0	346.0	170.0	1084.0	6820.0	748.0	967.0	165.0	496.0	637.0	196.0	28.0	100.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cuneatibacter	3.0	5.0	4.0	7.0	4.0	4.0	10.0	4.0	0.0	0.0	6.0	0.0	0.0	5.0	5.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella	2.0	136.0	63.0	0.0	99.0	83.0	872.0	0.0	224.0	24.0	0.0	153.0	28.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__GCA-900066575	218.0	16.0	20.0	49.0	55.0	15.0	73.0	16.0	73.0	36.0	93.0	29.0	31.0	0.0	7.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Hungatella	0.0	0.0	0.0	34.0	0.0	0.0	0.0	40.0	15.0	0.0	28.0	0.0	26.0	14.0	6.0
