	TILCDTT841	TILCDTT735	TILCDTT848	TILCDTT734	TILCDTT807	TILCDTT771	TILCDTT590	TILCDTT554	TILCDTT296	TILCDTT446	TILCDTT506	TILCDTT476	TILCDTT265	TILCDTT421	TILCDTT379	TILCDTT422	TILCDTT571	TILCDTT266	TILCDTT603	TILCDTT392	TILCDTT381	TILCDTT645	TILCDTT572	TILCDTT555	TILCDTT19	TILCDTT475	TILCDTT614	TILCDTT393	TILCDTT602	TILCDTT553	TILCDTT615	TILCDTT613	TILCDTT644	TILCDTT391	TILCDTT295	TILCDTT505	TILCDTT20	TILCDTT589	TILCDTT445	TILCDTT350	TILCDTT351	TILCDTT267	TILCDTT21	TILCDTT591	TILCDTT380	TILCDTT573	TILCDTT349	TILCDTT643	TILCDTT601	TILCDTT477	TILCDTT507	TILCIL22DTT961	TILCIL22DTT1004	TILCIL22DTT937	TILCIL22DTT962	TILCIL22DTT914	TILCIL22DTT933	TILCIL22DTT1083	TILCIL22DTT1040	TILCIL22DTT1081	TILCIL22DTT932	TILCIL22DTT1039	TILCIL22DTT979	TILCIL22DTT980	TILCIL22DTT1010	TILCIL22DTT1046	TILCIL22DTT1045	TILCIL22DTT1082	TILCIL22DTT1003	TILCIL22DTT1077	TILCIL22DTT1005	TILCIL22DTT1009	TILCIL22DTT931	TILCIL22DTT1076	TILCIL22DTT1075	TILCIL22DTT913	TILCIL22DTT1041	TILCIL22DTT938	TILCIL22DTT1011	TILCIL22DTT963
TILCDTT506	0.8124550623320375	0.8532467199495866	0.6797375913861265	1.160895427242383	0.4320799521446981	1.6336394595579113	0.06514229852197553	0.9901965537091008	0.6325288206817206	1.0162373756541419	0.0	0.7589764337896079	0.36071146684775673	0.3356959534365586	1.4377139055693997	0.15426981378578875	1.799180564019901	0.7001605410100057	0.7026873368709944	1.227208029155382	2.049429875167128	1.9852007514209413	0.4296043443178468	1.1016557810954966	1.4608134049832815	0.5935013786274155	0.9707635521377401	2.1128164797501334	0.11715889928944564	1.2601027374182583	2.02304718819087	2.7335967716129996	0.8340657550352607	1.346566173789103	1.1656636318036135	1.280717125929403	1.0251711027310613	0.6767707799362699	1.7378548955300763	1.7093113971779663	1.3312068756454123	1.6402156595192914	0.6895844569942029	0.5684154293147212	0.9705023089836774	1.6670512113502394	0.3396483554372037	1.4895188974031413	1.3641014064513142	1.2890857949877348	1.488939958316159	2.2283825805740975	2.7428721185088025	2.7829390282309943	2.0068376586290424	2.1565804992767275	1.7211699023749327	2.117171874255084	1.0764813659812242	2.721781496089936	0.452085019724933	2.6178280580648803	1.1239184640516022	0.7944148354808478	1.0583718409538136	2.1233320220671232	1.9627681704112923	1.1216060267377508	2.5317559532646046	1.6043283693486294	2.1286416729010895	1.6778537994314493	0.44738995250287905	2.4164764505277834	3.1201252492150164	2.247241716780377	1.163673712307544	1.8347200712352258	2.0026558558478915	1.3514958850448167
TILCDTT476	1.5035433334559554	1.423122093281145	1.3437524699228571	1.5411308265769983	0.6929874743394256	2.259052304535622	0.7138898591503148	1.7069564369314283	0.8807207701040425	1.5496926112431864	0.7589764337896079	0.0	0.8084297468508767	0.665978597096962	1.9988296929566158	0.6324176782644949	2.544200783878438	0.8302551811107373	1.0548061106254536	0.7232534419074702	2.063752586120389	2.3097782420783934	1.1592179719636608	1.4619890931487485	2.1337257530456566	0.2786004717886309	1.5861460441925528	2.008568819641913	0.7206657851731983	1.955927289906308	2.529801209022692	3.387586694825699	1.4055620161183906	1.964644750749174	1.8018493203806896	1.848829883072841	0.8644906299301094	1.4261853692409117	2.4308915486384017	0.9796204745085478	0.6751029897590967	1.5886580779104233	0.36309010907987915	1.1534730710785963	1.083179865967908	1.9143655782490383	0.4415137653635693	2.210983049166987	2.092103765219661	1.0428723780315643	1.6253372758253732	2.8032536097035834	3.4425339233229413	3.491172433604664	2.5238634425203355	2.767755559877702	1.1190898457469338	2.6681851647644774	1.4318218781844234	3.4591015558565728	0.492790396771461	3.1960058775200166	1.2322633685525828	0.8738160817067826	1.7622817668121946	1.4359864251206673	2.691178947932732	1.8388435315989946	2.5246952068849984	1.714682731351167	2.573439175305093	2.2985471061528417	0.5474489956322452	2.616175523046992	3.7312345292641096	2.8856107581879646	1.0853824392079894	2.4360062769273725	2.456820706490263	1.735008847370953
TILCDTT265	1.0346473858093619	1.157972340632853	0.5487677419855559	1.4610038006019297	0.18395469534715692	1.5654839176497073	0.39033137526742107	0.9316854049525051	0.2773279872771825	0.7602785983338601	0.36071146684775673	0.8084297468508767	0.0	0.14289016344639785	1.2073645743740138	0.43282711047874356	1.820243614600825	0.3651831535331437	0.3537242178462086	1.0597517726622239	1.7056650713350077	1.6640044261407485	0.45084901257736454	0.7717582528085734	1.6923673495829807	0.7625074755771399	0.7781600281662382	1.7842455053740471	0.30938158412402994	1.1633805810397724	1.7638096998042936	2.5795664635871414	0.6042651776518654	1.157878502487167	1.008772333037806	1.0501159568344682	1.3164785564948516	0.7240484451911677	1.63767840507842	1.7859625804042931	1.239853563885336	1.3062461732463293	0.5894691480485765	0.3646833207205509	0.6363624481104351	1.3255538007209278	0.47950783853007223	1.5268212978328213	1.360114654874501	1.0384453425238522	1.154511749389126	2.0098732631647684	2.9136895395030273	2.9281180310449284	1.7504583588298774	1.9647223884217278	1.5563047212667533	1.8821232389875735	1.3856591278641872	2.7829202123841057	0.5021599936992963	2.403891410233472	0.7662118824035885	1.1186624361654136	0.9818273126352152	2.239210163311262	2.0571503500430515	1.0983002339769063	2.8719010075178772	1.947798296077408	2.449636759144648	1.491931145995748	0.4877185656642828	2.7503916992317654	3.353070367981966	2.0839519579927157	0.8353189306713308	2.0731822750652658	1.7194001225583582	1.0377490456059244
TILCDTT421	1.0901375197181598	1.1701777293604736	0.6865030433103518	1.4461258795421243	0.12639844758335225	1.685315235339423	0.34638112837341567	1.0645676058110645	0.3257405898733939	0.8962524427279663	0.3356959534365586	0.665978597096962	0.14289016344639785	0.0	1.3445807039311952	0.3573769961926514	1.9439125129924344	0.37067634537942556	0.45141587516898096	0.9589368828597361	1.7456404504881258	1.7669970122888898	0.5552022073206133	0.878122754191567	1.7518687308559224	0.6305240293327812	0.9210134573439711	1.797762566045119	0.2763982765649245	1.3022319002853808	1.8958669170335352	2.722364767792846	0.7433393249531383	1.2995743287442783	1.1492059213371628	1.1900782707436495	1.210479317167373	0.8332936700926633	1.7776228020091667	1.643582125121265	1.1174253543957653	1.3234190770997618	0.4612189145925158	0.4964533286337875	0.6652196803602283	1.412821512226272	0.3606059759701922	1.6416630515999246	1.4850674917252955	0.9891437300636423	1.2093750329832056	2.1499590717513692	2.9990087477366347	3.02085159744842	1.885337213593078	2.1068214399567746	1.4558360392174639	2.0194021786432526	1.3623785956607288	2.898772097931851	0.40087469100780304	2.544038181709803	0.811199690812794	1.0351408693375754	1.1173243414447613	2.09639244894993	2.162285750029725	1.224484797446929	2.797652907117089	1.8846013872439622	2.453490060110382	1.6338835585306204	0.3995276452449298	2.7117157094343005	3.410580973432509	2.226397933631642	0.8297541189870995	2.1216490522519496	1.844523040866494	1.1534672467533633
TILCDTT379	1.5351748441352444	1.859750283565265	0.7870208896446346	2.2572253901764485	1.3081295103808037	1.2301460654160088	1.4939575177700304	0.7213735160541296	1.1484506546764597	0.449812417760596	1.4377139055693997	1.9988296929566158	1.2073645743740138	1.3445807039311952	0.0	1.5618167462171886	1.3221953576591492	1.2376370108112202	0.9627059922665809	1.9845626564548335	1.5320783044955304	0.8633816071104371	1.0663839823469765	0.663784735634694	1.941587629695844	1.9643054235435276	0.5080608796897327	1.8036206944128417	1.4330118960286387	0.6124698205491494	0.5983883979589115	1.4534562048466664	0.6098137625987969	0.2230440735275531	0.5672879306720683	0.20155054316314588	2.4605046873305834	1.010262723027751	0.8196092336559954	2.9571813957964124	2.25978906154112	1.457815663546018	1.7044542503211806	0.8841851161362575	1.1408067821783863	0.8669858091325365	1.6787189768290158	1.288184860023104	1.0282171651058545	1.6907950546338295	1.0797173444147765	0.8655052678773811	2.739694094756625	2.6803228825188774	0.6126537900281588	0.8349263106742661	2.4212177202341434	0.6912352426877306	2.231724013100375	2.263872619759695	1.6775217337067776	1.2596073902151672	1.1078509836689685	2.207492867653472	0.7005624350308232	3.414292374805753	1.7897272018140729	0.9104755240457384	3.847608096805042	2.9084508139637766	2.9970608072667764	0.3762376389678425	1.6461226324158407	3.5536300616112895	3.4216710082622157	1.0328679306238395	1.3894005031727183	2.362271410999002	0.6352029771703849	0.6705907977708773
TILCDTT422	0.9258613371356594	0.9158073516731289	0.8211311281041339	1.191460408077488	0.44143965018353687	1.7843691951358351	0.12667666867484997	1.137495583205313	0.6792144430337659	1.1334301865405936	0.15426981378578875	0.6324176782644949	0.43282711047874356	0.3573769961926514	1.5618167462171886	0.0	1.945968464253794	0.7235513381704601	0.773764903118972	1.1415097397293017	2.075012506307512	2.0695408152559924	0.576201823114428	1.1854726820811368	1.5599893171227108	0.4578404065734943	1.1079958629216982	2.1139366897175083	0.20548521644363021	1.4089683810149	2.142704361635922	2.877959008711591	0.9551055275426517	1.4816599060932856	1.3135737371730039	1.4100722414615439	0.9190922743646753	0.8224812888400884	1.8885090111391118	1.5683432937452544	1.2187573776648377	1.6481796399534345	0.6007930909968183	0.6805598977552663	0.992535155765481	1.7363092841264285	0.24845441325308262	1.637990480287294	1.5157386336398473	1.2417120221782643	1.5256524926978894	2.3659918119953782	2.858219224292983	2.9061516208664018	2.133597354525817	2.297976821824439	1.6290227415084262	2.2460269665066277	1.0964798449885864	2.8631218807821677	0.41673993925881897	2.7574374535782424	1.1643384614028565	0.717983388716737	1.2089503201898295	1.9757521248428132	2.1005095391839665	1.2749327582002885	2.47183040819928	1.558711314458538	2.1627011113979098	1.8152668478902512	0.4311140600682465	2.404802978432177	3.210197974349332	2.3946827614398893	1.166164717967905	1.9252954831641669	2.11290875399333	1.460862260223987
TILCDTT571	1.2185946906165666	1.5456503280284049	1.3025694516853958	1.877384169728399	1.9899040050953767	0.8562977848010641	1.8428634389949272	0.9240177459229749	1.9505100340703008	1.4453609958062819	1.799180564019901	2.544200783878438	1.820243614600825	1.9439125129924344	1.3221953576591492	1.945968464253794	0.0	2.072187793166772	1.829020183868979	2.8667204863695406	2.8350794126928744	2.1561263306507508	1.4082811869223657	1.8000163565162082	1.104097203303902	2.3713599915106722	1.2268169540562106	3.084745136121258	1.8236042375488677	0.7832216166822509	1.6301407764735631	1.4106242671563511	1.427240854941032	1.1155576118294253	1.0195423670703958	1.2776259087158166	2.5688834481493514	1.1372805296733133	0.6059321305560453	3.4946861054942073	3.059181549396744	2.681560009661789	2.403379786329103	1.5561418317117064	2.168401223734008	2.171369524912581	2.1080571872396243	0.4379390742515708	0.48088957321358267	2.7249902683050617	2.332052369753917	1.4056066677783048	1.4360938530361995	1.3606688321661644	1.5437566190994148	1.219157046036922	3.3569442110106054	1.496027134404539	1.9196714956374756	0.9974716224361433	2.113561167842572	1.6161091456717567	2.1772760787190935	2.2600598927695015	0.8793139312065403	3.8975503855858324	0.5174088955760382	0.7410013290988612	3.4385655626121276	2.5967055852993126	2.1718370264610916	1.0801105394124275	2.071453055661472	2.9191406387853958	2.1764244550188736	1.0941388460790722	2.426178971956854	1.3980825710735352	1.7942947128272548	1.6945308173586278
TILCDTT266	1.3878903495998502	1.5132415693740409	0.780996167125784	1.782703998895767	0.2956607956886538	1.738284991093941	0.7153405765024714	1.16688611179717	0.12244739915181967	0.80342249431889	0.7001605410100057	0.8302551811107373	0.3651831535331437	0.37067634537942556	1.2376370108112202	0.7235513381704601	2.072187793166772	0.0	0.2858035725409067	0.8172917955750484	1.3959507384941676	1.4960278236839308	0.7835477966894705	0.6459697186101662	2.0458479194134376	0.9039664794580399	0.9093172783495641	1.4517329204624096	0.6350843943376853	1.3509143558090586	1.7232626948668546	2.6598731496116703	0.7166230896147545	1.2493456777014025	1.1501091519651154	1.0980622403669376	1.5301818595656564	1.0378831815076468	1.7981573838967584	1.7441764625324565	1.059711417504995	0.9738181065107093	0.5142806152478832	0.5732109814161335	0.34645886671917503	1.109227034116782	0.6786269801535953	1.7927224565487418	1.6076848122152174	0.7399676682442483	0.8936967303927295	2.025644284165282	3.2386147480480534	3.2393682922429776	1.719516138749734	2.0157139556424553	1.288474270333722	1.8763180330397777	1.7046118609936367	3.0464878645140168	0.6530512636761756	2.4163702777533556	0.4509472728605732	1.3841938173602168	1.1997686333128974	2.2218346144015717	2.3481234133335613	1.345134183059332	3.145386984894777	2.240770667221274	2.8040273518505385	1.5665058492824937	0.6484224104822154	3.063963766849924	3.6973583074311835	2.1652973825664863	0.4718245375892336	2.41719141977204	1.6382823279412735	0.9353461672496804
TILCDTT603	1.2731836070714464	1.457092618805299	0.5442641626409117	1.7813945101445885	0.3866870386039081	1.5492616843520741	0.7399783219221625	0.9155809469731732	0.19263829935222143	0.5224238454702297	0.7026873368709944	1.0548061106254536	0.3537242178462086	0.45141587516898096	0.9627059922665809	0.773764903118972	1.829020183868979	0.2858035725409067	0.0	1.0748172123249715	1.3819102757518904	1.3171653091342062	0.6229859769282126	0.4273572658247619	1.9035746716789959	1.0730234207384763	0.6399815863834992	1.496366940629388	0.6612807097760253	1.0879360087856917	1.4750498387645974	2.388962909499517	0.43596237163953977	0.9696986729793569	0.9022762018364062	0.8251831939175732	1.6608094603187862	0.8405828406353525	1.534145622987949	1.9992588366149628	1.3238027576452172	1.0210036939695308	0.7494753282939334	0.34420741827056683	0.37522798818066155	0.9718404047644885	0.8101696711246544	1.58227086554627	1.3765223255232928	0.9132205069571192	0.8244401397551184	1.7717382505114125	3.0482318335765584	3.0412770586716444	1.4753352967081577	1.752303923472798	1.548349432381099	1.6191101293334778	1.714559559253436	2.814488999182179	0.806328941526776	2.1663179298157487	0.4711882905635672	1.4716409882813033	0.9505930658070461	2.4661735732409813	2.1397934150201943	1.1201300348684102	3.225203937670132	2.2991691970558437	2.7459544006058576	1.290728187234938	0.7901175229105031	3.0882012106544914	3.554192610493404	1.9048878201248807	0.6304561819683795	2.3022789373215784	1.4069705062062234	0.7606666878978977
TILCDTT392	2.0302804350083616	2.0394946480610825	1.566832417095729	2.21942533362397	0.8899885686842375	2.5359795207422504	1.212332632327961	1.9545557360902972	0.9317963758337664	1.5773321077208646	1.227208029155382	0.7232534419074702	1.0597517726622239	0.9589368828597361	1.9845626564548335	1.1415097397293017	2.8667204863695406	0.8172917955750484	1.0748172123249715	0.0	1.5223878124180548	2.0088528601532762	1.4971949896495673	1.3374445538330537	2.6874346118294667	0.9813368002186764	1.7142678838005487	1.3870101409491244	1.1809617073458203	2.156364191572137	2.406214076358189	3.4305118597136253	1.502168057172165	2.0308490432650506	1.9663869443653432	1.8753504016340634	1.5755899540459157	1.7733364419189446	2.6084479483605034	1.187510871972446	0.31632173371703404	1.051912958126206	0.5428229261715337	1.3256787071678067	0.851527172888024	1.5921983976589662	1.0054016921962252	2.579659984642573	2.406066296938284	0.4630245973566636	1.2362424664437413	2.7726982274458525	3.9557366595935206	3.9796963277498403	2.4321470061713257	2.7835740671865645	0.5092728496555622	2.593377618558018	2.116531849727455	3.838642160026917	1.014371649437099	3.1564015407479706	0.9732221050759958	1.5874626957183469	2.0019637527636585	1.6453981108357387	3.1158865877806097	2.142746997936033	3.2257637723008794	2.434662665461464	3.2569739940838347	2.3399081562422652	1.0505452513048155	3.3391725518605657	4.3361432853654325	2.9546914856166127	0.7039094423462541	3.037272417034178	2.2794517889748507	1.6556669759176041
TILCDTT381	2.6322150189217433	2.8375044453054596	1.8038417601685972	3.154266451032774	1.6382884898062813	2.517041075893854	2.0798020329017723	2.0440750747025804	1.446445770565107	1.4502238256351638	2.049429875167128	2.063752586120389	1.7056650713350077	1.7456404504881258	1.5320783044955304	2.075012506307512	2.8350794126928744	1.3959507384941676	1.3819102757518904	1.5223878124180548	0.0	0.8930800240757303	1.9736225115202612	1.1148247155083764	3.220450799362063	2.226530404276808	1.6884984785825583	0.339443749687807	2.0085714136124246	2.0671112747200064	1.546700358245644	2.704750588519922	1.5599712784184159	1.7229822826174173	1.8832193607470742	1.5584931726655984	2.8757647397262183	2.1317422517590487	2.3268775926973446	2.7058134946199988	1.8247757466488643	0.4791182755214891	1.716336580184533	1.6514176069370474	1.0833549396520592	0.6729653555770199	2.0568327143630367	2.7080944122104276	2.4644099657639678	1.1084310302943834	0.5969675123681498	2.0139103226069754	4.222000551036075	4.176164552126344	1.6325054644300894	2.1180437808420933	1.6655651958960935	1.784461375224479	3.0844143370631105	3.7843657083899744	2.035596307718167	2.307202784690896	0.9827505115258189	2.760054032165602	2.0506730566533076	3.152436760180847	3.263365472697864	2.262943788744106	4.520675374871079	3.624799428462979	4.1219436542045615	1.8563611031612255	2.0332749366730565	4.45329167705751	4.830765939257178	2.36480270465603	1.0115313058365043	3.6334503239349676	1.3427644570389556	1.2915281227881188
TILCDTT645	2.31228629143662	2.6015408977935657	1.4747212135832035	2.973626097202763	1.6852355735818958	1.9448056255090282	2.033317655077915	1.5508523012615192	1.4722750526543853	1.0457253584868094	1.9852007514209413	2.3097782420783934	1.6640044261407485	1.7669970122888898	0.8633816071104371	2.0695408152559924	2.1561263306507508	1.4960278236839308	1.3171653091342062	2.0088528601532762	0.8930800240757303	0.0	1.7297173687450118	0.8928265142442392	2.785783674561932	2.3756351174705115	1.2415923351478433	1.2237272167525075	1.9605462425142726	1.4684177091165584	0.6694038368949701	1.8193231169117952	1.222770922277195	1.0833139126802567	1.3486635501344646	0.9733568640011258	2.9745707947680744	1.7729669628759277	1.5933631193635336	3.155246654732681	2.3226769200250414	1.0898272903215092	1.9586362514025617	1.4422523596798276	1.2364143028182182	0.42407743301494166	2.1262893055335153	2.128594705637812	1.877180638671023	1.6063079952751251	0.7922899187664532	1.1561918028950107	3.5877458690970956	3.5152739690085717	0.787488235431677	1.2669572128524327	2.31571810126869	0.9085527875702458	2.9305809034123946	3.0415192027586744	2.1093332444917814	1.4412510079061587	1.1274760542082245	2.7758330200736325	1.5343849412344852	3.621335935272917	2.6339472267991666	1.7445942805715082	4.508782754438404	3.571470668696959	3.810777281060384	1.089619330891935	2.0887682797377414	4.297124380731838	4.281144503091768	1.528810648346834	1.3537566411425195	3.203060638125323	0.4611361654012469	0.915729528327236
TILCDTT572	0.6729783245605786	0.888981061568697	0.2890878300700809	1.2838835797728134	0.6075079406377134	1.298462108580342	0.4859357458993008	0.5614549250463264	0.6695421079115219	0.6948983393617669	0.4296043443178468	1.1592179719636608	0.45084901257736454	0.5552022073206133	1.0663839823469765	0.576201823114428	1.4082811869223657	0.7835477966894705	0.6229859769282126	1.4971949896495673	1.9736225115202612	1.7297173687450118	0.0	0.9011953593163473	1.290019600862557	1.0205134026043636	0.5898071731314799	2.103155710277902	0.4586908172227791	0.8343583528042495	1.6620002934435831	2.3089466180855007	0.5094315548143403	0.945737904277691	0.7722702948923408	0.9107243814222007	1.4138462469945599	0.27917070664663834	1.3145487749635687	2.127608247352447	1.6625049185227083	1.6339693971731133	1.00455882661571	0.32639778434985595	0.9750288165992215	1.4767000420654712	0.7453696709553329	1.1339953696557723	0.970796436087371	1.4393732242516892	1.3913856336325603	1.8320345028632201	2.4837774146340204	2.501256063144166	1.6399005168308503	1.7469372098493436	1.9998893383696528	1.7320304907730453	1.2318958003098723	2.365338327237759	0.7947941783156414	2.2172037864901926	1.0890309170689592	1.1465830253372684	0.6358928556236164	2.5489009484721556	1.6373583272070207	0.725224387769773	2.7994741129924274	1.8590188250547777	2.1522974258578844	1.2689743620250276	0.7680292179421725	2.5799213734006248	2.9576628226610286	1.8316971248357783	1.231302653715934	1.7110824875813722	1.670489744878971	1.1041728860051534
TILCDTT555	1.537475945577017	1.780498953356863	0.6944586314306423	2.1319819543264837	0.8063083732098253	1.5313034615565273	1.146281355075532	0.9456622820445211	0.5955588159291616	0.3596163642465257	1.1016557810954966	1.4619890931487485	0.7717582528085734	0.878122754191567	0.663784735634694	1.1854726820811368	1.8000163565162082	0.6459697186101662	0.4273572658247619	1.3374445538330537	1.1148247155083764	0.8928265142442392	0.9011953593163473	0.0	2.109452708298918	1.4978774995683777	0.5901741356642413	1.3106047639630738	1.0702494152966728	1.0170269464298118	1.0885991284692738	2.099204274817485	0.4504908466789454	0.7581806511757977	0.8302783165770452	0.5823565324787661	2.0854012857443	1.0271149117911726	1.385063486113013	2.3752657331419424	1.6256460116433844	0.8825500429758533	1.1316561690115452	0.5942426237875031	0.4906062840220136	0.5791744949437896	1.2373502569998949	1.6276478425540735	1.38901753156661	1.047130760138947	0.5695061814139499	1.4433131671132677	3.1352517282346715	3.103187739658117	1.1096033256948865	1.4541311157099408	1.7596733514087772	1.2603987416343259	2.0772125472266736	2.7823205000090945	1.2251340601411511	1.8314261104672145	0.4561801221938828	1.886764282813236	0.9576838621202877	2.8450396916795153	2.188016387075806	1.1669723512438246	3.6289064045906945	2.695482485475831	3.044504045811604	1.02656101158036	1.2049012635684757	3.453184416357114	3.7189985798231335	1.6453646448405819	0.7275228482053028	2.522573450642706	0.9965913035267829	0.5074000250742031
TILCDTT19	0.6704136159122199	0.7461235597602992	1.4180089924103578	0.9817705969840954	1.8415001115790512	1.4194449891702914	1.477298649864307	1.2352877680061813	1.9367455754483396	1.7957369790098519	1.4608134049832815	2.1337257530456566	1.6923673495829807	1.7518687308559224	1.941587629695844	1.5599893171227108	1.104097203303902	2.0458479194134376	1.9035746716789959	2.6874346118294667	3.220450799362063	2.785783674561932	1.290019600862557	2.109452708298918	0.0	1.882407553023382	1.5746974532977187	3.380139932755019	1.5111977629814457	1.3628765925617063	2.448693133419526	2.5041440574691194	1.66270945047319	1.728356075673638	1.504673789481467	1.8226233474617228	1.8069135566395989	1.0909616062554461	1.5548045915346624	2.9381989215321287	2.772635209654132	2.9159254021074035	2.148114635554891	1.5968384691239277	2.2644729777874537	2.6440703312295835	1.7204845218911025	0.9057717424484371	1.040387204457374	2.707437122587171	2.6419378910727858	2.3699095357421007	1.3263765978090947	1.414683736057488	2.383210034213974	2.2051454711550122	3.176564105648636	2.393460512416507	1.0429245237994689	1.6040733523933939	1.7633609980817075	2.651663129014716	2.353338759494409	1.5167802020701513	1.2629468582003833	3.253722576880453	0.8781069226562924	1.0899021108624445	2.3593279755672922	1.5796163529040879	1.1028162649579298	1.8896439965823784	1.7341999120087537	1.8429437619579887	1.6813116244415667	2.1336426691601456	2.505502655007862	0.5224954562159227	2.5542044807732904	2.145822165232355
TILCDTT475	1.2732410411702295	1.1611185159469979	1.246793102305679	1.281829325689284	0.6944396683965044	2.1353862897718012	0.5389399324235125	1.579595347276505	0.9179271706480614	1.5200140530679893	0.5935013786274155	0.2786004717886309	0.7625074755771399	0.6305240293327812	1.9643054235435276	0.4578404065734943	2.3713599915106722	0.9039664794580399	1.0730234207384763	0.9813368002186764	2.226530404276808	2.3756351174705115	1.0205134026043636	1.4978774995683777	1.882407553023382	0.0	1.517452693030525	2.202297089110511	0.575900273486781	1.8423566310208879	2.524864923495341	3.3075824291088205	1.3558559073993581	1.9011815761256117	1.7161912131411123	1.8079502481885528	0.6506937766008283	1.266933543325358	2.3172278664831443	1.1254408913929692	0.9459738219680748	1.7616643675848103	0.5233901873048912	1.0887759974906168	1.1860991100381684	2.0016507721358385	0.30103850511537045	2.034288436677707	1.9346033309004964	1.2464842810066947	1.7411655191717283	2.76406162883038	3.1993812097074956	3.2575466448945494	2.5122427294321783	2.7097787471505574	1.3960575742237584	2.6431944379340857	1.1702380699620196	3.26100855348031	0.41364799877624714	3.1556950799233747	1.3439411671282686	0.6068280596652569	1.6402706174766162	1.5386668943398467	2.484499499523939	1.6927558365981714	2.3099560074852796	1.4662673584285222	2.297129787911723	2.2358197347390885	0.4651885057510548	2.3654265402924683	3.467676715203023	2.808535041864922	1.249434893579412	2.1794471542100724	2.473960450106382	1.7589170086918455
TILCDTT614	1.0758790352813008	1.3844918718686698	0.3013870344163897	1.764997317410051	0.9187391185217226	1.038325998812757	1.0234947511328127	0.3742236504713711	0.7961623359825032	0.24912078276466837	0.9707635521377401	1.5861460441925528	0.7781600281662382	0.9210134573439711	0.5080608796897327	1.1079958629216982	1.2268169540562106	0.9093172783495641	0.6399815863834992	1.7142678838005487	1.6884984785825583	1.2415923351478433	0.5898071731314799	0.5901741356642413	1.5746974532977187	1.517452693030525	0.0	1.8999345594998729	0.9600148601945131	0.45611084524396706	1.087963067210482	1.8014894423138728	0.23675990608753003	0.394800354071092	0.30272264397219056	0.3289611346223324	1.9796191128915526	0.5612047089520134	0.8955724808023743	2.562839452554544	1.9538116163741333	1.4692911634025339	1.3393551870284082	0.47528128557887267	0.9520203793018108	1.0758301463528295	1.2228251577044202	1.0417905509075935	0.8014232308179796	1.5233577819786495	1.1500389953283408	1.2582618823939908	2.5468827235456684	2.5134275984003205	1.0517543994135088	1.1942789714640016	2.1858188975431996	1.154893069250975	1.7351757432864319	2.213929120188307	1.2158659623751884	1.6497438782858476	0.9559704328940344	1.719886343422803	0.36803841803647563	3.016780241096813	1.5984096097997271	0.5806201487074982	3.359682880903589	2.4189112963573525	2.5771534602925343	0.7217822141958441	1.1803660449305644	3.077946663048412	3.143955692599022	1.3126604560969293	1.2083536645703574	1.9848419250942262	1.1092906554084287	0.6483854518923011
TILCDTT393	2.7674302089240883	2.9374877810882434	1.9715746232275047	3.2339764063021876	1.6858670097823876	2.7600614314243757	2.136243570070977	2.2501573909443393	1.5249357232208234	1.6614715494059655	2.1128164797501334	2.008568819641913	1.7842455053740471	1.797762566045119	1.8036206944128417	2.1139366897175083	3.084745136121258	1.4517329204624096	1.496366940629388	1.3870101409491244	0.339443749687807	1.2237272167525075	2.103155710277902	1.3106047639630738	3.380139932755019	2.202297089110511	1.8999345594998729	0.0	2.0715080217171153	2.306491867728909	1.871163897170559	3.0314645355249694	1.7432985696406422	1.9818481363098028	2.1174991475455065	1.8132172388645473	2.8499617492470204	2.291646999404556	2.6037636253308003	2.5436718349469536	1.6660530647421772	0.4804097465846376	1.6795760428393895	1.7862324682344772	1.1502621863887394	0.9665549399105938	2.0738264971311247	2.933491353444501	2.6940925222643237	0.9963459435522246	0.7669244843890475	2.3400763305964642	4.443164878376554	4.409570550442388	1.9566185747633709	2.4366337431245975	1.4448381493173834	2.1093644391942297	3.154853182425033	4.051233087584756	2.0590016300858065	2.6418970199542864	1.0875156986298056	2.769142853912162	2.2668564215202416	2.9697706356007787	3.494721589281547	2.4765500461983185	4.510536567135858	3.642004485292785	4.226126208834727	2.146008920344495	2.0649992308875373	4.501968529433789	5.019336509399705	2.6802152658997627	1.0210525092727867	3.7920513767873514	1.6702824067376882	1.5349786131166856
