# Constructed from biom file
#OTU ID	TL1a_DTT_127_Repeat	TL1a_DTT_157_Repeat	TL1a_FP_85	TL1a_FP_127	TL1a_FP_193	TL1a_FP_265	TL1a_DTT_265	TL1a_FP_157	TL1a_DTT_85	TL1a_DTT_193	TL1a_DTT_283	TL1a_DTT_229	TL1a_FP_283	TL1a_FP_229	TL1A_DTT_673	TL1A_FP_625	TL1A_FP_673	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	12.0	0.0	10.0	6.0	8.0	2.0	0.0	5.0	9.0	1.0	52.0	0.0	100.0	6.0	0.0	14.0	9.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	0.0	0.0	0.0	11.0	4.0	1.0	3.0	7.0	0.0	2.0	5.0	0.0	12.0	0.0	0.0	0.0	5.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	12238.0	8879.0	8312.0	28515.0	17226.0	8466.0	1074.0	35427.0	6538.0	17653.0	5481.0	35434.0	6548.0	5715.0	3926.0	1586.0	1639.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	402.0	211.0	335.0	226.0	12.0	118.0	65.0	247.0	197.0	19.0	140.0	47.0	283.0	0.0	29.0	254.0	482.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	7364.0	2189.0	32898.0	20408.0	31254.0	7308.0	1547.0	6807.0	20581.0	14503.0	28763.0	842.0	28025.0	20684.0	1767.0	5914.0	10361.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	1733.0	2901.0	9812.0	2238.0	4977.0	4854.0	463.0	17413.0	9518.0	2691.0	8773.0	4789.0	8529.0	1303.0	619.0	351.0	635.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	3543.0	2314.0	4302.0	5778.0	760.0	17289.0	1814.0	14335.0	1992.0	1160.0	2350.0	604.0	7569.0	6596.0	116.0	832.0	790.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	19.0	0.0	214.0	36.0	22.0	519.0	52.0	41.0	189.0	76.0	68.0	1173.0	55.0	6.0	547.0	163.0	162.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	29.0	62.0	0.0	0.0	0.0	0.0	26.0	0.0	45.0	1.0	7.0	0.0	0.0	0.0	72.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	214.0	100.0	270.0	680.0	774.0	1226.0	431.0	294.0	294.0	221.0	1730.0	6.0	899.0	106.0	43.0	17.0	18.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	13.0	0.0	21.0	17.0	0.0	7.0	26.0	4.0	10.0	1.0	18.0	0.0	20.0	1.0	0.0	4.0	4.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	18.0	0.0	4.0	4.0	2.0	9.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1	59.0	1060.0	46.0	168.0	26.0	207.0	70.0	47.0	117.0	4.0	35.0	17.0	283.0	12.0	28.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group	1100.0	234.0	1174.0	175.0	6.0	121.0	173.0	307.0	1606.0	217.0	532.0	159.0	854.0	138.0	24.0	38.0	31.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII	82.0	61.0	47.0	50.0	2.0	65.0	52.0	84.0	36.0	17.0	149.0	72.0	138.0	7.0	17.0	23.0	26.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	12865.0	6150.0	11659.0	9755.0	219.0	1626.0	11807.0	2366.0	22990.0	17892.0	14228.0	5694.0	18284.0	1731.0	2799.0	1099.0	3768.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	121.0	73.0	26.0	42.0	6.0	2.0	30.0	17.0	45.0	106.0	93.0	0.0	68.0	0.0	13.0	0.0	4.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	9.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	13.0	0.0	0.0	103.0	0.0	0.0	30.0	0.0	6.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	3290.0	3491.0	3476.0	2841.0	128.0	807.0	2111.0	1361.0	2759.0	1580.0	3322.0	1060.0	4359.0	778.0	174.0	129.0	280.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae	115.0	60.0	36.0	74.0	39.0	104.0	15.0	63.0	45.0	58.0	240.0	1018.0	235.0	6.0	92.0	95.0	23.0
