feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Proteobacteria	Site	Ileum	2.36233639395136	0.333468855294401	48	32	2.97642163004369e-08	1.66679611282447e-06
k__Bacteria.p__Deferribacterota	Site	Jejunum	-3.86602561683404	0.567830421820332	48	25	6.76063729212716e-08	1.89297844179561e-06
k__Bacteria.p__Proteobacteria	Site	Jejunum	2.07228285627665	0.333468855294401	48	32	4.03467958514875e-07	7.53140189227767e-06
k__Bacteria.p__Deferribacterota	Site	Duodenum	-3.08711544515222	0.567830421820332	48	25	4.27151707882868e-06	5.98012391036015e-05
k__Bacteria.p__Actinobacteriota	Site	Duodenum	1.91104492790195	0.359173766260487	48	4	6.07492576550555e-06	6.80391685736622e-05
k__Bacteria.p__Proteobacteria	Site	Duodenum	1.73298557715968	0.333468855294401	48	32	8.84340768320365e-06	8.25384717099007e-05
k__Bacteria.p__Actinobacteriota	Site	Jejunum	1.84218959730308	0.359173766260487	48	4	1.08619920756996e-05	8.68959366055964e-05
k__Bacteria.p__Deferribacterota	Site	Ileum	-2.60318100338124	0.567830421820332	48	25	5.5906261470226e-05	0.000391343830291582
k__Bacteria.p__Cyanobacteria	Site	Duodenum	-2.08432727594824	0.475771566936834	48	0	0.000102351408567483	0.000636853208864338
k__Bacteria.p__Verrucomicrobiota	Site	Cecum	-1.75538148664823	0.508841604353387	48	3	0.00148080607766033	0.00829251403489783
k__Bacteria.p__Cyanobacteria	Site	Ileum	-1.40421505803445	0.475771566936834	48	0	0.00561283768070221	0.028574446374484
k__Bacteria.p__Actinobacteriota	Site	Ileum	1.04482862915068	0.359173766260487	48	4	0.0062615414817964	0.0292205269150499
k__Bacteria.p__Bacteroidota	Site	Jejunum	0.780638402573348	0.274599039452063	48	48	0.00741361387577956	0.0319355674648966
k__Bacteria.p__Cyanobacteria	Site	Jejunum	-1.30019474374465	0.475771566936834	48	0	0.00977816030871853	0.0391126412348741
k__Bacteria.p__Deferribacterota	Site	Cecum	1.42537691244709	0.567830421820332	48	25	0.0168399570389402	0.0628691729453769
k__Bacteria.p__Bacteroidota	Site	Ileum	0.637109655363377	0.274599039452063	48	48	0.0262871307922365	0.0920049577728278
k__Bacteria.p__Desulfobacterota	Site	Cecum	0.604045792571033	0.304068635386209	48	5	0.054846531293643	0.180670926614354
k__Bacteria.p__Bacteroidota	Site	Duodenum	0.534061007592123	0.274599039452063	48	48	0.0598594855385706	0.186229510564442
