# Constructed from biom file
#OTU ID	TL1a_FP_65	TL1a_FP_64	TL1a_FP_209	TL1a_FP_77	TL1a_FP_245	TL1a_FP_76	TL1a_FP_102	TL1a_FP_173	TL1a_FP_174	TL1a_FP_144	TL1a_FP_142	TL1a_FP_172	TL1a_FP_66	TL1a_FP_143	TL1a_FP_100	TL1a_FP_246	TL1a_FP_78	TL1a_FP_210	TL1a_FP_208	TL1a_FP_101	TL1a_FP_244	TL1A_FP_641	TL1A_FP_689	TL1A_FP_640	TL1A_FP_688	taxonomy
8f98fb8693ed59c21399d83ce2d10724	90053.0	11765.0	191965.0	23418.0	118015.0	22516.0	3092.0	46059.0	27491.0	5045.0	1053.0	232.0	73787.0	2863.0	4638.0	128910.0	47416.0	13013.0	177843.0	1082.0	97108.0	14918.0	23003.0	21881.0	13179.0
2e1a0c95b8b627148e4efc1a2e2124d3	4.0	5.0	0.0	110.0	539.0	5.0	10907.0	717.0	196.0	12.0	6.0	95.0	537.0	183.0	2285.0	89.0	18.0	9.0	4.0	7193.0	17.0	35.0	22.0	27.0	88.0
074478577353df0840cde9827351d2e9	0.0	0.0	1.0	0.0	1338.0	0.0	0.0	93.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	8.0	0.0	0.0	0.0	132.0	85.0	6.0	100.0
0bb1c8431343726b5826ba41bceb2deb	0.0	0.0	8758.0	9.0	417.0	0.0	0.0	0.0	7.0	0.0	0.0	86.0	0.0	0.0	0.0	1487.0	0.0	86.0	11019.0	0.0	295.0	15.0	62.0	3.0	18.0
a0adf234f4d7de26eb0d020166e47fa5	0.0	0.0	3.0	8.0	146.0	28.0	60.0	161.0	171.0	4.0	61.0	49.0	2.0	78.0	83.0	107.0	0.0	78.0	0.0	24.0	6.0	66.0	35.0	27.0	195.0
cfd65c7bbc3926cdc9b88c2e38bbecaa	1.0	0.0	31.0	53.0	783.0	60.0	3043.0	1142.0	1499.0	25.0	967.0	4385.0	169.0	769.0	1566.0	427.0	2.0	898.0	10.0	2897.0	21.0	58.0	43.0	9.0	97.0
03af966ff07ddef2b87da992b85b600b	1097.0	692.0	0.0	1709.0	0.0	468.0	859.0	0.0	0.0	1337.0	0.0	0.0	199.0	556.0	1095.0	0.0	7222.0	0.0	0.0	0.0	0.0	40.0	11.0	33.0	92.0
63b26504f32377cd78d6068bffb86b9a	19869.0	12835.0	25.0	2505.0	158.0	1839.0	1985.0	582.0	3442.0	4570.0	2165.0	18.0	11080.0	5275.0	6089.0	1755.0	12535.0	137.0	592.0	56.0	8322.0	70.0	12.0	29.0	146.0
508524d40fa1145d6023b5a43a013f4c	9443.0	2182.0	0.0	39125.0	656.0	22684.0	430.0	301.0	2178.0	1869.0	395.0	30.0	19031.0	914.0	1293.0	137.0	3497.0	0.0	5.0	3.0	34.0	3752.0	5349.0	1533.0	2166.0
901e24ec7d14fc177f7f9c15ab0f972d	1.0	2.0	70.0	377.0	3845.0	1617.0	10113.0	4227.0	1626.0	8.0	1003.0	660.0	212.0	594.0	4569.0	1076.0	22.0	6151.0	110.0	7983.0	49.0	25.0	0.0	0.0	32.0
