#OTU ID	TL1a_DTT_173_Repeat	TL1a_FP_140	TL1a_DTT_76_Repeat	TL1a_FP_207	TL1a_FP_65	TL1a_FP_64	TL1a_DTT_172_Re_extracted	TL1a_FP_209	TL1a_FP_206	TL1a_FP_242	TL1a_FP_77	TL1a_FP_245	TL1a_FP_76	TL1a_FP_102	TL1a_DTT_169_Re_extracted	TL1a_FP_98	TL1a_FP_75	TL1a_FP_173	TL1a_FP_141	TL1a_FP_174	TL1a_FP_144	TL1a_FP_142	TL1a_FP_62	TL1a_DTT_245_Repeat	TL1a_FP_74	TL1a_FP_172	TL1a_FP_171	TL1a_FP_66	TL1a_FP_143	TL1a_FP_100	TL1a_FP_99	TL1a_FP_246	TL1a_FP_78	TL1a_FP_210	TL1a_FP_208	TL1a_DTT_244_Repeat	TL1a_FP_101	TL1a_FP_244	TL1a_FP_63	TL1a_DTT_142_Repeat	TL1a_FP_243	TL1a_FP_170	TL1a_DTT_78	TL1a_FP_205	TL1a_DTT_139	TL1a_DTT_171	TL1a_FP_73	TL1a_DTT_209	TL1a_DTT_74	TL1a_FP_139	TL1a_DTT_141	TL1a_DTT_210	TL1a_DTT_241	TL1a_DTT_243	TL1a_DTT_205	TL1a_DTT_206	TL1a_DTT_64	TL1a_DTT_62	TL1a_DTT_65	TL1a_DTT_242	TL1a_DTT_73	TL1a_DTT_63	TL1a_DTT_207	TL1a_DTT_75	TL1a_DTT_246	TL1a_DTT_97	TL1a_FP_169	TL1a_DTT_66	TL1a_FP_61	TL1a_FP_241	TL1a_DTT_140	TL1a_DTT_99	TL1a_DTT_77	TL1a_DTT_98	TL1a_FP_97	TL1a_DTT_170	TL1a_DTT_208	TL1A_DTT_642	TL1A_FP_641	TL1A_FP_689	TL1A_FP_638	TL1A_FP_640	TL1A_FP_685	TL1A_FP_686	TL1A_DTT_640	TL1A_FP_639	TL1A_FP_687	TL1A_DTT_638	TL1A_FP_637	TL1A_FP_688	TL1A_DTT_641	TL1A_DTT_639	TL1A_DTT_687	TL1A_DTT_689	taxonomy
1CMET2-PWY	10160.6718	181571.6781	14873.4926	65514.4722	132225.2218	62415.239	30788.1737	80543.4393	62500.7832	76023.1146	50832.8998	81704.6288	44622.7609	60600.2674	31209.7391	65986.2894	52091.054	46101.1344	55820.8842	54850.3638	84652.7621	54643.7686	64183.1788	19143.8114	49283.553	18837.3675	158896.8797	103763.4474	75645.9154	63203.9023	53075.0084	82179.6483	70735.9505	43081.2997	76675.1564	28506.5806	65764.0355	105129.8107	52069.1936	5570.7931	82447.6618	64837.0648	32909.9805	53140.8644	64716.4092	59245.7635	39903.6855	32391.7412	43400.8285	57207.9611	80200.9715	102016.3647	63616.8119	77905.2017	156796.81	41375.5468	54817.3689	78997.0481	37143.9894	68503.8746	51813.6208	43761.1042	68557.5198	27505.5782	44258.0201	57973.1022	46615.1321	39575.9953	55886.6033	66499.1982	50043.8463	68470.1416	35860.7808	50823.5541	45883.1465	50073.9452	32645.6034	10609.1745	11060.6728	15715.2158	9055.9901	10360.4086	13238.2883	27121.8495	10784.5173	13634.6267	21285.1644	11197.2048	18938.5107	9705.1981	8543.0644	31027.2376	12272.5135	5957.1617
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	57.5593	0.0	1280.7937	659.4898	248.8478	15.0068	46.7808	3331.3563	416.7319	1.3972	13.9313	73.9749	229.8779	71.3278	1.739	26.7103	0.0	21.8213	0.0	45.212	5.5742	11.469	18.087	60.3907	4.1896	0.0	0.0	128.7109	76.7401	5747.9543	15.1525	15.222	25.0353	145.7658	1567.3739	12.4333	756.5493	44.9576	29.0747	355.4446	0.0	0.0	82.0448	1022.5746	62.664	0.0	5.5841	1654.5494	226.5256	0.0	5.4931	3161.6587	0.0	0.0	5678.3073	1342.1182	768.0993	54.5589	76.1477	22.4202	304.8439	12.2702	2022.5707	62.5354	12.406	293.9758	0.0	104.5512	38.8364	0.0	199.755	53.5814	115.4973	154.0035	8.2208	14.836	6685.1412	13.5911	4.1629	49.5652	0.0	0.0	0.0	0.0	6.8037	0.0	0.0	0.0	0.0	51.0316	3.8618	0.0	0.0	27.0606
AEROBACTINSYN-PWY	24.6207	0.0	350.7951	0.0	191.0	11.0	12.0	0.0	0.0	0.0	12.7511	0.0	105.2488	32.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	96.0	62.22	5089.7497	11.0	0.0	18.0	0.0	0.0	0.0	669.0	0.0	21.0	25.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	37.0	0.0	0.0	22.6593	0.0	0.0	0.0	0.0	9.2528	41.0	5.0	0.0	45.4054	9.0	0.0	3.0	0.0	0.0	0.0	10.0	28.0	0.0	4.0	17.0	12.0	14.0	6.0	0.0	0.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	17.0
ALL-CHORISMATE-PWY	543.1564	0.0	4533.9071	4698.7836	1953.5993	179.325	387.1379	18179.5031	2786.7207	16.9871	169.4308	397.895	1769.6159	576.7394	16.025	268.3948	0.0	135.6123	0.0	362.7129	68.1913	109.3097	226.7568	640.8054	55.6322	0.0	0.0	1048.4284	695.8892	16317.0977	174.4053	164.9859	314.0947	735.2452	9463.6858	141.2792	3092.6684	468.1041	341.0952	1134.1167	0.0	0.0	816.5451	5427.8186	559.2523	0.0	74.1344	8306.9541	1487.4509	0.0	66.7753	12456.3959	0.0	0.0	23134.6986	6323.4899	4976.7813	490.7875	929.3161	227.4279	2061.6573	144.7975	10349.2239	469.6701	152.5752	2189.593	0.0	1144.4834	466.8199	0.0	1503.2745	528.7663	1083.5559	984.0707	104.6412	158.7632	18111.6948	138.5531	40.7479	384.3434	0.0	0.0	0.0	0.0	82.674	0.0	0.0	0.0	0.0	308.8539	50.8184	0.0	0.0	198.2737
ANAEROFRUCAT-PWY	10981.7628	89516.2372	14533.9543	60195.8969	72040.8972	21651.8371	20110.2134	44753.6331	44161.6942	24919.9887	58159.3435	54077.4429	47463.1791	52078.3427	23719.0858	28341.2481	41452.3868	32401.8079	24240.8765	48452.3215	44645.6989	36849.0544	37902.3886	17705.147	31672.1201	13598.7499	83798.4256	86631.7135	47704.6544	46915.6688	27705.7839	42938.3488	53037.7924	26951.7237	47867.6272	28861.6292	43942.32	41185.3996	36587.2494	4722.6608	25071.7332	32637.062	31830.863	30343.7349	28499.6543	39940.61	31894.1965	31460.4461	24993.9666	29525.9631	41232.8227	68600.7798	32207.2952	25788.9748	83402.4324	27551.0218	58977.4775	39718.9135	38203.24	26296.6937	34442.2853	24927.8898	47246.9961	22169.5344	37051.7243	34335.2828	27341.4788	42830.64	52626.6405	18930.3062	26340.2025	40895.8528	34784.5489	28387.4059	25799.5076	29903.2943	40007.7222	7981.6089	10423.9475	14852.1161	6606.9483	7420.7419	8670.6301	11728.3069	8184.7558	9180.9986	16491.1464	9675.5055	9608.1178	8641.8147	5789.5565	21789.587	11625.7207	6227.9102
ANAGLYCOLYSIS-PWY	12793.37	237681.1977	18447.2856	90694.5397	177197.0385	85043.3753	37804.1634	100868.0463	94648.6777	102348.2666	67696.153	102478.804	54963.8074	77008.5247	38156.8926	87725.4699	65993.9539	57237.4207	78787.4213	69635.1526	107466.3416	69314.9846	85093.017	24881.5854	63175.9046	21753.3552	200230.3192	135377.0212	96564.0749	82437.3832	67382.1878	104271.1583	95628.5366	52964.6802	97467.7693	38312.4597	79679.7416	136552.138	70936.1439	8176.3852	108673.9068	81445.2187	41804.7204	82507.1528	88221.8755	78241.0277	52409.4985	42402.6499	58804.5552	80958.9739	109647.6589	132739.6454	82663.9023	101065.515	237081.5183	64154.6361	65870.3705	108886.7396	46602.7485	88767.0942	68061.5035	60334.0418	102726.4876	36974.0502	57223.4461	77247.2649	63964.2288	50436.3515	75194.1572	86853.2463	68589.6903	90491.8188	46117.0739	66826.2957	60718.5843	66435.8486	47737.6155	13749.2731	13980.3901	21554.6622	11637.6064	12848.3696	17241.4043	35474.1038	14214.6526	17576.7449	27787.0113	13754.6201	24637.4785	12240.5596	11150.1848	41211.9537	15834.0243	7626.7807
ARG+POLYAMINE-SYN	2191.9451	17019.0248	5550.5402	4353.4226	6370.6995	1537.641	2440.7464	10408.4025	2846.2029	243.2047	4363.6812	4494.671	7174.5907	4263.5942	2737.9598	4881.2323	8580.7479	2315.7252	3978.1368	3893.975	6064.6769	2809.4265	6775.7066	1195.4729	3127.656	1130.461	7053.0794	3869.7663	4992.6803	18055.4203	3303.6068	2474.3313	10204.0461	1651.1059	7144.9567	667.3334	8127.048	1547.4977	7077.6938	2190.8749	139.2329	5003.7061	4037.9009	4924.3917	4089.4357	6823.3991	7205.5966	7571.422	3563.0	4568.3316	5454.3269	13827.4036	654.7484	195.868	22729.6517	6009.0396	12183.6788	4881.3379	6211.361	343.2183	6925.0808	2887.247	9330.1058	3487.3936	2937.5927	5105.5461	3937.54	6161.7866	17596.138	209.7153	3655.5457	4940.0215	4709.7373	3902.4449	3947.1989	3488.7621	13625.1091	756.9458	461.7615	1003.1518	312.2247	402.2495	421.2212	924.9542	607.2601	460.1515	515.0744	424.1963	911.8782	410.0581	518.9239	1907.8786	358.3864	416.3055
ARGDEG-PWY	96.5073	0.0	2139.2573	939.6749	407.4484	27.6537	74.0767	4622.8702	591.7617	2.3208	29.9718	106.1413	403.754	121.9127	2.7927	49.8561	0.0	29.9824	0.0	72.9911	9.1662	15.4655	35.4551	90.5379	6.9146	0.0	0.0	213.638	136.8567	9164.9644	28.615	26.1822	48.968	198.632	2253.5168	27.6528	1314.785	71.6053	56.0297	517.4546	0.0	0.0	124.2673	1409.2008	95.0658	0.0	11.0413	2238.3563	349.4367	0.0	9.0297	5195.5979	0.0	0.0	7898.7802	1885.9377	1131.1484	101.4282	115.1364	34.4397	456.7419	23.7122	2779.5107	97.6503	24.3715	481.3439	0.0	154.3713	75.5345	0.0	294.4583	94.1042	177.0895	234.2513	15.7671	22.4594	8408.2168	24.4741	7.9726	72.3202	0.0	0.0	0.0	0.0	12.325	0.0	0.0	0.0	0.0	86.4888	5.9845	0.0	0.0	44.2084
ARGORNPROST-PWY	383.4385	598.8329	1376.5746	466.5608	1548.5158	292.0879	1103.4133	449.9348	191.1834	313.8865	851.5428	10111.824	1376.782	2467.5696	2689.0293	358.1258	692.6505	4375.2126	186.056	5545.7563	554.5405	7958.1157	636.1154	1031.2875	702.1024	600.6165	406.7614	1507.1056	6049.9697	13056.3076	310.3443	6153.0417	848.8559	1999.5647	449.0137	391.3474	2709.7608	402.3564	578.1932	199.3826	269.8443	1846.1548	172.3009	250.3177	326.6277	355.3845	529.4887	257.4388	541.148	268.8063	557.3449	639.4756	704.3161	352.8987	810.4867	300.5915	1119.1394	496.8587	878.7326	200.2971	557.182	210.6653	494.1647	160.3165	1964.3223	663.4164	1314.0783	653.7907	845.7144	132.4021	320.6196	585.871	294.1142	520.6861	286.1828	656.391	235.9877	453.9831	623.9156	638.4398	135.8683	262.2567	157.0875	174.835	391.056	135.9845	224.0547	108.3927	294.815	407.1612	296.7093	604.5223	251.9065	222.5816
ARGSYN-PWY	12176.5266	74339.3987	13570.9929	48736.0837	115589.356	32933.5647	16386.6396	77605.7899	39970.9014	12580.845	78856.6608	74319.953	59006.605	41905.5625	20920.6652	36821.6953	46685.991	37140.1991	27144.1279	44907.3016	38599.9855	31905.1326	45198.1301	14426.1963	32885.2741	14199.7753	63018.7522	97693.3048	37641.3097	46394.038	30053.4844	70244.2939	62040.6309	25439.048	72564.7575	18222.0638	55764.0394	81442.4056	46340.2883	2948.9326	12586.4553	34494.4143	41124.9866	34667.6831	33443.6666	37650.3573	34935.0352	30790.5466	24935.5401	28683.6565	36610.9053	90863.7329	25225.2339	23118.4348	77024.4747	27734.9918	72110.8236	45233.9955	48246.1078	18350.8658	39502.3923	27292.3494	48247.3993	21482.4458	34319.9294	34203.5939	35104.2581	59135.2989	52961.3436	9699.0115	27696.5502	39633.7918	43097.9862	29716.0579	31354.7625	27589.5813	24648.2102	6723.2462	14478.6842	20704.2673	7328.7375	12605.6272	8169.2305	14475.1718	7626.3355	10816.4437	13595.6289	9456.7964	12944.232	11624.3194	5086.9546	19350.9715	9863.4033	6996.3734
