feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Verrucomicrobiota	Sequencing_Run	2014_Sept	1.98623042234444	0.450412253141825	17	15	0.00374280381484481	0.0748560762968962
k__Bacteria.p__Verrucomicrobiota	Type	Mucosal	-1.57292952711968	0.420282416746679	17	15	0.00816551726456462	0.0816551726456462
k__Bacteria.p__Firmicutes	Type	Mucosal	1.59899495008946	0.558289569192135	17	15	0.0250165701933211	0.166777134622141
k__Bacteria.p__Firmicutes	Sequencing_Run	2014_Sept	-1.48303427278664	0.598903916396823	17	15	0.0439336104606279	0.219668052303139
