	Itg.18.DTT496.S91	Lyz2.05B.DTT260.S101	Vil1.13B.FP153	Itg.20.FP508.S11	Vil1.06B.DTT72	Lyz2.06B.DTT272.S114	Itg.20.DTT508.S3	Lyz2.03B.DTT236.S76	Itg.16.FP484.S87	Vil1.05B.FP60	Lyz2.01B.FP212.S60	Lyz2.02B.DTT224.S64	Vil1.09B.FP105	Vil1.02B.DTT24	Vil1.04B.FP48	Lyz2.07B.DTT284.S126	Vil1.03B.FP36	Itg.02.FP412.S12	Lyz2.02B.FP224.S72	Itg.02.DTT412.S4	Itg.26.FP544.S48	Itg.10.FP460.S62	Itg.04.DTT424.S16	Itg.18.FP496.S99	Vil1.08B.DTT96	Vil1.010B.DTT120	Itg.06.FP436.S37	Vil1.01B.FP12	Vil1.10B.FP117	Vil1.05B.DTT60	Lyz2.04B.DTT248.S89	Vil1.01B.DTT12	Vil1.013B.DTT156	Vil1.07B.DTT84	Vil1.06B.FP72	Vil1.02B.FP24	Itg.26.DTT544.S40	Lyz2.05B.FP260.S57	Itg.12.FP472.S74	Vil1.14B.FP165	Itg.16.DTT484.S79	Vil1.07B.FP84	Vil1.04B.DTT48	Itg.08.FP448.S49	Itg.04.FP424.S24	Itg.06.DTT436.S29	Lyz2.08B.DTT296.S139	Itg.22.DTT520.S15	Lyz2.01B.DTT212.S52	Lyz2.07B.FP284.S82	Lyz2.08B.FP296.S95	Lyz2.03B.FP236.S84	Vil1.014B.DTT168	Vil1.09B.DTT108	Itg.22.FP520.S23	Vil1.08B.FP93	Lyz2.06B.FP272.S70	SLCFP072	LYZFP308	LYZdtt308	SLCFP078	SLCFP024	SLCdtt114	LYZFP320	LYZdtt356	LYZdtt368	LYZFP356	SLCdtt024	LYZFP332	LYZdtt344	SLCdtt096	LYZdtt332	LYZdtt320	SLCdtt078	SLCFP054	SLCFP114	SLCFP006	SLCdtt054	SLCdtt006	SLCdtt132	SLCFP132	LYZFP344	SLCFP096	SLCdtt150	SLCdtt168	SLCFP150
Lyz2.01B.FP212.S60	0.6731606170392144	0.6255622129336788	0.8648668089289567	0.6370661087610525	0.9894036661768119	0.7886065573770492	0.5432179449340135	0.3156364527520023	0.6971061574124079	0.4431168186612073	0.0	0.24933069179695866	0.7260224277925376	0.7028106281677162	0.6593144098030091	0.6036382322713258	0.3344574489188653	0.7346382065101505	0.20751886334554118	0.42302786756355376	0.6954710498976537	0.68677430497126	0.3463857712491444	0.7833370190181336	0.9885911606885929	0.9025278533805878	0.27136042817891176	0.4234245436247348	0.7425306986198383	0.9907646394579771	0.6051989229723949	0.23894605221530907	0.8346768283746153	0.9859723170504624	0.5748003027940661	0.6885938032005448	0.6494273137774542	0.7153539381854437	0.7336667577279509	0.7545414192510951	0.49702765085496253	0.6127026941596687	0.6169504832046657	0.6665473448297329	0.596871301394535	0.6071333619649467	0.3991896753462217	0.6348019639934533	0.2987832260547869	0.5295743982305473	0.46617116624767735	0.4109630047014492	0.6842916206568912	0.8737756744700246	0.6224225823632352	0.7618169737691725	0.6766684411750472	0.6519478048548462	0.586436341872719	0.49855607074885916	0.3487544483985765	0.6932697101346058	0.7448858131487889	0.473322532592504	0.5493795179236671	0.6740584961388798	0.7186620562956723	0.641252658700652	0.9074581430745814	0.38489560269703477	0.6401423857021025	0.5443306895435416	0.9466124690083744	0.2613511924659666	0.7407270565934684	0.8016318745363993	0.7985826443409991	0.729055320938546	0.7097597024887956	0.5813678424824323	0.664929985583168	0.643064611736811	0.9476653462969632	0.591133198783429	0.5807250413190056	0.64198470925985
Lyz2.02B.DTT224.S64	0.6582324565395468	0.6516663229858985	0.8575090024991416	0.5954015623092884	0.9830240364211582	0.7496422877233146	0.4279818928308243	0.34426484820842557	0.6719150737460678	0.4384578217723652	0.24933069179695866	0.0	0.7240343118972774	0.6448190001915342	0.6219442923977816	0.5133132146743036	0.3689643557686592	0.6480146923783288	0.2945336770440875	0.41898212789723543	0.7029822993394356	0.6763896630128018	0.43557470079534727	0.8208559595029913	0.9828375479315529	0.894087082218272	0.30381025248661053	0.44381555757420477	0.6670962239136683	0.9835458824476003	0.5493467336683417	0.2270792920407212	0.8196740937811773	0.9796924981942008	0.5602892893005833	0.6754306899542525	0.6203814132052112	0.7750723015206642	0.6753567604263628	0.7028187043497904	0.4383580979984379	0.5554082352074586	0.613346015404987	0.6327025640228259	0.5798616464686958	0.5755931373549033	0.3938801856180873	0.5749114344353373	0.3703015547582436	0.5637404514337937	0.4238603600093509	0.3995989586997819	0.688759550792267	0.8664886515353805	0.5990348260596964	0.7202680849870537	0.6811800807016696	0.5674520912126343	0.5819006965780894	0.5407498770272156	0.2805023486747633	0.7280987387489869	0.6184159619742442	0.46155433212800384	0.6121513183034009	0.6121152906692721	0.7127238498371735	0.6464599402943867	0.9238064605862513	0.45903897036115815	0.6342710050186114	0.5632615944225523	0.9425838338577937	0.2552517985611511	0.6071377038141503	0.7854017375864037	0.7906105457909344	0.557117627515781	0.682210954795401	0.4407827698008337	0.5354450761623848	0.7125225856774716	0.9485808802377984	0.6418968645891269	0.6183814242689206	0.7020690222533009
Vil1.09B.FP105	0.62600196417715	0.5064950890789891	0.9213652937017371	0.7436761776599359	0.9924072427565378	0.7961172193520849	0.7001991070880369	0.8459490230644925	0.6209462365591398	0.5289764979546001	0.7260224277925376	0.7240343118972774	0.0	0.7123081890802904	0.5661308979161991	0.4911757885968001	0.5872992055751453	0.6531480431083381	0.6933319974861786	0.7673993907687241	0.5471639738741836	0.6809844755774328	0.8159740960604426	0.7661296007644769	0.9915876141041704	0.9223779410926907	0.6257817572878576	0.6519368412507273	0.37392222695102534	0.9939475943142304	0.7956985976333161	0.8024789522918615	0.8687389854980148	0.9904555828911877	0.5229354389224338	0.5622927661194106	0.6796002241733607	0.5166140664562658	0.6773603785005744	0.3995755799685294	0.6223201315390386	0.4434721613327488	0.6420606294226162	0.69051440956348	0.829484291438103	0.7898233340192246	0.7789066532997164	0.6786925750659575	0.8266040633015879	0.5785332156027632	0.6581073283323716	0.7936002049381041	0.6125660925759872	0.8964639321074964	0.6752785935551354	0.6345079365079365	0.6084210112679653	0.6575682382133995	0.7573417314194981	0.7596181101347695	0.7243880505568567	0.6002059409486714	0.7284196474488736	0.8589145891458915	0.7714386588184672	0.6858889878302167	0.7598126907292434	0.5976874106794855	0.8073555447607501	0.663050681418734	0.9321193226103592	0.4914610684046818	0.9377006539529595	0.7938693410391524	0.6714173383133477	0.7829810330790339	0.8273727713058892	0.7602876338442158	0.8164348729097315	0.7082340883857315	0.6322339065898338	0.790758232880978	0.947467569862666	0.7250809570699124	0.7288865979381444	0.7729723147250441
Vil1.02B.DTT24	0.6657781862745098	0.4822272243797462	0.8817660069962096	0.8021609263220002	0.924782697967285	0.3421272713449403	0.6791941857573162	0.7299522868142159	0.7545189802278649	0.6157381112201167	0.7028106281677162	0.6448190001915342	0.7123081890802904	0.0	0.7253237390683321	0.6703740341683823	0.6791359191073207	0.8164903223532936	0.7383139176619032	0.7714403757501958	0.6864770826363332	0.7445335397887519	0.6976921417787044	0.7901294836924937	0.9363092146625481	0.7222941526402351	0.7178055669747643	0.7891941271201605	0.7277792766900888	0.9235367923832017	0.5910080022462446	0.5834567619915689	0.7590897848132575	0.9112194744378652	0.7138226160721048	0.7338765712841893	0.627909820405044	0.6272722912369898	0.7919795122519062	0.7678392685770894	0.7429797611504944	0.7159704481115791	0.37651195045640745	0.7849259503820394	0.7330690629561677	0.4248380865810703	0.799669665753901	0.5197936192720997	0.7477193377632616	0.5486332928173672	0.5681243832583215	0.7738889864746179	0.5491803278688525	0.6964734216411491	0.6990199637023593	0.7774432525336337	0.6149805512151335	0.4346551001799049	0.8517156531379282	0.7862720414110025	0.6545552234796334	0.632286055626585	0.5742824985931345	0.7788269161568909	0.8786576719804065	0.8160469975949217	0.8802088596934479	0.5339465119569832	0.9338462131729137	0.7811776568271378	0.8682626314679909	0.7397385860596695	0.9539776168943944	0.7152149893400146	0.6261287320471867	0.43363978777692275	0.6882750845546787	0.5757382928875133	0.671118204618742	0.6776480923694779	0.5927927170279419	0.8744734531470553	0.8861812680873454	0.8367775110533328	0.8320217897811177	0.8850190839694656
Vil1.04B.FP48	0.3783815754752177	0.5618033018202342	0.7633859444187878	0.5509801488023307	0.9932285106786387	0.7983164840742777	0.499961535502731	0.7303519402291454	0.31751379121573253	0.5013337487100605	0.6593144098030091	0.6219442923977816	0.5661308979161991	0.7253237390683321	0.0	0.40495549433526207	0.3399380200580757	0.5368124154155547	0.6165816892041676	0.5577372193304195	0.39739571986392047	0.43773327803779843	0.6332404828226555	0.5042824012062671	0.9922167487684729	0.9226985818509714	0.43308949727559026	0.45076923076923076	0.44049159120310477	0.9940598201213136	0.7298058089979429	0.7447515310388466	0.6561908290112785	0.9911434086522085	0.39221924940342756	0.34236370278575673	0.4752730775522073	0.5750217227596593	0.36764028043958175	0.37138577202453293	0.3690398228708641	0.3639346503520405	0.6041523406506215	0.3439954324257935	0.6495372543759641	0.7267811883976345	0.6472757876248674	0.49686288046457794	0.7645288761684061	0.5352651448858664	0.5360815170716988	0.665686599609447	0.591880405979701	0.9078743790885155	0.4607714490009193	0.7286132948783551	0.427630637079456	0.49829800220672815	0.693605264114589	0.7184122369003224	0.5265850731941445	0.3930551945238714	0.5683087323704873	0.7896609753532237	0.6434940707172125	0.5820850249661673	0.5760093658374862	0.5230888533119872	0.8172196149528113	0.4926027783654185	0.7401980015230887	0.6554876788651826	0.917899708947822	0.7015687571181894	0.5062934079218717	0.7886535464881399	0.6259990228703644	0.5569390074504357	0.6199171846555807	0.541809322542243	0.42892167498372746	0.6875531588017616	0.7622945377633189	0.57326	0.5906529530617011	0.6708193025973606
Lyz2.07B.DTT284.S126	0.47246859501140354	0.4313105010567615	0.8714412299866747	0.6031467166393378	0.9871295375769138	0.7634441679017869	0.4604289626316058	0.564544088755345	0.4788680221139666	0.4259386524445133	0.6036382322713258	0.5133132146743036	0.4911757885968001	0.6703740341683823	0.40495549433526207	0.0	0.38023927860253526	0.5665223883418073	0.5631119343741731	0.5932151500131206	0.3575960712707505	0.446098490713501	0.6580600747666809	0.6116605458452067	0.986527293844367	0.9088210979956362	0.40975452035715176	0.5057300439248323	0.4021876604910355	0.9876089060987415	0.47913812673685857	0.6578784919806503	0.849341829376809	0.9850529901056987	0.40127846655937854	0.3389777314940299	0.44194076122816056	0.43955816361753536	0.4423582448528212	0.45738430470239727	0.4231393029806849	0.3705016705348262	0.6597520173194253	0.39696604991337237	0.679220573392391	0.6887523563499267	0.6363305158845818	0.4860585510580969	0.688345204913802	0.49402523917656255	0.4973548022729106	0.50503301540719	0.5720477137176938	0.8960647306703287	0.4633432919866731	0.6905160638076202	0.4503748695074499	0.5365373183042115	0.6932029987988236	0.667252290545008	0.4985587477331297	0.46067173896667135	0.5016847780304945	0.6939670581670111	0.6503651609413038	0.5893784115284229	0.6488377737725745	0.49604578693185347	0.7936185033324362	0.515803518134897	0.7930073357122073	0.49512199134626456	0.9191032129321177	0.6061605356669802	0.6101637067636432	0.767935567858318	0.6370787340936594	0.6540201792316852	0.551803703078395	0.5028268291787511	0.5486930746429534	0.7037991099583404	0.9001961745953899	0.5779555821431243	0.5650404652363382	0.7143594184739548
Vil1.03B.FP36	0.40055432761463705	0.5244899561457621	0.7935636466942831	0.4884481310908119	0.9899940990840752	0.7675311175670994	0.42623817151916504	0.4224586023498177	0.42708240959910504	0.38558310634354553	0.3344574489188653	0.3689643557686592	0.5872992055751453	0.6791359191073207	0.3399380200580757	0.38023927860253526	0.0	0.5826332431382942	0.3416545470100094	0.3908377633112545	0.4642993106911718	0.48842590929017515	0.35339922385586375	0.5462208568926881	0.9894508585828987	0.9152750649989005	0.24376314030014257	0.33296323790465737	0.5110278476477657	0.9910589476460504	0.599568655643422	0.4121381603809236	0.734408782616422	0.9878505048879591	0.40141354458068623	0.4201283068230841	0.4921730599087222	0.5549264624571492	0.47245841691370954	0.48258364861060565	0.31547101969286084	0.40739762437369476	0.6419640057691102	0.42938568714376185	0.5093798367948915	0.703200905037599	0.4722080136402387	0.48848586436416436	0.46913930730436526	0.5419039579593147	0.5233991648298092	0.4305106565584323	0.5522089896273531	0.9012301245549315	0.4747530103058258	0.7400842994207232	0.4649279088988888	0.49212285435958303	0.5759366228694627	0.5091945171723394	0.34614461169083016	0.48267888804786246	0.6101453984241735	0.523835305861751	0.5048468439772787	0.5697448546543091	0.61018883427928	0.5294229602578895	0.8320139897262947	0.3345348637998972	0.5892598833827938	0.5117279311833458	0.9208946168591257	0.3940933348673788	0.5944806699137746	0.7596121106465277	0.668585029663576	0.6235760158453875	0.5766793179218044	0.5328069988264164	0.5279505685653461	0.5799071183060898	0.8218862964180086	0.4536315312446415	0.4441886253897373	0.5894997370854563
Itg.02.FP412.S12	0.5609236234458259	0.7417123739364012	0.7277932047474563	0.5378689828314803	0.9960048436850898	0.8635650193701745	0.4780438802474902	0.6691227049050215	0.6228517988777643	0.6306894997746733	0.7346382065101505	0.6480146923783288	0.6531480431083381	0.8164903223532936	0.5368124154155547	0.5665223883418073	0.5826332431382942	0.0	0.6906617216731438	0.4114877964193734	0.43725416036308623	0.3983020707852923	0.5783135670533038	0.479808648476896	0.9951866421019436	0.94796074387512	0.5283698626697798	0.5385011941209271	0.5940104751658174	0.9962526911262645	0.630458697364779	0.7664788732394366	0.6410012163489016	0.9946972319915447	0.7043420262789302	0.48276421037333495	0.5112494977902772	0.7302030840756928	0.5328677356476085	0.49594628972138344	0.569757588054856	0.6706838098893366	0.7923736925459893	0.35415558773199945	0.3852168539467544	0.8157508294204029	0.6183423040416498	0.5482887747104416	0.7645904728713689	0.793230057338296	0.6368838870114136	0.5596189779603779	0.6927560784764147	0.9475128341299345	0.3106595022964008	0.8158782980746375	0.5648872446606928	0.660588632201266	0.6210863198574922	0.6503027725459222	0.5735364842165425	0.810356616473949	0.6800951590098077	0.681022230914662	0.7549663838105505	0.6034546576187538	0.6886459499010071	0.8296184486373166	0.8134611886563865	0.704253815402964	0.45167368588929513	0.5353062663397163	0.891313103936338	0.6797008921943121	0.6833721456756582	0.8735428981824208	0.5616021220877121	0.6760347039362636	0.6663845248663267	0.559281858877549	0.6170461978429851	0.8022292040127188	0.526431794156055	0.5150063937015771	0.6167936346707297	0.8052911211281262
Lyz2.02B.FP224.S72	0.6683871961788838	0.6763935131850464	0.8742837716285032	0.5990369705378275	0.9920042486649161	0.8243255742253738	0.5215706070057149	0.23791347398456175	0.6619487059202955	0.4567630476387524	0.20751886334554118	0.2945336770440875	0.6933319974861786	0.7383139176619032	0.6165816892041676	0.5631119343741731	0.3416545470100094	0.6906617216731438	0.0	0.3318829477554773	0.6783800722047154	0.6672946758774684	0.3802181132005661	0.80980433072762	0.9910575272465967	0.9214191030815746	0.29306063716845215	0.32808279273490987	0.699186663543627	0.9926898358258962	0.6375225017792104	0.38623876578248373	0.8559090460147274	0.9899694113628247	0.5639277484007306	0.63868214152003	0.6522901460731424	0.7450350103411328	0.6891035125384843	0.7219183441474559	0.5068035838481365	0.551590841510556	0.6803944398924777	0.6555812248398744	0.6379564622245772	0.6858712885003155	0.2690670178877726	0.6481799989182757	0.21632176356801344	0.570711783719452	0.47978480396440026	0.34115941134729894	0.7010601158038147	0.8981797749486167	0.611546521028924	0.7217580880020175	0.653329551670347	0.6139801114466585	0.4757421070693205	0.38471447255137786	0.3903304050060129	0.7257838307736888	0.7317934782608696	0.524801229185757	0.4627557490937251	0.63375035524462	0.7022498649653188	0.6876006441223832	0.9136736850662548	0.2743062972811715	0.6808771561809175	0.58666179362676	0.9355043162432736	0.20784260330859827	0.6799325851304248	0.8204094537981187	0.8126684109813723	0.7277438232358451	0.7352299781925855	0.5688118231223365	0.6212802024916693	0.6436227174957668	0.9557456228617428	0.48524081321185686	0.47659077458112703	0.5650744169248607
Itg.02.DTT412.S4	0.49535492158982314	0.7084691028995516	0.7210455187292815	0.5010008545307689	0.9896729400462861	0.828838174273859	0.42426311258867877	0.2580538180920723	0.6470074322764233	0.5913448370309504	0.42302786756355376	0.41898212789723543	0.7673993907687241	0.7714403757501958	0.5577372193304195	0.5932151500131206	0.3908377633112545	0.4114877964193734	0.3318829477554773	0.0	0.48573012318845865	0.4600810225331649	0.23848795167024187	0.6055681328158689	0.9891072601424746	0.9312657351114239	0.33917309548519137	0.37648978138996825	0.69524957833488	0.9901206973625392	0.595043814821641	0.5286401234625989	0.6313934975335171	0.9880980718876458	0.6996814567318551	0.5242107671191093	0.4546621077092804	0.737086856264412	0.5597347918685567	0.6014162936549291	0.4912245862236618	0.6892512444638975	0.7450982491834877	0.42730058435080054	0.4043618162316768	0.7707946162076927	0.33736156984651255	0.4675004085564625	0.37679703779213575	0.7600220951523645	0.6260980843059337	0.33691275167785234	0.6417423792137217	0.931435694992728	0.38148822328865356	0.817958799839179	0.5675697731353028	0.6140793908254742	0.45884724744905236	0.40233555902827106	0.404986058717402	0.7810578329230742	0.6308298703383332	0.5389702480717747	0.5212157212157212	0.6415693694931738	0.7178841309823678	0.7957162008657654	0.9264595794513746	0.4037662541124863	0.4596789475108958	0.6563545150501672	0.9113370068638394	0.29220394658917725	0.6555086695581511	0.8512053104866032	0.5707428354165677	0.6383889433242226	0.6097880178375235	0.5343228200371057	0.5805902951475738	0.6746310785381796	0.6362603289014432	0.40299864532868	0.45385965810931	0.6276264226011082
Itg.26.FP544.S48	0.4096783834943982	0.46057645106243716	0.8241313499099879	0.5328476657356953	0.993732599895095	0.7701471226395286	0.5021488447300115	0.6395808127535407	0.5103079806428151	0.5181726596404216	0.6954710498976537	0.7029822993394356	0.5471639738741836	0.6864770826363332	0.39739571986392047	0.3575960712707505	0.4642993106911718	0.43725416036308623	0.6783800722047154	0.48573012318845865	0.0	0.280672244109011	0.6031253270082668	0.531673845919262	0.9929020730841717	0.9157214956314105	0.45729218516674963	0.5507223389772261	0.5013115709705626	0.9940467125392848	0.5231846447632571	0.778219645906354	0.7247415293274644	0.9916020853881922	0.5517787414751768	0.2464154956215163	0.20172582220774993	0.4520263967107764	0.4183121924086144	0.4107210746419972	0.5160193194701123	0.5591002671294643	0.6456773583418709	0.30803686623748683	0.5656666833608788	0.7706824726703386	0.6753402984856991	0.42253464226558396	0.7879703520053718	0.6146469916033189	0.6052145823719428	0.5362320968440526	0.5071777474905241	0.9019354143080489	0.34511390582324447	0.7668190523259406	0.26222112471388276	0.5145610678116396	0.711897152742887	0.6764572465411658	0.5201979195521974	0.5369121733698111	0.4384899933605236	0.7187581801999895	0.7245641855506064	0.642573831319135	0.6977515551054991	0.5680660154599458	0.8591059714078714	0.6369270116073185	0.6899312712143618	0.6082973206568713	0.8897429962519441	0.7311088764969376	0.5864433135425502	0.7438629658273896	0.454121748704069	0.5998193315266486	0.4591910487830062	0.6065212399540758	0.5277579994390144	0.7675106741248551	0.6671920866093424	0.5361620634968132	0.5721533600680521	0.8037262157666023
Itg.10.FP460.S62	0.3535975131045749	0.578816371681416	0.7072096324213205	0.5761431364557306	0.9948246948680075	0.8102769520355343	0.5508990577724389	0.6225233805367766	0.532208260338026	0.5421704983098166	0.68677430497126	0.6763896630128018	0.6809844755774328	0.7445335397887519	0.43773327803779843	0.446098490713501	0.48842590929017515	0.3983020707852923	0.6672946758774684	0.4600810225331649	0.280672244109011	0.0	0.5366890140067195	0.3605256886044057	0.9939838199663258	0.9302668963511488	0.5218674300814798	0.5960216521759958	0.6207930552893173	0.9951091345442965	0.5137218284453122	0.7509025270758123	0.5773328629387899	0.9930533117932149	0.5682613768961493	0.33682055363366215	0.27443245726597276	0.6004057784410695	0.4538566884608588	0.5377358490566038	0.551913173486904	0.5661232699870906	0.7107510019167103	0.1763401286331677	0.4095001918932483	0.7498853526552325	0.7020588947261677	0.4570975222751129	0.7689699893062729	0.6171853884696148	0.6202012308293445	0.40796134527908157	0.5702742472613997	0.9184967625659168	0.1826919725937646	0.7827614232777265	0.3502839335752486	0.5739758180634726	0.731012248925764	0.6649810221656518	0.5432259779529652	0.6074337522573987	0.4537019452508207	0.6023055197396697	0.7371831646371577	0.6703404463962139	0.7232348527570419	0.6251923956903366	0.8814657984098525	0.6550811953371221	0.4536500619002346	0.6798979405868416	0.8721045547920946	0.7046050527662296	0.6449720614846189	0.7901581064645897	0.30445522717247464	0.6559741702832463	0.41983096471204273	0.6221410508569823	0.5772807794508414	0.7787155216454082	0.5412908901074509	0.4677064254130358	0.5199590967511938	0.8022458776155708
Itg.04.DTT424.S16	0.4512073438435442	0.6838189554355669	0.6991962294323107	0.5757530840907407	0.9871337082387637	0.7652776310427577	0.5157622969062987	0.3207557727459246	0.7067103964706565	0.5617019540651899	0.3463857712491444	0.43557470079534727	0.8159740960604426	0.6976921417787044	0.6332404828226555	0.6580600747666809	0.35339922385586375	0.5783135670533038	0.3802181132005661	0.23848795167024187	0.6031253270082668	0.5366890140067195	0.0	0.5784418780013494	0.9864896647241749	0.9026383376138221	0.3966019417475728	0.4826392215363981	0.8067381268071375	0.9876508225327746	0.586300098003817	0.3869220859773844	0.5787266241487407	0.9848001215990272	0.7087178906441689	0.6152574905326189	0.5478097479501974	0.7199230854021482	0.6618731977680411	0.700843209750252	0.5886150709535445	0.7482690493565669	0.7413253657299095	0.5428641897493166	0.2975345047198618	0.6717605570123881	0.48770637752975854	0.44878079972717194	0.40088121604209653	0.7139177994902294	0.6596073619631901	0.434046352612581	0.5725568759898887	0.8874753680306016	0.46463731943458864	0.8290485536857686	0.5946817968414428	0.6177975362606796	0.5827083876667927	0.4853852967227635	0.46756574782180504	0.7957381761766786	0.7103236090829033	0.47741852941714036	0.6296432409557379	0.7573845987791277	0.802628784983225	0.7873176951890125	0.9114172193996127	0.47781893484220966	0.4116792863810808	0.6261553673530803	0.944585116817348	0.35192399961615967	0.7373914788979776	0.7832678444355063	0.5021913981601888	0.7098116043153884	0.5177251783370991	0.6424321326968513	0.6819023241995567	0.6838519852476387	0.6233092182956722	0.4881485046126122	0.5373655858066931	0.6796853977141293
Itg.18.FP496.S99	0.3356720341767992	0.6471657014256661	0.7223056950844613	0.7121980207625885	0.9943498867642595	0.8288013922123124	0.721738320368904	0.7455483078315833	0.6175107741161985	0.7149143101596808	0.7833370190181336	0.8208559595029913	0.7661296007644769	0.7901294836924937	0.5042824012062671	0.6116605458452067	0.5462208568926881	0.479808648476896	0.80980433072762	0.6055681328158689	0.531673845919262	0.3605256886044057	0.5784418780013494	0.0	0.9935499822624512	0.9296140771845631	0.7026446920340693	0.7397293125818611	0.7009746836336431	0.9946371711077593	0.6589786993934265	0.798116122601545	0.5777392453141772	0.9924646629152032	0.6246294557184272	0.5469338158572504	0.5423788618553317	0.6096720943976849	0.5895578556593684	0.6356107390428244	0.6257575433111334	0.6485972604865935	0.7893484898734032	0.36653739612188363	0.33274858707507377	0.7745132358799174	0.867527009187165	0.5711423935606095	0.8490805824024099	0.6662491695437665	0.8038963557133963	0.7028089582994415	0.6238330292949887	0.9207297818841004	0.3494715651736286	0.8617094563403288	0.500900530026244	0.6872919179112938	0.8578083103360539	0.7791017037869119	0.7584096277522027	0.5898455127651199	0.7562620061019247	0.6808164237779455	0.779771315496894	0.8078633597991869	0.7814170307275523	0.639901934077908	0.8480613575044714	0.706794764145724	0.2991214339101127	0.7532719851800533	0.9216443609067326	0.8204956130539607	0.7872698732808715	0.8297568130554289	0.43622822183801035	0.7677254897651984	0.581982654741094	0.7842474871863143	0.7403344134303819	0.7979998815496687	0.24406426963225764	0.5836712727135391	0.6566365747946649	0.8070797855566068
Vil1.08B.DTT96	0.9838658345902116	0.9719082166357348	0.9710443730842213	0.9949939806514754	0.20449587142028666	0.8694098212944886	0.9841991860186737	0.9893625616028869	0.9942396093615885	0.9884467660162851	0.9885911606885929	0.9828375479315529	0.9915876141041704	0.9363092146625481	0.9922167487684729	0.986527293844367	0.9894508585828987	0.9951866421019436	0.9910575272465967	0.9891072601424746	0.9929020730841717	0.9939838199663258	0.9864896647241749	0.9935499822624512	0.0	0.3863802508013271	0.9927425422947159	0.9926306860354152	0.9925625569192073	0.2786692874116232	0.8117956012692855	0.9626135157447813	0.7772889097870626	0.3297794565614719	0.9903019012656841	0.9933513115959794	0.9825171928080205	0.9868548072380717	0.9947664550198027	0.9931854931854932	0.9870917917034422	0.9901516296408241	0.9338281743524952	0.9947433163125338	0.9926034778349253	0.9784379492093914	0.988991789288708	0.9800558567438804	0.9860550364645416	0.9850351697115611	0.9868556594832915	0.9940251027254097	0.8365102521762829	0.4022854606978421	0.9932618614665492	0.992862928826324	0.9908260979641682	0.9869654795442122	0.9910147752725583	0.9815395332636712	0.9915247869926518	0.9882632541133455	0.9626046347695832	0.9901653065494873	0.9926480116213249	0.9682371229559654	0.9933725404403722	0.9862961912862679	0.9919606425890088	0.981628304313605	0.9942622684608806	0.9867775338060785	0.9977639860909371	0.9902593757017741	0.9867368330980191	0.9882575757575758	0.9876646013577407	0.9849381646696501	0.9821321518913307	0.9918567005499555	0.9894046047807596	0.992628453740605	0.9929798687412432	0.9957135466706082	0.995782973756542	0.9958962546334863
Vil1.010B.DTT120	0.8968613354496366	0.8230905861456483	0.9252238952858971	0.9441626727467312	0.2292855876617621	0.636996322511764	0.9049847947643539	0.9081195291276788	0.9351974227655708	0.887954593231028	0.9025278533805878	0.894087082218272	0.9223779410926907	0.7222941526402351	0.9226985818509714	0.9088210979956362	0.9152750649989005	0.94796074387512	0.9214191030815746	0.9312657351114239	0.9157214956314105	0.9302668963511488	0.9026383376138221	0.9296140771845631	0.3863802508013271	0.0	0.9161737821271104	0.9395812334785006	0.9246586726819424	0.1697404240634945	0.6844569121089213	0.8483717458243911	0.6567847580613868	0.12005479010555152	0.9146435274931536	0.9327012099735019	0.8932741274375854	0.846070647230894	0.9472201257861635	0.9337574303889874	0.9175884018684803	0.920922154682204	0.7462815980791035	0.9406246130694427	0.914845086485459	0.7616796659576144	0.9363593411785388	0.8706870460048426	0.9146468613868457	0.8480791618160652	0.8703246817329517	0.9333192703533879	0.7088153611300142	0.07408727895037079	0.9233153259098649	0.940826414551039	0.8942189005934968	0.8429221435793731	0.95219004186094	0.930464752700398	0.8941596487931535	0.9085535614854157	0.8411539013931348	0.9111572058780566	0.9574811897187295	0.9282500516701379	0.9593237816129382	0.8191036773704762	0.9675933326551669	0.925074862751622	0.9267231671901855	0.9187650158620598	0.9851514649150712	0.9030707441257392	0.9118224057821374	0.8904283179859762	0.8993428485050997	0.8298962927643343	0.8870249234081311	0.9044430627959252	0.8762944184247841	0.9609006924534312	0.9167879061522768	0.9592008602930697	0.9583872928614848	0.9675982558309678
