metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Type	MGB015	Mucosal	-0.752572599488648	0.195955025257252	14	14	0.0175725561913524	0.267034739199362
Type	MGB038	Mucosal	-0.987392234079492	0.426395964214765	14	7	0.0678992125564179	0.267034739199362
Sex	MGB033	Male	-0.631310864758831	0.291089535774859	14	14	0.070871010495148	0.267034739199362
Type	MGB033	Mucosal	-0.509983371179288	0.272465441936604	14	14	0.103087090084375	0.267034739199362
Type	MGB055	Mucosal	-0.618925140167611	0.308799072998503	14	14	0.0981791819270921	0.267034739199362
Sex	MGB035	Male	-0.745188749230431	0.292236671930857	14	14	0.0401454106507799	0.267034739199362
Sex	MGB036	Male	-0.595478207737616	0.258938084531871	14	14	0.060843956846934	0.267034739199362
Type	MGB036	Mucosal	-0.491452624740346	0.249924869019586	14	14	0.0899416983218929	0.267034739199362
Sex	MGB032	Male	-0.724041702160755	0.34336144409981	14	14	0.0748506279552479	0.267034739199362
Type	MGB032	Mucosal	-0.81359012097709	0.209847032140289	14	14	0.0110810309821538	0.267034739199362
Sex	MGB005	Male	-0.645808456521854	0.328871917366759	14	14	0.0945625521915591	0.267034739199362
Type	MGB049	Mucosal	-0.968325547738497	0.285725697390884	14	14	0.0286217750409901	0.267034739199362
Type	MGB006	Mucosal	-0.539947218572117	0.248382964770449	14	14	0.079969263516076	0.267034739199362
Sex	MGB007	Male	-0.644440749425109	0.345230275111483	14	14	0.106813895679745	0.267034739199362
Type	MGB007	Mucosal	-0.528235635533183	0.275347903358701	14	14	0.101346644795419	0.267034739199362
Sex	MGB029	Male	-0.563573506768051	0.261592060878318	14	14	0.0729545573517934	0.267034739199362
Type	MGB029	Mucosal	-0.483717721916737	0.241751205281789	14	14	0.086217500623416	0.267034739199362
Type	MGB022	Mucosal	-0.78799971363933	0.30354439774846	14	14	0.0402554222217777	0.267034739199362
Sex	MGB045	Male	3.95766284093729	1.68487518821338	14	12	0.0625030350687073	0.267034739199362
Type	MGB047	Mucosal	-0.602933058326778	0.311932450088107	14	14	0.106008646974187	0.267034739199362
Sex	MGB031	Male	-0.84459415197236	0.498510512410877	14	14	0.118310288273449	0.281691162555832
Type	MGB005	Mucosal	-0.46612689354535	0.280334855604325	14	14	0.14398098047286	0.327229501074683
Type	MGB043	Mucosal	-0.417639139452827	0.258096969324044	14	14	0.156584884819451	0.340401923520545
Sex	MGB043	Male	-0.497405328130762	0.315036963256636	14	14	0.164051090509344	0.341773105227801
Sex	MGB015	Male	-0.706227977776383	0.480282452915497	14	14	0.187991197156715	0.348524308069584
Type	MGB034	Mucosal	-0.609807724903241	0.40044906684639	14	13	0.191002303194218	0.348524308069584
Type	MGB035	Mucosal	-0.382969669573506	0.273230226164097	14	14	0.202144098680359	0.348524308069584
Sex	MGB024	Male	-1.70784753730255	1.19476324286779	14	9	0.196887411300133	0.348524308069584
Sex	MGB040	Male	-0.728924108156013	0.505765135164309	14	14	0.194971958344947	0.348524308069584
Type	MGB045	Mucosal	2.10371863350594	1.55928111459792	14	12	0.225902727141924	0.376504545236541
Sex	MGB006	Male	-0.501535679793531	0.396522369783589	14	14	0.248622342170577	0.401003777694479
Type	MGB041	Mucosal	-1.05396219690811	0.843716663353701	14	2	0.25807875425324	0.403248053520688
Type	MGB037	Mucosal	-0.39205810310879	0.319347955649251	14	14	0.270320213808672	0.409576081528291
Type	MGB024	Mucosal	1.0749117364495	0.909154151069	14	9	0.279918675341692	0.411645110796605
Type	MGB040	Mucosal	-0.40846430410044	0.364566619499682	14	14	0.306899047260627	0.438427210372324
Sex	MGB034	Male	0.709123217684255	0.679827146088248	14	13	0.33447373652837	0.464546856289403
Sex	MGB053	Male	-0.553957998688414	0.549827260131646	14	7	0.345793068666893	0.467287930630936
Sex	MGB047	Male	-0.482781883770879	0.515928625108181	14	14	0.380411487027968	0.500541430299958
Sex	MGB022	Male	-0.344349895369757	0.407825979091484	14	14	0.427216566541004	0.547713546847441
Sex	MGB055	Male	-0.422476749234695	0.534126489203645	14	14	0.454941562137617	0.568676952672021
Sex	MGB037	Male	-0.352439562066096	0.497978226307863	14	14	0.502750111575024	0.613109892164663
Sex	MGB041	Male	0.806046757305354	1.34730300875466	14	2	0.56752305719876	0.675622687141381
Sex	MGB038	Male	-0.212313393561002	0.760890096621239	14	7	0.78845801304246	0.907614105798797
Type	MGB031	Mucosal	0.130253137152528	0.498510512410877	14	14	0.798700413102941	0.907614105798797
Sex	MGB019	Male	0.224213803060476	0.955817080417197	14	3	0.821163939954674	0.912404377727415
Sex	MGB052	Male	0.113413100986445	0.776491595500087	14	14	0.889053891958846	0.966362926042224
Type	MGB052	Mucosal	0.0349472186197796	0.44831602523245	14	14	0.941755843798719	0.966763486679617
Type	MGB053	Mucosal	0.0348866708252937	0.531147781647252	14	7	0.949211083788277	0.966763486679617
Type	MGB019	Mucosal	0.0388190078990189	0.630130731288104	14	3	0.952922780843659	0.966763486679617
Sex	MGB049	Male	-0.0244783979764223	0.563279490217771	14	14	0.966763486679617	0.966763486679617
