# Constructed from biom file
#OTU ID	Vil1.01B.FP11	Vil1.03B.DTT33	Itg.18.DTT496.S91	Lyz2.02B.FP222.S70	Vil1.05B.DTT57	Lyz2.07B.DTT281.S123	Vil1.010B.DTT117	Itg.10.DTT455.S49	Itg.22.FP518.S21	Lyz2.05B.DTT260.S101	Lyz2.04B.FP244.S41	Vil1.05B.FP57	Lyz2.02B.DTT221.S61	Vil1.06B.DTT70	Vil1.03B.DTT35	Vil1.03B.FP35	Itg.02.FP409.S9	Itg.10.DTT456.S50	Vil1.01B.DTT11	Vil1.01B.FP07	Lyz2.04B.FP243.S92	Vil1.13B.FP153	Vil1.07B.FP82	Lyz2.07B.FP283.S81	Lyz2.04B.FP245.S42	Itg.20.FP508.S11	Vil1.10B.FP115	Lyz2.06B.DTT269.S111	Lyz2.03B.DTT232.S72	Vil1.09B.DTT105	Itg.20.DTT504.S99	Itg.20.DTT505.S100	Itg.24.DTT530.S25	Vil1.06B.DTT72	Itg.24.DTT531.S26	Vil1.01B.FP08	Vil1.10B.FP116	Vil1.14B.FP167	Vil1.04B.DTT43	Itg.24.DTT529.S24	Itg.04.DTT423.S15	Vil1.07B.DTT79	Vil1.04B.FP46	Vil1.06B.FP67	Lyz2.06B.DTT272.S114	Itg.18.DTT492.S87	Vil1.014B.DTT164	Lyz2.01B.FP208.S56	Vil1.14B.FP163	Lyz2.06B.FP271.S69	Lyz2.04B.DTT246.S87	Lyz2.01B.DTT207.S47	Vil1.09B.FP108	Itg.26.DTT541.S37	Itg.22.FP515.S18	Itg.02.DTT409.S1	Lyz2.05B.FP255.S52	Itg.22.DTT516.S11	Vil1.02B.FP22	Itg.20.DTT508.S3	Lyz2.01B.FP210.S58	Lyz2.06B.DTT270.S112	Itg.16.DTT482.S77	Itg.24.FP528.S31	Lyz2.04B.DTT243.S84	Vil1.05B.FP58	Vil1.04B.FP43	Vil1.08B.FP95	Vil1.09B.FP106	Itg.06.DTT433.S26	Lyz2.03B.DTT236.S76	Vil1.04B.DTT46	Lyz2.07B.FP282.S80	Itg.16.FP484.S87	Vil1.10B.FP120	Vil1.05B.FP60	Lyz2.01B.FP212.S60	Vil1.03B.FP32	Lyz2.02B.DTT224.S64	Itg.02.DTT407.S99	Lyz2.08B.DTT291.S133	Vil1.09B.FP105	Itg.24.DTT527.S22	Itg.26.DTT539.S35	Vil1.05B.FP59	Vil1.08B.FP96	Itg.26.FP540.S44	Vil1.06B.FP68	Vil1.09B.DTT104	Lyz2.08B.FP291.S89	Vil1.02B.DTT24	Vil1.01B.FP09	Vil1.02B.DTT21	Vil1.08B.FP92	Vil1.02B.DTT23	Vil1.03B.DTT32	Itg.20.FP507.S10	Lyz2.06B.DTT271.S113	Vil1.04B.FP48	Itg.22.DTT517.S12	Vil1.06B.FP69	Lyz2.07B.DTT284.S126	Lyz2.03B.FP234.S82	Vil1.04B.FP47	Vil1.09B.DTT106	Vil1.02B.DTT20	Lyz2.04B.DTT244.S85	Vil1.06B.DTT67	Itg.24.FP530.S33	Vil1.03B.FP36	Lyz2.02B.DTT223.S63	Vil1.02B.FP19	Itg.02.FP412.S12	Itg.26.FP539.S43	Itg.18.FP491.S94	Itg.16.FP481.S84	Vil1.04B.DTT44	Vil1.03B.FP33	Lyz2.02B.FP224.S72	Lyz2.05B.FP259.S56	Itg.22.DTT519.S14	Lyz2.04B.DTT247.S88	Itg.06.DTT434.S27	Itg.24.DTT528.S23	Itg.04.FP422.S22	Itg.22.DTT518.S13	Itg.20.FP506.S9	Itg.08.FP445.S46	Itg.24.FP529.S32	Itg.02.DTT412.S4	Itg.08.DTT444.S37	Vil1.09B.FP104	Vil1.03B.DTT34	Itg.26.FP544.S48	Itg.12.DTT467.S61	Lyz2.08B.FP292.S90	Vil1.10B.FP119	Vil1.04B.FP44	Vil1.13B.FP152	Itg.16.DTT480.S75	Itg.10.FP460.S62	Itg.20.FP504.S7	Itg.26.DTT543.S39	Vil1.07B.FP79	Lyz2.02B.DTT219.S59	Itg.04.DTT424.S16	Vil1.14B.FP164	Itg.12.DTT468.S62	Itg.06.FP434.S35	Itg.18.FP496.S99	Itg.24.FP531.S34	Itg.24.FP527.S30	Lyz2.07B.FP279.S77	Lyz2.01B.DTT210.S50	Vil1.08B.DTT96	Lyz2.06B.FP269.S67	Vil1.010B.DTT119	Lyz2.03B.FP231.S79	Vil1.04B.DTT45	Lyz2.03B.DTT233.S73	Lyz2.07B.FP281.S79	Itg.18.DTT491.S86	Vil1.05B.DTT58	Lyz2.07B.DTT280.S122	Itg.06.DTT431.S24	Vil1.05B.DTT59	Vil1.07B.DTT81	Lyz2.05B.DTT255.S96	Vil1.09B.FP107	Itg.08.FP443.S44	Vil1.010B.DTT120	Itg.02.FP410.S10	Itg.12.DTT470.S64	Lyz2.01B.DTT208.S48	Itg.02.DTT408.S100	Vil1.04B.FP45	Itg.06.FP436.S37	Itg.02.DTT410.S2	Lyz2.07B.DTT279.S121	Lyz2.05B.FP256.S53	Vil1.03B.FP34	Vil1.07B.FP83	Vil1.01B.FP12	Itg.12.FP469.S71	Itg.26.FP543.S47	Vil1.10B.FP117	Vil1.05B.DTT60	Itg.08.DTT446.S39	Itg.06.FP433.S34	Itg.26.FP542.S46	Lyz2.02B.FP220.S68	Vil1.013B.DTT152	Vil1.08B.DTT95	Lyz2.05B.FP257.S54	Vil1.08B.FP94	Vil1.01B.DTT10	Itg.26.DTT542.S38	Vil1.05B.DTT55	Itg.16.FP482.S85	Itg.18.DTT493.S88	Vil1.013B.DTT153	Vil1.01B.DTT08	Lyz2.05B.DTT256.S97	Itg.02.FP408.S8	Vil1.02B.FP21	Itg.04.DTT421.S13	Itg.18.DTT495.S90	Itg.12.FP471.S73	Lyz2.04B.DTT248.S89	Itg.16.FP479.S81	Vil1.014B.DTT165	Vil1.010B.DTT118	Lyz2.08B.DTT292.S134	Itg.20.DTT507.S2	Itg.12.DTT471.S65	Lyz2.03B.DTT235.S75	Vil1.05B.FP55	Itg.22.FP516.S19	Vil1.06B.DTT69	Vil1.08B.DTT92	Lyz2.05B.DTT258.S99	Itg.10.DTT459.S53	Itg.08.DTT447.S40	Itg.04.FP420.S20	Itg.10.FP456.S58	Vil1.09B.DTT107	Lyz2.08B.FP294.S92	Itg.10.DTT457.S51	Lyz2.06B.DTT267.S108	Vil1.01B.DTT12	Vil1.13B.FP156	Vil1.013B.DTT156	Itg.18.FP492.S95	Vil1.07B.DTT84	Itg.16.DTT479.S73	Vil1.06B.FP72	Lyz2.05B.DTT257.S98	Vil1.014B.DTT167	Vil1.02B.FP24	Itg.26.DTT544.S40	Itg.04.DTT422.S14	Vil1.08B.DTT93	Lyz2.08B.DTT295.S137	Itg.12.FP468.S70	Lyz2.05B.FP260.S57	Itg.06.DTT435.S28	Itg.12.FP467.S69	Itg.20.FP505.S8	Vil1.06B.DTT71	Vil1.14B.FP166	Itg.04.FP423.S23	Itg.22.FP517.S20	Itg.12.FP472.S74	Lyz2.06B.FP268.S65	Lyz2.03B.FP233.S81	Lyz2.04B.FP246.S43	Vil1.14B.FP165	Itg.16.DTT484.S79	Lyz2.02B.FP221.S69	Vil1.07B.FP81	Lyz2.06B.FP270.S68	Vil1.07B.FP84	Itg.20.DTT503.S98	Lyz2.04B.FP247.S44	Itg.22.DTT515.S10	Itg.06.FP431.S32	Lyz2.01B.FP211.S59	Lyz2.06B.FP267.S64	Vil1.013B.DTT151	Itg.16.DTT481.S76	Itg.02.FP407.S7	Vil1.04B.DTT48	Itg.04.FP419.S19	Itg.08.FP448.S49	Lyz2.07B.DTT282.S124	Vil1.13B.FP151	Vil1.01B.FP10	Itg.04.FP424.S24	Itg.06.DTT436.S29	Vil1.02B.DTT19	Lyz2.08B.DTT296.S139	Itg.08.FP446.S47	Vil1.06B.FP71	Itg.12.DTT469.S63	Itg.22.DTT520.S15	Vil1.07B.DTT83	Lyz2.01B.FP207.S55	Itg.08.DTT443.S36	Lyz2.02B.DTT222.S62	Vil1.13B.FP155	Lyz2.01B.DTT211.S51	Lyz2.08B.FP295.S93	Itg.08.FP444.S45	Vil1.13B.FP154	Vil1.14B.FP168	Lyz2.04B.DTT245.S86	Vil1.010B.DTT116	Vil1.03B.FP31	Lyz2.03B.FP232.S80	Lyz2.01B.DTT212.S52	Lyz2.03B.FP235.S83	Itg.04.DTT420.S12	Itg.18.FP493.S96	Lyz2.02B.DTT220.S60	Lyz2.07B.FP284.S82	Lyz2.08B.DTT293.S135	Itg.10.FP457.S59	Vil1.02B.DTT22	Lyz2.07B.DTT283.S125	Itg.10.FP459.S61	Itg.06.FP432.S33	Itg.10.DTT458.S52	Vil1.07B.DTT80	Lyz2.01B.FP209.S57	Vil1.010B.DTT115	Vil1.08B.DTT91	Vil1.014B.DTT163	Itg.12.FP470.S72	Lyz2.07B.FP280.S78	Itg.10.FP458.S60	Vil1.08B.DTT94	Lyz2.08B.FP296.S95	Itg.02.DTT411.S3	Itg.16.FP483.S86	Lyz2.03B.FP236.S84	Lyz2.02B.FP223.S71	Itg.02.FP411.S11	Vil1.05B.DTT56	Lyz2.05B.FP258.S55	Itg.06.FP435.S36	Vil1.014B.DTT168	Itg.16.FP480.S83	Lyz2.01B.DTT209.S49	Vil1.09B.DTT103	Vil1.09B.DTT108	Vil1.02B.FP23	Vil1.01B.DTT09	Vil1.07B.FP80	Itg.22.FP519.S22	Lyz2.05B.DTT259.S100	Itg.22.FP520.S23	Itg.10.FP455.S57	Itg.20.DTT506.S1	Vil1.05B.FP56	Lyz2.06B.DTT268.S109	Lyz2.03B.DTT234.S74	Vil1.07B.DTT82	Vil1.06B.DTT68	Vil1.02B.FP20	Itg.04.FP421.S21	Vil1.08B.FP91	Vil1.013B.DTT154	Vil1.04B.DTT47	Vil1.06B.FP70	Vil1.08B.FP93	Itg.08.FP447.S48	Itg.26.FP541.S45	Lyz2.03B.DTT231.S71	Itg.18.DTT494.S89	Itg.06.DTT432.S25	Itg.08.DTT445.S38	Lyz2.08B.FP293.S91	Itg.18.FP494.S97	Lyz2.08B.DTT294.S136	Itg.26.DTT540.S36	Itg.20.FP503.S6	Lyz2.02B.FP219.S67	Vil1.09B.FP103	Itg.04.DTT419.S11	Vil1.013B.DTT155	Vil1.10B.FP118	Lyz2.06B.FP272.S70	Itg.18.FP495.S98	SLCFP072	LYZdtt342	SLCFP021	LYZdtt351	SLCFP069	LYZFP308	SLCFP111	LYZFP307	LYZdtt364	SLCdtt050	LYZdtt308	LYZFP331	SLCFP131	SLCFP078	SLCdtt110	SLCdtt075	SLCFP070	LYZFP304	SLCdtt022	LYZdtt366	SLCFP067	SLCdtt019	SLCdtt070	SLCFP023	SLCdtt005	SLCFP051	SLCdtt002	LYZdtt354	LYZFP328	LYZFP317	SLCFP022	LYZdtt328	LYZFP355	LYZdtt330	LYZFP319	SLCFP005	SLCFP024	SLCFP093	SLCdtt021	SLCFP053	SLCdtt114	LYZFP320	SLCdtt111	SLCFP091	LYZFP327	SLCFP095	LYZdtt356	LYZdtt368	SLCdtt095	SLCdtt074	SLCFP077	LYZdtt367	LYZdtt304	LYZFP356	SLCdtt024	LYZFP354	LYZdtt317	SLCFP112	SLCFP073	SLCFP128	LYZdtt305	LYZdtt319	SLCFP092	LYZFP332	SLCFP002	LYZFP306	LYZdtt329	SLCFP113	LYZdtt306	SLCFP071	SLCFP004	SLCdtt113	SLCdtt004	SLCFP019a	SLCdtt092	SLCdtt112	LYZFP316	SLCFP075	SLCdtt020	SLCFP049	LYZdtt355	LYZFP339	SLCFP094	LYZdtt343	LYZFP315	SLCdtt128	SLCdtt076	LYZdtt341	LYZdtt344	SLCFP050	LYZFP352	SLCdtt051	LYZFP305	SLCFP052	LYZdtt340	SLCFP076	SLCdtt096	LYZFP330	LYZdtt318	SLCFP127	LYZFP340	LYZdtt332	SLCFP129	LYZdtt363	LYZdtt365	LYZdtt320	LYZdtt315	LYZFP351	SLCFP074	SLCdtt078	SLCFP054	SLCdtt052	LYZFP303	SLCFP003	SLCFP068	SLCdtt069	SLCdtt129	SLCFP114	SLCdtt109	LYZdtt352	SLCFP006	SLCdtt054	LYZdtt353	LYZFP343	LYZdtt316	SLCdtt006	SLCdtt093	SLCdtt077	SLCdtt132	SLCFP132	SLCdtt001	LYZFP344	LYZFP342	LYZdtt303	SLCdtt130	SLCFP096	SLCFP001	SLCFP110	SLCdtt068	LYZFP353	LYZdtt307	SLCFP109	LYZdtt331	LYZdtt339	SLCdtt003	SLCdtt053	LYZdtt327	SLCFP020	LYZFP318	SLCdtt067	LYZFP329	LYZFP341	SLCdtt163	SLCdtt164	SLCdtt145	SLCFP148	SLCdtt150	SLCdtt167	SLCFP164	SLCdtt149	SLCFP166	SLCdtt146	SLCdtt148	SLCFP163	SLCdtt168	SLCFP150	SLCFP167	SLCFP145	SLCFP165	SLCdtt165	SLCdtt166	SLCFP146	SLCFP147	SLCdtt147	SLCFP149	taxonomy
k__Bacteria	78100.0	21061.0	50399.0	174643.0	14806.0	20298.0	28198.0	61115.0	82281.0	25595.0	30695.0	65359.0	25627.0	8163.0	10402.0	109734.0	29247.0	29390.0	35667.0	69301.0	93298.0	87858.0	81698.0	35689.0	24221.0	93639.0	102507.0	15506.0	47869.0	25056.0	30472.0	35721.0	31836.0	14427.0	49667.0	48178.0	73718.0	57275.0	20029.0	37404.0	117680.0	17043.0	96749.0	56582.0	11506.0	43246.0	28863.0	69057.0	117103.0	30596.0	29779.0	34526.0	158788.0	38627.0	35766.0	39537.0	38769.0	18640.0	91955.0	57627.0	167982.0	51250.0	37473.0	46660.0	71836.0	68331.0	66655.0	150525.0	125094.0	66373.0	52477.0	32641.0	29424.0	83054.0	91767.0	43236.0	37288.0	56772.0	37395.0	27410.0	37002.0	56229.0	35316.0	25171.0	121919.0	119045.0	49295.0	50482.0	24206.0	33675.0	14793.0	67314.0	22380.0	83746.0	31330.0	27486.0	102068.0	27066.0	59396.0	25076.0	60530.0	59952.0	133973.0	99706.0	25614.0	11472.0	21283.0	15262.0	111298.0	63519.0	57901.0	77629.0	98706.0	36618.0	79199.0	77184.0	26214.0	70668.0	53319.0	22411.0	39696.0	45560.0	65522.0	25993.0	103036.0	42849.0	74729.0	50536.0	44514.0	77172.0	61204.0	74349.0	42859.0	59899.0	67604.0	25829.0	148437.0	51498.0	118634.0	67326.0	75607.0	66089.0	42487.0	64401.0	45418.0	54743.0	79362.0	45022.0	124517.0	71239.0	111083.0	28191.0	15577.0	57022.0	21790.0	23651.0	33556.0	84339.0	32869.0	16554.0	24844.0	69130.0	18099.0	13408.0	62241.0	9389.0	17361.0	23306.0	157773.0	61766.0	13782.0	75135.0	90604.0	43669.0	24002.0	54708.0	60608.0	109009.0	28107.0	14548.0	84307.0	69924.0	91380.0	64576.0	81882.0	70281.0	12303.0	33225.0	49324.0	111814.0	77007.0	18458.0	18557.0	25133.0	120108.0	24551.0	55566.0	25629.0	89722.0	64800.0	26075.0	8538.0	34476.0	26789.0	65761.0	74567.0	42803.0	101245.0	42187.0	58475.0	33084.0	25857.0	19233.0	30779.0	30863.0	57719.0	81985.0	62477.0	29598.0	19859.0	48837.0	54161.0	60032.0	24362.0	49201.0	25846.0	32445.0	22518.0	31969.0	29082.0	43443.0	37763.0	96431.0	11045.0	224969.0	51117.0	39813.0	21682.0	80170.0	50597.0	86687.0	22154.0	11058.0	51760.0	26893.0	77279.0	62727.0	61483.0	12706.0	100487.0	196510.0	51535.0	105465.0	28966.0	86029.0	38694.0	82766.0	68848.0	66143.0	69487.0	27199.0	57285.0	71933.0	31361.0	59105.0	35336.0	143297.0	37364.0	32713.0	54837.0	19664.0	16194.0	27555.0	91216.0	66245.0	79275.0	67499.0	59886.0	11597.0	15091.0	77212.0	60108.0	81709.0	34622.0	39061.0	7649.0	41169.0	24127.0	114869.0	54652.0	44914.0	31175.0	49927.0	191837.0	47933.0	10997.0	32534.0	61179.0	82486.0	56235.0	136775.0	20553.0	58511.0	39205.0	20580.0	39812.0	57247.0	25643.0	9791.0	129623.0	63766.0	80899.0	13262.0	44176.0	22152.0	23047.0	33656.0	109348.0	21755.0	97869.0	19724.0	26685.0	43682.0	108978.0	76293.0	141300.0	171251.0	23835.0	24610.0	83038.0	40556.0	92423.0	32710.0	30368.0	14272.0	87984.0	16911.0	66578.0	116941.0	34514.0	67857.0	105469.0	73101.0	50493.0	18468.0	53642.0	10924.0	21301.0	58817.0	29499.0	64654.0	30816.0	18700.0	49894.0	74089.0	72992.0	47247.0	40061.0	46669.0	49262.0	29762.0	32177.0	84649.0	10026.0	25184.0	64436.0	49805.0	70686.0	30280.0	30876.0	141192.0	45316.0	112730.0	25781.0	65765.0	30701.0	180653.0	14117.0	132652.0	18598.0	90319.0	117105.0	29813.0	98688.0	191050.0	47758.0	44761.0	24698.0	17732.0	43540.0	104372.0	61205.0	96730.0	22799.0	14951.0	12530.0	27807.0	28484.0	26475.0	40731.0	132482.0	83766.0	186005.0	34395.0	135763.0	127219.0	100736.0	160288.0	70800.0	32915.0	29438.0	13820.0	43928.0	34958.0	54628.0	23942.0	30007.0	209919.0	98530.0	124799.0	111842.0	33136.0	71392.0	36450.0	95112.0	236838.0	133172.0	20540.0	214963.0	323590.0	17174.0	37606.0	30158.0	100378.0	30721.0	45103.0	192653.0	22582.0	152343.0	160241.0	8599.0	112992.0	53018.0	32900.0	26775.0	17755.0	36912.0	32772.0	6647.0	139918.0	15573.0	16750.0	34398.0	81927.0	144076.0	32796.0	97602.0	160015.0	30613.0	68355.0	895416.0	82235.0	22389.0	53553.0	25678.0	325824.0	45298.0	83367.0	76032.0	70588.0	227144.0	139803.0	20846.0	81430.0	61423.0	14304.0	99099.0	1839159.0	432509.0	98890.0	92505.0	31452.0	49446.0	24958.0	56600.0	250090.0	30941.0	20772.0	32919.0	25827.0	9895.0	36150.0	143872.0	49070.0	19777.0	171719.0	204952.0	177712.0	46592.0	41647.0	55276.0	48945.0	32765.0	6955.0	164944.0	111814.0	1257768.0	10400.0	46022.0	30554.0	10557.0	15102.0	39827.0	117265.0	23563.0	67629.0	20598.0	64070.0	52601.0	112957.0	36202.0	96193.0	25629.0	116754.0	75295.0	139391.0	84091.0	114126.0	51410.0	140522.0	179269.0	47691.0	215048.0	100608.0	20204.0	101375.0	51696.0	138053.0	157239.0	90620.0	52876.0	36322.0	101071.0	316838.0	63611.0	33631.0	77902.0	86338.0
