	IL17.DTT.115	IL17.DTT.116	IL17.DTT.127	IL17.DTT.128	IL17.DTT.139	IL17.DTT.140	IL17.DTT.188	IL17.DTT.199	IL17.DTT.200	IL17.DTT.217	IL17.DTT.218	IL17.DTT.25	IL17.DTT.26	IL17.DTT.103	IL17.DTT.104	IL17.DTT.49	IL17.DTT.50	IL17.DTT.85	IL17.DTT.86	TKO.DTT.1	TKO.DTT.2	TKO.DTT.43	TKO.DTT.44	TKO.DTT.31	TKO.DTT.32	TKO.DTT.19	TKO.DTT.20	TKO.DTT.55	TKO.DTT.56	TKO.DTT.73	TKO.DTT.74	TKO.DTT.91	TKO.DTT.92	TKO.DTT.103	TKO.DTT.104	TKO.DTT.109	TKO.DTT.110	TKO.DTT.127	TKO.DTT.128	TKO.DTT.139	TKO.DTT.140	TKO.DTT.151	TKO.DTT.152
IL17.DTT.218	1.7790412735359897	0.04486057482533909	1.8465588558251829	0.8217424341536553	1.0175815805206987	0.7391142658079259	0.936566694117791	0.5128005898523242	0.6935788949380893	2.4886499131707587	0.0	2.2942867909888776	0.6921037270692973	1.6037306410334249	0.565325462249657	1.8913102271067623	0.7043507999755498	1.2264429487611674	0.064975128343532	1.7680225583991107	3.3852763422220775	3.289799410576983	2.567865494956866	2.4783669967891266	2.637529316366682	2.2069363744837998	2.347105621596777	1.2627441863857622	2.6150395941952205	2.471711189481285	1.7485785295689706	2.4437985408588117	2.301966695741819	2.4578941548529936	1.7431411553096066	3.2534931287699034	2.22159111485297	2.929374819388069	2.1493599447306555	2.944185185829782	2.896184805517991	2.609034906178966	2.3028191123639874
IL17.DTT.25	0.5830992028678024	2.297199923306394	0.4957684230934851	3.078476627744483	1.3556259907656845	1.7613873926406107	2.761106565864967	2.6751288066306635	2.981255731894412	0.3811353279338009	2.2942867909888776	0.0	2.273443329671876	0.7269148454380455	2.0844144059063345	0.46868818708102333	1.9466076294482832	1.1738427550063328	2.3396965925329476	1.969599911154324	1.5532598875008063	2.522576746241487	3.6259281913681147	2.953157959054082	3.8367910315602343	2.5733027784540576	3.4693222569944417	2.343574695388367	3.5884236001862386	2.2475632885694172	2.3850285476015527	1.9361630098806952	2.8803722838686787	2.039598419831174	2.289528616841323	1.9640987931342266	2.4181094206256923	2.116419948433422	3.238032825463015	2.067202230649385	3.329379585735216	1.6124928979140198	3.2661216418773735
IL17.DTT.26	1.6990271156921517	0.7334190041638545	1.839120886066618	0.9867451127594632	0.9964121738637822	0.5743788624348818	0.5025866757771729	1.141260776281467	1.0859031291675576	2.41900427867305	0.6921037270692973	2.273443329671876	0.0	1.578209590024351	0.28723585738015134	1.8219061194477661	0.37676662418191015	1.4715500151155831	0.6567596068607312	1.1672904246726679	3.063854752038042	2.7139131007637887	1.9154347373135696	1.7881634871608696	2.0156658437537978	1.5299733294318971	1.6983038395249677	0.5903255167378194	1.9512103395423064	1.8614185105935452	1.0793354518523806	1.889385048262103	1.6114755792679443	1.8819008932872419	1.0768163421821346	2.7898680476233295	1.5688728765426514	2.3862254169548094	1.4869139144513703	2.414979507379185	2.2047883766237897	2.150671662864095	1.6286962785010846
IL17.DTT.103	0.22258031396087136	1.6114485547199	0.2614322486347142	2.369818406155527	0.7259401421464514	1.095254111498284	2.057824532338995	2.0024985058361917	2.2830989479621553	0.8875145103557179	1.6037306410334249	0.7269148454380455	1.578209590024351	0.0	1.4000951869693232	0.38220242490798173	1.2738457753365815	0.6564513291816906	1.6463290714828553	1.4799624892378676	1.9314561249256577	2.4761653492425375	3.0728752567569475	2.5097940144002737	3.258073537735632	2.1278621180901407	2.8966120487276767	1.6954106169167815	3.0555877086560677	1.9676605209182516	1.8653090207980434	1.71616931468021	2.4073805105773123	1.7900547303738183	1.7667127567209946	2.1045790808719267	2.020696902039753	2.0474001889567464	2.665102445367674	2.0274696148635365	2.9216023432648113	1.5835141621190558	2.7207638784732686
IL17.DTT.104	1.5259836724986302	0.597877324249255	1.6607044322228979	1.0818596128910978	0.7573375904230936	0.3323377070327353	0.7600175694531035	1.0681026697462996	1.1103206771038039	2.263979945708888	0.565325462249657	2.0844144059063345	0.28723585738015134	1.4000951869693232	0.0	1.6338773240767341	0.17116986463762413	1.2290382937670927	0.5494314572121249	1.2430002781992775	2.985378437274744	2.7456671041742204	2.155367548792321	1.95786473754912	2.2693507351735374	1.6707281648690342	1.9417305316349143	0.8072780222252308	2.180631579636966	1.9184855617305159	1.202156828221427	1.9110459982198928	1.7840358622231018	1.9251700902868725	1.2034408243407169	2.75764466129837	1.6659851909029098	2.4010043679687243	1.7213783085949759	2.417015701298533	2.381095164291816	2.1069506109751632	1.8537267863157234
IL17.DTT.49	0.19592980530896514	1.89771473811687	0.3269180135218939	2.656316479870707	0.9153124995283268	1.3088038494826149	2.3133069498194794	2.3096336016481307	2.581670010946061	0.7110506585394448	1.8913102271067623	0.46868818708102333	1.8219061194477661	0.38220242490798173	1.6338773240767341	0.0	1.4898663228345004	0.8921721340349061	1.9314886218931433	1.5663492982480558	1.6868336552854448	2.325380664334982	3.1993584381091384	2.562313233208222	3.4052705321628864	2.1798614409026773	3.0360036314040446	1.901012173039665	3.165918160370986	1.9158937921713552	1.9483099977723535	1.6395210337529476	2.4741515493447452	1.7381713644272776	1.8623754745291234	1.8849631374072993	2.0305587029543224	1.908822303501263	2.8013239827045515	1.8695418896691312	2.9548252750083033	1.4012726601668568	2.8387150454263446
IL17.DTT.50	1.3854327839521596	0.733876970043017	1.5342854076503045	1.2512313624597258	0.63685168623893	0.20852876904451922	0.8746423576886979	1.2151077292442491	1.2794759747451723	2.1246315047500555	0.7043507999755498	1.9466076294482832	0.37676662418191015	1.2738457753365815	0.17116986463762413	1.4898663228345004	0.0	1.161758553879205	0.6979350777688366	1.1165429129091093	2.8207298140770485	2.59652293020345	2.150515177597236	1.8832953661724905	2.283549416764031	1.5768922421316165	1.9424254612119454	0.7780928994150526	2.165272736929778	1.7819824850067292	1.1143850019213735	1.7598578471995454	1.7152013386412293	1.7804741180792558	1.1075426871004386	2.5921965925126322	1.5528440532743153	2.2463252208174387	1.7140069816508328	2.2592762565113222	2.310926576957443	1.940540130942913	1.8325161822065326
IL17.DTT.85	0.8339913999178931	1.2171902810880466	0.7997271613438264	2.0467950721108084	0.6156508196962847	0.9637986842023885	1.9391597873278306	1.5396482468902366	1.8918325807295713	1.4274730198998606	1.2264429487611674	1.1738427550063328	1.4715500151155831	0.6564513291816906	1.2290382937670927	0.8921721340349061	1.161758553879205	0.0	1.2828810558481352	1.8317750655986564	2.5622218794624185	3.012565526977935	3.2477403932197078	2.819613329948953	3.3993586580029076	2.4535505801772293	3.0487373591137823	1.8067608625530476	3.2500079282078773	2.405462009094316	2.083027572396942	2.2147588034919687	2.6842445179654786	2.284115025411952	2.024059677025013	2.698886582377686	2.363524557781146	2.597399423512808	2.8163744216535433	2.5772204756419517	3.248869659045964	2.1310844635465065	2.9100867280540017
IL17.DTT.86	1.8185065620490009	0.09797294327864865	1.8917119642525797	0.7653632029431126	1.0511812236552267	0.7506706814706626	0.879444353182273	0.5188975668682921	0.654545897621695	2.5317293137757932	0.064975128343532	2.3396965925329476	0.6567596068607312	1.6463290714828553	0.5494314572121249	1.9314886218931433	0.6979350777688366	1.2828810558481352	0.0	1.7560838103001428	3.4098083862557806	3.283520594358664	2.517291556184866	2.444346548600307	2.5835044836520726	2.179660588151445	2.2962764383821006	1.231155800184914	2.5661301770684735	2.4586625293078916	1.7199755406339863	2.439896793807976	2.266678338897381	2.4513066305920512	1.718306594070775	3.2623210346913645	2.1992017288118735	2.927888766190667	2.1007219404037256	2.9442648219091425	2.8596211378914	2.616678717384608	2.2564141912113365
TKO.DTT.1	1.4604003237331713	1.8048110363237233	1.6696880087787291	2.1208146889369384	1.3011787724900283	1.1701509374405985	1.4360915268459755	2.2534079751009957	2.2441662687004684	1.9936049272954182	1.7680225583991107	1.969599911154324	1.1672904246726679	1.4799624892378676	1.2430002781992775	1.5663492982480558	1.1165429129091093	1.8317750655986564	1.7560838103001428	0.0	2.144771245203617	1.5804311392355774	1.6671743640801457	1.0348549358372197	1.8894561503316345	0.6575723234468698	1.5271853091173284	0.7366838851288854	1.6274847635141656	0.7630881147119243	0.5470355120076626	0.763023209318215	0.9420605453544504	0.7280779273868816	0.38005813055055987	1.7175849397617209	0.6266202555949701	1.2522735311383846	1.3090233580489716	1.2998069625428337	1.451607262730584	1.143055016629065	1.3121719691927118
TKO.DTT.2	1.732325829331443	3.4047013066069636	1.8024658532034017	4.025103037300441	2.4466926591177383	2.711970608126812	3.469709608425434	3.845524079542626	4.032854655344649	1.3282735183103418	3.3852763422220775	1.5532598875008063	3.063854752038042	1.9314561249256577	2.985378437274744	1.6868336552854448	2.8207298140770485	2.5622218794624185	3.4098083862557806	2.144771245203617	0.0	1.631676344899151	3.6262043400185906	2.777644600907206	3.8805457791937243	2.488149725070777	3.5501275375059396	2.8226142821476308	3.545756795766511	1.9364085311625854	2.6017512348224257	1.602168949518642	2.8063708867816137	1.6859987323958163	2.4846555973112077	0.8920243645369061	2.3202317262543874	1.3793166331423699	3.3643664874033945	1.3232932849651917	3.0020896559750225	1.1820788267741413	3.3036605879576944
TKO.DTT.43	2.321131786835939	3.3215593581045835	2.5255348888186853	3.665033947914554	2.5682714543968292	2.598537517937328	2.963747100671294	3.7939921678449253	3.7997024483186514	2.4463834872105954	3.289799410576983	2.522576746241487	2.7139131007637887	2.4761653492425375	2.7456671041742204	2.325380664334982	2.59652293020345	3.012565526977935	3.283520594358664	1.5804311392355774	1.631676344899151	0.0	2.4208072858982366	1.5499935982718438	2.694273379444608	1.4379467184253512	2.4214659166508006	2.278506256909859	2.3031013337225694	0.8747562335473487	1.7716379457442877	0.8580612881125791	1.65345575342457	0.8631321625694559	1.717508902683863	0.7614928827089276	1.2760871433257095	0.4360293931553925	2.2928712530209476	0.45845763099582787	1.6039167033962878	0.9287082228638626	2.165288418993
TKO.DTT.44	3.0918592287383113	2.609014597689341	3.293187800257848	2.3300003724655185	2.6741597482721535	2.3312047765397512	1.6846535101020146	2.9007793248018867	2.619167258809931	3.658294224335724	2.567865494956866	3.6259281913681147	1.9154347373135696	3.0728752567569475	2.155367548792321	3.1993584381091384	2.150515177597236	3.2477403932197078	2.517291556184866	1.6671743640801457	3.6262043400185906	2.4208072858982366	0.0	0.8851048939223173	0.2779795164820174	1.1561816547429715	0.22183018947350316	1.4667996384274928	0.14421652148292083	1.7543649303688498	1.280530659236745	2.0542319882046747	0.8460532740935756	1.950490396927076	1.3406694592659105	2.9690003914493923	1.3786568132525487	2.3723411284580624	0.4367275330707358	2.4513090525927574	0.9009126225153451	2.5581689478993987	0.3641719228870853
TKO.DTT.31	2.47681228888054	2.5186984000495705	2.694987745167256	2.5315497430153395	2.2418243802801205	2.0087610383033683	1.7960615410701735	2.9165849898902474	2.758198546665007	2.961693443901412	2.4783669967891266	2.953157959054082	1.7881634871608696	2.5097940144002737	1.95786473754912	2.562313233208222	1.8832953661724905	2.819613329948953	2.444346548600307	1.0348549358372197	2.777644600907206	1.5499935982718438	0.8851048939223173	0.0	1.159171443017797	0.3835465982863323	0.8716829117003224	1.2557979538306365	0.7815946339404717	0.8850663897046761	0.7864445349648448	1.2022377788626681	0.18894719991413012	1.0973355259106836	0.8021367975707788	2.0867773085616017	0.575330125501401	1.4897870917816836	0.7647776957079018	1.5678178140916692	0.43485856425271496	1.7076256866731332	0.618339006385728
TKO.DTT.32	3.2910196262576226	2.6782955700327236	3.484834699071425	2.314789844637591	2.8378278571043665	2.4738458637784597	1.7218689753698042	2.93013097163186	2.616425149387062	3.8714622341273137	2.637529316366682	3.8367910315602343	2.0156658437537978	3.258073537735632	2.2693507351735374	3.4052705321628864	2.283549416764031	3.3993586580029076	2.5835044836520726	1.8894561503316345	3.8805457791937243	2.694273379444608	0.2779795164820174	1.159171443017797	0.0	1.416463099730208	0.3739332510635365	1.6055591907195814	0.4075569461709448	2.024666501263619	1.5030927831669414	2.316875853328691	1.1145453399260583	2.2120867209312896	1.5619970523392535	3.238676076034829	1.6438055141343757	2.6424341070341044	0.6137590789690129	2.7226476919613627	1.1588822207139091	2.821205006841537	0.6073853990701173
TKO.DTT.19	2.093277840107956	2.246262236394797	2.3119462058942557	2.365992361397506	1.8840326379564727	1.682110995920392	1.6291750459115537	2.6690619252887893	2.5603775913367857	2.5885745699797114	2.2069363744837998	2.5733027784540576	1.5299733294318971	2.1278621180901407	1.6707281648690342	2.1798614409026773	1.5768922421316165	2.4535505801772293	2.179660588151445	0.6575723234468698	2.488149725070777	1.4379467184253512	1.1561816547429715	0.3835465982863323	1.416463099730208	0.0	1.0775214801682833	1.0052721526947554	1.0793893883974102	0.6342616765591403	0.504289051026585	0.9037457255854018	0.32853324524088084	0.8103257389621786	0.47039606679501744	1.8577781566583038	0.27280610567251007	1.2782953141323794	0.9006020060323716	1.348782667226066	0.7994749129372749	1.4049687849517096	0.8220229712987798
TKO.DTT.20	2.925192847725003	2.388269195993327	3.1228556915983345	2.115060534048368	2.479548068047149	2.1268059611987504	1.4632240716359153	2.679266554119998	2.4012720344340313	3.511824054547077	2.347105621596777	3.4693222569944417	1.6983038395249677	2.8966120487276767	1.9417305316349143	3.0360036314040446	1.9424254612119454	3.0487373591137823	2.2962764383821006	1.5271853091173284	3.5501275375059396	2.4214659166508006	0.22183018947350316	0.8716829117003224	0.3739332510635365	1.0775214801682833	0.0	1.2643031452058575	0.3081415816478661	1.698364123862067	1.1297448967257468	1.980600852073946	0.7887427814311402	1.8827888040803065	1.1912224899079324	2.9253570702271983	1.300773027594908	2.334754168663582	0.24184436931108064	2.410462862251643	0.9901802398528529	2.4772779059025516	0.2625710464475308
TKO.DTT.55	1.7675335237571308	1.3056710028611396	1.9381321229761466	1.4266886642350693	1.280182270798105	0.9414140858346485	0.7118708869057147	1.69106278114322	1.590346034085925	2.416828363008288	1.2627441863857622	2.343574695388367	0.5903255167378194	1.6954106169167815	0.8072780222252308	1.901012173039665	0.7780928994150526	1.8067608625530476	1.231155800184914	0.7366838851288854	2.8226142821476308	2.278506256909859	1.4667996384274928	1.2557979538306365	1.6055591907195814	1.0052721526947554	1.2643031452058575	0.0	1.48886094809444	1.4196671477500766	0.6535390942455281	1.4927847258485332	1.0923770580284493	1.4492226872968168	0.596269257012846	2.4523788255641623	1.1039105243882419	1.9807273140118928	1.0460937897828295	2.03021112013488	1.6748168377733506	1.8579217948755253	1.1544845999099709
TKO.DTT.56	3.0643321264464403	2.655999190399058	3.271024825405478	2.413580216964693	2.6689136411837615	2.339597582122531	1.752974610663019	2.965916715245981	2.6975504717967063	3.6193755413141657	2.6150395941952205	3.5884236001862386	1.9512103395423064	3.0555877086560677	2.180631579636966	3.165918160370986	2.165272736929778	3.2500079282078773	2.5661301770684735	1.6274847635141656	3.545756795766511	2.3031013337225694	0.14421652148292083	0.7815946339404717	0.4075569461709448	1.0793893883974102	0.3081415816478661	1.48886094809444	0.0	1.658019281602731	1.2395094715687587	1.9686852637208332	0.7597261528965098	1.8655250854869898	1.303610062805158	2.8681056707923687	1.2923335574203199	2.2706516701732844	0.46595738952607973	2.348825852019009	0.7679272897751229	2.4715470454754223	0.34034322218855034
TKO.DTT.73	1.8694893279636884	2.5058995724530755	2.0972121860479667	2.796500582699755	1.8808532276098897	1.818332768234444	2.0925871684440605	2.969902179202488	2.943589633685177	2.242662392581479	2.471711189481285	2.2475632885694172	1.8614185105935452	1.9676605209182516	1.9184855617305159	1.9158937921713552	1.7819824850067292	2.405462009094316	2.4586625293078916	0.7630881147119243	1.9364085311625854	0.8747562335473487	1.7543649303688498	0.8850663897046761	2.024666501263619	0.6342616765591403	1.698364123862067	1.4196671477500766	1.658019281602731	0.0	0.899984451100259	0.35750804354859206	0.9137095849486777	0.3065874704576181	0.845824278274273	1.2410464934473415	0.43243194322213485	0.6713171333499173	1.5258511275205593	0.7273234982580052	1.148153978735282	0.8308364049096439	1.4376042799931787
TKO.DTT.74	1.861836136080488	1.7860351296046444	2.081136259210393	1.9371369079093212	1.4865284094523235	1.2347737187911423	1.2304842213157363	2.2180991787360322	2.1178859424069345	2.4634825173509762	1.7485785295689706	2.3850285476015527	1.0793354518523806	1.8653090207980434	1.202156828221427	1.9483099977723535	1.1143850019213735	2.083027572396942	1.7199755406339863	0.5470355120076626	2.6017512348224257	1.7716379457442877	1.280530659236745	0.7864445349648448	1.5030927831669414	0.504289051026585	1.1297448967257468	0.6535390942455281	1.2395094715687587	0.899984451100259	0.0	1.0802413366735857	0.626077399040879	1.0411992039658347	0.1917986393469608	2.060860763590012	0.5185840573231593	1.5409814465255556	0.8950755514670405	1.5855825696401982	1.2086848344824197	1.4918420317566574	0.9177229117719605
TKO.DTT.91	1.597759405333078	2.475670720005208	1.8168157385922141	2.8603191704204636	1.7458768750802687	1.758753542402533	2.1835962122916084	2.945936885817369	2.9726082318412104	1.9072705950612152	2.4437985408588117	1.9361630098806952	1.889385048262103	1.71616931468021	1.9110459982198928	1.6395210337529476	1.7598578471995454	2.2147588034919687	2.439896793807976	0.763023209318215	1.602168949518642	0.8580612881125791	2.0542319882046747	1.2022377788626681	2.316875853328691	0.9037457255854018	1.980600852073946	1.4927847258485332	1.9686852637208332	0.35750804354859206	1.0802413366735857	0.0	1.2161503439032426	0.14614064983944755	0.9875944853316102	0.9914505540952006	0.7195394477053887	0.49723516991824757	1.7953795063355826	0.5376009379069209	1.482076290971774	0.5199193139826905	1.725728453513818
TKO.DTT.92	2.3858639712531753	2.3421228061953223	2.603765156555919	2.3492015287608043	2.099987355704409	1.848123790809865	1.6166692948696355	2.7378854433535538	2.5759669767873428	2.9066844498952817	2.301966695741819	2.8803722838686787	1.6114755792679443	2.4073805105773123	1.7840358622231018	2.4741515493447452	1.7152013386412293	2.6842445179654786	2.266678338897381	0.9420605453544504	2.8063708867816137	1.65345575342457	0.8460532740935756	0.18894719991413012	1.1145453399260583	0.32853324524088084	0.7887427814311402	1.0923770580284493	0.7597261528965098	0.9137095849486777	0.626077399040879	1.2161503439032426	0.0	1.1217888559008613	0.6612076916843977	2.1442772459814354	0.536167115947473	1.5544984111475806	0.6399284168113498	1.6263567277506288	0.5972724663126501	1.7143502973939078	0.5266205499250648
TKO.DTT.103	1.6834907266514008	2.4915662706303032	1.8982321082656421	2.841678940521057	1.8077521047058973	1.7935850278263816	2.148845584738661	2.9546105692955904	2.964837003894341	1.9980855468225773	2.4578941548529936	2.039598419831174	1.8819008932872419	1.7900547303738183	1.9251700902868725	1.7381713644272776	1.7804741180792558	2.284115025411952	2.4513066305920512	0.7280779273868816	1.6859987323958163	0.8631321625694559	1.950490396927076	1.0973355259106836	2.2120867209312896	0.8103257389621786	1.8827888040803065	1.4492226872968168	1.8655250854869898	0.3065874704576181	1.0411992039658347	0.14614064983944755	1.1217888559008613	0.0	0.9383192820062454	1.0707838955779807	0.657541248798473	0.5356430914691958	1.7056820607622258	0.6010361933698017	1.3730379657590839	0.6531287396827247	1.6292346987321997
