"","X","chao1","observed_otus","pielou_e","shannon","SampleID"
"31","TL1a_DTT_197_Repeat",149.714285714286,149,0.726227016338574,5.24275521506059,"TL1a_DTT_197_Repeat"
"32","TL1a_DTT_198_Repeat",186.5,182,0.768012663777537,5.76608136071372,"TL1a_DTT_198_Repeat"
"33","TL1a_DTT_205",143.625,129,0.42195875634685,2.95844873316354,"TL1a_DTT_205"
"34","TL1a_DTT_206",138.333333333333,123,0.439809907022327,3.05338665909441,"TL1a_DTT_206"
"35","TL1a_DTT_207",189.285714285714,140,0.416697791684728,2.97075648945641,"TL1a_DTT_207"
"36","TL1a_DTT_208",177.8,152,0.370962761346566,2.68871120442678,"TL1a_DTT_208"
"37","TL1a_DTT_209",154.153846153846,116,0.39917698063029,2.73754814685494,"TL1a_DTT_209"
"38","TL1a_DTT_210",180.789473684211,176,0.653497317893418,4.87471855578883,"TL1a_DTT_210"
"39","TL1a_DTT_229",228.363636363636,185,0.515591173807313,3.88311380761824,"TL1a_DTT_229"
"40","TL1a_DTT_230",226.444444444444,199,0.512901873917896,3.91683907828438,"TL1a_DTT_230"
"41","TL1a_DTT_231",299.5,256,0.59525030563925,4.762002445114,"TL1a_DTT_231"
"42","TL1a_DTT_232",156.8,133,0.513261411544709,3.62120422169193,"TL1a_DTT_232"
"43","TL1a_DTT_233",203.95652173913,175,0.63833468030744,4.75636646297474,"TL1a_DTT_233"
"44","TL1a_DTT_234",291.363636363636,248,0.660664798800692,5.25505750502295,"TL1a_DTT_234"
"45","TL1a_DTT_241",191.28125,153,0.36049824140808,2.61627555450708,"TL1a_DTT_241"
"46","TL1a_DTT_242",113.9375,92,0.398425244549096,2.5991517676732,"TL1a_DTT_242"
"47","TL1a_DTT_243",105.3125,85,0.339943707144952,2.17883211537191,"TL1a_DTT_243"
"48","TL1a_DTT_244_Repeat",254.571428571429,225,0.456894109243006,3.57007059718086,"TL1a_DTT_244_Repeat"
"49","TL1a_DTT_245_Repeat",172.666666666667,161,0.530521284114736,3.88920743591576,"TL1a_DTT_245_Repeat"
"50","TL1a_DTT_246",280.294117647059,235,0.529917909116652,4.1739073914456,"TL1a_DTT_246"
"51","TL1a_DTT_265",296.3,249,0.588589403209137,4.68517278673953,"TL1a_DTT_265"
"52","TL1a_DTT_266",372.275862068966,274,0.56188307382983,4.55014715874644,"TL1a_DTT_266"
"53","TL1a_DTT_267",333.181818181818,250,0.656385780336822,5.22862753368271,"TL1a_DTT_267"
"54","TL1a_DTT_268_Repeat",198.6,186,0.597725577037054,4.50634805074354,"TL1a_DTT_268_Repeat"
"55","TL1a_DTT_269_Repeat",251.066666666667,245,0.721142515043769,5.72344704432411,"TL1a_DTT_269_Repeat"
"56","TL1a_DTT_270_Repeat",254.96875,233,0.69591879809115,5.47283496975288,"TL1a_DTT_270_Repeat"
"57","TL1a_DTT_283",285.451612903226,259,0.728189645245203,5.83775678300927,"TL1a_DTT_283"
"58","TL1a_DTT_284",277.2,246,0.669612184346815,5.31840448712647,"TL1a_DTT_284"
"59","TL1a_DTT_285",272.916666666667,249,0.664927890449662,5.29282729266526,"TL1a_DTT_285"
"60","TL1a_DTT_286",271.875,210,0.475594885783278,3.66885571587859,"TL1a_DTT_286"
"61","TL1a_DTT_287",181.769230769231,179,0.7783222866694,5.82482060877285,"TL1a_DTT_287"
"62","TL1a_DTT_288",128.1,128,0.723772843942422,5.06640990759696,"TL1a_DTT_288"
"63","TL1a_DTT_61_Repeat",180.833333333333,180,0.675581431791849,5.0613568415926,"TL1a_DTT_61_Repeat"
"64","TL1a_DTT_62",122.4,107,0.557476996728539,3.75821276912351,"TL1a_DTT_62"
"65","TL1A_DTT_626",225.121951219512,220,0.629826783966898,4.90090876325882,"TL1A_DTT_626"
"66","TL1A_DTT_627",257.076923076923,250,0.6384914686802,5.08608530710355,"TL1A_DTT_627"
"67","TL1A_DTT_628",244.161290322581,236,0.714525552255134,5.63234987807536,"TL1A_DTT_628"
"68","TL1A_DTT_629",80.5263157894737,80,0.614549294215192,3.88513644879222,"TL1A_DTT_629"
"69","TL1a_DTT_63",110.434782608696,103,0.552894398318102,3.69692868583064,"TL1a_DTT_63"
"70","TL1A_DTT_630",256.157894736842,178,0.594872035090942,4.44710475987637,"TL1A_DTT_630"
"71","TL1A_DTT_638",65.5,58,0.355437937219858,2.08214868118127,"TL1A_DTT_638"
"72","TL1A_DTT_639",71.75,70,0.632237505578863,3.87516260562017,"TL1A_DTT_639"
"73","TL1a_DTT_64",185,152,0.508623719990443,3.68646785410876,"TL1a_DTT_64"
"74","TL1A_DTT_640",231.886363636364,222,0.642913889077562,5.011138217723,"TL1A_DTT_640"
"75","TL1A_DTT_641",219.02380952381,213,0.656563937761893,5.07833140570028,"TL1A_DTT_641"
"76","TL1A_DTT_642",245.153846153846,234,0.682833050639147,5.37414515111585,"TL1A_DTT_642"
"77","TL1a_DTT_65",127.5,110,0.450040038137912,3.05188338410154,"TL1a_DTT_65"
"78","TL1a_DTT_66",124,117,0.521808029407159,3.58501147563428,"TL1a_DTT_66"
"79","TL1A_DTT_673",273.757575757576,268,0.689172326071023,5.55892544968412,"TL1A_DTT_673"
"80","TL1A_DTT_674",222.794117647059,216,0.693301072947602,5.37647182583788,"TL1A_DTT_674"
"81","TL1A_DTT_675",214,201,0.666595434506499,5.1001561265131,"TL1A_DTT_675"
"82","TL1A_DTT_687",60.4285714285714,54,0.533534978185416,3.07043377792631,"TL1A_DTT_687"
"83","TL1A_DTT_689",156.567567567568,156,0.497029389873417,3.62105901982354,"TL1A_DTT_689"
"84","TL1a_DTT_73",172.055555555556,133,0.581829149252345,4.10496897718267,"TL1a_DTT_73"
"85","TL1a_DTT_74",173.882352941176,150,0.624091325320225,4.51144303705119,"TL1a_DTT_74"
"86","TL1a_DTT_75",134,111,0.614613508022628,4.17593977058204,"TL1a_DTT_75"
"87","TL1a_DTT_76_Repeat",240.136363636364,236,0.617393228383363,4.86669044043918,"TL1a_DTT_76_Repeat"
"88","TL1a_DTT_77",165.545454545455,126,0.434011401319622,3.02821903699746,"TL1a_DTT_77"
"89","TL1a_DTT_78",112.090909090909,108,0.448090131791317,3.02679843107995,"TL1a_DTT_78"
"90","TL1a_DTT_85",240.444444444444,207,0.600212089418094,4.61772388167153,"TL1a_DTT_85"
"91","TL1a_DTT_86",199.352941176471,172,0.495278855021755,3.67807190479727,"TL1a_DTT_86"
"92","TL1a_DTT_87",207.375,188,0.542387669344806,4.09751584011969,"TL1a_DTT_87"
"93","TL1a_DTT_88_Repeat",161.866666666667,160,0.646088443326141,4.73061312497171,"TL1a_DTT_88_Repeat"
"94","TL1a_DTT_89_Re_extracted",271.714285714286,251,0.723811103913721,5.76989173968141,"TL1a_DTT_89_Re_extracted"
"95","TL1a_DTT_90_Repeat",192.333333333333,185,0.688199670154469,5.18309423693481,"TL1a_DTT_90_Repeat"
"96","TL1a_DTT_97",166.772727272727,147,0.590993602028528,4.25496029250002,"TL1a_DTT_97"
"97","TL1a_DTT_98",144.428571428571,109,0.537214196050051,3.63596470075359,"TL1a_DTT_98"
"98","TL1a_DTT_99",220.272727272727,160,0.535138215278342,3.91824353309437,"TL1a_DTT_99"
"99","TL1a_FP_100",303.535714285714,258,0.638871160079669,5.11814205033412,"TL1a_FP_100"
"100","TL1a_FP_101",230.791666666667,206,0.572389289173406,4.39967057298542,"TL1a_FP_101"
"101","TL1a_FP_102",310.1,245,0.606315256728481,4.81210466954734,"TL1a_FP_102"
"102","TL1a_FP_127",232.555555555556,180,0.60214928107161,4.51121395584903,"TL1a_FP_127"
"103","TL1a_FP_128",239,218,0.692285573451512,5.37780193995524,"TL1a_FP_128"
"104","TL1a_FP_129",222.434782608696,206,0.712598924519292,5.47739200898773,"TL1a_FP_129"
"105","TL1a_FP_130",183.241379310345,159,0.508148432352348,3.71603000970395,"TL1a_FP_130"
"106","TL1a_FP_131",163,98,0.299651464841953,1.98210749429361,"TL1a_FP_131"
"107","TL1a_FP_132",219.3,172,0.541619570857101,4.02221032951297,"TL1a_FP_132"
"108","TL1a_FP_139",154.615384615385,129,0.491924251110159,3.44899271698722,"TL1a_FP_139"
"109","TL1a_FP_140",133.230769230769,102,0.500649041057326,3.34054334898463,"TL1a_FP_140"
"110","TL1a_FP_141",156,112,0.467655363423815,3.18349604002975,"TL1a_FP_141"
"111","TL1a_FP_142",318.885714285714,278,0.69359979708415,5.6312958805792,"TL1a_FP_142"
"112","TL1a_FP_143",350.625,297,0.633224180336933,5.20150549229506,"TL1a_FP_143"
"113","TL1a_FP_144",206.217391304348,144,0.456782562099896,3.27509671222292,"TL1a_FP_144"
"114","TL1a_FP_157",168.5,137,0.428371161579393,3.0405922483056,"TL1a_FP_157"
"115","TL1a_FP_158",181.785714285714,158,0.473967718123291,3.46175629488632,"TL1a_FP_158"
"116","TL1a_FP_159",165,143,0.455088239656653,3.2583732428226,"TL1a_FP_159"
"117","TL1a_FP_160",317.294117647059,240,0.575410237578984,4.54970579613013,"TL1a_FP_160"
"118","TL1a_FP_161",184,141,0.506179633628115,3.61389548782633,"TL1a_FP_161"
"119","TL1a_FP_162",244.206896551724,179,0.51898809181704,3.88401126975264,"TL1a_FP_162"
"120","TL1a_FP_169",161.47619047619,128,0.545202094351406,3.81641466045984,"TL1a_FP_169"
"121","TL1a_FP_170",204.142857142857,141,0.441285471958092,3.15058028811233,"TL1a_FP_170"
"122","TL1a_FP_171",136.461538461538,103,0.463492524985999,3.09914301266436,"TL1a_FP_171"
"123","TL1a_FP_172",322.037037037037,222,0.549014319518591,4.27924592290911,"TL1a_FP_172"
"124","TL1a_FP_173",335.028571428571,262,0.50064305276203,4.02187741561842,"TL1a_FP_173"
"125","TL1a_FP_174",322.489795918367,276,0.612309489827608,4.96492647338453,"TL1a_FP_174"
"126","TL1a_FP_193",167,126,0.60614472426096,4.22924141532139,"TL1a_FP_193"
"127","TL1a_FP_194",157.142857142857,120,0.606723732677085,4.19057444335986,"TL1a_FP_194"
"128","TL1a_FP_195",185.9,167,0.641493696867905,4.7365997631586,"TL1a_FP_195"
"129","TL1a_FP_196",224.384615384615,181,0.603521638382211,4.52631927738655,"TL1a_FP_196"
"130","TL1a_FP_197",316.394736842105,251,0.592175105692545,4.72054964659353,"TL1a_FP_197"
"131","TL1a_FP_198",212.032258064516,198,0.66074047381424,5.04102470804921,"TL1a_FP_198"
"132","TL1a_FP_205",144.714285714286,107,0.403069085767515,2.71727693494059,"TL1a_FP_205"
"133","TL1a_FP_206",121.071428571429,103,0.405778460533382,2.71323789027605,"TL1a_FP_206"
"134","TL1a_FP_207",125.588235294118,112,0.479435110414351,3.26368495868636,"TL1a_FP_207"
"135","TL1a_FP_208",88.6,61,0.146338628674986,0.867895969010488,"TL1a_FP_208"
"136","TL1a_FP_209",134.444444444444,107,0.121340891658212,0.818015615214317,"TL1a_FP_209"
"137","TL1a_FP_210",214.038461538462,187,0.623499535431698,4.705485189692,"TL1a_FP_210"
"138","TL1a_FP_229",219.357142857143,184,0.614817180094443,4.62561514608881,"TL1a_FP_229"
"139","TL1a_FP_230",233.107142857143,208,0.648003555518933,4.98991231641464,"TL1a_FP_230"
"140","TL1a_FP_231",255.125,212,0.634052463944039,4.89990700537934,"TL1a_FP_231"
"141","TL1a_FP_232",106,79,0.274781730517368,1.73216378278618,"TL1a_FP_232"
"142","TL1a_FP_233",178.444444444444,145,0.523889489281754,3.76147890625735,"TL1a_FP_233"
"143","TL1a_FP_234",135.153846153846,97,0.570052241096232,3.76229510672858,"TL1a_FP_234"
"144","TL1a_FP_241",99.1764705882353,88,0.308029074194941,1.98969274131438,"TL1a_FP_241"
"145","TL1a_FP_242",112.714285714286,93,0.327808087167148,2.14358914155153,"TL1a_FP_242"
"146","TL1a_FP_243",129.214285714286,96,0.294871314272233,1.94171654702102,"TL1a_FP_243"
"147","TL1a_FP_244",181.894736842105,125,0.295764701230295,2.06023310778777,"TL1a_FP_244"
"148","TL1a_FP_245",228.387096774194,192,0.326262045960339,2.47468538401773,"TL1a_FP_245"
"149","TL1a_FP_246",214.1,159,0.247270325087161,1.80825894567752,"TL1a_FP_246"
"150","TL1a_FP_265",205.6,166,0.575217976976087,4.24225526181825,"TL1a_FP_265"
"151","TL1a_FP_266",236.363636363636,209,0.642103835876331,4.9489248631856,"TL1a_FP_266"
"152","TL1a_FP_267",228.857142857143,210,0.671282632484496,5.17843903873064,"TL1a_FP_267"
"153","TL1a_FP_268",304.25,250,0.616894354504771,4.91404735441087,"TL1a_FP_268"
"154","TL1a_FP_269",268.954545454545,183,0.587311145592994,4.41405428195568,"TL1a_FP_269"
"155","TL1a_FP_270",177,134,0.356676160774485,2.52030556414257,"TL1a_FP_270"
"156","TL1a_FP_283",285.285714285714,236,0.709533658712091,5.59300056313514,"TL1a_FP_283"
"157","TL1a_FP_284",218.875,157,0.602724231716183,4.39664468653663,"TL1a_FP_284"
"158","TL1a_FP_285",246.2,221,0.683620534044067,5.32397010673433,"TL1a_FP_285"
"159","TL1a_FP_286",238.105263157895,171,0.533579128634088,3.958011281229,"TL1a_FP_286"
"160","TL1a_FP_287",234.142857142857,187,0.688139743660357,5.19331801905885,"TL1a_FP_287"
"161","TL1a_FP_288",210.090909090909,165,0.66979738628658,4.93394336564662,"TL1a_FP_288"
"162","TL1a_FP_61",142.769230769231,125,0.61656410577652,4.29485255850481,"TL1a_FP_61"
"163","TL1a_FP_62",175.111111111111,120,0.566687663588685,3.91404969428806,"TL1a_FP_62"
"164","TL1A_FP_625",214.44,180,0.661238311518823,4.9539002915641,"TL1A_FP_625"
"165","TL1A_FP_626",227.972972972973,217,0.648199485963552,5.03103351915029,"TL1A_FP_626"
"166","TL1A_FP_627",244.583333333333,229,0.557409859271996,4.36964948032762,"TL1A_FP_627"
"167","TL1A_FP_629",67,65,0.492403919197779,2.96543751398577,"TL1A_FP_629"
"168","TL1a_FP_63",127.235294117647,111,0.573276105257586,3.89507626536153,"TL1a_FP_63"
"169","TL1A_FP_630",280.5,253,0.685223679259387,5.47013622875608,"TL1A_FP_630"
"170","TL1A_FP_637",68.5454545454545,66,0.607189217774321,3.67009093725297,"TL1A_FP_637"
"171","TL1A_FP_638",83.2,78,0.551441376576241,3.46603085190476,"TL1A_FP_638"
"172","TL1A_FP_639",78.3333333333333,60,0.622713882844734,3.67830277833042,"TL1A_FP_639"
"173","TL1a_FP_64",125.272727272727,98,0.418876220123493,2.77074465671664,"TL1a_FP_64"
"174","TL1A_FP_640",146.576923076923,125,0.204440845613231,1.42409082951567,"TL1A_FP_640"
"175","TL1A_FP_641",197.885714285714,167,0.320340921516093,2.36530263725347,"TL1A_FP_641"
"176","TL1A_FP_642",218.444444444444,217,0.581476563462377,4.51316013777899,"TL1A_FP_642"
"177","TL1a_FP_65",112.714285714286,93,0.383056528597947,2.50486747413372,"TL1a_FP_65"
"178","TL1a_FP_66",250.09375,191,0.413821848927858,3.135705607737,"TL1a_FP_66"
"179","TL1A_FP_673",247.260869565217,208,0.683632371090043,5.26426986294874,"TL1A_FP_673"
"180","TL1A_FP_674",234.166666666667,220,0.670754906204425,5.21938520478812,"TL1A_FP_674"
"181","TL1A_FP_675",238.848484848485,214,0.635911821923108,4.92289037567995,"TL1A_FP_675"
"182","TL1A_FP_676",132.6,130,0.430269840491383,3.02151307878357,"TL1A_FP_676"
"183","TL1A_FP_677",201.4,184,0.510691190150474,3.84221680950959,"TL1A_FP_677"
"184","TL1A_FP_678",200.714285714286,174,0.570919634416319,4.24932257963128,"TL1A_FP_678"
"185","TL1A_FP_685",68.1666666666667,59,0.620935608966709,3.65274254418927,"TL1A_FP_685"
"186","TL1A_FP_686",62.6666666666667,58,0.642717946259635,3.76502951441637,"TL1A_FP_686"
"187","TL1A_FP_687",80.6,65,0.585093238404776,3.5236466865895,"TL1A_FP_687"
"188","TL1A_FP_688",187.526315789474,170,0.372657610547344,2.76116592187222,"TL1A_FP_688"
"189","TL1A_FP_689",172.620689655172,140,0.30033663609454,2.14118487907519,"TL1A_FP_689"
"190","TL1a_FP_73",173.333333333333,125,0.606236771520521,4.22291457584193,"TL1a_FP_73"
"191","TL1a_FP_74",233.387096774194,200,0.585426977473577,4.47491962542251,"TL1a_FP_74"
"192","TL1a_FP_75",203,156,0.571863161555776,4.16625314608403,"TL1a_FP_75"
"193","TL1a_FP_76",348.125,266,0.465110508733183,3.74659651156543,"TL1a_FP_76"
"194","TL1a_FP_77",270.285714285714,209,0.357290549173855,2.75376657698131,"TL1a_FP_77"
"195","TL1a_FP_78",162.0625,127,0.52767768214919,3.68777293678748,"TL1a_FP_78"
"196","TL1a_FP_85",206,182,0.618059255898055,4.64026196875661,"TL1a_FP_85"
"197","TL1a_FP_86",173.538461538462,162,0.549693211453297,4.03466571967114,"TL1a_FP_86"
"198","TL1a_FP_87",184.428571428571,163,0.552106796397083,4.05728275882557,"TL1a_FP_87"
"199","TL1a_FP_88",228.882352941176,183,0.55434257259374,4.16627238319673,"TL1a_FP_88"
"200","TL1a_FP_89",163.8,140,0.527084033874163,3.75773125120192,"TL1a_FP_89"
"201","TL1a_FP_90",186.315789473684,173,0.478277566974594,3.55581590007473,"TL1a_FP_90"
"202","TL1a_FP_97",163.461538461538,115,0.487154709887364,3.33481271980464,"TL1a_FP_97"
"203","TL1a_FP_98",125,96,0.479754426312775,3.15916490682461,"TL1a_FP_98"
"204","TL1a_FP_99",140.25,104,0.449007757354987,3.00854941113481,"TL1a_FP_99"
