# Constructed from biom file
#OTU ID	TL1a_FP_162	TL1a_FP_88	TL1a_FP_230	TL1a_FP_89	TL1a_FP_234	TL1a_FP_128	TL1a_FP_129	TL1a_FP_287	TL1a_FP_86	TL1a_FP_198	TL1a_FP_161	TL1a_FP_266	TL1a_FP_197	TL1a_FP_159	TL1a_FP_132	TL1a_FP_130	TL1a_FP_90	TL1a_FP_195	TL1a_FP_158	TL1a_FP_231	TL1a_FP_284	TL1a_FP_267	TL1a_FP_269	TL1a_FP_288	TL1a_FP_87	TL1a_FP_196	TL1a_FP_131	TL1a_FP_270	TL1a_FP_160	TL1a_FP_194	TL1a_FP_286	TL1a_FP_232	TL1a_FP_233	TL1a_FP_268	TL1a_FP_285	TL1a_FP_85	TL1a_FP_127	TL1a_FP_193	TL1a_FP_265	TL1a_FP_157	TL1a_FP_283	TL1a_FP_229	TL1A_FP_626	TL1A_FP_677	TL1A_FP_674	TL1A_FP_678	TL1A_FP_625	TL1A_FP_630	TL1A_FP_673	TL1A_FP_675	TL1A_FP_627	taxonomy
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__	236.0	23972.0	26753.0	20.0	84246.0	9343.0	8989.0	26666.0	25814.0	23768.0	568.0	10727.0	16137.0	613.0	7412.0	1164.0	1763.0	23300.0	1797.0	26480.0	28716.0	10442.0	31385.0	52874.0	20971.0	22061.0	12653.0	7486.0	6446.0	27205.0	18185.0	5083.0	29596.0	9171.0	23353.0	32666.0	20336.0	31201.0	7200.0	6701.0	27806.0	20649.0	5210.0	215.0	5506.0	1251.0	5912.0	4011.0	10259.0	5615.0	3731.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae RC9 gut group;s__	8.0	0.0	3047.0	1.0	27.0	1977.0	2760.0	9334.0	0.0	51.0	45.0	11171.0	457.0	1092.0	5694.0	254.0	35.0	1143.0	1598.0	3801.0	1176.0	13965.0	5.0	5264.0	0.0	1550.0	74.0	132.0	483.0	1988.0	4087.0	247.0	106.0	5574.0	1080.0	120.0	5008.0	631.0	15950.0	11942.0	6636.0	3948.0	0.0	1.0	0.0	48.0	2.0	3.0	1.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	965.0	1156.0	1942.0	1453.0	39.0	9935.0	3994.0	750.0	940.0	674.0	424.0	1103.0	837.0	485.0	1113.0	454.0	302.0	1288.0	371.0	1103.0	429.0	1749.0	111.0	618.0	926.0	634.0	192.0	348.0	334.0	128.0	1043.0	48.0	57.0	925.0	6167.0	1183.0	3763.0	79.0	290.0	885.0	3986.0	147.0	427.0	72.0	237.0	55.0	110.0	202.0	308.0	686.0	463.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia vadinBB60 group;f__;g__;s__	2.0	2154.0	608.0	2.0	0.0	886.0	176.0	208.0	2635.0	3.0	1.0	339.0	50.0	58.0	150.0	54.0	143.0	83.0	37.0	564.0	175.0	306.0	6.0	310.0	3197.0	75.0	27.0	0.0	51.0	40.0	175.0	37.0	0.0	133.0	292.0	1175.0	175.0	6.0	121.0	308.0	854.0	137.0	162.0	2.0	24.0	0.0	39.0	104.0	30.0	103.0	100.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae NK4A136 group;s__	253.0	25493.0	11237.0	38.0	133.0	9453.0	2860.0	2123.0	25001.0	691.0	235.0	598.0	766.0	748.0	1257.0	246.0	2317.0	1686.0	708.0	4557.0	65.0	1305.0	497.0	5083.0	62729.0	1269.0	499.0	688.0	2480.0	143.0	1423.0	588.0	1628.0	698.0	1258.0	9876.0	3745.0	95.0	341.0	457.0	5076.0	1040.0	2669.0	1727.0	3423.0	116.0	854.0	3872.0	3134.0	4326.0	9324.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__ovatus	12974.0	0.0	0.0	5225.0	0.0	0.0	0.0	0.0	0.0	0.0	5307.0	0.0	0.0	0.0	0.0	1246.0	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	6.0	0.0	804.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__acidifaciens	0.0	52.0	14.0	0.0	17.0	0.0	0.0	0.0	150.0	0.0	0.0	947.0	10.0	0.0	0.0	0.0	0.0	31.0	0.0	46.0	0.0	0.0	7.0	178.0	1.0	62.0	42.0	0.0	0.0	0.0	564.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	3021.0	0.0	0.0	205.0	1764.0	3.0	87.0	11.0	562.0	84.0	625.0	196.0	130.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	139.0	1561.0	426.0	136.0	10.0	1598.0	826.0	223.0	1133.0	145.0	86.0	195.0	162.0	119.0	286.0	79.0	249.0	186.0	108.0	459.0	35.0	578.0	30.0	101.0	2024.0	103.0	33.0	43.0	146.0	16.0	119.0	6.0	13.0	287.0	225.0	1190.0	370.0	10.0	71.0	122.0	434.0	262.0	66.0	8.0	20.0	5.0	17.0	35.0	40.0	126.0	77.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium] fissicatena group;s__	187.0	3.0	0.0	550.0	0.0	2.0	0.0	0.0	0.0	152.0	127.0	0.0	59.0	0.0	6.0	111.0	7.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	87.0	9.0	0.0	0.0	0.0	13.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	9.0	0.0	19.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__	63.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	93.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	91.0	2.0	0.0	0.0	8.0	58.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	46.0	2.0	16.0	0.0	0.0	0.0
