ID	RTSI
GnotobioticExp.FP.188.S51	0.643527662466604
GnotoExpt.FP569.S85	0.170236092097875
GnotoExpt.FP617.S313	0.326188231286166
806rcbc422.S327	0.486208099638367
806rcbc392.S297	0.23717322889912
806rcbc423.S424	0.126801242226054
806rcbc477.S382	0.470365143838816
GnotobioticExp.FP.199.S63	0.229691314848013
GnotobioticExp.FP.193.S57	0.149485573410658
GnotoExpt.FP562.S78	0.20208919145289
806rcbc481.S386	0.119717633816513
GnotoExpt.FP552.S67	0.256675640085293
GnotoExpt.FP610.S306	0.110352030532256
806rcbc421.S326	0.347447292906135
GnotoExpt.FP452.S673	0.291846486842048
806rcbc179.S276	0.491969613431172
GnotoExpt.FP461.S682	0.373016924642991
GnotobioticExp.FP.209.S73	0.178058393390823
GnotoExpt.FP457.S678	0.217206529878768
806rcbc425.S330	0.137349685323232
GnotoExpt.FP456.S677	0.162541884465704
806rcbc175.S272	0.508298752973351
GnotobioticExp.FP.197.S61	0.415681401251027
GnotoExpt.FP554.S69	0.541058390534505
GnotoExpt.FP472.S693	0.233878017180846
806rcbc394.S299	0.308185327016268
806rcbc433.S338	0.239351649514006
GnotoExpt.FP475.S696	0.385113430780724
GnotobioticExp.FP.207.S71	0.306273791928444
806rcbc176.S273	0.5121390822595
806rcbc474.S379	0.190233187474739
GnotoExpt.FP455.S676	0.148501389781842
806rcbc432.S337	0.142343259446579
GnotoExpt.FP539.S54	0.196304831051198
GnotoExpt.FP558.S74	0.28598632664792
GnotoExpt.FP616.S312	0.296688209342783
806rcbc393.S298	0.24332795602891
GnotoExpt.FP453.S674	0.260034175122265
GnotoExpt.FP614.S310	0.109999455985789
GnotobioticExp.FP.196.S60	0.446987164374011
GnotobioticExp.FP.175.S37	0.584378554416046
GnotoExpt.FP564.S80	0.153664679883479
GnotoExpt.FP536.S51	0.240445204994315
806rcbc466.S371	0.388625698130077
GnotoExpt.FP469.S690	0.56635112115855
GnotoExpt.FP555.S71	0.479701578166638
806rcbc401.S306	0.267500467011834
806rcbc403.S308	0.602583533814956
GnotoExpt.FP474.S695	0.146311393705553
GnotobioticExp.FP.189.S52	0.528295765775427
GnotoExpt.FP465.S686	0.497947148929456
806rcbc479.S384	0.104564760767386
GnotoExpt.FP570.S86	0.209151380987314
GnotoExpt.FP595.S291	0.170203721495092
GnotoExpt.FP479.S700	0.139077335647028
806rcbc472.S377	0.325763131488616
806rcbc398.S303	0.479420788407478
806rcbc400.S305	0.120192056600329
GnotoExpt.FP549.S64	0.098563233159489
GnotoExpt.FP464.S685	0.274745384647942
806rcbc434.S339	0.275464495940502
806rcbc169.S266	0.44567651254167
GnotoExpt.FP551.S66	0.275111201921217
806rcbc436.S341	0.517422872212657
806rcbc423.S328	0.290075081732734
806rcbc426.S331	0.205958979860209
GnotoExpt.FP565.S81	0.571149910970196
GnotoExpt.FP615.S311	0.181536748175693
806rcbc396.S301	0.547795061792419
806rcbc480.S385	0.18947191764647
GnotobioticExp.FP.186.S49	0.109738523962381
GnotobioticExp.FP.177.S39	0.440072332057073
GnotoExpt.FP548.S63	0.120008960202646
GnotoExpt.FP618.S314	0.340816244146625
806rcbc430.S335	0.41892512237237
GnotoExpt.FP529.S44	0.119959169115095
806rcbc469.S374	0.12776313167047
806rcbc173.S270	0.391307301827241
GnotoExpt.FP609.S305	0.210656740452741
GnotoExpt.FP557.S73	0.115049575883753
806rcbc465.S370	0.510171938209849
