OTU ID,TL1a_DTT_173_Repeat,TL1a_FP_65,TL1a_FP_209,TL1a_FP_77,TL1a_FP_245,TL1a_FP_173,TL1a_DTT_245_Repeat,TL1a_FP_143,TL1a_FP_101,TL1a_DTT_209,TL1a_DTT_65,TL1a_DTT_77,TL1A_FP_641,TL1A_FP_689,TL1A_DTT_641,TL1A_DTT_689,taxonomy
k__Bacteria;p__Actinobacteria,0,0,1,0,114,46,0,6,0,0,0,0,6,0,0,0,
k__Bacteria;p__Bacteroidetes,3377,83015,1100,14241,39965,33895,5808,64099,35474,1885,5020,10109,2620,2559,8682,2730,
k__Bacteria;p__Firmicutes,3204,6755,12760,7042,16317,8510,8839,13858,73469,18567,9305,6223,2401,2251,2228,2297,
k__Bacteria;p__Proteobacteria,4712,11052,3304,39744,883,593,76,1941,684,1555,12194,11072,3786,5413,237,2234,
k__Bacteria;p__Verrucomicrobia,4017,90053,191965,23418,118015,46059,15806,2863,1082,32490,45217,38937,14918,23003,818,2864,
