OTU ID,TL1a_FP_102,TL1a_FP_174,TL1a_FP_144,TL1a_FP_66,TL1a_FP_246,TL1a_FP_78,TL1a_FP_210,TL1a_DTT_78,TL1a_DTT_210,TL1a_DTT_246,TL1a_DTT_66,TL1A_DTT_642,taxonomy
k__Bacteria;p__Actinobacteria,0,14,3,0,26,0,22,0,0,5,0,0,
k__Bacteria;p__Bacteroidetes,58645,51557,73049,47205,29016,57102,54050,7074,7375,24878,3440,12098,
k__Bacteria;p__Firmicutes,36520,10889,8157,14538,10506,10897,7351,5547,87770,13859,10524,3352,
k__Bacteria;p__Proteobacteria,1083,2481,3501,20382,240,5948,96,11068,8484,71,23634,372,
k__Bacteria;p__Verrucomicrobia,3092,27491,5045,73787,128910,47416,13013,38839,10147,36928,31083,700,
