OTU ID	GnotobioticExp-FP-188-S51	GnotoExpt-FP569-S85	GnotoExpt-FP617-S313	GnotoExpt-DTT485-S633	GnotoExpt-DTT484-S632	806rcbc422-S327	806rcbc365-S500	806rcbc392-S297	GnotoExpt-DTT555-S167	806rcbc423-S424	GnotobioticExp-DTT-195-S205	GnotoExpt-DTT552-S163	GnotoExpt-DTT543-S154	GnotoExpt-DTT550-S161	GnotoExpt-DTT537-S148	806rcbc477-S382	GnotoExpt-DTT472-S620	GnotoExpt-DTT452-S600	GnotoExpt-DTT535-S146	GnotobioticExp-FP-199-S63	GnotoExpt-DTT480-S628	GnotoExpt-DTT556-S168	806rcbc533-S438	GnotoExpt-DTT611-S346	GnotobioticExp-FP-193-S57	806rcbc498-S403	GnotoExpt-DTT541-S152	GnotoExpt-FP562-S78	806rcbc481-S386	GnotoExpt-FP552-S67	GnotoExpt-FP610-S306	GnotoExpt-DTT538-S149	806rcbc381-S515	GnotoExpt-DTT557-S169	806rcbc421-S326	806rcbc564-S469	806rcbc431-S432	GnotoExpt-FP452-S673	806rcbc179-S276	GnotobioticExp-DTT-189-S199	GnotoExpt-FP461-S682	GnotoExpt-DTT570-S182	GnotoExpt-DTT389-S535	GnotobioticExp-FP-209-S73	GnotoExpt-DTT539-S150	GnotoExpt-FP457-S678	806rcbc425-S330	GnotoExpt-FP456-S677	GnotoExpt-DTT564-S176	GnotoExpt-DTT565-S177	GnotoExpt-DTT607-S342	806rcbc175-S272	GnotobioticExp-FP-197-S61	GnotoExpt-DTT534-S145	806rcbc450-S451	GnotoExpt-DTT464-S612	GnotobioticExp-DTT-191-S201	GnotoExpt-FP554-S69	GnotoExpt-FP472-S693	806rcbc447-S448	806rcbc562-S467	806rcbc394-S299	806rcbc433-S338	GnotoExpt-FP475-S696	806rcbc492-S397	GnotobioticExp-FP-207-S71	GnotoExpt-DTT603-S338	GnotoExpt-DTT456-S604	806rcbc176-S273	GnotobioticExp-DTT-193-S203	GnotoExpt-DTT605-S340	806rcbc474-S379	GnotoExpt-FP455-S676	806rcbc432-S337	GnotoExpt-FP539-S54	GnotoExpt-FP558-S74	GnotoExpt-DTT476-S624	GnotoExpt-FP616-S312	806rcbc495-S400	806rcbc393-S298	GnotoExpt-FP453-S674	GnotoExpt-DTT596-S331	GnotoExpt-FP614-S310	GnotobioticExp-DTT-197-S207	806rcbc530-S435	GnotobioticExp-FP-196-S60	GnotobioticExp-FP-175-S37	806rcbc523-S428	806rcbc558-S463	GnotoExpt-DTT451-S599	GnotoExpt-FP564-S80	GnotoExpt-DTT609-S344	GnotoExpt-FP536-S51	GnotobioticExp-DTT-178-S188	806rcbc454-S455	GnotoExpt-DTT560-S172	806rcbc466-S371	GnotoExpt-FP469-S690	GnotoExpt-DTT563-S175	GnotoExpt-FP555-S71	806rcbc375-S509	806rcbc401-S306	806rcbc403-S308	GnotobioticExp-DTT-180-S190	GnotoExpt-DTT608-S343	GnotoExpt-DTT479-S627	GnotoExpt-FP474-S695	GnotobioticExp-FP-189-S52	GnotoExpt-FP465-S686	806rcbc479-S384	GnotoExpt-FP570-S86	GnotoExpt-DTT600-S335	GnotoExpt-DTT615-S350	GnotoExpt-DTT551-S162	806rcbc553-S458	GnotoExpt-FP595-S291	GnotoExpt-DTT566-S178	GnotoExpt-FP479-S700	806rcbc472-S377	806rcbc398-S303	806rcbc521-S426	806rcbc496-S401	806rcbc522-S427	806rcbc380-S514	GnotoExpt-DTT473-S621	806rcbc400-S305	806rcbc566-S471	GnotobioticExp-DTT-186-S196	806rcbc427-S428	GnotoExpt-DTT569-S181	GnotoExpt-FP549-S64	GnotoExpt-FP464-S685	GnotoExpt-DTT467-S615	806rcbc434-S339	806rcbc520-S425	806rcbc169-S266	GnotoExpt-FP551-S66	806rcbc436-S341	806rcbc423-S328	806rcbc528-S433	806rcbc560-S465	GnotoExpt-DTT392-S538	GnotobioticExp-DTT-199-S209	GnotoExpt-DTT390-S536	806rcbc426-S331	806rcbc374-S508	GnotoExpt-DTT387-S533	GnotobioticExp-DTT-183-S193	806rcbc379-S513	806rcbc526-S431	GnotoExpt-FP565-S81	806rcbc493-S398	806rcbc567-S472	GnotobioticExp-DTT-184-S194	GnotoExpt-FP615-S311	GnotoExpt-DTT554-S165	GnotobioticExp-DTT-182-S192	GnotoExpt-DTT471-S619	806rcbc396-S301	GnotoExpt-DTT602-S337	806rcbc480-S385	GnotobioticExp-FP-186-S49	GnotobioticExp-DTT-185-S195	GnotobioticExp-FP-177-S39	GnotoExpt-FP548-S63	GnotoExpt-FP618-S314	GnotobioticExp-DTT-177-S187	806rcbc363-S498	806rcbc550-S455	806rcbc430-S335	GnotoExpt-FP529-S44	806rcbc469-S374	806rcbc173-S270	GnotoExpt-DTT612-S347	GnotoExpt-DTT460-S608	806rcbc371-S504	GnotoExpt-FP609-S305	GnotoExpt-FP557-S73	GnotoExpt-DTT548-S159	GnotoExpt-DTT598-S333	GnotobioticExp-DTT-207-S217	806rcbc465-S370	GnotobioticExp-FP-190-S53	GnotobioticExp-FP-201-S65	GnotoExpt-FP561-S77	GnotoExpt-FP602-S298	806rcbc427-S332	GnotoExpt-FP462-S683	GnotobioticExp-FP-198-S62	GnotoExpt-FP608-S304	GnotoExpt-FP540-S55	GnotoExpt-FP466-S687	806rcbc428-S333	GnotobioticExp-DTT-204-S214	GnotobioticExp-FP-208-S72	806rcbc431-S336	GnotobioticExp-DTT-205-S215	GnotoExpt-DTT457-S605	GnotoExpt-DTT561-S173	806rcbc168-S265	GnotoExpt-FP600-S296	806rcbc488-S393	806rcbc171-S268	GnotobioticExp-FP-191-S54	806rcbc464-S369	806rcbc399-S304	GnotoExpt-FP545-S60	806rcbc444-S445	GnotoExpt-DTT486-S634	GnotoExpt-DTT601-S336	GnotoExpt-DTT530-S141	806rcbc446-S447	GnotoExpt-FP567-S83	806rcbc172-S269	GnotoExpt-FP483-S704	GnotoExpt-FP543-S58	GnotoExpt-DTT613-S348	GnotoExpt-DTT478-S626	806rcbc519-S424	GnotoExpt-DTT463-S611	GnotoExpt-FP484-S706	806rcbc438-S343	GnotobioticExp-DTT-181-S191	806rcbc174-S271	GnotoExpt-FP451-S672	GnotobioticExp-FP-187-S50	806rcbc402-S307	GnotoExpt-DTT462-S610	GnotoExpt-FP534-S49	GnotoExpt-FP467-S688	806rcbc178-S275	GnotobioticExp-DTT-200-S210	GnotoExpt-DTT545-S156	806rcbc390-S295	GnotoExpt-DTT547-S158	806rcbc435-S340	GnotobioticExp-DTT-188-S198	GnotoExpt-FP559-S75	806rcbc529-S434	806rcbc497-S402	GnotobioticExp-DTT-196-S206	GnotobioticExp-FP-206-S70	GnotoExpt-DTT455-S603	GnotoExpt-DTT477-S625	GnotobioticExp-FP-195-S59	GnotobioticExp-DTT-192-S202	GnotoExpt-DTT388-S534	GnotoExpt-DTT483-S631	GnotobioticExp-FP-179-S41	GnotoExpt-FP601-S297	GnotoExpt-DTT616-S351	GnotoExpt-FP533-S48	806rcbc467-S372	GnotoExpt-FP537-S52	806rcbc376-S510	GnotoExpt-DTT470-S618	GnotoExpt-DTT475-S623	GnotoExpt-DTT604-S339	806rcbc426-S427	GnotoExpt-DTT459-S607	806rcbc524-S429	GnotoExpt-FP459-S680	GnotoExpt-FP541-S56	GnotoExpt-DTT394-S540	GnotoExpt-FP612-S308	GnotoExpt-DTT393-S539	GnotoExpt-FP460-S681	GnotoExpt-FP486-S708	GnotoExpt-FP478-S699	GnotoExpt-FP454-S675	GnotoExpt-DTT454-S602	GnotoExpt-FP470-S691	GnotoExpt-FP535-S50	GnotobioticExp-FP-205-S69	GnotoExpt-DTT474-S622	806rcbc552-S457	GnotoExpt-FP468-S689	GnotoExpt-FP597-S293	GnotoExpt-FP599-S295	GnotoExpt-DTT599-S334	GnotoExpt-DTT385-S531	GnotoExpt-FP611-S307	GnotoExpt-DTT532-S143	GnotoExpt-DTT536-S147	806rcbc407-S312	GnotoExpt-DTT542-S153	GnotobioticExp-DTT-209-S219	806rcbc491-S396	GnotoExpt-DTT466-S614	806rcbc534-S439	806rcbc445-S446	806rcbc377-S511	GnotoExpt-DTT469-S617	GnotoExpt-FP546-S61	806rcbc561-S466	GnotobioticExp-DTT-198-S208	GnotoExpt-FP481-S702	GnotobioticExp-FP-194-S58	GnotobioticExp-FP-181-S44	806rcbc499-S404	806rcbc471-S376	806rcbc555-S460	GnotoExpt-FP485-S707	GnotoExpt-DTT606-S341	GnotobioticExp-FP-204-S68	GnotobioticExp-FP-202-S66	806rcbc559-S464	GnotoExpt-FP463-S684	GnotoExpt-FP547-S62	GnotoExpt-DTT610-S345	GnotoExpt-FP603-S299	GnotoExpt-FP605-S301	806rcbc429-S334	GnotoExpt-FP458-S679	GnotoExpt-FP480-S701	806rcbc453-S454	GnotoExpt-FP538-S53	GnotobioticExp-FP-182-S45	806rcbc368-S501	806rcbc551-S456	GnotobioticExp-FP-176-S38	GnotobioticExp-FP-210-S74	GnotoExpt-DTT617-S352	GnotoExpt-DTT453-S601	GnotoExpt-DTT386-S532	806rcbc489-S394	806rcbc429-S430	806rcbc449-S450	GnotoExpt-DTT391-S537	GnotobioticExp-FP-184-S47	GnotoExpt-FP550-S65	GnotoExpt-FP477-S698	806rcbc404-S309	GnotoExpt-FP563-S79	GnotobioticExp-DTT-203-S213	GnotoExpt-FP531-S46	GnotobioticExp-FP-200-S64	806rcbc397-S302	GnotoExpt-FP607-S303	806rcbc437-S342	GnotobioticExp-DTT-190-S200	GnotoExpt-DTT562-S174	GnotoExpt-FP542-S57	GnotoExpt-FP613-S309	806rcbc565-S470	806rcbc494-S399	806rcbc364-S499	GnotoExpt-DTT481-S629	GnotoExpt-DTT544-S155	GnotoExpt-DTT549-S160	GnotoExpt-FP568-S84	806rcbc470-S375	GnotoExpt-FP553-S68	GnotoExpt-DTT559-S171	GnotoExpt-FP482-S703	GnotobioticExp-DTT-208-S218	GnotobioticExp-FP-203-S67	806rcbc406-S311	806rcbc170-S267	GnotoExpt-DTT465-S613	GnotobioticExp-FP-185-S48	GnotoExpt-DTT458-S606	806rcbc473-S378	806rcbc362-S497	GnotoExpt-DTT533-S144	GnotobioticExp-FP-183-S46	806rcbc372-S505	GnotoExpt-FP556-S72	GnotoExpt-FP532-S47	806rcbc554-S459	GnotoExpt-DTT618-S353	806rcbc432-S433	GnotobioticExp-DTT-194-S204	GnotoExpt-FP473-S694	806rcbc370-S503	GnotoExpt-FP471-S692	806rcbc468-S373	GnotoExpt-DTT468-S616	806rcbc373-S506	GnotoExpt-FP566-S82	GnotoExpt-DTT568-S180	806rcbc525-S430	GnotobioticExp-FP-192-S55	806rcbc557-S462	806rcbc177-S274	GnotoExpt-DTT546-S157	GnotobioticExp-DTT-201-S211	GnotoExpt-DTT614-S349	GnotobioticExp-DTT-206-S216	806rcbc476-S381	806rcbc490-S395	GnotoExpt-DTT567-S179	806rcbc563-S468	806rcbc527-S432	GnotoExpt-DTT540-S151	GnotobioticExp-DTT-175-S185	GnotobioticExp-FP-180-S43	GnotoExpt-FP604-S300	806rcbc391-S296	GnotobioticExp-DTT-202-S212	GnotobioticExp-DTT-176-S186	806rcbc556-S461	GnotoExpt-DTT531-S142	GnotoExpt-FP596-S292	GnotoExpt-DTT395-S541	GnotoExpt-DTT553-S164	GnotoExpt-DTT595-S330	GnotoExpt-FP544-S59	806rcbc405-S310	806rcbc424-S329	GnotobioticExp-DTT-210-S220	806rcbc531-S436	GnotoExpt-DTT558-S170	GnotoExpt-FP606-S302	806rcbc532-S437	GnotobioticExp-FP-178-S40	GnotoExpt-FP598-S294	GnotobioticExp-DTT-187-S197	GnotoExpt-DTT461-S609	806rcbc378-S512	806rcbc395-S300	GnotoExpt-FP560-S76	GnotoExpt-DTT597-S332	806rcbc478-S383	GnotobioticExp-FP-372.fastq	GnotobioticExp-DTT-366.fastq	GnotobioticExp-FP-319.fastq	GnotobioticExp-DTT-308.fastq	GnotobioticExp-DTT-367.fastq	GnotobioticExp-DTT-303.fastq	GnotobioticExp-FP-384.fastq	GnotobioticExp-DTT-305.fastq	GnotobioticExp-DTT-370.fastq	GnotobioticExp-FP-314.fastq	GnotobioticExp-FP-301.fastq	GnotobioticExp-DTT-319.fastq	GnotobioticExp-FP-315.fastq	GnotobioticExp-FP-369.fastq	GnotobioticExp-FP-377.fastq	GnotobioticExp-DTT-362.fastq	GnotobioticExp-DTT-325.fastq	GnotobioticExp-FP-304.fastq	GnotobioticExp-FP-313.fastq	GnotobioticExp-DTT-307.fastq	GnotobioticExp-FP-375.fastq	GnotobioticExp-FP-317.fastq	GnotobioticExp-DTT-179.fastq	GnotobioticExp-FP-306.fastq	GnotobioticExp-DTT-381.fastq	GnotobioticExp-DTT-318.fastq	GnotobioticExp-FP-386.fastq	GnotobioticExp-DTT-323.fastq	GnotobioticExp-FP-305.fastq	GnotobioticExp-DTT-311.fastq	GnotobioticExp-FP-366.fastq	GnotobioticExp-DTT-384.fastq	GnotobioticExp-DTT-321.fastq	GnotobioticExp-FP-371.fastq	GnotobioticExp-DTT-320.fastq	GnotobioticExp-FP-365.fastq	GnotobioticExp-FP-302.fastq	GnotobioticExp-FP-380.fastq	GnotobioticExp-FP-393.fastq	GnotobioticExp-DTT-383.fastq	GnotobioticExp-FP-321.fastq	GnotobioticExp-FP-391.fastq	GnotobioticExp-FP-394.fastq	GnotobioticExp-DTT-322.fastq	GnotobioticExp-FP-363.fastq	GnotobioticExp-FP-303.fastq	GnotobioticExp-DTT-306.fastq	GnotobioticExp-FP-385.fastq	GnotobioticExp-DTT-373.fastq	GnotobioticExp-DTT-376.fastq	GnotobioticExp-FP-307.fastq	GnotobioticExp-FP-381.fastq	GnotobioticExp-FP-312.fastq	GnotobioticExp-FP-309.fastq	GnotobioticExp-DTT-379.fastq	GnotobioticExp-DTT-378.fastq	GnotobioticExp-FP-318.fastq	GnotobioticExp-FP-370.fastq	GnotobioticExp-FP-383.fastq	GnotobioticExp-DTT-324.fastq	GnotobioticExp-FP-367.fastq	GnotobioticExp-FP-378.fastq	GnotobioticExp-DTT-372.fastq	GnotobioticExp-FP-310.fastq	GnotobioticExp-FP-322.fastq	GnotobioticExp-DTT-368.fastq	GnotobioticExp-DTT-363.fastq	GnotobioticExp-DTT-315.fastq	GnotobioticExp-DTT-377.fastq	GnotobioticExp-DTT-364.fastq	GnotobioticExp-FP-373.fastq	GnotobioticExp-FP-364.fastq	GnotobioticExp-DTT-371.fastq	GnotobioticExp-DTT-313.fastq	GnotobioticExp-FP-382.fastq	GnotobioticExp-FP-387.fastq	GnotobioticExp-FP-388.fastq	GnotobioticExp-DTT-375.fastq	GnotobioticExp-FP-368.fastq	GnotobioticExp-FP-361.fastq	GnotobioticExp-DTT-302.fastq	GnotobioticExp-FP-389.fastq	GnotobioticExp-DTT-312.fastq	GnotobioticExp-FP-311.fastq	GnotobioticExp-FP-379.fastq	GnotobioticExp-DTT-314.fastq	GnotobioticExp-DTT-374.fastq	GnotobioticExp-FP-308.fastq	GnotobioticExp-DTT-317.fastq	GnotobioticExp-FP-392.fastq	GnotobioticExp-FP-323.fastq	GnotobioticExp-DTT-309.fastq	GnotobioticExp-DTT-380.fastq	GnotobioticExp-DTT-310.fastq	GnotobioticExp-FP-316.fastq	GnotobioticExp-DTT-304.fastq	GnotobioticExp-FP-396.fastq	GnotobioticExp-FP-374.fastq	GnotobioticExp-DTT-369.fastq	GnotobioticExp-FP-324.fastq	GnotobioticExp-FP-320.fastq	GnotobioticExp-DTT-316.fastq	GnotobioticExp-FP-390.fastq	GnotobioticExp-DTT-382.fastq	GnotobioticExp-FP-362.fastq	GnotobioticExp-FP-376.fastq	GnotobioticExp-FP-395.fastq	taxonomy
k__Bacteria	20943.0	61322.0	68136.0	30069.0	24711.0	39714.0	17902.0	38022.0	48730.0	38422.0	16558.0	54674.0	19003.0	39470.0	25426.0	29623.0	24539.0	40598.0	30662.0	18732.0	30701.0	80583.0	35334.0	56359.0	17084.0	34650.0	21834.0	121703.0	73442.0	57086.0	111678.0	42540.0	27556.0	40934.0	40328.0	47724.0	34329.0	46392.0	103921.0	14762.0	31972.0	46275.0	39163.0	59253.0	48924.0	41759.0	34306.0	45760.0	13476.0	54301.0	122647.0	42819.0	48301.0	32058.0	14985.0	39336.0	13957.0	72302.0	24015.0	5477.0	45850.0	62298.0	37354.0	59192.0	42369.0	7802.0	92322.0	24265.0	37517.0	21520.0	86514.0	145479.0	51993.0	48864.0	56603.0	41092.0	38152.0	47504.0	42499.0	29358.0	41203.0	106054.0	41510.0	24473.0	35950.0	22573.0	25029.0	48112.0	33288.0	41152.0	94759.0	91834.0	25407.0	6474.0	29242.0	47970.0	18247.0	33724.0	8836.0	58153.0	10894.0	56011.0	38699.0	10476.0	103432.0	29155.0	24251.0	24087.0	30764.0	85651.0	84527.0	90502.0	54664.0	29516.0	10760.0	46798.0	60173.0	21232.0	20527.0	34777.0	49902.0	40519.0	28643.0	10228.0	26804.0	38171.0	47042.0	4152.0	69703.0	51015.0	27750.0	37039.0	29753.0	29200.0	43476.0	38813.0	48254.0	33748.0	39548.0	62709.0	31222.0	77915.0	19649.0	53218.0	27056.0	9474.0	62055.0	18203.0	25933.0	46212.0	81631.0	44263.0	40294.0	17304.0	28690.0	61699.0	15532.0	42073.0	41304.0	76015.0	99202.0	7345.0	10675.0	19275.0	28233.0	8723.0	58095.0	15031.0	46014.0	46099.0	28516.0	86575.0	51527.0	101204.0	24884.0	22979.0	37714.0	44393.0	27068.0	55205.0	18999.0	21770.0	13409.0	5164.0	55251.0	49674.0	33023.0	44060.0	18764.0	44480.0	51340.0	27269.0	33159.0	22328.0	23476.0	52676.0	27986.0	38167.0	43854.0	41034.0	55996.0	46436.0	180927.0	2618.0	18450.0	24379.0	67922.0	42392.0	29182.0	122577.0	24586.0	20644.0	56795.0	64709.0	29575.0	23176.0	104524.0	26049.0	25353.0	38555.0	36590.0	32285.0	39676.0	36008.0	45604.0	56717.0	33369.0	29070.0	33441.0	35161.0	81421.0	21045.0	19757.0	31041.0	23999.0	36750.0	12504.0	60068.0	23356.0	41089.0	40028.0	9284.0	24414.0	44393.0	12027.0	3606.0	66190.0	48496.0	7156.0	46740.0	49449.0	57524.0	40138.0	27227.0	18268.0	39153.0	41966.0	59322.0	196611.0	36432.0	22169.0	37724.0	26381.0	62292.0	10144.0	77217.0	38266.0	35972.0	23777.0	55509.0	29762.0	34167.0	31364.0	10326.0	27469.0	62415.0	39017.0	36999.0	98778.0	59384.0	61749.0	115729.0	66899.0	26751.0	61312.0	29357.0	38727.0	98342.0	29415.0	11975.0	33467.0	13974.0	38197.0	32935.0	40186.0	21048.0	32129.0	12709.0	16488.0	41129.0	61670.0	7446.0	25357.0	83506.0	45542.0	24790.0	40144.0	43739.0	29635.0	73332.0	42503.0	82133.0	33349.0	39211.0	32769.0	26863.0	69892.0	32108.0	25177.0	47045.0	28896.0	48667.0	53330.0	43493.0	70242.0	48125.0	17179.0	17851.0	63843.0	18456.0	41846.0	27572.0	39188.0	86664.0	37172.0	24385.0	22929.0	44433.0	47257.0	29805.0	17837.0	105900.0	29892.0	37186.0	56863.0	43449.0	15155.0	36954.0	49932.0	20333.0	121075.0	25283.0	59746.0	48362.0	29638.0	27496.0	32622.0	54936.0	36887.0	38734.0	5575.0	36297.0	71970.0	8979.0	62079.0	17591.0	26083.0	87948.0	94374.0	40374.0	69998.0	25382.0	23404.0	24160.0	18030.0	29508.0	51739.0	25588.0	35455.0	71983.0	52086.0	42629.0	51935.0	39104.0	80535.0	30438.0	18169.0	52679.0	24179.0	43875.0	49310.0	45901.0	54195.0	72089.0	34917.0	63823.0	2092.0	45616.0	33094.0	34008.0	11834.0	42672.0	20447.0	39655.0	51612.0	25478.0	102923.0	55805.0	34826.0	39099.0	30887.0	53008.0	15847.0	68274.0	47908.0	5212.0	256468.0	13083.0	19404.0	35698.0	52906.0	66997.0	61920.0	21767.0	7120.0	1027.0	22868.0	27125.0	15539.0	31547.0	62799.0	19850.0	6182.0	19104.0	18166.0	17351.0	23137.0	22967.0	5389.0	27856.0	19538.0	12884.0	22044.0	31467.0	15330.0	11887.0	56181.0	9552.0	41406.0	10078.0	33249.0	12436.0	20732.0	9676.0	14186.0	61285.0	49462.0	4467.0	40832.0	11857.0	19100.0	50035.0	38762.0	59734.0	28654.0	31908.0	18378.0	66857.0	17697.0	18963.0	24162.0	33613.0	16550.0	15315.0	22620.0	41190.0	54297.0	27848.0	38161.0	2139.0	12372.0	8796.0	59472.0	7224.0	23412.0	3109.0	2043.0	13208.0	23051.0	20519.0	21134.0	32273.0	2571.0	16922.0	17598.0	15428.0	1913.0	34260.0	87798.0	31997.0	17163.0	25920.0	20714.0	15439.0	26328.0	6849.0	9581.0	21548.0	44225.0	34570.0	28757.0	24387.0	30594.0	38479.0	36602.0	28537.0	40032.0	24257.0	12260.0	29544.0	8858.0	18732.0	23041.0	17751.0	28245.0	23712.0	10536.0	80564.0	19027.0	9583.0	10738.0
