Eigvals,19,,,,,,,,,,,,,,,,,,
19.8351304,19.40361264,1.079213854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,
Proportion explained,19,,,,,,,,,,,,,,,,,,
0.4919676474,0.4812647796,0.026767573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Site,19,19,,,,,,,,,,,,,,,,,
TL1a_DTT_173_Repeat,-0.1527815369,0.04844946303,0.1617799042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_76_Repeat,-0.5837013233,0.03370513866,-0.03990860066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_172_Re_extracted,1.31303253,-0.1461314281,-0.3237793875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_245_Repeat,0.544946392,-0.8995881154,0.03811923088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_244_Repeat,0.5690313199,-1.418301279,-0.08995971794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_142_Repeat,0.8769085116,-0.8591996062,0.8871657636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_78,-0.7678918992,0.4776856006,0.05303746328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_209,-0.919118808,-1.370184484,-0.1260370397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_210,-0.5855365168,-1.966059568,-0.04340451395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_64,-2.239931699,0.3975702676,0.04409042918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_65,-1.290341403,0.7652939962,-0.05981507534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_246,0.9103773082,-0.3035892968,-0.2163085769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_66,-1.212018159,0.44280807,-0.02490034909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_77,-1.010467127,0.9315199201,0.01355729674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1a_DTT_208,0.8312174566,-1.206309796,-0.2593723238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_DTT_642,1.267930451,1.315949573,0.05705786438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_DTT_640,1.110280069,1.359906545,-0.07506359175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_DTT_641,0.945085344,1.341806065,0.01017632089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL1A_DTT_689,0.3929790911,1.054668935,-0.006435096531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
Biplot,0,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Site constraints,0,0,,,,,,,,,,,,,,,,,
