KO	Itg.02.DTT407.S99	Itg.02.DTT412.S4	Itg.04.DTT419.S11	Itg.04.DTT424.S16	Itg.06.DTT431.S24	Itg.06.DTT436.S29	Itg.08.DTT443.S36	Itg.10.DTT455.S49	Itg.12.DTT467.S61	Itg.16.DTT479.S73	Itg.16.DTT484.S79	Itg.18.DTT491.S86	Itg.18.DTT496.S91	Itg.20.DTT503.S98	Itg.20.DTT508.S3	Itg.22.DTT515.S10	Itg.22.DTT520.S15	Itg.24.DTT527.S22	Itg.26.DTT539.S35	Itg.26.DTT544.S40	LYZdtt303	LYZdtt308	LYZdtt315	LYZdtt320	LYZdtt327	LYZdtt332	LYZdtt339	LYZdtt344	LYZdtt351	LYZdtt356	LYZdtt363	LYZdtt368	Lyz2.01B.DTT207.S47	Lyz2.01B.DTT212.S52	Lyz2.02B.DTT219.S59	Lyz2.02B.DTT224.S64	Lyz2.03B.DTT231.S71	Lyz2.03B.DTT236.S76	Lyz2.04B.DTT243.S84	Lyz2.04B.DTT248.S89	Lyz2.05B.DTT255.S96	Lyz2.05B.DTT260.S101	Lyz2.06B.DTT267.S108	Lyz2.06B.DTT272.S114	Lyz2.07B.DTT279.S121	Lyz2.07B.DTT284.S126	Lyz2.08B.DTT291.S133	Lyz2.08B.DTT296.S139	SLCdtt001	SLCdtt006	SLCdtt019	SLCdtt024	SLCdtt054	SLCdtt067	SLCdtt078	SLCdtt096	SLCdtt109	SLCdtt114	SLCdtt132	SLCdtt145	SLCdtt150	SLCdtt163	SLCdtt168	Vil1.010B.DTT115	Vil1.010B.DTT120	Vil1.013B.DTT151	Vil1.013B.DTT156	Vil1.014B.DTT163	Vil1.014B.DTT168	Vil1.01B.DTT12	Vil1.02B.DTT19	Vil1.02B.DTT24	Vil1.04B.DTT43	Vil1.04B.DTT48	Vil1.05B.DTT55	Vil1.05B.DTT60	Vil1.06B.DTT67	Vil1.06B.DTT72	Vil1.07B.DTT79	Vil1.07B.DTT84	Vil1.08B.DTT91	Vil1.08B.DTT96	Vil1.09B.DTT103	Vil1.09B.DTT108
K00248	0.116670978176	0.00342881889077	0.148040753242	0.025782154486	0.0690633750383	0.061678976167	0.110153502199	0.140962125982	0.167488016543	0.0401842055157	0.119495299097	0.25432061766	0.142085318272	0.0614344576059	0.0191882446085	0.0569872118165	0.0531090206493	0.232166795161	0.111894056435	0.0400058257928	0.0452310914157	0.0386380163543	0.111972451764	0.00345823708402	0.122996140805	0.0814702171559	0.116732531418	0.119581509188	0.112765005678	0.0560666040973	0.281505752766	0.0587912640256	0.217743871389	0.014072138169	0.209619020346	0.0287958233496	0.0790454999848	0.00741008889264	0.0777906249511	0.0194179427688	0.120715636226	0.17230715186	0.286440224725	0.047687742302	0.164760244933	0.116560228155	0.0597261865092	0.0104778677567	0.088018283298	0.0242190432582	0.148441169449	0.241101896454	0.0111492986259	0.0731227740538	0.0173637606396	0.00579837212954	0.0916916869495	0.0142736698037	0.0241836741874	0.120446036156	0.0452895424108	0.0616702252805	0.0547855827708	0.0320223906016	0.0154450463488	0.0394440984803	0.0238347412717	0.114840717988	0.128772573216	0.028035227251	0.0362045050986	0.0463158021817	0.191498859542	0.0841540049866	0.00568225327226	0.00423403709203	0.00777636405189	0.0050859802363	0.00674224581812	0.0059685401643	0.00927755473865	0.00509040189661	0.0625009624373	0.0309627634794
K00634	0.134759798618	0.00986798433358	0.11391581836	0.0109872844903	0.0180410853555	0.0247082468346	0.174365358399	0.0528683512118	0.0459404047863	0.0150552413431	0.0294202229619	0.0678750486589	0.065239503758	0.039103953771	0.0300907859725	0.0358428512683	0.106242497763	0.0986816956889	0.0524088832202	0.0213963415511	1.51123975237	0.587028033225	0.553317198373	0.00204233821936	0.0412336970288	0.042411613362	0.170634005387	0.0293137528213	0.0338619332293	0.0109628636146	0.243029451919	0.0481459993611	0.318475897229	0.0100111469083	0.235016660011	0.0178312028136	0.0977435697605	0.00529564824067	0.0798122426543	0.0249516121255	0.101292484478	0.0463454655097	0.186708834492	0.0822843659809	0.135162443242	0.0615496270623	0.0707282284404	0.0168671546676	0.0896717636664	0.0966158898188	0.0247065224476	0.0331824623015	0.00518076845982	0.0163357091985	0.0222820603792	0.00116145765657	0.028092568118	0.00860391797039	0.0146910780339	0.056026364421	0.0891502294064	0.0858267075169	0.0198917534941	0.00854752726044	0.00604859835662	0.758034991032	0.109419826319	0.358932732606	0.0972073041018	0.0317344533834	0.269308193977	0.0244492718557	0.0595577656921	0.0309163042195	0.00428625026624	0.0033045963398	0.00445808626175	0.00384018441873	0.0434741535582	0.00353447866637	0.00600839152811	0.0044859430556	0.0163632826289	0.0168587109372
K00929	0.16016049504	0.00981802093892	0.137827687467	0.012763925105	0.0214825468461	0.0276065802671	0.182852299767	0.0718625398845	0.069274581673	0.0474327881116	0.0325559312551	0.0914075163411	0.0768644842332	0.0565061827627	0.0344260321464	0.0415760772255	0.119488128009	0.153020090439	0.0684464402396	0.0235350041255	1.52669973371	0.597958268067	0.581577670254	0.00226667089135	0.0442883030637	0.0422986722836	0.206549819806	0.0348367935374	0.0527640244763	0.0123541988922	0.280198085857	0.051476126838	0.366343036881	0.0112226484731	0.264498040431	0.0214007466071	0.111828192956	0.00670470665113	0.0942072748939	0.026610585582	0.107901154842	0.0527056731261	0.245782520229	0.0887869015297	0.154128974744	0.0681834674492	0.0774993532319	0.0169459336502	0.105383795629	0.0989416022117	0.0281787147162	0.0395073507966	0.00556243259792	0.0211721512016	0.0264409699399	0.00139656825928	0.032014267132	0.0104177141745	0.0195769610114	0.073235393063	0.0922437592362	0.0944997977609	0.0235738568461	0.00961460670647	0.00724192147264	0.761014267708	0.111606952107	0.367187470847	0.107476499182	0.0326076012623	0.284651056705	0.0261335591769	0.0767432327846	0.0336005806357	0.00515655916882	0.00418276475914	0.00529698820322	0.00469656644974	0.0444620791951	0.00441224007324	0.00741809526237	0.00538131244566	0.0175990063917	0.0186666525328
K01667	0.0223115206281	0.00271502356884	0.0285061565129	0.00336942759914	0.00153930513535	0.00540467875194	0.170455344765	0.00605089668607	0.00148341659041	0.00263483129929	0.00329038483326	0.00108800334708	0.00518774277551	0.0057508402626	0.00517411079849	0.00342374743348	0.00621217148299	0.00605959913646	0.0040552896936	0.0052205318634	0.0295721876378	0.00701346523284	0.0467937262796	0.000401628092969	0.00772081790159	0.0034986276143	0.113587844477	0.00692497039552	0.00145720165091	0.00162149209574	0.00440928379403	0.014410700181	0.0147824388689	0.00393285338138	0.00163631755105	0.00481282446345	0.0143493009554	0.0016550847501	0.0112180628769	0.120534321617	0.0464489671078	0.0133636696474	0.0025207568733	0.142177764001	0.119049097226	0.003584470976	0.0155355749844	0.00269042373147	0.0579339155157	0.00580380873628	0.000958224439627	0.0	0.0	0.010585916637	0.00074245509934	0.0	0.000842147410604	0.0191333724699	0.0	1.56914436641e-05	6.37196204014e-06	2.56946531642e-05	6.48592098545e-06	0.729271493868	0.690164216186	0.0647333784669	0.149284848936	0.0591417901449	0.105091923392	0.0192430208076	0.0195800331612	0.0501177518852	0.152042452952	0.0520851920783	0.883417452423	0.880262804063	0.884605819247	0.87858143965	0.868238833766	0.869215745731	0.836036398965	0.881100735269	0.604029959467	0.656807139616
K05916	0.0220997588588	0.00330078163069	0.0295084122901	0.00440067753408	0.00152469537457	0.0086088959171	0.172488754644	0.00890207062305	0.00205106741106	0.00329858308301	0.00621806962644	0.00204478794754	0.00635580241297	0.00753324090291	0.0153616843708	0.00492162613461	0.0155166102397	0.00932056286187	0.00498549117074	0.00706750999508	0.0293728094082	0.0072975804864	0.0474154020763	0.706270140639	0.00796088393076	0.0177690461258	0.115144568346	0.0105511838883	0.00192230050189	0.00176366478379	0.00467697645085	0.018345830764	0.0169430436336	0.0100357155768	0.00162078703184	0.00626051987778	0.0186110586731	0.00268856332801	0.0178891364247	0.125542921505	0.0471893156673	0.0140972855821	0.00289048620976	0.143220921293	0.121109359099	0.00631868382634	0.0170886720548	0.0030214276669	0.0576102379646	0.0059175395823	0.00115956272647	0.0	0.000636331643009	0.0111299273943	0.000799037014008	3.34283028909e-05	0.00126931114176	0.0190192741505	0.00314971812384	0.00858218186073	1.19087983115e-05	4.80216988567e-05	1.21217804491e-05	0.722349875911	0.683613770882	0.0641189848993	0.147867965512	0.0593516819905	0.104094481218	0.0445104715308	0.0199675183351	0.0774500534435	0.151345533222	0.0535336518812	0.875032813569	0.871908106419	0.876209901437	0.870242700071	0.859998257309	0.860965897266	0.82810146033	0.872738084702	0.598297026466	0.650573291001
